node_from	node_to	weight
chr1:23150255-23167762	chr1:23029254-23031771	1
chr1:23150255-23167762	chr1:23040360-23044513	1
chr1:23283163-23292199	chr1:22973003-22974710	1
chr1:23283163-23292199	chr1:22974711-22980184	1
chr1:23283163-23292199	chr1:22980195-22982385	1
chr1:23283163-23292199	chr1:22982386-22992765	1
chr1:23283163-23292199	chr1:22999216-23004309	1
chr1:23283163-23292199	chr1:23004310-23008162	1
chr1:23283163-23292199	chr1:23029254-23031771	1
chr1:23283163-23292199	chr1:23519871-23521148	1
chr1:23283163-23292199	chr1:23521149-23521709	1
chr1:23283163-23292199	chr1:23536101-23537589	1
chr1:23283163-23292199	chr1:23589996-23590525	1
chr1:23283163-23292199	chr1:23608518-23610062	1
chr1:23487352-23489391	chr1:23419606-23425657	1
chr1:23487352-23489391	chr1:23435530-23436934	1
chr1:23489392-23491849	chr1:23336407-23339691	1
chr1:23489392-23491849	chr1:23419606-23425657	1
chr1:23489392-23491849	chr1:23435530-23436934	1
chr1:23521149-23521709	chr1:23283163-23292199	1
chr1:23521149-23521709	chr1:23292200-23293426	1
chr1:23521149-23521709	chr1:23336407-23339691	1
chr1:23521149-23521709	chr1:23403629-23406472	1
chr1:23521149-23521709	chr1:23412189-23416043	1
chr1:23521149-23521709	chr1:23419606-23425657	1
chr1:23521149-23521709	chr1:23608518-23610062	1
chr1:24206181-24218829	chr1:24100386-24102971	1
chr1:24387880-24394506	chr1:24469097-24474112	1
chr1:24387880-24394506	chr1:24726467-24731469	1
chr1:24469097-24474112	chr1:24693889-24697537	1
chr1:24469097-24474112	chr1:24706190-24706650	1
chr1:24469097-24474112	chr1:24706651-24707042	1
chr1:24469097-24474112	chr1:24726467-24731469	1
chr1:24469097-24474112	chr1:24863826-24864826	1
chr1:24469097-24474112	chr1:24896253-24904318	1
chr1:24992621-24996135	chr1:25152081-25153508	1
chr1:24992621-24996135	chr1:25153509-25168265	1
chr1:24992621-24996135	chr1:25227471-25235669	1
chr1:24992621-24996135	chr1:25543548-25547275	1
chr1:24992621-24996135	chr1:25547276-25549729	1
chr1:25098458-25111106	chr1:25112721-25128999	1
chr1:25098458-25111106	chr1:25152081-25153508	1
chr1:25273787-25293947	chr1:25355912-25358427	1
chr1:25273787-25293947	chr1:25367462-25368678	1
chr1:25273787-25293947	chr1:25370471-25372975	1
chr1:25273787-25293947	chr1:25372976-25379197	1
chr1:25273787-25293947	chr1:25379198-25380244	1
chr1:25273787-25293947	chr1:25412596-25419318	1
chr1:25273787-25293947	chr1:25419319-25421400	1
chr1:25273787-25293947	chr1:25421401-25423373	1
chr1:25273787-25293947	chr1:25437848-25440468	1
chr1:25273787-25293947	chr1:25531683-25536069	1
chr1:25531683-25536069	chr1:25000911-25009414	1
chr1:25531683-25536069	chr1:25152081-25153508	1
chr1:25531683-25536069	chr1:25178959-25186774	1
chr1:25531683-25536069	chr1:25186775-25189291	1
chr1:25531683-25536069	chr1:25189292-25206080	1
chr1:25531683-25536069	chr1:25216119-25225188	1
chr1:25531683-25536069	chr1:25227471-25235669	1
chr1:25531683-25536069	chr1:25235670-25236162	1
chr1:25531683-25536069	chr1:25236163-25236423	1
chr1:25531683-25536069	chr1:25236424-25237735	1
chr1:25531683-25536069	chr1:25237736-25245460	1
chr1:25531683-25536069	chr1:25245461-25247121	1
chr1:25531683-25536069	chr1:25248703-25252804	1
chr1:25531683-25536069	chr1:25258125-25260005	1
chr1:25669878-25676351	chr1:24992621-24996135	1
chr1:25669878-25676351	chr1:25098458-25111106	1
chr1:25669878-25676351	chr1:25977545-25994557	1
chr1:25669878-25676351	chr1:26342120-26347012	1
chr1:25669878-25676351	chr1:26386211-26397146	1
chr1:25977545-25994557	chr1:26080787-26092420	1
chr1:25977545-25994557	chr1:26112095-26113846	1
chr1:26195281-26207401	chr1:26342120-26347012	1
chr1:26331324-26342119	chr1:26156442-26158067	1
chr1:26331324-26342119	chr1:26161472-26166087	1
chr1:26331324-26342119	chr1:26213874-26218977	1
chr1:26331324-26342119	chr1:26222163-26223498	1
chr1:26331324-26342119	chr1:26224238-26224827	1
chr1:26331324-26342119	chr1:26224828-26226003	1
chr1:26331324-26342119	chr1:26226004-26229203	1
chr1:26342120-26347012	chr1:26156442-26158067	1
chr1:26342120-26347012	chr1:26161472-26166087	1
chr1:26342120-26347012	chr1:26194020-26195280	1
chr1:26342120-26347012	chr1:26213874-26218977	1
chr1:26342120-26347012	chr1:26222163-26223498	1
chr1:26342120-26347012	chr1:26224238-26224827	1
chr1:26342120-26347012	chr1:26224828-26226003	1
chr1:26342120-26347012	chr1:26226004-26229203	1
chr1:26342120-26347012	chr1:26471760-26481914	1
chr1:26342120-26347012	chr1:26702057-26704647	1
chr1:26386211-26397146	chr1:26471760-26481914	1
chr1:26386211-26397146	chr1:26670264-26676096	1
chr1:26386211-26397146	chr1:26702057-26704647	1
chr1:26499658-26520728	chr1:26342120-26347012	1
chr1:26499658-26520728	chr1:26386211-26397146	1
chr1:26499658-26520728	chr1:26677864-26685407	1
chr1:26499658-26520728	chr1:26690647-26702056	1
chr1:26499658-26520728	chr1:26793148-26796299	1
chr1:26677864-26685407	chr1:26368671-26370520	1
chr1:26677864-26685407	chr1:26386211-26397146	1
chr1:26677864-26685407	chr1:26397147-26400889	1
chr1:26677864-26685407	chr1:26428656-26429438	1
chr1:26677864-26685407	chr1:26471760-26481914	1
chr1:26677864-26685407	chr1:26491551-26495198	1
chr1:26677864-26685407	chr1:26529666-26538538	1
chr1:26677864-26685407	chr1:26553045-26554158	1
chr1:26677864-26685407	chr1:26564458-26567697	1
chr1:26677864-26685407	chr1:26670264-26676096	1
chr1:26690647-26702056	chr1:26342120-26347012	1
chr1:26690647-26702056	chr1:26386211-26397146	1
chr1:26690647-26702056	chr1:26397147-26400889	1
chr1:26690647-26702056	chr1:26428656-26429438	1
chr1:26690647-26702056	chr1:26430311-26434057	1
chr1:26690647-26702056	chr1:26471760-26481914	1
chr1:26690647-26702056	chr1:26491551-26495198	1
chr1:26690647-26702056	chr1:26529666-26538538	1
chr1:26690647-26702056	chr1:26553045-26554158	1
chr1:26690647-26702056	chr1:26564458-26567697	1
chr1:26690647-26702056	chr1:26593104-26598143	1
chr1:26877973-26882598	chr1:27090946-27094185	1
chr1:26877973-26882598	chr1:27095057-27105113	1
chr1:26877973-26882598	chr1:27115734-27121034	1
chr1:26877973-26882598	chr1:27123571-27127247	1
chr1:26877973-26882598	chr1:27157574-27159028	1
chr1:26877973-26882598	chr1:27194265-27205526	1
chr1:26877973-26882598	chr1:27205527-27207409	1
chr1:26877973-26882598	chr1:27210700-27212396	1
chr1:26877973-26882598	chr1:27212397-27215704	1
chr1:27194265-27205526	chr1:26823021-26825022	1
chr1:27194265-27205526	chr1:26882599-26886240	1
chr1:27194265-27205526	chr1:26899806-26905278	1
chr1:27194265-27205526	chr1:26905772-26909597	1
chr1:27194265-27205526	chr1:26909598-26917127	1
chr1:27194265-27205526	chr1:26928977-26930358	1
chr1:27194265-27205526	chr1:26930359-26933765	1
chr1:27194265-27205526	chr1:26941065-26946471	1
chr1:27194265-27205526	chr1:27123571-27127247	1
chr1:27651233-27652420	chr1:27634193-27636751	1
chr1:27651233-27652420	chr1:28160590-28162584	1
chr1:28160590-28162584	chr1:28281915-28284311	1
chr1:28160590-28162584	chr1:28315772-28320852	1
chr1:28160590-28162584	chr1:28347509-28353790	1
chr1:28160590-28162584	chr1:28354650-28355989	1
chr1:28160590-28162584	chr1:28355990-28359320	1
chr1:28160590-28162584	chr1:28384701-28393123	1
chr1:28160590-28162584	chr1:28393925-28401804	1
chr1:28160590-28162584	chr1:28401805-28408563	1
chr1:28511770-28522951	chr1:28159492-28160589	1
chr1:28511770-28522951	chr1:28160590-28162584	1
chr1:28511770-28522951	chr1:28315772-28320852	1
chr1:28511770-28522951	chr1:28354650-28355989	1
chr1:28511770-28522951	chr1:28384701-28393123	1
chr1:28511770-28522951	chr1:28401805-28408563	1
chr1:28511770-28522951	chr1:28431414-28437293	1
chr1:28522952-28531626	chr1:28159492-28160589	1
chr1:28522952-28531626	chr1:28160590-28162584	1
chr1:28522952-28531626	chr1:28315772-28320852	1
chr1:28522952-28531626	chr1:28354650-28355989	1
chr1:28522952-28531626	chr1:28355990-28359320	1
chr1:28522952-28531626	chr1:28401805-28408563	1
chr1:28522952-28531626	chr1:28431414-28437293	1
chr1:28800678-28809347	chr1:28160590-28162584	1
chr1:28800678-28809347	chr1:28906021-28906506	1
chr1:28888688-28906020	chr1:28592788-28595762	1
chr1:28888688-28906020	chr1:28734037-28738688	1
chr1:28888688-28906020	chr1:28738778-28740357	1
chr1:28906021-28906506	chr1:28592788-28595762	1
chr1:28906021-28906506	chr1:28679431-28689800	1
chr1:28906021-28906506	chr1:28734037-28738688	1
chr1:28906021-28906506	chr1:28738778-28740357	1
chr1:28906021-28906506	chr1:28742644-28746226	1
chr1:29477518-29490888	chr1:29074925-29078476	1
chr1:29477518-29490888	chr1:29492919-29496683	1
chr1:29544754-29551670	chr1:31140020-31149830	1
chr1:29544754-29551670	chr1:31166719-31170061	1
chr1:29544754-29551670	chr1:31186116-31188371	1
chr1:29544754-29551670	chr1:31217483-31224903	1
chr1:29544754-29551670	chr1:31231335-31231740	1
chr1:29544754-29551670	chr1:31234265-31238672	1
chr1:29544754-29551670	chr1:31259115-31263663	1
chr1:29573666-29580274	chr1:30317404-30327278	1
chr1:29573666-29580274	chr1:30836818-30850840	1
chr1:29573666-29580274	chr1:31111643-31113301	1
chr1:29573666-29580274	chr1:31140020-31149830	1
chr1:29573666-29580274	chr1:31166719-31170061	1
chr1:29573666-29580274	chr1:31186116-31188371	1
chr1:30113931-30119220	chr1:29573666-29580274	1
chr1:30113931-30119220	chr1:29846775-29853480	1
chr1:30113931-30119220	chr1:29871108-29872971	1
chr1:30113931-30119220	chr1:29872972-29875676	1
chr1:31193344-31205317	chr1:29541326-29544753	1
chr1:31193344-31205317	chr1:29544754-29551670	1
chr1:31193344-31205317	chr1:29551671-29555188	1
chr1:31193344-31205317	chr1:29557836-29558587	1
chr1:31193344-31205317	chr1:29573666-29580274	1
chr1:31193344-31205317	chr1:31234265-31238672	1
chr1:31193344-31205317	chr1:31243424-31255154	1
chr1:31193344-31205317	chr1:31259115-31263663	1
chr1:31193344-31205317	chr1:31269559-31273937	1
chr1:31193344-31205317	chr1:31383990-31386810	1
chr1:31193344-31205317	chr1:31403035-31405457	1
chr1:31193344-31205317	chr1:31405693-31421067	1
chr1:31193344-31205317	chr1:31437530-31439278	1
chr1:31193344-31205317	chr1:31439279-31444641	1
chr1:31193344-31205317	chr1:31893625-31894701	1
chr1:31327214-31331656	chr1:29573666-29580274	1
chr1:31405693-31421067	chr1:31193344-31205317	1
chr1:31405693-31421067	chr1:31234265-31238672	1
chr1:31405693-31421067	chr1:31243424-31255154	1
chr1:31405693-31421067	chr1:31259115-31263663	1
chr1:31405693-31421067	chr1:31269559-31273937	1
chr1:31405693-31421067	chr1:31439279-31444641	1
chr1:31405693-31421067	chr1:31810106-31826059	1
chr1:31421068-31424024	chr1:31259115-31263663	1
chr1:31421068-31424024	chr1:31439279-31444641	1
chr1:31421068-31424024	chr1:31534797-31534985	1
chr1:31421068-31424024	chr1:31742425-31743856	1
chr1:31439279-31444641	chr1:31234265-31238672	1
chr1:31439279-31444641	chr1:31524609-31532694	1
chr1:31439279-31444641	chr1:31534797-31534985	1
chr1:31439279-31444641	chr1:31742425-31743856	1
chr1:31439279-31444641	chr1:31744125-31746752	1
chr1:31439279-31444641	chr1:31754775-31765333	1
chr1:31810106-31826059	chr1:31660362-31664495	1
chr1:31810106-31826059	chr1:31668757-31670935	1
chr1:31810106-31826059	chr1:31671157-31671984	1
chr1:31810106-31826059	chr1:31742425-31743856	1
chr1:31881947-31884507	chr1:31660362-31664495	1
chr1:31881947-31884507	chr1:31668757-31670935	1
chr1:31881947-31884507	chr1:31671157-31671984	1
chr1:31881947-31884507	chr1:32008970-32014806	1
chr1:31881947-31884507	chr1:32066675-32070321	1
chr1:32035875-32051119	chr1:31668757-31670935	1
chr1:32035875-32051119	chr1:31671157-31671984	1
chr1:32035875-32051119	chr1:31671985-31680204	1
chr1:32035875-32051119	chr1:32099006-32100442	1
chr1:32035875-32051119	chr1:32104667-32106421	1
chr1:32035875-32051119	chr1:32255319-32257615	1
chr1:32118197-32135719	chr1:32168404-32169226	1
chr1:32118197-32135719	chr1:32183188-32185962	1
chr1:32118197-32135719	chr1:32210121-32223435	1
chr1:32118197-32135719	chr1:32223436-32226063	1
chr1:32118197-32135719	chr1:32255319-32257615	1
chr1:32118197-32135719	chr1:32267275-32271556	1
chr1:32118197-32135719	chr1:32420907-32421715	1
chr1:32118197-32135719	chr1:32452742-32453547	1
chr1:32118197-32135719	chr1:32458354-32462240	1
chr1:32378903-32383282	chr1:31881947-31884507	1
chr1:32378903-32383282	chr1:32118197-32135719	1
chr1:33186314-33201416	chr1:33229833-33233561	1
chr1:33186314-33201416	chr1:33242117-33247315	1
chr1:33771424-33781316	chr1:33905019-33907985	1
chr1:33771424-33781316	chr1:33908100-33912969	1
chr1:33771424-33781316	chr1:33938400-33939544	1
chr1:33771424-33781316	chr1:33939545-33944296	1
chr1:33771424-33781316	chr1:33944556-33944729	1
chr1:33771424-33781316	chr1:33944730-33946177	1
chr1:33905019-33907985	chr1:33582320-33587593	1
chr1:33905019-33907985	chr1:33610235-33612967	1
chr1:33905019-33907985	chr1:33641553-33645412	1
chr1:33905019-33907985	chr1:33649443-33650121	1
chr1:33905019-33907985	chr1:33730435-33735008	1
chr1:33905019-33907985	chr1:33749558-33754584	1
chr1:33905019-33907985	chr1:33758039-33762252	1
chr1:33905019-33907985	chr1:33762253-33764776	1
chr1:33905019-33907985	chr1:33764777-33766824	1
chr1:33905019-33907985	chr1:33766825-33771423	1
chr1:33905019-33907985	chr1:33786641-33799211	1
chr1:33905019-33907985	chr1:33799212-33800340	1
chr1:33905019-33907985	chr1:33800341-33810110	1
chr1:33905019-33907985	chr1:33850493-33855867	1
chr1:35219994-35224428	chr1:34081706-34092365	1
chr1:35224429-35238697	chr1:34092366-34095209	1
chr1:35243910-35244701	chr1:35314497-35319156	1
chr1:35244702-35261317	chr1:35314497-35319156	1
chr1:35314497-35319156	chr1:35242089-35243909	1
chr1:35314497-35319156	chr1:35243910-35244701	1
chr1:35314497-35319156	chr1:35244702-35261317	1
chr1:35314497-35319156	chr1:35645699-35647467	1
chr1:35405452-35410239	chr1:35224429-35238697	1
chr1:35405452-35410239	chr1:35243910-35244701	1
chr1:35772929-35781813	chr1:35451729-35454189	1
chr1:35772929-35781813	chr1:35645699-35647467	1
chr1:35772929-35781813	chr1:35647657-35649328	1
chr1:35772929-35781813	chr1:35649329-35652177	1
chr1:35772929-35781813	chr1:35869988-35873921	1
chr1:35772929-35781813	chr1:35999171-36000026	1
chr1:35772929-35781813	chr1:36200530-36203488	1
chr1:35772929-35781813	chr1:36203489-36211264	1
chr1:35831353-35840472	chr1:36203489-36211264	1
chr1:36203489-36211264	chr1:35869988-35873921	1
chr1:36203489-36211264	chr1:35900825-35905915	1
chr1:36203489-36211264	chr1:35913031-35914105	1
chr1:36203489-36211264	chr1:36028659-36032950	1
chr1:36203489-36211264	chr1:36032951-36033704	1
chr1:36203489-36211264	chr1:36034581-36036780	1
chr1:36326423-36339124	chr1:36506079-36510432	1
chr1:36326423-36339124	chr1:36532902-36537783	1
chr1:36326423-36339124	chr1:36558503-36560992	1
chr1:36588533-36600342	chr1:36558503-36560992	1
chr1:36588533-36600342	chr1:36560993-36570734	1
chr1:36588533-36600342	chr1:36753680-36755468	1
chr1:36588533-36600342	chr1:36852471-36855068	1
chr1:36588533-36600342	chr1:36888535-36891494	1
chr1:36863902-36875413	chr1:36558503-36560992	1
chr1:36863902-36875413	chr1:36806845-36811519	1
chr1:38266511-38269909	chr1:38320992-38324476	1
chr1:38266511-38269909	chr1:38481611-38482129	1
chr1:38266511-38269909	chr1:39287630-39294232	1
chr1:38266511-38269909	chr1:39337493-39338078	1
chr1:38348182-38352668	chr1:38413903-38415126	1
chr1:38348182-38352668	chr1:38419774-38430498	1
chr1:38348182-38352668	chr1:38438158-38444087	1
chr1:38348182-38352668	chr1:38481611-38482129	1
chr1:38348182-38352668	chr1:38483004-38485588	1
chr1:38348182-38352668	chr1:39285958-39287629	1
chr1:38348182-38352668	chr1:39287630-39294232	1
chr1:38348182-38352668	chr1:39785810-39787523	1
chr1:38348182-38352668	chr1:39787524-39790288	1
chr1:38348182-38352668	chr1:39913872-39922374	1
chr1:38348182-38352668	chr1:39923620-39924381	1
chr1:38348182-38352668	chr1:39924382-39925132	1
chr1:38860630-38862962	chr1:38561035-38567341	1
chr1:39584614-39593722	chr1:39595068-39597330	1
chr1:39584614-39593722	chr1:39624262-39625236	1
chr1:39584614-39593722	chr1:39642656-39651273	1
chr1:39584614-39593722	chr1:39651274-39658236	1
chr1:39584614-39593722	chr1:39720568-39724686	1
chr1:39584614-39593722	chr1:39743866-39744962	1
chr1:39584614-39593722	chr1:39748146-39749913	1
chr1:39584614-39593722	chr1:39876384-39882197	1
chr1:39584614-39593722	chr1:39933500-39935298	1
chr1:39584614-39593722	chr1:40004971-40007146	1
chr1:39720568-39724686	chr1:39541393-39542360	1
chr1:39720568-39724686	chr1:39548093-39550767	1
chr1:39720568-39724686	chr1:39575347-39579321	1
chr1:39720568-39724686	chr1:39580640-39584613	1
chr1:39720568-39724686	chr1:39584614-39593722	1
chr1:39720568-39724686	chr1:39593723-39595067	1
chr1:39720568-39724686	chr1:39595068-39597330	1
chr1:39720568-39724686	chr1:39604670-39610190	1
chr1:39720568-39724686	chr1:39611159-39617155	1
chr1:39720568-39724686	chr1:39617156-39621639	1
chr1:39720568-39724686	chr1:39624262-39625236	1
chr1:39720568-39724686	chr1:39630220-39634621	1
chr1:39720568-39724686	chr1:39635934-39636729	1
chr1:39720568-39724686	chr1:39642656-39651273	1
chr1:39720568-39724686	chr1:39651274-39658236	1
chr1:39720568-39724686	chr1:39679687-39680627	1
chr1:39720568-39724686	chr1:39680628-39681282	1
chr1:39720568-39724686	chr1:39924382-39925132	1
chr1:39720568-39724686	chr1:40004971-40007146	1
chr1:40021774-40035236	chr1:39792867-39794295	1
chr1:40362537-40364674	chr1:40265922-40269469	1
chr1:40362537-40364674	chr1:40299323-40301764	1
chr1:40362537-40364674	chr1:40305502-40308251	1
chr1:40362537-40364674	chr1:40424159-40431853	1
chr1:40362537-40364674	chr1:40431854-40433922	1
chr1:40362537-40364674	chr1:40859833-40862179	1
chr1:40362537-40364674	chr1:40862180-40875416	1
chr1:40637662-40648142	chr1:40747860-40748167	1
chr1:40637662-40648142	chr1:40862180-40875416	1
chr1:40637662-40648142	chr1:40878559-40884583	1
chr1:40711556-40713624	chr1:40539887-40542358	1
chr1:40711556-40713624	chr1:40557576-40559255	1
chr1:40711556-40713624	chr1:40564914-40566107	1
chr1:40711556-40713624	chr1:40859833-40862179	1
chr1:40711556-40713624	chr1:40862180-40875416	1
chr1:40711556-40713624	chr1:40878559-40884583	1
chr1:40808519-40817618	chr1:40362537-40364674	1
chr1:40808519-40817618	chr1:40538771-40539886	1
chr1:40808519-40817618	chr1:40539887-40542358	1
chr1:40808519-40817618	chr1:40542359-40543601	1
chr1:40808519-40817618	chr1:40545767-40547565	1
chr1:40808519-40817618	chr1:40547566-40550061	1
chr1:40808519-40817618	chr1:40557576-40559255	1
chr1:40808519-40817618	chr1:40564914-40566107	1
chr1:40808519-40817618	chr1:40592855-40597002	1
chr1:40808519-40817618	chr1:40597003-40601654	1
chr1:40808519-40817618	chr1:40855915-40859832	1
chr1:40808519-40817618	chr1:40859833-40862179	1
chr1:40808519-40817618	chr1:40862180-40875416	1
chr1:41212984-41230030	chr1:41067377-41074123	1
chr1:41212984-41230030	chr1:41150216-41153588	1
chr1:41212984-41230030	chr1:41231244-41232761	1
chr1:41996483-42007277	chr1:42416891-42420557	1
chr1:41996483-42007277	chr1:42467701-42469539	1
chr1:41996483-42007277	chr1:42477173-42483764	1
chr1:41996483-42007277	chr1:42517920-42521110	1
chr1:41996483-42007277	chr1:42653635-42656564	1
chr1:42613655-42625305	chr1:41996483-42007277	1
chr1:42613655-42625305	chr1:42038687-42045878	1
chr1:42613655-42625305	chr1:42055033-42059237	1
chr1:42613655-42625305	chr1:42804261-42805282	1
chr1:42613655-42625305	chr1:42808685-42809904	1
chr1:42613655-42625305	chr1:43204727-43209067	1
chr1:42613655-42625305	chr1:43218803-43223688	1
chr1:42626594-42634374	chr1:41996483-42007277	1
chr1:42626594-42634374	chr1:42038687-42045878	1
chr1:42626594-42634374	chr1:43204727-43209067	1
chr1:42626594-42634374	chr1:43218803-43223688	1
chr1:43204727-43209067	chr1:42613655-42625305	1
chr1:43204727-43209067	chr1:42791331-42797491	1
chr1:43204727-43209067	chr1:42804261-42805282	1
chr1:43204727-43209067	chr1:42805344-42808684	1
chr1:43204727-43209067	chr1:42808685-42809904	1
chr1:43204727-43209067	chr1:43040818-43048235	1
chr1:43218803-43223688	chr1:42790331-42791330	1
chr1:43218803-43223688	chr1:42791331-42797491	1
chr1:43218803-43223688	chr1:42804261-42805282	1
chr1:43218803-43223688	chr1:42805344-42808684	1
