A	B	nOverlap
ERK1 and ERK2 cascade	positive regulation of proteolysis	6
ERK1 and ERK2 cascade	response to oxygen levels	2
ERK1 and ERK2 cascade	cardiac muscle tissue development	4
ERK1 and ERK2 cascade	bone remodeling	2
ERK1 and ERK2 cascade	regulation of epithelial cell migration	5
ERK1 and ERK2 cascade	response to decreased oxygen levels	2
ERK1 and ERK2 cascade	muscle cell apoptotic process	2
ERK1 and ERK2 cascade	regulation of cellular response to growth factor stimulus	2
ERK1 and ERK2 cascade	epithelial cell differentiation	4
ERK1 and ERK2 cascade	embryonic organ morphogenesis	2
ERK1 and ERK2 cascade	regulation of transmembrane transport	3
ERK1 and ERK2 cascade	regulation of binding	4
ERK1 and ERK2 cascade	positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway	2
ERK1 and ERK2 cascade	positive regulation of MAPK cascade	12
ERK1 and ERK2 cascade	positive regulation of ERK1 and ERK2 cascade	10
ERK1 and ERK2 cascade	pattern specification process	3
ERK1 and ERK2 cascade	negative regulation of muscle cell apoptotic process	2
ERK1 and ERK2 cascade	positive regulation of JUN kinase activity	3
ERK1 and ERK2 cascade	regulation of p38MAPK cascade	3
ERK1 and ERK2 cascade	cell fate commitment	4
ERK1 and ERK2 cascade	protein autophosphorylation	6
ERK1 and ERK2 cascade	regionalization	2
ERK1 and ERK2 cascade	columnar/cuboidal epithelial cell differentiation	2
ERK1 and ERK2 cascade	BMP signaling pathway	2
ERK1 and ERK2 cascade	regulation of BMP signaling pathway	2
ERK1 and ERK2 cascade	regulation of signaling receptor activity	2
ERK1 and ERK2 cascade	response to xenobiotic stimulus	2
ERK1 and ERK2 cascade	positive regulation of MAP kinase activity	4
ERK1 and ERK2 cascade	positive regulation of cysteine-type endopeptidase activity	3
ERK1 and ERK2 cascade	transmembrane receptor protein serine/threonine kinase signaling pathway	2
ERK1 and ERK2 cascade	muscle cell differentiation	3
ERK1 and ERK2 cascade	protein maturation	2
ERK1 and ERK2 cascade	biomineralization	2
ERK1 and ERK2 cascade	respiratory system development	2
ERK1 and ERK2 cascade	regulation of immature T cell proliferation	2
ERK1 and ERK2 cascade	regulation of immature T cell proliferation in thymus	2
ERK1 and ERK2 cascade	response to BMP	2
ERK1 and ERK2 cascade	cellular response to BMP stimulus	2
ERK1 and ERK2 cascade	positive regulation of endopeptidase activity	4
ERK1 and ERK2 cascade	regulation of epithelial to mesenchymal transition	2
ERK1 and ERK2 cascade	anterior/posterior pattern specification	2
ERK1 and ERK2 cascade	negative regulation of immune system process	3
ERK1 and ERK2 cascade	cardiac muscle tissue growth	2
ERK1 and ERK2 cascade	muscle cell proliferation	2
ERK1 and ERK2 cascade	cardiac muscle cell differentiation	3
ERK1 and ERK2 cascade	epithelial tube branching involved in lung morphogenesis	2
ERK1 and ERK2 cascade	positive regulation of p38MAPK cascade	2
ERK1 and ERK2 cascade	striated muscle cell differentiation	3
ERK1 and ERK2 cascade	epithelial tube morphogenesis	3
ERK1 and ERK2 cascade	negative regulation of locomotion	2
ERK1 and ERK2 cascade	reproductive structure development	2
ERK1 and ERK2 cascade	negative regulation of cell motility	2
ERK1 and ERK2 cascade	tissue morphogenesis	5
ERK1 and ERK2 cascade	immature T cell proliferation	2
ERK1 and ERK2 cascade	immature T cell proliferation in thymus	2
ERK1 and ERK2 cascade	positive regulation of cardiocyte differentiation	2
ERK1 and ERK2 cascade	epithelial cell migration	5
ERK1 and ERK2 cascade	reproductive system development	2
ERK1 and ERK2 cascade	response to oxidative stress	2
ERK1 and ERK2 cascade	positive regulation of stress-activated MAPK cascade	4
ERK1 and ERK2 cascade	neuron fate commitment	2
ERK1 and ERK2 cascade	epithelium migration	5
ERK1 and ERK2 cascade	positive regulation of epithelial to mesenchymal transition	2
ERK1 and ERK2 cascade	bone resorption	2
ERK1 and ERK2 cascade	calcium-mediated signaling	3
ERK1 and ERK2 cascade	behavior	2
ERK1 and ERK2 cascade	regulation of ossification	2
ERK1 and ERK2 cascade	tissue migration	5
ERK1 and ERK2 cascade	regulation of biomineral tissue development	2
ERK1 and ERK2 cascade	embryonic morphogenesis	3
ERK1 and ERK2 cascade	positive regulation of stress-activated protein kinase signaling cascade	4
ERK1 and ERK2 cascade	positive regulation of monocyte chemotactic protein-1 production	2
ERK1 and ERK2 cascade	regulation of biomineralization	2
ERK1 and ERK2 cascade	aortic valve morphogenesis	2
ERK1 and ERK2 cascade	positive regulation of BMP signaling pathway	2
ERK1 and ERK2 cascade	alpha-beta T cell differentiation	2
ERK1 and ERK2 cascade	positive regulation of programmed cell death	4
ERK1 and ERK2 cascade	adaptive immune response	6
ERK1 and ERK2 cascade	muscle tissue development	4
ERK1 and ERK2 cascade	response to mechanical stimulus	2
ERK1 and ERK2 cascade	positive regulation of alpha-beta T cell differentiation	2
ERK1 and ERK2 cascade	gland development	3
ERK1 and ERK2 cascade	myeloid leukocyte activation	2
ERK1 and ERK2 cascade	response to tumor necrosis factor	2
ERK1 and ERK2 cascade	regulation of alpha-beta T cell differentiation	2
ERK1 and ERK2 cascade	heart growth	2
ERK1 and ERK2 cascade	regulation of lipid metabolic process	2
ERK1 and ERK2 cascade	ERBB2 signaling pathway	2
ERK1 and ERK2 cascade	negative regulation of cell migration	2
ERK1 and ERK2 cascade	p38MAPK cascade	3
ERK1 and ERK2 cascade	negative regulation of synaptic transmission	2
ERK1 and ERK2 cascade	reactive oxygen species metabolic process	2
ERK1 and ERK2 cascade	muscle structure development	3
ERK1 and ERK2 cascade	positive regulation of peptidase activity	4
ERK1 and ERK2 cascade	biomineral tissue development	2
ERK1 and ERK2 cascade	metanephros development	2
ERK1 and ERK2 cascade	heart development	4
ERK1 and ERK2 cascade	regulation of synaptic plasticity	2
ERK1 and ERK2 cascade	ameboidal-type cell migration	6
