	NodeIn	baitName	oeName	NodeOut	oeName_changed	edge
164	chr1:9336978-9341933	Z98044.1	.	chr1:9630193-9630542	chr1:9630193-9630542	chr1:9336978-9341933_chr1:9630193-9630542
165	chr1:9336978-9341933	Z98044.1	.	chr1:9630543-9633247	chr1:9630543-9633247	chr1:9336978-9341933_chr1:9630543-9633247
166	chr1:9336978-9341933	Z98044.1	.	chr1:9633248-9634745	chr1:9633248-9634745	chr1:9336978-9341933_chr1:9633248-9634745
167	chr1:9336978-9341933	Z98044.1	.	chr1:9634746-9639704	chr1:9634746-9639704	chr1:9336978-9341933_chr1:9634746-9639704
168	chr1:9336978-9341933	Z98044.1	.	chr1:9639705-9641495	chr1:9639705-9641495	chr1:9336978-9341933_chr1:9639705-9641495
169	chr1:9336978-9341933	Z98044.1	.	chr1:9641496-9644409	chr1:9641496-9644409	chr1:9336978-9341933_chr1:9641496-9644409
170	chr1:9336978-9341933	Z98044.1	.	chr1:9644410-9647187	chr1:9644410-9647187	chr1:9336978-9341933_chr1:9644410-9647187
171	chr1:9336978-9341933	Z98044.1	TMEM201	chr1:9648089-9649792	TMEM201	chr1:9336978-9341933_chr1:9648089-9649792
172	chr1:9336978-9341933	Z98044.1	.	chr1:9649793-9651338	chr1:9649793-9651338	chr1:9336978-9341933_chr1:9649793-9651338
173	chr1:9336978-9341933	Z98044.1	.	chr1:9651339-9656440	chr1:9651339-9656440	chr1:9336978-9341933_chr1:9651339-9656440
174	chr1:9336978-9341933	Z98044.1	.	chr1:9668908-9674426	chr1:9668908-9674426	chr1:9336978-9341933_chr1:9668908-9674426
175	chr1:9598476-9613618	SLC25A33	Z98044.1	chr1:9336978-9341933	Z98044.1	chr1:9598476-9613618_chr1:9336978-9341933
176	chr1:9648089-9649792	TMEM201	Z98044.1	chr1:9336978-9341933	Z98044.1	chr1:9648089-9649792_chr1:9336978-9341933
177	chr1:11113121-11122975	SRM	AGTRAP	chr1:11793489-11797297	AGTRAP	chr1:11113121-11122975_chr1:11793489-11797297
178	chr1:11158746-11163451	EXOSC10;RP4-635E18.6	AGTRAP	chr1:11793489-11797297	AGTRAP	chr1:11158746-11163451_chr1:11793489-11797297
179	chr1:11210175-11212490	RNU6-537P	.	chr1:11678084-11679033	chr1:11678084-11679033	chr1:11210175-11212490_chr1:11678084-11679033
180	chr1:11210175-11212490	RNU6-537P	.	chr1:11687334-11697082	chr1:11687334-11697082	chr1:11210175-11212490_chr1:11687334-11697082
181	chr1:11210175-11212490	RNU6-537P	.	chr1:11700089-11700881	chr1:11700089-11700881	chr1:11210175-11212490_chr1:11700089-11700881
182	chr1:11321726-11322699	MTOR	AGTRAP	chr1:11793489-11797297	AGTRAP	chr1:11321726-11322699_chr1:11793489-11797297
183	chr1:11705329-11717347	FBXO2;FBXO44	RNU6-537P	chr1:11210175-11212490	RNU6-537P	chr1:11705329-11717347_chr1:11210175-11212490
184	chr1:11705329-11717347	FBXO2;FBXO44	AGTRAP	chr1:11793489-11797297	AGTRAP	chr1:11705329-11717347_chr1:11793489-11797297
185	chr1:11722754-11727775	FBXO6	AGTRAP	chr1:11793489-11797297	AGTRAP	chr1:11722754-11727775_chr1:11793489-11797297
186	chr1:11793489-11797297	AGTRAP	.	chr1:11026643-11029788	chr1:11026643-11029788	chr1:11793489-11797297_chr1:11026643-11029788
187	chr1:11793489-11797297	AGTRAP	SRM	chr1:11113121-11122975	SRM	chr1:11793489-11797297_chr1:11113121-11122975
188	chr1:11793489-11797297	AGTRAP	.	chr1:11122976-11125911	chr1:11122976-11125911	chr1:11793489-11797297_chr1:11122976-11125911
189	chr1:11793489-11797297	AGTRAP	.	chr1:11155387-11158745	chr1:11155387-11158745	chr1:11793489-11797297_chr1:11155387-11158745
190	chr1:11793489-11797297	AGTRAP	EXOSC10;RP4-635E18.6	chr1:11158746-11163451	EXOSC10;RP4-635E18.6	chr1:11793489-11797297_chr1:11158746-11163451
191	chr1:11793489-11797297	AGTRAP	MTOR-AS1;MTOR	chr1:11192293-11204078	MTOR-AS1;MTOR	chr1:11793489-11797297_chr1:11192293-11204078
192	chr1:11793489-11797297	AGTRAP	RNU6-537P	chr1:11210175-11212490	RNU6-537P	chr1:11793489-11797297_chr1:11210175-11212490
193	chr1:11793489-11797297	AGTRAP	.	chr1:11219017-11221640	chr1:11219017-11221640	chr1:11793489-11797297_chr1:11219017-11221640
194	chr1:11793489-11797297	AGTRAP	.	chr1:11249466-11250983	chr1:11249466-11250983	chr1:11793489-11797297_chr1:11249466-11250983
195	chr1:11793489-11797297	AGTRAP	.	chr1:11300928-11303008	chr1:11300928-11303008	chr1:11793489-11797297_chr1:11300928-11303008
196	chr1:11793489-11797297	AGTRAP	.	chr1:11303009-11306078	chr1:11303009-11306078	chr1:11793489-11797297_chr1:11303009-11306078
197	chr1:11793489-11797297	AGTRAP	.	chr1:11307360-11321725	chr1:11307360-11321725	chr1:11793489-11797297_chr1:11307360-11321725
198	chr1:11793489-11797297	AGTRAP	MTOR	chr1:11321726-11322699	MTOR	chr1:11793489-11797297_chr1:11321726-11322699
199	chr1:11793489-11797297	AGTRAP	.	chr1:11322700-11325886	chr1:11322700-11325886	chr1:11793489-11797297_chr1:11322700-11325886
200	chr1:11793489-11797297	AGTRAP	.	chr1:11338705-11340582	chr1:11338705-11340582	chr1:11793489-11797297_chr1:11338705-11340582
201	chr1:11793489-11797297	AGTRAP	.	chr1:11340583-11341748	chr1:11340583-11341748	chr1:11793489-11797297_chr1:11340583-11341748
202	chr1:11793489-11797297	AGTRAP	.	chr1:11341749-11343920	chr1:11341749-11343920	chr1:11793489-11797297_chr1:11341749-11343920
203	chr1:11793489-11797297	AGTRAP	.	chr1:11343921-11350656	chr1:11343921-11350656	chr1:11793489-11797297_chr1:11343921-11350656
204	chr1:11793489-11797297	AGTRAP	.	chr1:11351074-11354745	chr1:11351074-11354745	chr1:11793489-11797297_chr1:11351074-11354745
205	chr1:11793489-11797297	AGTRAP	.	chr1:11721735-11722753	chr1:11721735-11722753	chr1:11793489-11797297_chr1:11721735-11722753
206	chr1:11793489-11797297	AGTRAP	FBXO6	chr1:11722754-11727775	FBXO6	chr1:11793489-11797297_chr1:11722754-11727775
207	chr1:11793489-11797297	AGTRAP	.	chr1:11735112-11735965	chr1:11735112-11735965	chr1:11793489-11797297_chr1:11735112-11735965
208	chr1:11793489-11797297	AGTRAP	.	chr1:11799679-11819384	chr1:11799679-11819384	chr1:11793489-11797297_chr1:11799679-11819384
209	chr1:11793489-11797297	AGTRAP	.	chr1:11855936-11856823	chr1:11855936-11856823	chr1:11793489-11797297_chr1:11855936-11856823
210	chr1:11820484-11826131	C1orf167	AGTRAP	chr1:11793489-11797297	AGTRAP	chr1:11820484-11826131_chr1:11793489-11797297
211	chr1:11820484-11826131	C1orf167	C1orf167;RP11-56N19.5	chr1:11837145-11851241	C1orf167;RP11-56N19.5	chr1:11820484-11826131_chr1:11837145-11851241
212	chr1:11837145-11851241	C1orf167;RP11-56N19.5	.	chr1:11826283-11830115	chr1:11826283-11830115	chr1:11837145-11851241_chr1:11826283-11830115
213	chr1:11837145-11851241	C1orf167;RP11-56N19.5	.	chr1:11830116-11832760	chr1:11830116-11832760	chr1:11837145-11851241_chr1:11830116-11832760
214	chr1:11837145-11851241	C1orf167;RP11-56N19.5	.	chr1:11832761-11833343	chr1:11832761-11833343	chr1:11837145-11851241_chr1:11832761-11833343
215	chr1:11864904-11872489	CLCN6;MTHFR	AGTRAP	chr1:11793489-11797297	AGTRAP	chr1:11864904-11872489_chr1:11793489-11797297
216	chr1:11901356-11913795	NPPA-AS1;NPPA	AGTRAP	chr1:11793489-11797297	AGTRAP	chr1:11901356-11913795_chr1:11793489-11797297
217	chr1:12700924-12716452	AADACL4	.	chr1:12181563-12186991	chr1:12181563-12186991	chr1:12700924-12716452_chr1:12181563-12186991
218	chr1:12700924-12716452	AADACL4	.	chr1:12303698-12317592	chr1:12303698-12317592	chr1:12700924-12716452_chr1:12303698-12317592
219	chr1:12700924-12716452	AADACL4	.	chr1:12333399-12337089	chr1:12333399-12337089	chr1:12700924-12716452_chr1:12333399-12337089
220	chr1:12700924-12716452	AADACL4	.	chr1:12399844-12401170	chr1:12399844-12401170	chr1:12700924-12716452_chr1:12399844-12401170
221	chr1:12700924-12716452	AADACL4	.	chr1:12462633-12467935	chr1:12462633-12467935	chr1:12700924-12716452_chr1:12462633-12467935
222	chr1:12700924-12716452	AADACL4	.	chr1:12488132-12494813	chr1:12488132-12494813	chr1:12700924-12716452_chr1:12488132-12494813
223	chr1:15659242-15665924	RP3-467K16.7	.	chr1:15435382-15438398	chr1:15435382-15438398	chr1:15659242-15665924_chr1:15435382-15438398
224	chr1:15659242-15665924	RP3-467K16.7	.	chr1:15448434-15456864	chr1:15448434-15456864	chr1:15659242-15665924_chr1:15448434-15456864
225	chr1:15659242-15665924	RP3-467K16.7	.	chr1:15456865-15461698	chr1:15456865-15461698	chr1:15659242-15665924_chr1:15456865-15461698
226	chr1:15659242-15665924	RP3-467K16.7	.	chr1:15461699-15465012	chr1:15461699-15465012	chr1:15659242-15665924_chr1:15461699-15465012
227	chr1:15659242-15665924	RP3-467K16.7	.	chr1:15465427-15473850	chr1:15465427-15473850	chr1:15659242-15665924_chr1:15465427-15473850
228	chr1:15659242-15665924	RP3-467K16.7	.	chr1:15650958-15657291	chr1:15650958-15657291	chr1:15659242-15665924_chr1:15650958-15657291
229	chr1:15659242-15665924	RP3-467K16.7	.	chr1:15657292-15658450	chr1:15657292-15658450	chr1:15659242-15665924_chr1:15657292-15658450
230	chr1:15659242-15665924	RP3-467K16.7	.	chr1:15718122-15719207	chr1:15718122-15719207	chr1:15659242-15665924_chr1:15718122-15719207
231	chr1:15659242-15665924	RP3-467K16.7	.	chr1:15736884-15739271	chr1:15736884-15739271	chr1:15659242-15665924_chr1:15736884-15739271
232	chr1:15659242-15665924	RP3-467K16.7	.	chr1:15739272-15745983	chr1:15739272-15745983	chr1:15659242-15665924_chr1:15739272-15745983
233	chr1:15659242-15665924	RP3-467K16.7	.	chr1:15745984-15760936	chr1:15745984-15760936	chr1:15659242-15665924_chr1:15745984-15760936
234	chr1:15659242-15665924	RP3-467K16.7	.	chr1:15760937-15763810	chr1:15760937-15763810	chr1:15659242-15665924_chr1:15760937-15763810
235	chr1:15659242-15665924	RP3-467K16.7	CTRC	chr1:15763811-15767301	CTRC	chr1:15659242-15665924_chr1:15763811-15767301
236	chr1:15659242-15665924	RP3-467K16.7	.	chr1:15767302-15768648	chr1:15767302-15768648	chr1:15659242-15665924_chr1:15767302-15768648
237	chr1:15659242-15665924	RP3-467K16.7	.	chr1:15768649-15769933	chr1:15768649-15769933	chr1:15659242-15665924_chr1:15768649-15769933
238	chr1:15659242-15665924	RP3-467K16.7	.	chr1:15769934-15774568	chr1:15769934-15774568	chr1:15659242-15665924_chr1:15769934-15774568
239	chr1:15659242-15665924	RP3-467K16.7	.	chr1:15774569-15779729	chr1:15774569-15779729	chr1:15659242-15665924_chr1:15774569-15779729
240	chr1:15659242-15665924	RP3-467K16.7	.	chr1:15816682-15819395	chr1:15816682-15819395	chr1:15659242-15665924_chr1:15816682-15819395
241	chr1:15659242-15665924	RP3-467K16.7	.	chr1:15819396-15822711	chr1:15819396-15822711	chr1:15659242-15665924_chr1:15819396-15822711
242	chr1:15659242-15665924	RP3-467K16.7	.	chr1:15822712-15825321	chr1:15822712-15825321	chr1:15659242-15665924_chr1:15822712-15825321
243	chr1:15659242-15665924	RP3-467K16.7	.	chr1:15826081-15826427	chr1:15826081-15826427	chr1:15659242-15665924_chr1:15826081-15826427
244	chr1:15722210-15736883	EFHD2;RP3-467K16.4	RP3-467K16.7	chr1:15659242-15665924	RP3-467K16.7	chr1:15722210-15736883_chr1:15659242-15665924
245	chr1:15763811-15767301	CTRC	RP3-467K16.7	chr1:15659242-15665924	RP3-467K16.7	chr1:15763811-15767301_chr1:15659242-15665924
246	chr1:15779730-15788479	CELA2A	C1orf195	chr1:15495408-15502593	C1orf195	chr1:15779730-15788479_chr1:15495408-15502593
247	chr1:15779730-15788479	CELA2A	FHAD1	chr1:15572274-15577916	FHAD1	chr1:15779730-15788479_chr1:15572274-15577916
248	chr1:15779730-15788479	CELA2A	.	chr1:15650958-15657291	chr1:15650958-15657291	chr1:15779730-15788479_chr1:15650958-15657291
249	chr1:15779730-15788479	CELA2A	RP3-467K16.7	chr1:15659242-15665924	RP3-467K16.7	chr1:15779730-15788479_chr1:15659242-15665924
250	chr1:15779730-15788479	CELA2A	FHAD1;RP3-467K16.2	chr1:15667944-15673815	FHAD1;RP3-467K16.2	chr1:15779730-15788479_chr1:15667944-15673815
251	chr1:15779730-15788479	CELA2A	CTRC	chr1:15763811-15767301	CTRC	chr1:15779730-15788479_chr1:15763811-15767301
252	chr1:16064296-16081772	RP11-169K16.4;SLC25A34;TMEM82	RP3-467K16.7	chr1:15659242-15665924	RP3-467K16.7	chr1:16064296-16081772_chr1:15659242-15665924
253	chr1:16358634-16372517	CLCNKB;RP11-5P18.10	C1orf134	chr1:16555003-16560581	C1orf134	chr1:16358634-16372517_chr1:16555003-16560581
254	chr1:16395667-16408325	FAM131C	EPHA2;RP11-276H7.2	chr1:16467015-16485102	EPHA2;RP11-276H7.2	chr1:16395667-16408325_chr1:16467015-16485102
255	chr1:16467015-16485102	EPHA2;RP11-276H7.2	FBLIM1	chr1:16081773-16086736	FBLIM1	chr1:16467015-16485102_chr1:16081773-16086736
256	chr1:16467015-16485102	EPHA2;RP11-276H7.2	FAM131C	chr1:16395667-16408325	FAM131C	chr1:16467015-16485102_chr1:16395667-16408325
257	chr1:16467015-16485102	EPHA2;RP11-276H7.2	.	chr1:16490907-16495269	chr1:16490907-16495269	chr1:16467015-16485102_chr1:16490907-16495269
258	chr1:16467015-16485102	EPHA2;RP11-276H7.2	ARHGEF19-AS1	chr1:16516866-16525321	ARHGEF19-AS1	chr1:16467015-16485102_chr1:16516866-16525321
259	chr1:16467015-16485102	EPHA2;RP11-276H7.2	ARHGEF19	chr1:16538420-16542892	ARHGEF19	chr1:16467015-16485102_chr1:16538420-16542892
260	chr1:16467015-16485102	EPHA2;RP11-276H7.2	RSG1	chr1:16560582-16564476	RSG1	chr1:16467015-16485102_chr1:16560582-16564476
261	chr1:16467015-16485102	EPHA2;RP11-276H7.2	FBXO42;SZRD1	chr1:16677336-16682249	FBXO42;SZRD1	chr1:16467015-16485102_chr1:16677336-16682249
262	chr1:17297144-17307321	MFAP2;RP1-37C10.3	ATP13A2	chr1:17336957-17340482	ATP13A2	chr1:17297144-17307321_chr1:17336957-17340482
263	chr1:17297144-17307321	MFAP2;RP1-37C10.3	.	chr1:17365027-17366816	chr1:17365027-17366816	chr1:17297144-17307321_chr1:17365027-17366816
264	chr1:17297144-17307321	MFAP2;RP1-37C10.3	.	chr1:17366817-17370002	chr1:17366817-17370002	chr1:17297144-17307321_chr1:17366817-17370002
265	chr1:17297144-17307321	MFAP2;RP1-37C10.3	PADI3	chr1:17573271-17575857	PADI3	chr1:17297144-17307321_chr1:17573271-17575857
266	chr1:17336957-17340482	ATP13A2	PADI3	chr1:17573271-17575857	PADI3	chr1:17336957-17340482_chr1:17573271-17575857
267	chr1:17370286-17387431	SDHB	PADI1	chr1:17530817-17533093	PADI1	chr1:17370286-17387431_chr1:17530817-17533093
268	chr1:17370286-17387431	SDHB	PADI3	chr1:17573271-17575857	PADI3	chr1:17370286-17387431_chr1:17573271-17575857
269	chr1:17441219-17449501	PADI2	PADI1	chr1:17530817-17533093	PADI1	chr1:17441219-17449501_chr1:17530817-17533093
270	chr1:17441219-17449501	PADI2	PADI3	chr1:17573271-17575857	PADI3	chr1:17441219-17449501_chr1:17573271-17575857
271	chr1:17530817-17533093	PADI1	SDHB	chr1:17370286-17387431	SDHB	chr1:17530817-17533093_chr1:17370286-17387431
272	chr1:17530817-17533093	PADI1	.	chr1:17387432-17392367	chr1:17387432-17392367	chr1:17530817-17533093_chr1:17387432-17392367
273	chr1:17530817-17533093	PADI1	.	chr1:17392368-17398016	chr1:17392368-17398016	chr1:17530817-17533093_chr1:17392368-17398016
274	chr1:17530817-17533093	PADI1	.	chr1:17398017-17399400	chr1:17398017-17399400	chr1:17530817-17533093_chr1:17398017-17399400
275	chr1:17530817-17533093	PADI1	.	chr1:17399401-17407313	chr1:17399401-17407313	chr1:17530817-17533093_chr1:17399401-17407313
276	chr1:17530817-17533093	PADI1	.	chr1:17440653-17441218	chr1:17440653-17441218	chr1:17530817-17533093_chr1:17440653-17441218
277	chr1:17530817-17533093	PADI1	PADI2	chr1:17441219-17449501	PADI2	chr1:17530817-17533093_chr1:17441219-17449501
278	chr1:17530817-17533093	PADI1	.	chr1:17449502-17456546	chr1:17449502-17456546	chr1:17530817-17533093_chr1:17449502-17456546
279	chr1:17530817-17533093	PADI1	.	chr1:17456649-17458606	chr1:17456649-17458606	chr1:17530817-17533093_chr1:17456649-17458606
280	chr1:17530817-17533093	PADI1	.	chr1:17458607-17462960	chr1:17458607-17462960	chr1:17530817-17533093_chr1:17458607-17462960
281	chr1:17530817-17533093	PADI1	.	chr1:17462961-17466183	chr1:17462961-17466183	chr1:17530817-17533093_chr1:17462961-17466183
282	chr1:17530817-17533093	PADI1	.	chr1:17466184-17482493	chr1:17466184-17482493	chr1:17530817-17533093_chr1:17466184-17482493
283	chr1:17530817-17533093	PADI1	.	chr1:17513778-17527000	chr1:17513778-17527000	chr1:17530817-17533093_chr1:17513778-17527000
284	chr1:17530817-17533093	PADI1	.	chr1:17913601-17925401	chr1:17913601-17925401	chr1:17530817-17533093_chr1:17913601-17925401
285	chr1:17573271-17575857	PADI3	.	chr1:17280950-17282496	chr1:17280950-17282496	chr1:17573271-17575857_chr1:17280950-17282496
286	chr1:17573271-17575857	PADI3	.	chr1:17296687-17297143	chr1:17296687-17297143	chr1:17573271-17575857_chr1:17296687-17297143
287	chr1:17573271-17575857	PADI3	.	chr1:17340483-17340727	chr1:17340483-17340727	chr1:17573271-17575857_chr1:17340483-17340727
288	chr1:17573271-17575857	PADI3	.	chr1:17340728-17345384	chr1:17340728-17345384	chr1:17573271-17575857_chr1:17340728-17345384
289	chr1:17573271-17575857	PADI3	.	chr1:17345385-17349971	chr1:17345385-17349971	chr1:17573271-17575857_chr1:17345385-17349971
290	chr1:17573271-17575857	PADI3	.	chr1:17361247-17365026	chr1:17361247-17365026	chr1:17573271-17575857_chr1:17361247-17365026
291	chr1:17573271-17575857	PADI3	.	chr1:17365027-17366816	chr1:17365027-17366816	chr1:17573271-17575857_chr1:17365027-17366816
292	chr1:17573271-17575857	PADI3	.	chr1:17366817-17370002	chr1:17366817-17370002	chr1:17573271-17575857_chr1:17366817-17370002
293	chr1:17573271-17575857	PADI3	.	chr1:17370003-17370285	chr1:17370003-17370285	chr1:17573271-17575857_chr1:17370003-17370285
294	chr1:17573271-17575857	PADI3	SDHB	chr1:17370286-17387431	SDHB	chr1:17573271-17575857_chr1:17370286-17387431
295	chr1:17573271-17575857	PADI3	.	chr1:17387432-17392367	chr1:17387432-17392367	chr1:17573271-17575857_chr1:17387432-17392367
296	chr1:17573271-17575857	PADI3	.	chr1:17392368-17398016	chr1:17392368-17398016	chr1:17573271-17575857_chr1:17392368-17398016
297	chr1:17573271-17575857	PADI3	.	chr1:17398017-17399400	chr1:17398017-17399400	chr1:17573271-17575857_chr1:17398017-17399400
298	chr1:17573271-17575857	PADI3	.	chr1:17399401-17407313	chr1:17399401-17407313	chr1:17573271-17575857_chr1:17399401-17407313
299	chr1:17573271-17575857	PADI3	.	chr1:17407314-17415945	chr1:17407314-17415945	chr1:17573271-17575857_chr1:17407314-17415945
300	chr1:17573271-17575857	PADI3	.	chr1:17415946-17435910	chr1:17415946-17435910	chr1:17573271-17575857_chr1:17415946-17435910
301	chr1:17573271-17575857	PADI3	.	chr1:17435911-17440652	chr1:17435911-17440652	chr1:17573271-17575857_chr1:17435911-17440652
302	chr1:17573271-17575857	PADI3	.	chr1:17440653-17441218	chr1:17440653-17441218	chr1:17573271-17575857_chr1:17440653-17441218
303	chr1:17573271-17575857	PADI3	PADI2	chr1:17441219-17449501	PADI2	chr1:17573271-17575857_chr1:17441219-17449501
304	chr1:17573271-17575857	PADI3	.	chr1:17449502-17456546	chr1:17449502-17456546	chr1:17573271-17575857_chr1:17449502-17456546
305	chr1:17573271-17575857	PADI3	.	chr1:17456649-17458606	chr1:17456649-17458606	chr1:17573271-17575857_chr1:17456649-17458606
306	chr1:17573271-17575857	PADI3	.	chr1:17458607-17462960	chr1:17458607-17462960	chr1:17573271-17575857_chr1:17458607-17462960
307	chr1:17573271-17575857	PADI3	.	chr1:17462961-17466183	chr1:17462961-17466183	chr1:17573271-17575857_chr1:17462961-17466183
308	chr1:17573271-17575857	PADI3	.	chr1:17466184-17482493	chr1:17466184-17482493	chr1:17573271-17575857_chr1:17466184-17482493
309	chr1:17573271-17575857	PADI3	.	chr1:17482494-17483288	chr1:17482494-17483288	chr1:17573271-17575857_chr1:17482494-17483288
310	chr1:17573271-17575857	PADI3	.	chr1:17505788-17508501	chr1:17505788-17508501	chr1:17573271-17575857_chr1:17505788-17508501
311	chr1:17573271-17575857	PADI3	.	chr1:17602013-17602285	chr1:17602013-17602285	chr1:17573271-17575857_chr1:17602013-17602285
312	chr1:17573271-17575857	PADI3	.	chr1:17660263-17664970	chr1:17660263-17664970	chr1:17573271-17575857_chr1:17660263-17664970
313	chr1:17573271-17575857	PADI3	.	chr1:17664971-17667282	chr1:17664971-17667282	chr1:17573271-17575857_chr1:17664971-17667282
314	chr1:17573271-17575857	PADI3	.	chr1:17676713-17679584	chr1:17676713-17679584	chr1:17573271-17575857_chr1:17676713-17679584
315	chr1:17573271-17575857	PADI3	.	chr1:17679585-17685884	chr1:17679585-17685884	chr1:17573271-17575857_chr1:17679585-17685884
316	chr1:17573271-17575857	PADI3	.	chr1:17685885-17697587	chr1:17685885-17697587	chr1:17573271-17575857_chr1:17685885-17697587
317	chr1:17573271-17575857	PADI3	.	chr1:17697588-17701265	chr1:17697588-17701265	chr1:17573271-17575857_chr1:17697588-17701265
318	chr1:17573271-17575857	PADI3	.	chr1:17701266-17701581	chr1:17701266-17701581	chr1:17573271-17575857_chr1:17701266-17701581
319	chr1:17573271-17575857	PADI3	.	chr1:17701582-17706081	chr1:17701582-17706081	chr1:17573271-17575857_chr1:17701582-17706081
320	chr1:17573271-17575857	PADI3	.	chr1:17706082-17710050	chr1:17706082-17710050	chr1:17573271-17575857_chr1:17706082-17710050
321	chr1:17573271-17575857	PADI3	.	chr1:17710051-17710722	chr1:17710051-17710722	chr1:17573271-17575857_chr1:17710051-17710722
322	chr1:17573271-17575857	PADI3	.	chr1:17710723-17714179	chr1:17710723-17714179	chr1:17573271-17575857_chr1:17710723-17714179
323	chr1:17573271-17575857	PADI3	.	chr1:17714180-17715832	chr1:17714180-17715832	chr1:17573271-17575857_chr1:17714180-17715832
324	chr1:17573271-17575857	PADI3	.	chr1:17715833-17724564	chr1:17715833-17724564	chr1:17573271-17575857_chr1:17715833-17724564
325	chr1:17573271-17575857	PADI3	.	chr1:17724565-17728738	chr1:17724565-17728738	chr1:17573271-17575857_chr1:17724565-17728738
326	chr1:17573271-17575857	PADI3	RP1-20B21.4	chr1:17728739-17733875	RP1-20B21.4	chr1:17573271-17575857_chr1:17728739-17733875
327	chr1:17573271-17575857	PADI3	.	chr1:17747484-17751755	chr1:17747484-17751755	chr1:17573271-17575857_chr1:17747484-17751755
328	chr1:17573271-17575857	PADI3	.	chr1:234907824-234916040	chr1:234907824-234916040	chr1:17573271-17575857_chr1:234907824-234916040
329	chr1:17573271-17575857	PADI3	.	chr1:234916041-234921527	chr1:234916041-234921527	chr1:17573271-17575857_chr1:234916041-234921527
330	chr1:17624557-17635099	PADI4	.	chr1:17399401-17407313	chr1:17399401-17407313	chr1:17624557-17635099_chr1:17399401-17407313
331	chr1:17728739-17733875	RP1-20B21.4	PADI3	chr1:17573271-17575857	PADI3	chr1:17728739-17733875_chr1:17573271-17575857
332	chr1:17773612-17779452	snoU13	PADI1	chr1:17530817-17533093	PADI1	chr1:17773612-17779452_chr1:17530817-17533093
333	chr1:17773612-17779452	snoU13	PADI3	chr1:17573271-17575857	PADI3	chr1:17773612-17779452_chr1:17573271-17575857
334	chr1:19810353-19813225	CAPZB	.	chr1:19651533-19653952	chr1:19651533-19653952	chr1:19810353-19813225_chr1:19651533-19653952
335	chr1:19810353-19813225	CAPZB	.	chr1:19674563-19685763	chr1:19674563-19685763	chr1:19810353-19813225_chr1:19674563-19685763
336	chr1:19810353-19813225	CAPZB	.	chr1:19724926-19727864	chr1:19724926-19727864	chr1:19810353-19813225_chr1:19724926-19727864
337	chr1:19810353-19813225	CAPZB	.	chr1:19749749-19753796	chr1:19749749-19753796	chr1:19810353-19813225_chr1:19749749-19753796
338	chr1:20914631-20916530	CDA	.	chr1:20956636-20957327	chr1:20956636-20957327	chr1:20914631-20916530_chr1:20956636-20957327
339	chr1:20957328-20968124	PINK1	CDA	chr1:20914631-20916530	CDA	chr1:20957328-20968124_chr1:20914631-20916530
340	chr1:22137923-22169002	HSPG2;LDLRAD2	RAP1GAP	chr1:21989091-21997391	RAP1GAP	chr1:22137923-22169002_chr1:21989091-21997391
341	chr1:22137923-22169002	HSPG2;LDLRAD2	USP48	chr1:22108302-22111128	USP48	chr1:22137923-22169002_chr1:22108302-22111128
342	chr1:22137923-22169002	HSPG2;LDLRAD2	.	chr1:22177276-22179827	chr1:22177276-22179827	chr1:22137923-22169002_chr1:22177276-22179827
343	chr1:22137923-22169002	HSPG2;LDLRAD2	HSPG2	chr1:22263134-22276213	HSPG2	chr1:22137923-22169002_chr1:22263134-22276213
344	chr1:22137923-22169002	HSPG2;LDLRAD2	.	chr1:22282512-22288910	chr1:22282512-22288910	chr1:22137923-22169002_chr1:22282512-22288910
345	chr1:22137923-22169002	HSPG2;LDLRAD2	.	chr1:22288911-22291573	chr1:22288911-22291573	chr1:22137923-22169002_chr1:22288911-22291573
