Gene1	Gene2	Annotation	Direction	Score	weight	Scaled_weight
RAN	SUMO1	activated by; input; reaction	<-	1	8834.6850019813	0.942935855898714
PPP2CA	RPL8	complex; input	-	1	8831.97568409389	0.942904026836152
HSPA8	PPIH	complex; input	-	1	8829.731346027	0.942877652960782
RPL14	RPL31	catalyze; catalyzed by; complex; input	<->	1	8811.5173985645	0.942663367227162
PPP2R1A	RPL17	complex; input	-	1	8809.75856959359	0.942642651288938
EFTUD2	PUF60	complex; input	-	1	8808.04716208722	0.942622489922408
DDX46	SRSF2	complex; input	-	1	8807.5377771792	0.942616488318178
DCTN3	TUBG1	complex; input	-	1	8806.22534640888	0.942601023578945
RPL31	RPS4X	catalyze; catalyzed by; complex; input	<->	1	8805.50117091044	0.942592489429528
DNAJB1	HSPA8	complex	-	1	8805.10431462479	0.942587812322337
RPL8	RPS5	catalyze; catalyzed by; complex; input	<->	1	8800.09952333082	0.94252881079237
RPL10A	RPL18A	catalyze; catalyzed by; complex; input	<->	1	8791.26603738007	0.94242459082004
RPRD1B	SUPT5H	activated by	<-	1	8790.85082976687	0.942419689506407
HSPA8	PRPF3	complex; input	-	1	8781.95931580732	0.942314674132567
PCBP1	POLR2C	complex; input	-	1	8781.03986770817	0.94230380870336
ANAPC1	PSMC2	catalyzed by	<-	1	8780.21266063652	0.942294032345311
EFTUD2	SNRPA1	complex; input	-	1	8776.3702216919	0.942248608349068
RPL17	RPS9	catalyze; catalyzed by; complex; input	<->	1	8774.28490218371	0.942223948090619
RBM8A	RPS8	complex; input	-	1	8769.71895614376	0.942169932339652
RBBP7	WDR5	catalyzed by; input	<-	1	8768.84927835546	0.94215964074696
CDC40	SNRPD2	complex; input	-	1	8762.2339505768	0.942081322855827
RPL17	RPL5	catalyze; catalyzed by; complex; input	<->	1	8760.36744412627	0.942059214865642
NUP50	SUMO1	catalyze; complex	->	1	8752.14947018848	0.941961820334384
CSNK2A1	RANGAP1	predicted	-	0.98	8743.30571268386	0.941856907175252
COPA	COPG2	complex	-	1	8740.51614854149	0.941823792665438
RPL18A	RPS17	catalyze; catalyzed by; complex; input	<->	1	8737.60904156931	0.941789271573934
DCP1A	RBM8A	input	-	1	8728.1163958206	0.94167646899312
RBM8A	RPL32	complex; input	-	1	8727.7878049889	0.941672562100815
KPNB1	RPRD1B	predicted	-	0.73	8721.09447491066	0.941592947449166
HSPA8	PPP1CA	predicted	-	0.64	8709.58788107286	0.941455937909882
CPSF2	RBM8A	complex; input	-	1	8703.47408268649	0.941383066976319
DDX46	HNRNPU	complex; input	-	1	8696.99650498457	0.941305804254115
DDX5	SRSF2	complex; input	-	1	8695.53669654469	0.941288384124657
PPP2CA	RPL31	complex; input	-	1	8690.79234029795	0.94123174875278
RPL26	RPS13	catalyze; catalyzed by; complex; input	<->	1	8684.05051991981	0.941151215607374
CLINT1	CLTC	predicted	-	0.98	8681.18799568075	0.941117002952848
RAN	RANGAP1	activated by	<-	1	8673.01492956934	0.941019257014392
RBM8A	RPL3	complex; input	-	1	8668.69185845896	0.940967517911118
PSMC4	PSMD1	complex; predicted	-	1	8667.28220404791	0.940950641396687
RPL31	RPS5	catalyze; catalyzed by; complex; input	<->	1	8659.42573516829	0.940856532708998
PCBP1	USP39	complex; input	-	1	8658.24136794752	0.940842338364518
RPL17	RPL21	catalyze; catalyzed by; complex; input	<->	1	8647.47116694062	0.940713171021136
RPL35	RPS13	catalyze; catalyzed by; complex; input	<->	1	8647.3405148186	0.940711603118904
RPL15	RPS4Y1	catalyze; catalyzed by; complex; input	<->	1	8642.31047053359	0.940651221612679
FUBP1	LUC7L3	predicted	-	0.59	8629.10829241789	0.940492573099595
DDX46	PTBP1	complex; input	-	1	8628.65384949246	0.940487107809537
ATF1	COPA	expression regulates	->	1	8613.97296027169	0.940310395262801
PSMC4	PSMD7	complex; predicted	-	1	8611.18924612072	0.940276853979975
CDC40	CPSF2	complex; input	-	1	8603.30482803146	0.940181794866324
COPA	COPB2	complex; predicted	-	1	8601.96680466081	0.940165654235121
RPL12	RPL29	catalyze; catalyzed by; complex; input	<->	1	8595.3444615362	0.940085731654806
DCTN1	HSP90AA1	activate; complex	->	1	8595.07446322576	0.940082471839954
NUP50	RANGAP1	complex	-	1	8591.98975444443	0.940045221450061
PSMC4	PSMD11	complex; predicted	-	1	8591.19971566157	0.940035678932217
HSPA8	SNRPD2	complex; input	-	1	8590.0283354984	0.940021528750685
DDX5	HNRNPU	complex; input	-	1	8586.4011227704	0.939977700060594
RPL8	RPS13	catalyze; catalyzed by; complex; input	<->	1	8585.31133910863	0.939964528263453
PSMD2	RPS12	predicted	-	0.73	8579.55736909282	0.939894954503762
RPL26	RPL35	catalyze; catalyzed by; complex; input	<->	1	8571.69777625903	0.939799845305929
POLR2C	RBM8A	complex; input	-	1	8564.10323033499	0.939707860567251
RPL17	RPL24	catalyze; catalyzed by; complex; input	<->	1	8555.23969653417	0.939600402704039
RPL17	UPF1	complex; input	-	1	8552.74354056924	0.939570120237048
RPLP2	RPS8	catalyze; catalyzed by; complex; input	<->	1	8537.14666020037	0.939380704116664
EFTUD2	PPIH	complex	-	1	8535.13767469868	0.939356280863156
HSPA8	VCP	predicted	-	0.64	8534.14386057355	0.939344196931174
FUBP1	HNRNPA3	predicted	-	0.59	8531.1361770839	0.939307617490126
DDX5	PTBP1	complex; input	-	1	8518.92754686241	0.939159003616016
RBM8A	RPL10A	complex; input	-	1	8518.69726369931	0.939156198366579
EIF5B	RPL17	complex; input	-	1	8515.27656213406	0.939114519340264
CSNK2A1	CSNK2A2	complex	-	1	8514.6028324768	0.939106308408535
RPL26	RPL8	catalyze; catalyzed by; complex; input	<->	1	8510.21120167749	0.939052770450477
EIF2S3	RPL18A	catalyzed by	<-	1	8505.2889306258	0.938992730660215
HNRNPM	PCBP1	complex; input	-	1	8501.18143676416	0.93894260257765
PRPF3	RBM39	predicted	-	0.98	8499.25847471672	0.938919126318055
DCP1A	RPLP2	input	-	1	8496.64739668978	0.938887240770133
RPL32	RPLP2	catalyze; catalyzed by; complex; input	<->	1	8496.32752006255	0.938883333877828
EFTUD2	PRPF3	complex	-	1	8488.95950245924	0.938793302034941
COPA	DCTN3	complex; input	-	1	8488.52699515016	0.938788014680732
RPL35	RPL8	catalyze; catalyzed by; complex; input	<->	1	8474.23606589157	0.938613157962007
RBM8A	RPS17	complex; input	-	1	8466.70387600658	0.938520879120473
GPKOW	HNRNPA2B1	complex; input	-	1	8466.05772659778	0.938512959151038
CDC40	POLR2C	complex; input	-	1	8465.53801037554	0.938506588457256
RPL18A	RPS12	catalyze; catalyzed by; complex; input	<->	1	8456.16441614549	0.938391619527526
NUDT21	PCBP1	complex; input	-	1	8452.77993667453	0.938350076920913
RPL31	RPS13	catalyze; catalyzed by; complex; input	<->	1	8448.07104251594	0.93829225018008
RPL18A	RPS7	catalyze; catalyzed by; complex; input	<->	1	8441.41472631768	0.938210453460303
CPSF6	HNRNPA2B1	predicted	-	0.92	8440.82394485632	0.938203190474903
RPL3	RPLP2	catalyze; catalyzed by; complex; input	<->	1	8438.79879364926	0.93817828968813
CPSF2	HSPA8	complex; input	-	1	8434.22267295837	0.938122000761182
DCTN1	PAFAH1B1	complex	-	1	8416.97190695762	0.9379095314595
RPL12	RPS4Y1	catalyze; catalyzed by; complex; input	<->	1	8392.76827064548	0.937610691777282
RPL26	RPL31	catalyze; catalyzed by; complex; input	<->	1	8374.17141660128	0.937380492367105
HSPA8	UBB	complex; input	-	1	8359.02612696114	0.937192639809776
DHX15	MBNL1	predicted	-	0.65	8357.12796832472	0.937169072256952
RPL29	RPL7A	catalyze; catalyzed by; complex; input	<->	1	8354.86715323568	0.937140994973039
RPL15	RPS8	catalyze; catalyzed by; complex; input	<->	1	8350.11578973762	0.937081962554006
CDC40	USP39	complex; input	-	1	8347.15164805371	0.937045118118414
RPL31	RPL35	catalyze; catalyzed by; complex; input	<->	1	8338.77136051954	0.936940879878635
UBB	USP7	complex; input	-	1	8336.63469769888	0.936914286230064
PSMD1	PSMD2	complex; predicted	-	1	8334.90829274566	0.936892793814647
PSMC4	PSMD12	complex; predicted	-	1	8314.56367400726	0.93663918306654
FUBP1	XPO1	predicted	-	0.59	8310.70712985113	0.936591038427393
DCP1A	RPL15	input	-	1	8310.50377963956	0.936588499207474
RPL15	RPL32	catalyze; catalyzed by; complex; input	<->	1	8310.19091083431	0.936584592315169
EIF3B	EIF6	predicted	-	0.99	8305.85240522102	0.93653040084841
EFTUD2	SNRPD2	complex; input	-	1	8303.43207509152	0.936500156653058
HSPA8	POLR2C	complex; input	-	1	8299.16340907306	0.936446794352113
HCFC1	RBBP7	predicted	-	0.64	8295.65155541102	0.936402872327511
RPL10A	RPLP2	catalyze; catalyzed by; complex; input	<->	1	8292.782044412	0.936366970143592
HNRNPM	RBM8A	complex; input	-	1	8291.15873531021	0.93634665444154
HSP90AA1	HSPA8	complex; input; predicted	-	1	8288.48951165661	0.936313240477249
PSMD2	PSMD7	complex; predicted	-	1	8280.96639386834	0.936219006397935
RPL31	RPL8	catalyze; catalyzed by; complex; input	<->	1	8278.95561566242	0.936193805023184
DDX46	DDX5	complex; input	-	1	8277.50973724984	0.936175679836093
POLR2C	USP7	complex; input	-	1	8276.93233483214	0.936168440772401
HNRNPA2B1	SART1	complex; input	-	1	8275.29287281781	0.93614788360268
RPL29	RPL34	catalyze; catalyzed by; complex; input	<->	1	8271.51028558047	0.936100438301492
RPL11	RPL17	catalyze; catalyzed by; complex; input	<->	1	8270.48220282589	0.936087539225435
PSMD11	PSMD2	complex; predicted	-	1	8261.74342416807	0.935977831350177
EIF4A3	RPL17	complex; input	-	1	8261.61145576854	0.935976173710752
RPL15	RPL3	catalyze; catalyzed by; complex; input	<->	1	8253.92251743461	0.935879548125472
RPL18A	RPL23A	catalyze; catalyzed by; complex; input	<->	1	8251.11814178878	0.93584428360842
NUDT21	RBM8A	catalyze; complex; input	->	1	8243.95300005384	0.935754128784804
RPLP2	RPS17	catalyze; catalyzed by; complex; input	<->	1	8242.16751750262	0.935731650897486
CUL3	PSMC4	catalyzed by	<-	1	8232.23737066392	0.935606548873579
HNRNPA2B1	HNRNPK	complex; input	-	1	8231.35523861268	0.935595428296122
PIN1	SUPT5H	predicted	-	0.99	8224.99915245479	0.93551526519424
CSNK2A2	PPP2CA	inhibit	-|	1	8223.3634972115	0.935494626251462
RPL18A	RPL28	catalyze; catalyzed by; complex; input	<->	1	8219.28405644738	0.935443133364613
RPL14	RPL29	catalyze; catalyzed by; complex; input	<->	1	8218.48203168963	0.935433006772277
RPL29	RPS4X	catalyze; catalyzed by; complex; input	<->	1	8212.87070997998	0.935362128974643
DYNC1H1	TUBG1	complex; input	-	1	8199.67082113636	0.935195207244466
CDC40	HNRNPM	complex; input	-	1	8195.73486400867	0.935145382331546
RBM8A	RPS12	complex; input	-	1	8193.98529937763	0.935123227074065
PUF60	SRSF2	complex; input	-	1	8191.02240563474	0.935085696277715
HSPA8	USP39	complex; input	-	1	8183.1037132675	0.934985324013271
HCFC1	WDR5	complex	-	1	8181.43912998784	0.934964212469113
RBM8A	RPS7	complex; input	-	1	8179.69291625075	0.934942061006842
HNRNPA2B1	HNRNPA3	complex; input	-	1	8177.7302105723	0.934917157607026
EIF6	RPL3	predicted	-	0.73	8176.13920159805	0.93489696602009
BUB3	PSMC2	catalyzed by	<-	1	8172.22395909794	0.934847260714739
DCTN3	TUBB4B	complex	-	1	8171.3422494888	0.934836063832887
AHSA1	PSMC4	predicted	-	0.58	8168.5151757469	0.934800154509141
SNRPA1	SRSF2	complex; input	-	1	8161.56451062745	0.934711814704375
RPL7A	RPS4Y1	catalyze; catalyzed by; complex; input	<->	1	8157.95856267549	0.934665955095515
CPSF2	EFTUD2	complex; input	-	1	8152.8246864675	0.934600628663556
HNRNPA2B1	YBX1	complex; input	-	1	8151.71477730354	0.934586500124725
CDC40	NUDT21	catalyzed by; complex; input	<-	1	8149.07242482823	0.934552856674809
CLTC	HSPA8	complex; input	-	1	8138.393422728	0.93441677627891
RPL10A	RPL15	catalyze; catalyzed by; complex; input	<->	1	8111.10468708665	0.934068228580934
RPL12	RPS8	catalyze; catalyzed by; complex; input	<->	1	8109.01055860804	0.934041432718609
NUP50	SART3	predicted	-	0.58	8107.55520712833	0.934022806386024
CSNK2A1	PRKACB	predicted	-	0.64	8107.4460127644	0.934021408725866
PPP2CA	RPL29	complex; input	-	1	8105.88204723066	0.934001388297896
HNRNPU	PUF60	complex; input	-	1	8088.21886846006	0.933775012213652
EEF2	RPL18A	input	-	1	8086.68145305316	0.933755284899289
RPL29	RPS5	catalyze; catalyzed by; complex; input	<->	1	8076.6264866963	0.933626172254113
RPL34	RPS4Y1	catalyze; catalyzed by; complex; input	<->	1	8076.56626046727	0.933625398423968
DDX5	SUMO1	catalyzed by; complex; input	<-	1	8075.72793718188	0.933614626440914
PSMC4	PSMD6	complex; predicted	-	1	8073.64828774673	0.933587899286015
RPL18A	RPS19	catalyze; catalyzed by; complex; input	<->	1	8073.64381793067	0.933587841833599
DCP1A	RPL12	input	-	1	8070.54232460731	0.933547969372077
RPL12	RPL32	catalyze; catalyzed by; complex; input	<->	1	8070.23848972536	0.933544062479772
PSMC4	RAD23B	predicted	-	1	8070.21502419955	0.933543760739759
COPS2	CUL4A	catalyze; complex	->	1	8065.44193536018	0.933482365991046
CUL4A	POLR2G	complex; input	-	1	8064.25715908194	0.93346712095578
RPL15	RPS17	catalyze; catalyzed by; complex; input	<->	1	8061.59901766826	0.933432909334827
HNRNPU	SNRPA1	complex; input	-	1	8059.13069235409	0.933401130640312
DDX3X	PABPC1	predicted	-	0.64	8052.15168007647	0.933311225975089
CBX3	HNRNPA2B1	predicted	-	0.59	8042.00457128567	0.933180370316133
HNRNPM	HSPA8	complex; input	-	1	8034.66274801213	0.933085588226403
DDX3X	EIF3C	predicted	-	0.64	8031.3031024594	0.933042186702764
RAB2A	VPS18	predicted	-	0.56	8029.32207748033	0.933016586355578
ACTR1B	DCTN1	input	-	1	8026.30888259377	0.93297763539274
RPL14	RPS4Y1	catalyze; catalyzed by; complex; input	<->	1	8024.78778332835	0.932957966894753
PTBP1	PUF60	complex; input	-	1	8024.66010362037	0.932956315769074
EIF2S3	RPLP2	catalyzed by	<-	1	8023.02046446197	0.932935109983766
EFTUD2	POLR2C	complex; input	-	1	8022.27151714335	0.932925422254487
RPS4X	RPS4Y1	catalyze; catalyzed by; input	<->	1	8019.30870997512	0.932887089097119
CUL4A	SUMO3	complex	-	1	8018.4644569865	0.932876163457067
RPL17	RPL9	catalyze; catalyzed by; complex; input	<->	1	8017.78337691993	0.932867348630771
RPL12	RPL3	catalyze; catalyzed by; complex; input	<->	1	8015.59481678913	0.932839018290075
RPL3	RPL36AL	predicted	-	0.98	8004.21766474528	0.932691619284062
PTBP1	SNRPA1	complex; input	-	1	7995.80050794413	0.932582434195734
PSMD12	PSMD2	complex; predicted	-	1	7995.71585250553	0.932581335484499
RBM8A	RPL23A	complex; input	-	1	7995.29638143711	0.932575891154959
GPKOW	PCBP1	complex; input	-	1	7991.50857524326	0.932526716148059
HSPA8	NUDT21	complex; input	-	1	7988.91737337088	0.932493062569666
RPL17	RPLP0	catalyze; catalyzed by; complex; input	<->	1	7985.68102727458	0.932451014761308
CPSF1	HNRNPA2B1	complex; input	-	1	7981.59560214968	0.93239791106352
PABPC1	RPL18A	complex; input	-	1	7979.59594635957	0.932371908971809
DDX3X	EIF4G1	predicted	-	0.64	7977.29539177204	0.932341986145887
RPLP2	RPS12	catalyze; catalyzed by; complex; input	<->	1	7976.68141728826	0.932333998851078
EIF3H	RPS4X	complex; input	-	1	7972.97896699239	0.932285820031776
KPNB1	RANBP2	activated by; catalyzed by; complex; input	<-	1	7969.33657233412	0.932238400860987
HNRNPA2B1	XPO1	predicted	-	1	7966.43253094022	0.932200578544293
RBM8A	RPL28	complex; input	-	1	7964.44929587092	0.932174740911152
RPLP2	RPS7	catalyze; catalyzed by; complex; input	<->	1	7962.76806710131	0.932152832783854
CNOT1	PABPC1	catalyze	->	1	7960.03484108474	0.932117206183769
RPL17	RPS20	catalyze; catalyzed by; complex; input	<->	1	7950.4981682476	0.931992803269243
CWC15	HNRNPA2B1	complex; input	-	1	7950.02963926468	0.931986687610146
HNRNPK	KPNB1	predicted	-	0.59	7943.48250688431	0.931901190858068
PPIH	SRSF2	complex; input	-	1	7937.2308801384	0.931819487218463
EIF6	RUVBL1	predicted	-	0.73	7933.40134856207	0.931769406588472
DNAJC8	HNRNPA2B1	complex; input	-	1	7928.82398445068	0.931709514465823
RRAGC	SEC13	activated by; inhibited by	-	1	7928.01476145832	0.931698922661411
CUL3	PSMD2	catalyzed by	<-	1	7916.54660748809	0.931548701291539
COPB1	PSMD2	predicted	-	1	7916.45646113594	0.931547519602494
PPP2CA	RPS4Y1	complex; input	-	1	7914.84156987857	0.931526348420371
KPNB1	SEC13	activated by; catalyzed by; complex; input	<-	1	7911.3005228204	0.93147991026151
EFTUD2	USP39	complex	-	1	7910.08401750557	0.931463951915645
PSMA6	PSMC2	complex; predicted	-	1	7909.1248661663	0.931451367857236
PABPC1	SYNCRIP	predicted	-	0.64	7907.50850808377	0.931430157798028
EIF4G1	RPL18A	complex; input	-	1	7905.41416756974	0.931402669142606
COPA	DYNC1H1	complex; input	-	1	7903.85487295584	0.931382198346253
DCTN1	TMED10	complex; input	-	1	7902.32959233089	0.931362170186035
DYNC1H1	NUP50	input	-	1	7900.89439033471	0.931343321300223
PRPF3	SRSF2	complex; input	-	1	7894.28759923811	0.931256508390248
NCOR1	UBB	catalyze; input	->	1	7892.75663986662	0.931236381290961
COPS6	PSMC4	predicted	-	0.66	7890.71013090731	0.931209470305573
PSMC2	PSMD13	complex; predicted	-	1	7886.63735088358	0.931155893684429
RPS4Y1	RPS5	catalyze; catalyzed by; complex; input	<->	1	7886.27550818187	0.931151132376588
CNOT1	EIF4G1	catalyze	->	1	7886.03491079879	0.931147966354566
HNRNPA2B1	SRRT	complex; input	-	1	7882.6731787223	0.931103719200854
RPL7A	RPS8	catalyze; catalyzed by; complex; input	<->	1	7882.13971697501	0.931096696036842
RPL29	RPS13	catalyze; catalyzed by; complex; input	<->	1	7879.4964504826	0.931061889725196
RPL10A	RPL12	catalyze; catalyzed by; complex; input	<->	1	7876.90077668103	0.931027698745537
HSP90AA1	TUBG1	complex; input	-	1	7875.81142217311	0.931013346090556
SUPT5H	YY1	expression regulated by	<-	1	7873.63155406479	0.930984619547246
PSMC4	ZPR1	predicted	-	0.66	7869.30402623793	0.930927567332298
RPL10A	RPL36AL	predicted	-	0.98	7865.72048378713	0.930880299739523
NUP50	SNRPD2	activate	->	1	7864.92076948395	0.93086974841975
CUL4A	UBE2M	complex; input	-	1	7864.18849675007	0.930860085973691
CUL4A	PRPF19	complex; input	-	1	7857.9969418087	0.930778351515675
ACBD3	TNPO1	predicted	-	0.65	7856.32368180323	0.930756251826255
AHSA1	PSMD2	predicted	-	0.58	7855.2680384578	0.9307423069271
PPP2R1A	PSMD2	predicted	-	0.66	7852.5836585577	0.930706838205276
EIF2S3	RPL15	catalyzed by	<-	1	7847.25301417273	0.930636368421108
DCP1A	RPL7A	input	-	1	7844.74773272889	0.930603232690311
RPL32	RPL7A	catalyze; catalyzed by; complex; input	<->	1	7844.45239842478	0.930599325798006
EIF3H	RPS5	complex; input	-	1	7840.71433444497	0.930549863311246
HNRNPU	PPIH	complex; input	-	1	7837.61261889558	0.9305088031544
NCOR1	POLR2C	input	-	1	7836.23308593637	0.930490535833298
RANGAP1	SUMO1	complex; input; reaction	-	1	7834.31096323631	0.930465078354933
RPL12	RPS17	catalyze; catalyzed by; complex; input	<->	1	7828.82455760416	0.93039237949943
COPB2	COPG2	complex	-	1	7827.11599329679	0.930369729378988
PSMC1	PSMC4	complex; predicted	-	1	7826.13384238823	0.930356706948305
RBM8A	RPS19	complex; input	-	1	7823.32455956314	0.930319449380137
RPL17	RPL27A	catalyze; catalyzed by; complex; input	<->	1	7817.9062741754	0.930247552620701
DDX3X	YBX1	predicted	-	0.64	7815.22973236807	0.930212018442379
PCBP1	SART1	complex; input	-	1	7811.4366912484	0.930161640599701
RPL26	RPL29	catalyze; catalyzed by; complex; input	<->	1	7810.57043918889	0.93015013191222
RPL34	RPS8	catalyze; catalyzed by; complex; input	<->	1	7803.49927121121	0.930056139365295
RPL15	RPS12	catalyze; catalyzed by; complex; input	<->	1	7801.92915775001	0.930035257288419
PTBP1	SART3	predicted	-	0.92	7798.30496450584	0.929987040465998
DDX46	PUF60	complex	-	1	7797.24933454828	0.929972991989151
NCOR1	TBL1XR1	activated by; complex; inhibit; input	<-|	1	7795.95543547025	0.92995576999766
HNRNPU	PRPF3	complex; input	-	1	7795.20830870686	0.929945824326185
GPKOW	RBM8A	complex; input	-	1	7794.07740262922	0.92993076801195
RPL3	RPL7A	catalyze; catalyzed by; complex; input	<->	1	7791.33752557819	0.929894281608308
RPL15	RPS7	catalyze; catalyzed by; complex; input	<->	1	7788.32061970934	0.929854091221196
LUC7L3	SYNCRIP	predicted	-	0.65	7787.75566779047	0.929846563357088
RPL23A	RPLP2	catalyze; catalyzed by; complex; input	<->	1	7783.26171470744	0.929786662931971
EIF3B	RPS4X	complex; input	-	1	7780.42621581883	0.929748850438232
RPL29	RPL35	catalyze; catalyzed by; complex; input	<->	1	7777.55288821907	0.92971051942375
PPIH	PTBP1	complex; input	-	1	7776.02316571059	0.929690106709822
HNRNPK	PCBP1	complex; input	-	1	7769.96189957257	0.929609185293143
DDX46	SNRPA1	complex	-	1	7769.2075906892	0.929599110415811
EFTUD2	HNRNPM	complex; input	-	1	7766.59561164487	0.929564216128777
DCP1A	RPL34	input	-	1	7766.48034839443	0.929562676018763
RPL32	RPL34	catalyze; catalyzed by; complex; input	<->	1	7766.18796065333	0.929558769126458
PSMD2	PSMD6	complex; predicted	-	1	7764.03911653227	0.929530051703974
