TF	nes_K_reg	pval_K_reg	nes_TC_Reg	pval_TC_Reg	nes_TUH_Reg	pval_TUH_Reg	nes_Ver_Reg	pval_Ver_Reg	combine_nes	fisher_pval
RHBDL3	-3.48728590979804	0.000487949414993281	1.55348037735715	0.120308413612097	-0.959567586272726	0.33727288903886	-0.787512607073296	0.430981851298124	-0.920221431446728	0.0029505784543999
BCKDK	-0.184847039755179	0.85334901116766	-2.0387684021776	0.041473147287816	-1.49571668925047	0.134727499334644	-3.12248435777419	0.0017933163483344	-1.71045412223936	0.00295524525366234
HPGD	-0.687080894198105	0.492031753264664	1.54545615593276	0.122235966175762	1.92297292197255	0.054483450597121	3.00969273433458	0.00261512100571549	1.44776022951045	0.0029601598311443
TAF13	2.58599433066877	0.00970985276234938	-2.89446870234837	0.0037980076992179	0.0454214797827915	0.963771360263745	-1.16270415898032	0.244949553630235	-0.356439262719282	0.0029962572359663
ZDHHC3	-1.92290831636294	0.0544915651538716	0.992767558147203	0.320823243199457	-2.26769713614688	0.0233476725337547	-2.29449871357628	0.0217618688709394	-1.37308415198472	0.00304266300740164
GMCL1	-0.805689689601803	0.420421795938614	1.13869816528107	0.254829068257398	2.93842823215299	0.0032988102348073	2.22778483890734	0.0258948663419116	1.3748053866849	0.00311301374512018
SATB2	-0.377412012045057	0.70586744148459	2.14481179840177	0.0319678974971065	-1.47977351419944	0.138933699200672	-2.96380640397359	0.00303859385814266	-0.669045032954079	0.00320994036916047
ITGAE	-2.38061315930774	0.0172838516295936	1.48745822703809	0.136893828167406	0.555963681644378	0.578235682821411	-2.68925711446489	0.00716112387418499	-0.75661209127254	0.00327954730192259
MATK	1.9868387697257	0.0469402667496941	2.07523193439902	0.0379650442906483	0.766897686054669	0.443142349558249	2.49671731027172	0.0125348838966814	1.83142142511278	0.00330550295292398
ZNF461	-0.924085996061393	0.355441543821993	0.567602856354488	0.570304667189162	2.50078565687602	0.0123918152257192	2.8806352465177	0.00396874638350963	1.2562344409217	0.00332339609166358
HSBP1	-2.65911231152625	0.00783468409314192	-0.14607819186616	0.88385966209815	-1.39096838599574	0.164235013582557	-2.61935158907606	0.00880970969516438	-1.70387761961605	0.00333609152271843
CCND3	0.885775301329705	0.375738621609377	0.778308099097294	0.43638740199231	-2.45451479005868	0.0141074861114226	-2.85032473430975	0.00436746132850937	-0.910189030985358	0.00335729591653047
NCSTN	-1.3091165657297	0.190494868644111	0.720011628676437	0.471517835783078	-1.30691054194625	0.191243095371855	-3.43644539047273	0.000589401160458493	-1.33311521736806	0.00336285535676259
ZNF141	-0.630734735575976	0.528213983041764	-0.847582719925334	0.396670401216505	2.5400673500268	0.0110831123990004	2.84707033465042	0.00441236125092936	0.977205057293977	0.00339369064345302
CD53	2.1257081087562	0.0335275713438499	-0.379610407650449	0.704234633976353	-2.13900918772707	0.0324349242824323	-2.4704727051733	0.0134934615811384	-0.715846047948655	0.0034157213702941
GNA12	-1.46834581439989	0.142010312141662	-0.111214684667167	0.911446107191472	1.48982840247171	0.136269361017009	3.43018393451405	0.000603172223397965	0.835112959479676	0.00349235073793579
SAV1	-1.64778727088499	0.0993963320210671	0.206188438129698	0.836643718848333	2.93095941708563	0.00337916923182062	2.07112627705272	0.0383469968091229	0.890121715345764	0.00352660808578771
HOXA4	-1.18678970785684	0.235310579520901	0.643717563371705	0.519758598699357	-2.27503396794677	0.0229038922277432	-2.88603511823456	0.00390128622885812	-1.42603530766662	0.00356460476712348
USF1	-0.855611519966802	0.392212695749706	-0.802155102834777	0.422463243711199	-3.07769856897489	0.00208605806198988	-2.14435874417878	0.0320041532294017	-1.71995598398881	0.00359778887449189
ASB12	-2.91551995166749	0.0035509640181911	-1.24066943639458	0.214727889415673	1.73839987317344	0.0821403790372462	0	1	-0.80592983829621	0.0036020803133397
RASD1	0.315034057328132	0.752735795451921	1.9577543069152	0.0502588494350784	-2.0959021559969	0.0360908714313919	2.63881812708598	0.00831956008680799	0.703926083833103	0.00367112116391875
ZNF20	3.40013270969845	0.000673531550260788	-0.465500711044782	0.641572927837716	1.43303416168391	0.151848074863782	0	1	1.45588872011253	0.00374121446674256
SORL1	-0.955715296962075	0.339216092011465	0.903758769227127	0.366123328891561	1.87975736962239	0.0601411528633378	3.16263074157226	0.00156350511505235	1.24760789586493	0.00374926282235887
TBC1D31	0	1	0.733719273379352	0.463119849512872	2.17797790447607	0.0294076817943466	2.8119947842436	0.00492353016882697	1.90789732069967	0.00380778402672529
OR2W3	-1.40204611761358	0.160901475635484	-2.55125022288823	0.0107337231759421	2.06268948514343	0.039142139566113	0	1	-0.63020228511946	0.00383299086465672
HOXB3	-1.52363487270441	0.127599946768124	2.10880574093832	0.0349613528748808	-0.306374860753218	0.759319246862511	-2.9130277315048	0.00357942812258364	-0.658557931006027	0.00385779727856628
FLT4	2.38573581075806	0.0170449908437416	0.816188913246038	0.414392096800754	0.648111375665487	0.516912916914984	2.93148730045267	0.00337343158646395	1.69538085003056	0.00390410467060104
ZNF91	0.225329271769488	0.821723129556362	0.0493973501514971	0.960602639858669	3.25546052313055	0.0011320863351996	2.45985911148004	0.0138991566768671	1.49751156413289	0.00392903519884414
ZNF681	-0.170507901391165	0.86461072094164	-0.0597695215023593	0.952339200480571	2.7873234757851	0.0053145399922967	2.9837166725637	0.00284770330648777	1.38519068136382	0.00393890931612461
PRKAR2B	1.28732351022681	0.197981552377961	0.634427718285167	0.525801724999184	-2.09471651652637	0.0361962001153408	-2.93520947678447	0.00333322581860626	-0.777043691199716	0.00396240571985704
TNFRSF21	-0.614313295881154	0.539008318157226	0.786444965487199	0.431606849138232	2.39897897294045	0.0164408587607747	2.9389843924422	0.00329289655727696	1.37752375874717	0.00397080941174785
PILRA	1.17968751577022	0.238124521002136	0.477374309004504	0.633095605039967	-2.19577368857751	0.0281081458135129	-2.9561354703459	0.00311520230276939	-0.873711833537172	0.00411491840675707
ZMYM1	0.401501569499897	0.688050882844568	1.07159096356195	0.283903793895591	2.98685620616602	0.00281862263138413	2.25577611601715	0.0240846558475491	1.67893121381125	0.00412914803826578
TAF4B	-0.381044862164087	0.703169959958102	1.11844990839745	0.263374888937145	2.38661907455393	0.0170040997896981	2.85778193737037	0.0042661345545124	1.49545151453942	0.00417009886267474
ZNF740	-0.696359081342582	0.48620398174954	-0.565614331578794	0.57165598318747	1.62144227999655	0.104922819412078	3.50207999790071	0.000461640986802083	0.965387216243971	0.00417668812579315
CNKSR3	-2.20048412531875	0.0277725650164757	1.16312963373186	0.244776910539517	2.61614789865487	0.00889280290355709	1.2183098922832	0.223106232289053	0.699275824837795	0.00418259053410458
MN1	-1.25089054505688	0.210974413896232	-0.382442541313294	0.702133140761818	1.77834558110164	0.0753471144712097	3.23659052792581	0.00120966850731516	0.845400755664319	0.00418584301448152
CXCL3	-1.72235870318191	0.0850045597053454	0.00494472321947782	0.996054697763038	2.13418285056172	0.0328278159587244	2.81057198758269	0.00494535245578101	0.806835214545494	0.00424306250138134
IQSEC2	0.827440698032196	0.407987321125972	1.4987019716694	0.13395096500461	-2.27328992729085	0.023008714137244	-2.54399429868371	0.0109592873367785	-0.622785389068241	0.00425122962924396
APLP2	-2.73090191418716	0.00631612666255288	0.22899496378077	0.818872830456272	-1.75812838841022	0.0787256664638772	-2.10486833510133	0.035302770721813	-1.59122591847949	0.00438922189745621
MTF2	-1.46234870019869	0.143645679497173	0.0605906791610633	0.951685196838298	2.00759092082643	0.0446867801496364	3.04119921119108	0.00235637870574544	0.911758027744971	0.00439394713811552
ZNF382	-0.819957846059131	0.412240138398553	0.679325598218935	0.496931580446008	2.95084699083689	0.00316903863065835	2.28683654911754	0.0222053652899253	1.27426282302856	0.00439871322372094
DOK4	-1.74778963076051	0.0805004615051944	1.34749946202793	0.177819426578476	1.51419566194624	0.12997622162604	2.64794654960532	0.00809823280458111	0.940463010704745	0.00454823821304804
TNFSF4	-2.33252865309088	0.0196728973672177	-0.0752761082339197	0.939995030404925	2.36384304834818	0.0180864731368968	2.00356712625139	0.0451164502634164	0.489901353318693	0.00455339291132844
SH3RF1	-1.46537380707557	0.142818959633836	-0.456535992780779	0.648004594659377	1.5345395269029	0.124896976862258	3.21243568972197	0.00131614611146167	0.70626635419213	0.00458150240203701
ARNT	2.92921824564125	0.00339815733691169	0.511922553744318	0.608705212807049	-0.9056736811275	0.365108596918042	-2.31751933285282	0.0204754587600119	0.0544869463513121	0.00463831886567109
ZNF226	-0.260260150230617	0.794663109150315	1.52759340345521	0.126613520602558	2.84014244271713	0.00450933933571145	2.11580576978387	0.0343613301903492	1.5558203664314	0.004666954904678
TAS2R8	-2.65581122404113	0.00791178901457424	1.5134180199814	0.130173510559756	1.72679356201521	0.0842047451374228	0	1	0.194800119318493	0.00469085605427163
ZNF528	-0.201939687833531	0.839963874773875	0.78771975216601	0.430860649306967	2.41884984803553	0.0155696656019638	2.98930771238992	0.00279610380618308	1.49848440618948	0.00470429171632711
NOD2	1.95074610116467	0.0510872563510314	0.502422622443337	0.615370269130991	-2.12880752425351	0.0332701881572557	-2.42998650890499	0.0150993848653881	-0.526406327387623	0.00471275006838116
ZNF549	-1.03858975285351	0.298995573526938	1.55861434374865	0.119087686041562	2.89368425399133	0.00380750825449001	1.56156676824682	0.118390083251389	1.24381890328332	0.00477062272332312
CLTCL1	-1.37960213564395	0.167709179534684	0.578451012368271	0.562959661874822	-1.6203765954805	0.105151404297564	-3.14390139393993	0.00166711604990688	-1.39135727817403	0.00488231740899767
SLC44A2	-2.44819806071553	0.0143572708889776	-1.05560602545664	0.291148246922136	-0.179696558690249	0.85739079523511	2.83045743813794	0.00464814950760062	-0.21326080168112	0.00490635787726499
BCL11A	-1.10427688548422	0.269473046447681	-0.0226021012350328	0.981967667713727	2.08815595660881	0.0367837688087465	3.13559908058167	0.00171503484379323	1.02421901261781	0.00491399925230925
OR2L13	-2.46959677324523	0.0135265426567209	0.45992457150742	0.645570362547233	2.95441458979787	0.00313262851870468	0.495967186901232	0.619917561912859	0.360177393740323	0.00497259260759671
RNF43	-1.35493890264854	0.175437023743465	-1.75695080321588	0.0789261951336245	1.98662043178453	0.0469644752893996	-2.22305025225672	0.026212411620579	-0.837079881584153	0.0049920000504387
PTAFR	1.71233918231997	0.0868341798641633	-0.67485117714676	0.499770321966128	-2.40127061059807	0.0163382490929802	-2.25347855926861	0.0242289911213669	-0.904315291173368	0.00502137609320464
PYCARD	0.970956081219067	0.331570149358016	1.29776940987823	0.194366584230218	-2.56835667452813	0.0102181957729958	-2.22017073032332	0.0264071803756691	-0.629950478438538	0.00506765516133007
NPR3	-0.403986477636905	0.686222662966123	-0.193834811301788	0.846305228437084	2.2997165426145	0.0214642842952422	3.19504341802965	0.0013980980590159	1.22423466792636	0.00507603266378596
RHOU	-1.63127259282254	0.102832813754897	2.87795714681837	0.00400259507310575	-0.651729547911803	0.514575657569762	-1.73433526388153	0.0828586140060465	-0.284845064449376	0.00510262138237389
CLP1	-2.3304214908275	0.019783885011775	1.45031844287104	0.146969738379525	2.02230687602137	0.0431446587213604	1.4743469131019	0.140388210036806	0.654137685291703	0.00511623046417269
CDK6	-0.625279836403707	0.531787411389412	0.142328920613558	0.886820203712643	2.55609948321222	0.010585285097465	2.91544640291424	0.00355180107450206	1.24714874258408	0.00514225146243659
RAB4B	-0.340769641354088	0.733277006670272	-1.82106102221329	0.068597581421914	-2.74109255243548	0.00612352559550744	-1.89662049469393	0.0578780436881979	-1.6998859276742	0.00516338648788966
ZNF85	-1.34747236131457	0.177828149110425	0.54574845369733	0.585238860205403	1.7217461995259	0.0851155043374359	3.08419497425317	0.00204103785898659	1.00105431654046	0.00521824092886341
EVI5	2.10342988623355	0.0354282082485539	1.15574873667059	0.247783946915486	-1.39660586442238	0.162532125812018	-2.49244257982833	0.0126867841987356	-0.157467455336642	0.00522293955539097
P2RY2	-0.597963543372823	0.549864258961378	0.645983899073433	0.518289782766341	-2.92718947739473	0.00342040429161077	-2.35285895148867	0.0186296992381801	-1.3080070182957	0.00523560137599149
HOXA2	-2.27877545344521	0.0226804167785931	1.12004631117229	0.262694027633338	-1.72878119060427	0.0838482637930219	-2.08312707803196	0.0372396417801197	-1.24265935272729	0.00533153250783567
RALB	1.34724351702026	0.177901816761502	0.854369554872487	0.392900259379861	-1.43253137271934	0.151991806217496	-3.12744862472464	0.00176330634458541	-0.589591731387808	0.00535937067986933
ZNF184	-0.781923960007526	0.434259262966465	0.325485958210597	0.744813308301526	2.86968143715699	0.00410885525747061	2.45398445460497	0.0141283088968365	1.21680697249126	0.005368621883488
CDCA7	-1.73565010302816	0.0826257211269425	0.662269707869496	0.507798386795739	-0.957502603656691	0.338313632866905	3.20408033516852	0.00135494663802064	0.293299334088291	0.00546644125285041
TLR4	1.33322780807327	0.182457056298482	0.52705161323506	0.598157746895546	-1.83261592272678	0.0668597085433285	-3.00434352065459	0.00266154628297663	-0.74417000551826	0.00550652718332917
ZNF829	-0.133135129228793	0.894086513322619	-1.05303041738457	0.292327051520688	2.95210065166158	0.00315620032279226	2.26350748352455	0.0236044238203992	1.00736064714319	0.00551730758372669
CBX8	-2.80816769069646	0.00498242748387414	0.999363690131922	0.317618542554089	1.48470862090295	0.137621027055144	1.69692901832959	0.0897100810676751	0.343208409667001	0.00553130724326343
SIRT7	-0.784219173420295	0.432911516582059	0.625955777813253	0.531343947571437	-3.04558667445166	0.00232226833497688	-2.08242970657819	0.0373032373619795	-1.32156994415922	0.00561372586194063
ZC4H2	-1.8082267823504	0.0705712118957363	0.49433738421082	0.621067927311128	1.26897721372149	0.204449191131506	3.05674964241018	0.00223751073878836	0.752959364498023	0.00563980249842248
ZBTB20	-1.58176136312316	0.113704058376853	-1.24269026334409	0.213981993250067	1.11822764680925	0.263469779366479	2.95309186293038	0.00314608325039599	0.311716970818095	0.00566456385331257
ZMIZ1	0.373352896461616	0.708885812169189	0.73067462816077	0.464977916442998	3.09016087793825	0.00200048106365615	2.16085889626455	0.0307062408665525	1.5887618247063	0.00568136650789606
CD4	1.58473979974184	0.113025465184977	0.718722355528176	0.472312006198229	-2.17648419656869	0.0295190741057865	-2.4867083000061	0.0128931066576076	-0.589932585326194	0.00569605736047634
C3AR1	0.612221955088572	0.540390917530536	0.479786448487637	0.631379249832491	-1.67362930095355	0.0942034762333755	-3.41320810760744	0.000642028944067338	-0.998707251246195	0.00576284701292114
LHX6	-0.946598568605479	0.343843373614135	0.769444233844792	0.441629637872137	2.37653023130778	0.0174763292491078	2.65635706722269	0.00789899280564811	1.21393324094245	0.0058310609444187
ZNF550	-1.02120469679182	0.307157467567362	0.138411791409093	0.889914978515545	2.11295591140375	0.0346045416412127	3.0591657297058	0.0022195432712367	1.07233218393171	0.00583775794528365
TIGD7	0.470796825397615	0.637785831790675	0.416885682885396	0.676762026171809	2.11711760487986	0.0342498679220814	3.19049793279446	0.00142027857028689	1.54882451148933	0.00583813021656805
DTX2	1.47411572630813	0.140450434963664	2.09243313400662	0.0363997873921591	-1.94350352732862	0.0519553496110723	-1.74598958706084	0.080812761264216	-0.0307360635186776	0.00593545549666449
SMARCC1	-1.18145258380384	0.237422979267059	1.0959196888446	0.273113921963544	2.01229170805041	0.0441891960082956	2.67061712830573	0.00757119515510652	1.14934398534922	0.00598285183413398
F3	-1.94595958671467	0.0516595943176163	-0.0647333969733061	0.94838627163845	-1.32564467894708	0.184957419623208	-3.03182846150149	0.00243077297898129	-1.59204153103414	0.00605132337612375
PPARGC1A	-0.431951905879535	0.665776368357276	0.0144154372298078	0.988498543541528	-2.37601302075046	0.0175008452337195	-3.09292102723287	0.00198196870244407	-1.47161762915826	0.00621505810693636
CLU	-2.0545926876204	0.0399183625473675	0.52566641889403	0.599119999895565	-1.19096432571991	0.233667589950147	-2.86786804282839	0.00413247849978611	-1.39693965931867	0.00626913393722759
SRA1	-1.09641111142863	0.272898903527232	0.698150981622176	0.485082777921426	-2.07269710760924	0.0382004771325021	-2.83410597695038	0.00459540895030636	-1.32626580359152	0.00629847814881447
