	Gene1	Gene2	Annotation	Direction	Score
543	ADRB2	CLTB	catalyzed by; complex; input	<-	1
544	ADRB2	GNAI2	PPrel: activation	->	1
545	ADRB2	GNAS	PPrel: activation; complex; predicted; reaction	->	1
546	ADRB2	GNG2	complex; input	-	1
547	ADRB3	CLTB	catalyzed by	<-	1
548	ADRB3	GNAI2	PPrel: activation	->	1
549	ADRB3	GNAS	PPrel: activation; complex; predicted	->	1
550	ADRB3	GNG2	complex; input	-	1
551	ADRM1	PSMC5	complex; input; predicted	-	1
552	ADSS	TGFBRAP1	predicted	-	0.66
553	ADSS	VPS39	predicted	-	0.66
554	AFF4	CCNK	catalyzed by; complex; input	<-	1
555	AFF4	SSRP1	complex; input	-	1
556	AFG3L2	PMPCA	catalyzed by	<-	1
557	AFG3L2	PMPCB	catalyzed by	<-	1
558	AGER	CYBB	PPrel: activation	->	1
559	AGER	ITGAM	complex; input	-	1
560	AGER	ITGB2	complex; input	-	1
561	AGER	S100A12	complex; input	-	1
562	AGER	S100A9	predicted	-	0.64
563	AGFG1	ARPC2	complex; input	-	1
564	AGFG1	CLTB	complex; input	-	1
565	AGK	MAP2K1	complex; input	-	1
566	AGO1	AGO2	reaction	-	1
567	AGO2	AGO3	reaction	-	1
568	AGO2	AGO4	reaction	-	1
569	AGO2	CNOT1	predicted	-	0.64
570	AGO2	CNOT2	predicted	-	0.64
571	AGO2	CNOT6L	predicted	-	0.64
572	AGO2	CNOT7	predicted	-	0.64
573	AGO2	CTCF	expression regulated by	<-	1
574	AGO2	DDX17	predicted	-	0.56
575	AGO2	DHX36	predicted	-	0.64
576	AGO2	DHX9	predicted	-	0.64
577	AGO2	DICER1	complex	-	1
578	AGO2	EGFR	predicted	-	0.64
579	AGO2	EIF4EBP1	predicted	-	0.64
580	AGO2	EIF4G1	predicted	-	0.64
581	AGO2	FOXA1	expression regulated by	<-	1
582	AGO2	GIGYF2	predicted	-	0.64
583	AGO2	H3-3A	complex; input	-	1
584	AGO2	H3C1	complex; input	-	1
585	AGO2	H4C1	complex; input	-	1
586	AGO2	HDAC1	predicted	-	0.64
587	AGO2	HIST2H3A	complex; input	-	1
588	AGO2	IPO8	complex; input	-	1
589	AGO2	MOV10	complex; input; reaction	-	1
590	AGO2	MTA2	predicted	-	0.64
591	AGO2	MTDH	predicted	-	0.64
592	AGO2	NDC1	catalyzed by	<-	1
593	AGO2	NUP107	catalyzed by	<-	1
594	AGO2	NUP133	catalyzed by	<-	1
595	AGO2	NUP153	catalyzed by	<-	1
596	AGO2	NUP155	catalyzed by	<-	1
597	AGO2	NUP160	catalyzed by	<-	1
598	AGO2	NUP188	catalyzed by	<-	1
599	AGO2	NUP205	catalyzed by	<-	1
600	AGO2	NUP210	catalyzed by	<-	1
601	AGO2	NUP214	catalyzed by	<-	1
602	AGO2	NUP35	catalyzed by	<-	1
603	AGO2	NUP37	catalyzed by	<-	1
604	AGO2	NUP42	catalyzed by	<-	1
605	AGO2	NUP43	catalyzed by	<-	1
606	AGO2	NUP50	catalyzed by	<-	1
607	AGO2	NUP54	catalyzed by	<-	1
608	AGO2	NUP58	catalyzed by	<-	1
609	AGO2	NUP62	catalyzed by	<-	1
610	AGO2	NUP85	catalyzed by	<-	1
611	AGO2	NUP88	catalyzed by	<-	1
612	AGO2	NUP93	catalyzed by	<-	1
613	AGO2	NUP98	catalyzed by	<-	1
614	AGO2	PABPC1	predicted	-	0.64
615	AGO2	POLR2A	complex; input	-	1
616	AGO2	POLR2B	complex; input	-	1
617	AGO2	POLR2C	complex; input	-	1
618	AGO2	POLR2D	complex; input	-	1
619	AGO2	POLR2E	complex; input	-	1
620	AGO2	POLR2F	complex; input	-	1
621	AGO2	POLR2G	complex; input	-	1
622	AGO2	POLR2H	complex; input	-	1
623	AGO2	POLR2I	complex; input	-	1
624	AGO2	POLR2J	complex; input	-	1
625	AGO2	POLR2K	complex; input	-	1
626	AGO2	POLR2L	complex; input	-	1
627	AGO2	POM121	catalyzed by	<-	1
628	AGO2	POM121C	catalyzed by	<-	1
629	AGO2	PRKRA	complex	-	1
630	AGO2	RAE1	catalyzed by	<-	1
631	AGO2	RAN	input	-	1
632	AGO2	RANBP2	catalyzed by	<-	1
633	AGO2	RB1	predicted	-	0.64
634	AGO2	RBM4	predicted	-	0.64
635	AGO2	RC3H1	predicted	-	0.77
636	AGO2	RPL10A	predicted	-	0.56
637	AGO2	SEC13	catalyzed by	<-	1
638	AGO2	SEH1L	catalyzed by	<-	1
639	AGO2	TARBP2	complex	-	1
640	AGO2	TBK1	predicted	-	0.64
641	AGO2	TCF4	expression regulated by	<-	1
642	AGO2	TERT	predicted	-	0.64
643	AGO2	TNF	predicted	-	0.64
644	AGO2	TNRC6A	complex; input; reaction	-	1
645	AGO2	TNRC6B	complex; input; reaction	-	1
646	AGO2	TNRC6C	complex; input; reaction	-	1
647	AGO2	TOP2A	predicted	-	0.64
648	AGO2	TPR	catalyzed by	<-	1
649	AGO2	TRIM71	predicted	-	0.99
650	AGO2	TSN	catalyzed by	<-	1
651	AGO2	TSNAX	catalyzed by	<-	1
652	AGO2	YBX1	predicted	-	0.64
653	AGO2	ZFP36	predicted	-	0.64
654	AGRN	CDC42	activate	->	1
655	AGRN	ITGB1	complex; input	-	1
656	AGT	CTSG	catalyzed by	<-	1
657	AGT	CTSZ	catalyzed by	<-	1
658	AGT	GNAI2	complex; input	-	1
659	AGT	GNAQ	complex; input	-	1
660	AGT	GNG2	complex; input	-	1
661	AGTR1	ARF6	activate	->	1
662	AGTR1	GNAQ	PPrel: activation; complex; input	->	1
663	AGTR1	GNAS	PPrel: activation	->	1
664	AGTR1	GNG2	complex; input	-	1
665	AGTR2	GNAI2	complex; input	-	1
666	AGTR2	GNAQ	PPrel: activation	->	1
667	AGTR2	GNAS	complex	-	1
668	AGTR2	GNG2	complex; input	-	1
669	AHCTF1	CDC42	complex; input; reaction	-	1
670	AHCTF1	CENPC	complex; input	-	1
671	AHCTF1	DYNLL1	complex; input	-	1
672	AHCYL1	FIP1L1	predicted	-	0.64
673	AHI1	DYNLL1	complex; input	-	1
674	AHI1	TUBA4A	complex; input	-	1
675	AIF1	PLS3	predicted	-	0.54
676	AIF1L	PLS3	predicted	-	0.54
677	AIFM1	SLC25A5	predicted	-	0.58
678	AIM2	RALB	predicted	-	0.54
679	AIMP1	GBP1	predicted	-	0.64
680	AIMP1	IQGAP1	predicted	-	0.64
681	AIMP1	TRAP1	predicted	-	0.73
682	AIMP2	RABEP1	predicted	-	0.64
683	AIPL1	FKBP15	predicted	-	0.98
684	AIRE	DDX17	predicted	-	0.64
685	AIRE	PRKDC	predicted	-	0.64
686	AIRE	S100A9	predicted	-	0.64
687	AJUBA	DYNLL1	complex; input	-	1
688	AJUBA	TUBA4A	complex; input	-	1
689	AKAP13	CDC42	catalyze	->	1
690	AKAP13	RHOG	catalyze	->	1
691	AKAP5	IQGAP1	complex	-	1
692	AKAP9	DYNLL1	complex	-	1
693	AKAP9	MAP2K1	complex; input	-	1
694	AKAP9	NME7	complex; input	-	1
695	AKAP9	PSTPIP1	predicted	-	0.64
696	AKAP9	TUBA4A	complex	-	1
697	AKT1	GNAI2	activated by	<-	1
698	AKT1	HSPA9	predicted	-	0.64
699	AKT1	HTT	catalyze	->	1
700	AKT1	IQGAP1	predicted	-	0.64
701	AKT1	ITGB1	predicted	-	0.64
702	AKT1	PDK2	predicted	-	0.64
703	AKT1	PEA15	predicted	-	0.98
704	AKT1	PKN1	predicted	-	1
705	AKT1	PRKDC	activated by	<-	1
706	AKT1	PSMC5	predicted	-	0.64
707	AKT1	RUNX2	catalyze	->	1
708	AKT2	HTT	catalyze	->	1
709	AKT2	PRKDC	predicted	-	0.64
710	AKT3	HTT	catalyze	->	1
711	AKTIP	HOOK3	predicted	-	0.64
712	ALB	KRT1	predicted	-	0.64
713	ALDH3A2	STX5	catalyze; catalyzed by; input	<->	1
714	ALG9	MPDU1	activated by	<-	1
715	ALMS1	DYNLL1	complex	-	1
716	ALMS1	NME7	complex; input	-	1
717	ALMS1	TUBA4A	complex	-	1
718	ALOX5	ALOX5AP	complex	-	1
719	ALOX5	APEX1	predicted	-	0.64
720	ALOX5	EGR1	expression regulated by	<-	1
721	ALOX5	FGR	predicted	-	0.58
722	ALOX5	HSD17B1	predicted	-	0.64
723	ALOX5	LTC4S	complex	-	1
724	ALOX5	MAPKAPK2	catalyzed by	<-	1
725	ALOX5	SP1	expression regulated by	<-	1
726	ALOX5AP	CEBPA	expression regulated by	<-	1
727	ALOX5AP	CEBPD	expression regulated by	<-	1
728	ALOX5AP	CEBPE	expression regulated by	<-	1
729	ALOX5AP	CORO1A	predicted	-	0.59
730	ALOX5AP	DOCK2	predicted	-	0.59
731	ALOX5AP	GMFG	predicted	-	0.65
732	ALOX5AP	ITGB2	predicted	-	0.59
733	ALOX5AP	LAPTM5	predicted	-	0.59
734	ALOX5AP	LCP2	predicted	-	0.59
735	ALOX5AP	LTC4S	complex	-	1
736	ALOX5AP	MEF2A	expression regulated by	<-	1
737	ALOX5AP	MEF2C	expression regulated by	<-	1
738	ALOX5AP	RAC2	predicted	-	0.59
739	ALOX5AP	SRGN	predicted	-	0.59
740	ALPK1	TAB1	complex; input	-	1
741	ALYREF	CHTOP	complex; input	-	1
742	ALYREF	CLP1	catalyzed by; complex; input	<-	1
743	ALYREF	CSTF1	complex; input	-	1
744	ALYREF	DDX39A	complex; input	-	1
745	ALYREF	FIP1L1	complex; input	-	1
746	ALYREF	PQBP1	complex; input	-	1
747	ALYREF	PRCC	complex; input	-	1
748	ALYREF	SARNP	complex; input	-	1
749	ALYREF	SMNDC1	complex; input	-	1
750	ALYREF	SNRNP40	complex; input	-	1
751	ALYREF	SRSF4	complex; input	-	1
752	ALYREF	SRSF6	complex; input	-	1
753	ALYREF	UPF3B	complex; input	-	1
754	AMBRA1	DYNLL1	complex; input	-	1
755	AMER1	PSMC5	catalyzed by	<-	1
756	AMFR	GPI	predicted	-	0.64
757	AMPD1	AMPD3	predicted	-	0.96
758	AMPD3	HSP90AB1	predicted	-	0.73
759	AMPH	ARPC2	complex; input	-	1
760	AMPH	CLTB	complex; input	-	1
761	AMPH	SH3GLB1	predicted	-	0.99
762	ANAPC1	ANAPC2	PPrel: activation, indirect effect; catalyze; catalyzed by; complex; input	<->	1
763	ANAPC1	PSMC5	catalyzed by	<-	1
764	ANAPC10	ANAPC2	PPrel: activated, indirect effect; catalyze; catalyzed by; complex; input	<->	1
765	ANAPC10	PSMC5	catalyzed by	<-	1
766	ANAPC11	ANAPC2	PPrel: activation, indirect effect; catalyze; catalyzed by; complex; input	<->	1
767	ANAPC11	PSMC5	catalyzed by	<-	1
768	ANAPC13	ANAPC2	PPrel: activation, indirect effect; complex	->	1
769	ANAPC15	ANAPC2	catalyze; catalyzed by; complex; input	<->	1
770	ANAPC15	PSMC5	catalyzed by	<-	1
771	ANAPC16	ANAPC2	catalyze; catalyzed by; complex; input	<->	1
772	ANAPC16	PSMC5	catalyzed by	<-	1
773	ANAPC2	ANAPC4	PPrel: activated, indirect effect; catalyze; catalyzed by; complex; input	<->	1
774	ANAPC2	ANAPC5	PPrel: activated, indirect effect; catalyze; catalyzed by; complex; input	<->	1
775	ANAPC2	ANAPC7	PPrel: activated, indirect effect; catalyze; catalyzed by; complex; input	<->	1
776	ANAPC2	AURKA	complex; input	-	1
777	ANAPC2	AURKB	complex; input	-	1
778	ANAPC2	BUB1B	PPrel: inhibited by; catalyze; catalyzed by; complex; input	->	1
779	ANAPC2	BUB3	PPrel: inhibited by; catalyze; catalyzed by; complex; input	->	1
780	ANAPC2	CCNB1	PPrel: inhibition, ubiquitination; catalyze; catalyzed by; complex; input	<-	1
781	ANAPC2	CCNB2	PPrel: inhibition, ubiquitination	-|	1
782	ANAPC2	CCNB3	PPrel: inhibition, ubiquitination	-|	1
783	ANAPC2	CCNE1	PPrel: inhibited by, phosphorylated by	|-	1
784	ANAPC2	CCNE2	PPrel: inhibited by, phosphorylated by	|-	1
785	ANAPC2	CDC14A	PPrel: activated by, dephosphorylation	<-	1
786	ANAPC2	CDC14B	PPrel: activated by, dephosphorylation	<-	1
787	ANAPC2	CDC16	PPrel: activated, indirect effect; catalyze; catalyzed by; complex; input	<->	1
788	ANAPC2	CDC20	PPrel: activated, indirect effect; catalyze; catalyzed by; complex; input	<->	1
789	ANAPC2	CDC20B	predicted	-	0.7
790	ANAPC2	CDC23	PPrel: activated, indirect effect; catalyze; catalyzed by; complex; input	<->	1
791	ANAPC2	CDC26	PPrel: activated, indirect effect; catalyze; catalyzed by; complex; input	<->	1
792	ANAPC2	CDC27	PPrel: activated, indirect effect; catalyze; catalyzed by; complex; input	<->	1
793	ANAPC2	CDC6	catalyze	->	1
794	ANAPC2	CDK1	PPrel: inhibition, ubiquitination; catalyze; catalyzed by; complex; input	<-	1
795	ANAPC2	CDK2	PPrel: inhibited by, phosphorylated by; catalyze; catalyzed by; complex; inhibited by; input	->	1
796	ANAPC2	CDKN1A	inhibited by	|-	1
797	ANAPC2	CDKN1B	inhibited by	|-	1
798	ANAPC2	CEBPB	reaction	-	1
799	ANAPC2	DKFZP762H177	PPrel: activation, indirect effect	->	1
800	ANAPC2	EHMT1	activate; complex; inhibited by; input	|->	1
801	ANAPC2	EHMT2	activate; complex; inhibited by; input	|->	1
802	ANAPC2	FBXO5	predicted	-	0.64
803	ANAPC2	FZR1	PPrel: activation, indirect effect; PPrel: indirect effect; complex; input; predicted	->	1
804	ANAPC2	IST1	predicted	-	0.64
805	ANAPC2	MAD1L1	PPrel: inhibited by, phosphorylated by	|-	1
806	ANAPC2	MAD2L1	PPrel: inhibited by; PPrel: inhibited by, phosphorylated by; catalyze; catalyzed by; complex; input	->	1
807	ANAPC2	MAD2L2	PPrel: inhibited by; PPrel: inhibited by, phosphorylated by	|-	1
808	ANAPC2	NEK2	complex; input	-	1
809	ANAPC2	NFKB1	reaction	-	1
810	ANAPC2	NR3C1	expression regulated by	<-	1
811	ANAPC2	PLK1	catalyzed by; complex; input	<-	1
812	ANAPC2	PPP3CA	PPrel: activated by, dephosphorylation	<-	1
813	ANAPC2	PPP3CB	PPrel: activated by, dephosphorylation	<-	1
814	ANAPC2	PPP3CC	PPrel: activated by, dephosphorylation	<-	1
815	ANAPC2	PPP3R1	PPrel: activated by, dephosphorylation	<-	1
816	ANAPC2	PPP3R2	PPrel: activated by, dephosphorylation	<-	1
817	ANAPC2	PSMA1	catalyzed by	<-	1
818	ANAPC2	PSMA2	catalyzed by	<-	1
819	ANAPC2	PSMA3	catalyzed by	<-	1
820	ANAPC2	PSMA4	catalyzed by	<-	1
821	ANAPC2	PSMA5	catalyzed by	<-	1
822	ANAPC2	PSMA6	catalyzed by	<-	1
823	ANAPC2	PSMA7	catalyzed by	<-	1
824	ANAPC2	PSMA8	catalyzed by	<-	1
825	ANAPC2	PSMB1	catalyzed by	<-	1
826	ANAPC2	PSMB10	catalyzed by	<-	1
827	ANAPC2	PSMB11	catalyzed by	<-	1
828	ANAPC2	PSMB2	catalyzed by	<-	1
829	ANAPC2	PSMB3	catalyzed by	<-	1
830	ANAPC2	PSMB4	catalyzed by	<-	1
831	ANAPC2	PSMB5	catalyzed by	<-	1
832	ANAPC2	PSMB6	catalyzed by	<-	1
833	ANAPC2	PSMB7	catalyzed by	<-	1
834	ANAPC2	PSMB8	catalyzed by	<-	1
835	ANAPC2	PSMB9	catalyzed by	<-	1
836	ANAPC2	PSMC1	catalyzed by	<-	1
837	ANAPC2	PSMC2	catalyzed by	<-	1
838	ANAPC2	PSMC3	catalyzed by	<-	1
839	ANAPC2	PSMC4	catalyzed by	<-	1
840	ANAPC2	PSMC5	catalyzed by	<-	1
841	ANAPC2	PSMC6	catalyzed by	<-	1
842	ANAPC2	PSMD1	catalyzed by	<-	1
843	ANAPC2	PSMD10	catalyzed by	<-	1
844	ANAPC2	PSMD11	catalyzed by	<-	1
845	ANAPC2	PSMD12	catalyzed by	<-	1
846	ANAPC2	PSMD13	catalyzed by	<-	1
847	ANAPC2	PSMD14	catalyzed by	<-	1
848	ANAPC2	PSMD2	catalyzed by	<-	1
849	ANAPC2	PSMD3	catalyzed by	<-	1
850	ANAPC2	PSMD4	catalyzed by	<-	1
851	ANAPC2	PSMD5	catalyzed by	<-	1
852	ANAPC2	PSMD6	catalyzed by	<-	1
853	ANAPC2	PSMD7	catalyzed by	<-	1
854	ANAPC2	PSMD8	catalyzed by	<-	1
855	ANAPC2	PSMD9	catalyzed by	<-	1
856	ANAPC2	PSME1	catalyzed by	<-	1
857	ANAPC2	PSME2	catalyzed by	<-	1
858	ANAPC2	PSME3	catalyzed by	<-	1
859	ANAPC2	PSME4	catalyzed by	<-	1
860	ANAPC2	PSMF1	catalyzed by	<-	1
861	ANAPC2	PTTG1	PPrel: inhibition, ubiquitination; catalyze; complex; input	-	1
862	ANAPC2	PTTG2	PPrel: inhibition, ubiquitination	-|	1
863	ANAPC2	RAD21	expression regulated by	<-	1
864	ANAPC2	RB1	predicted	-	0.64
865	ANAPC2	RELA	reaction	-	1
866	ANAPC2	RPS27A	catalyze; complex; input	->	1
867	ANAPC2	SEM1	catalyzed by	<-	1
868	ANAPC2	SKP2	complex	-	1
869	ANAPC2	SRF	expression regulated by	<-	1
870	ANAPC2	UBA52	catalyze; complex; input	->	1
871	ANAPC2	UBB	catalyze; complex; input	->	1
872	ANAPC2	UBC	catalyze; complex; input	->	1
873	ANAPC2	UBE2C	catalyze; catalyzed by; complex; input	<->	1
874	ANAPC2	UBE2D1	catalyze; catalyzed by; complex; input	<->	1
875	ANAPC2	UBE2E1	catalyze; catalyzed by; complex; input	<->	1
876	ANAPC2	UBE2S	predicted	-	0.64
877	ANAPC2	VENTX	activate; inhibited by	|->	1
878	ANAPC4	PSMC5	catalyzed by	<-	1
879	ANAPC5	PSMC5	catalyzed by	<-	1
880	ANAPC7	PSMC5	catalyzed by	<-	1
881	ANGPT1	CRK	activate	->	1
882	ANGPT1	ITGB1	complex; input	-	1
883	ANGPT2	CSNK2B	predicted	-	0.64
884	ANGPTL4	ITGB1	predicted	-	0.64
885	ANK1	DYNLL1	complex; input	-	1
886	ANK1	RAB1B	complex; input	-	1
887	ANK1	STX5	complex; input	-	1
888	ANK1	YKT6	complex; input	-	1
889	ANK2	DYNLL1	complex; input	-	1
890	ANK2	RAB1B	complex; input	-	1
891	ANK2	STX5	complex; input	-	1
892	ANK2	YKT6	complex; input	-	1
893	ANK3	DYNLL1	complex; input	-	1
894	ANK3	RAB1B	complex; input	-	1
895	ANK3	STX5	complex; input	-	1
896	ANK3	YKT6	complex; input	-	1
897	ANO10	CLCA1	activated by	<-	1
898	ANO10	CLCA2	activated by	<-	1
899	ANO10	CLCA3P	activated by	<-	1
900	ANO10	CLCA4	activated by	<-	1
901	ANP32A	GZMA	activated by	<-	1
902	ANXA1	ANXA5	predicted	-	1
903	ANXA1	ANXA6	complex; input	-	1
904	ANXA1	GNAI2	complex; input	-	1
905	ANXA1	GNAQ	complex; input	-	1
906	ANXA1	GNG2	complex; input	-	1
907	ANXA1	IQGAP1	predicted	-	0.65
908	ANXA1	S100A11	predicted	-	0.64
909	ANXA2	ANXA5	predicted	-	0.92
910	ANXA2	ANXA6	complex; input	-	1
911	ANXA2	IQGAP1	predicted	-	0.58
912	ANXA2	S100A4	predicted	-	0.58
913	ANXA2	S100A6	predicted	-	0.98
914	ANXA3	ATF2	predicted	-	0.64
915	ANXA3	EP300	expression regulated by	<-	1
916	ANXA3	GATA2	expression regulated by	<-	1
917	ANXA3	ISG15	predicted	-	0.64
918	ANXA5	BAG3	predicted	-	0.64
919	ANXA5	EED	predicted	-	0.77
920	ANXA5	FBN1	predicted	-	0.64
921	ANXA5	GPI	predicted	-	0.64
922	ANXA5	IQGAP1	predicted	-	0.64
923	ANXA5	KCNMA1	predicted	-	0.54
924	ANXA5	NTRK1	predicted	-	0.64
925	ANXA5	PA2G4	predicted	-	0.64
926	ANXA5	PDCD6	predicted	-	0.64
927	ANXA5	TERF1	predicted	-	0.64
928	ANXA6	CAV3	complex; input	-	1
929	ANXA6	DYSF	complex; input	-	1
930	ANXA6	TRIM72	complex; input	-	1
931	ANXA7	GCA	predicted	-	0.54
932	AP1B1	PRKDC	predicted	-	0.64
933	AP1G1	ARF6	predicted	-	0.98
934	AP1G2	RABEP1	predicted	-	0.64
935	AP2A1	ARF6	activated by	<-	1
936	AP2A1	ARPC2	complex; input	-	1
937	AP2A1	ATP6V1H	complex; input	-	1
938	AP2A1	CLTB	PPrel: binding/association; complex; input	-	1
939	AP2A1	DPYSL2	complex	-	1
940	AP2A1	HTT	complex; input	-	1
941	AP2A1	RPS6KA5	catalyzed by; complex; input	<-	1
942	AP2A2	ARF6	activated by	<-	1
943	AP2A2	ARPC2	complex; input	-	1
944	AP2A2	ATP6V1H	complex; input	-	1
945	AP2A2	CLTB	PPrel: binding/association; complex; input	-	1
946	AP2A2	DPYSL2	complex	-	1
947	AP2A2	HTT	complex; input	-	1
948	AP2A2	RPS6KA5	catalyzed by; complex; input	<-	1
949	AP2B1	ARF6	activated by	<-	1
950	AP2B1	ARPC2	complex; input	-	1
951	AP2B1	ATP6V1H	complex; input	-	1
952	AP2B1	CLTB	PPrel: binding/association; complex; input	-	1
953	AP2B1	RPS6KA5	catalyzed by; complex; input	<-	1
954	AP2M1	ARF6	activated by	<-	1
955	AP2M1	ARPC2	complex; input	-	1
956	AP2M1	ATP6V1H	complex; input	-	1
957	AP2M1	CLTB	PPrel: binding/association; complex; input	-	1
958	AP2M1	CSNK2B	predicted	-	0.64
959	AP2M1	HSPA9	predicted	-	0.73
960	AP2M1	PSAP	predicted	-	0.65
961	AP2M1	RPS6KA5	catalyzed by; complex; input	<-	1
962	AP2S1	ARF6	activated by	<-	1
963	AP2S1	ARPC2	complex; input	-	1
964	AP2S1	ATP6V1H	complex; input	-	1
965	AP2S1	CLTB	PPrel: binding/association; complex; input	-	1
966	AP2S1	RPS6KA5	catalyzed by; complex; input	<-	1
967	AP3B1	ARF6	predicted	-	0.98
968	AP3D1	ARF6	predicted	-	0.98
969	AP3D1	STX5	predicted	-	0.97
970	AP3S2	ARF6	predicted	-	0.64
971	APBB1IP	CRK	complex; input	-	1
972	APBB2	HTT	predicted	-	0.64
973	APC	CDC42	activate	->	1
974	APC	CSNK2B	inhibited by	|-	1
975	APC	IQGAP1	predicted	-	0.64
976	APC	MAP2K1	predicted	-	0.64
977	APC	PSMC5	catalyzed by	<-	1
978	APC2	CRK	predicted	-	0.96
979	APC2	CSNK2B	inhibited by	|-	1
980	APE1	GZMA	activated by	<-	1
981	APEX1	MPG	input	-	1
982	API5	HTT	predicted	-	0.64
983	APLF	PRKDC	complex; input	-	1
984	APLN	GNAI2	complex; input	-	1
985	APLN	GNG2	complex; input	-	1
986	APLNR	GNAI2	PPrel: binding/association; complex; input	-	1
987	APLNR	GNAQ	PPrel: binding/association	-	1
988	APLNR	GNG2	PPrel: binding/association; complex; input	-	1
989	APMAP	LOXL3	predicted	-	0.77
990	APOA1	KRT1	predicted	-	0.64
991	APOA1	P4HB	activated by	<-	1
992	APOA2	P4HB	activated by	<-	1
993	APOA4	P4HB	activated by	<-	1
994	APOB	APOBR	complex; input	-	1
995	APOB	ARPC2	complex; input	-	1
996	APOB	CLTB	complex; input	-	1
997	APOB	ITGAM	complex; input	-	1
998	APOB	ITGB2	complex; input	-	1
999	APOB	P4HB	activated by; catalyzed by	<-	1
1000	APOBEC3G	PSMC5	catalyzed by	<-	1
1001	APOBR	APOC1	complex; input	-	1
1002	APOBR	APOC4	complex; input	-	1
1003	APOBR	PPARA	expression regulated by	<-	1
1004	APOE	HP	predicted	-	0.64
1005	APOL5	CRK	predicted	-	0.64
1006	APOO	APOOL	complex; input	-	1
1007	APOO	HSPA9	complex; input	-	1
1008	APOOL	CHCHD3	complex; input	-	1
1009	APOOL	CHCHD6	complex; input	-	1
1010	APOOL	DNAJC11	complex; input	-	1
1011	APOOL	HSPA9	complex; input	-	1
1012	APOOL	IMMT	complex; input	-	1
1013	APOOL	MICOS10	complex; input	-	1
1014	APOOL	MICOS13	complex; input	-	1
1015	APOOL	MTX1	complex; input	-	1
1016	APOOL	MTX2	complex; input	-	1
1017	APOOL	SAMM50	complex; input	-	1
1018	APOOL	TMEM11	complex; input	-	1
1019	APP	ARF6	predicted	-	0.64
1020	APP	CLP1	predicted	-	0.64
1021	APP	DDX17	predicted	-	0.64
1022	APP	FIP1L1	predicted	-	0.64
1023	APP	GNAI2	complex; input	-	1
1024	APP	GNAQ	complex; input	-	1
1025	APP	GNG2	complex; input	-	1
1026	APP	NOLC1	predicted	-	0.64
1027	APP	RAB35	predicted	-	0.64
1028	APP	RPL23	predicted	-	0.64
1029	APP	S100A8	predicted	-	0.64
1030	APPBP2	PSAP	predicted	-	0.64
1031	APTX	PRKDC	complex; input	-	1
1032	AQR	CLP1	complex; input	-	1
1033	AQR	CSTF1	complex; input	-	1
1034	AQR	FIP1L1	complex; input	-	1
1035	AQR	PQBP1	complex; input	-	1
1036	AQR	PRCC	complex; input	-	1
1037	AQR	SMNDC1	complex; input	-	1
1038	AQR	SNRNP40	complex; input	-	1
1039	AQR	SRSF4	complex; input	-	1
1040	AQR	SRSF6	complex; input	-	1
1041	AQR	UPF3B	complex; input	-	1
1042	AR	DYNLL1	activated by	<-	1
1043	AR	GNAI2	activate	->	1
1044	AR	GNG2	activate	->	1
1045	AR	PKN1	activated by; complex; input	<-	1
1046	AR	PRKDC	reaction	-	1
1047	AR	RCOR1	predicted	-	0.64
1048	AR	RUNX2	complex; input; reaction	-	1
1049	ARAF	MAP2K1	PPrel: activation; PPrel: activation, phosphorylation; PPrel: phosphorylation; catalyze; catalyzed by; complex; input	<->	1
1050	ARAP1	CDC42	catalyze	->	1
1051	ARAP1	CLTB	activate	->	1
1052	ARAP1	RHOG	catalyze	->	1
1053	ARAP2	ARF6	activate	->	1
1054	ARAP2	CDC42	catalyze	->	1
1055	ARAP2	CLTB	activate	->	1
1056	ARAP2	RHOG	catalyze	->	1
1057	ARAP3	ARF6	activate	->	1
1058	ARAP3	CDC42	catalyze	->	1
1059	ARAP3	RHOG	catalyze	->	1
1060	ARCN1	DYNLL1	complex; input	-	1
1061	ARCN1	RAB1B	complex; input	-	1
1062	ARCN1	STX5	complex; input	-	1
1063	ARCN1	YKT6	complex; input	-	1
1064	AREG	ARPC2	complex; input	-	1
1065	AREG	CDC42	complex; input	-	1
1066	AREG	CLTB	complex; input	-	1
1067	AREG	STX5	input	-	1
1068	ARF1	ARF6	PPrel: activated by; activated by	<-	1
1069	ARF1	BRK1	PPrel: activation	->	1
1070	ARF1	CLTB	complex; inhibite; input	-|	1
1071	ARF1	HTT	catalyze	->	1
1072	ARF3	HTT	catalyze	->	1
1073	ARF4	HTT	catalyze	->	1
1074	ARF4	RAB1B	complex; input	-	1
1075	ARF4	YKT6	complex; input	-	1
1076	ARF5	HTT	catalyze	->	1
1077	ARF6	ARFGAP1	catalyzed by; complex	<-	1
1078	ARF6	ARFIP1	predicted	-	0.97
1079	ARF6	ARFIP2	complex	-	1
1080	ARF6	ARRB1	input	-	1
1081	ARF6	ARRB2	input	-	1
1082	ARF6	ASAP1	PPrel: activated by	<-	1
1083	ARF6	ASAP2	PPrel: activated by; activate	<->	1
1084	ARF6	ASAP3	PPrel: activated by	<-	1
1085	ARF6	ATP6V1C1	predicted	-	0.77
1086	ARF6	BIN1	activate	->	1
1087	ARF6	CLTA	activate	->	1
1088	ARF6	CLTB	activate	->	1
1089	ARF6	CLTC	activate	->	1
1090	ARF6	CLTCL1	activate	->	1
1091	ARF6	CPE	activate	->	1
1092	ARF6	CRK	complex; input	-	1
