	Gene1	Gene2	Annotation	Direction	Score	edge
12665	AP1G1	HLA-DRA	complex; input	-	1	AP1G1_HLA-DRA
12669	AP1G1	HLA-DRB5	complex; input	-	1	AP1G1_HLA-DRB5
12716	AP1G2	RABEP1	predicted	-	0.64	AP1G2_RABEP1
12754	AP1M1	HLA-DPB1	complex; input	-	1	AP1M1_HLA-DPB1
12759	AP1M1	HLA-DRA	complex; input	-	1	AP1M1_HLA-DRA
12763	AP1M1	HLA-DRB5	complex; input	-	1	AP1M1_HLA-DRB5
12789	AP1M2	HLA-DPB1	complex; input	-	1	AP1M2_HLA-DPB1
12794	AP1M2	HLA-DRA	complex; input	-	1	AP1M2_HLA-DRA
12798	AP1M2	HLA-DRB5	complex; input	-	1	AP1M2_HLA-DRB5
12825	AP1S1	HLA-DPB1	complex; input	-	1	AP1S1_HLA-DPB1
12830	AP1S1	HLA-DRA	complex; input	-	1	AP1S1_HLA-DRA
12834	AP1S1	HLA-DRB5	complex; input	-	1	AP1S1_HLA-DRB5
12865	AP1S2	HLA-DPB1	complex; input	-	1	AP1S2_HLA-DPB1
12870	AP1S2	HLA-DRA	complex; input	-	1	AP1S2_HLA-DRA
12874	AP1S2	HLA-DRB5	complex; input	-	1	AP1S2_HLA-DRB5
12901	AP1S3	HLA-DPB1	complex; input	-	1	AP1S3_HLA-DPB1
12906	AP1S3	HLA-DRA	complex; input	-	1	AP1S3_HLA-DRA
12910	AP1S3	HLA-DRB5	complex; input	-	1	AP1S3_HLA-DRB5
13009	AP2A1	HLA-DPB1	complex; input	-	1	AP2A1_HLA-DPB1
13014	AP2A1	HLA-DRA	complex; input	-	1	AP2A1_HLA-DRA
13018	AP2A1	HLA-DRB5	complex; input	-	1	AP2A1_HLA-DRB5
13185	AP2A2	HLA-DPB1	complex; input	-	1	AP2A2_HLA-DPB1
13190	AP2A2	HLA-DRA	complex; input	-	1	AP2A2_HLA-DRA
13194	AP2A2	HLA-DRB5	complex; input	-	1	AP2A2_HLA-DRB5
13347	AP2B1	HLA-DPB1	complex; input	-	1	AP2B1_HLA-DPB1
13352	AP2B1	HLA-DRA	complex; input	-	1	AP2B1_HLA-DRA
13356	AP2B1	HLA-DRB5	complex; input	-	1	AP2B1_HLA-DRB5
13517	AP2M1	HLA-DPB1	complex; input	-	1	AP2M1_HLA-DPB1
13522	AP2M1	HLA-DRA	complex; input	-	1	AP2M1_HLA-DRA
13526	AP2M1	HLA-DRB5	complex; input	-	1	AP2M1_HLA-DRB5
13683	AP2S1	HLA-DPB1	complex; input	-	1	AP2S1_HLA-DPB1
13688	AP2S1	HLA-DRA	complex; input	-	1	AP2S1_HLA-DRA
13692	AP2S1	HLA-DRB5	complex; input	-	1	AP2S1_HLA-DRB5
13854	APAF1	APIP	complex; inhibited by; input	|-	1	APAF1_APIP
13866	APAF1	CASP6	activate	->	1	APAF1_CASP6
13871	APAF1	CYCS	PPrel: activated by; PPrel: binding/association; activated by; complex; input	<-	1	APAF1_CYCS
13945	APBB1	H2AFX	complex; input	-	1	APBB1_H2AFX
13962	APBB1	NCSTN	catalyzed by	<-	1	APBB1_NCSTN
13997	APBB1IP	SRC	catalyzed by; complex; input	<-	1	APBB1IP_SRC
13998	APBB1IP	STAT3	expression regulated by	<-	1	APBB1IP_STAT3
14026	APBB2	NCSTN	catalyzed by	<-	1	APBB2_NCSTN
14051	APBB3	NCSTN	catalyzed by	<-	1	APBB3_NCSTN
14086	APC	CUL1	activated by; complex; input	<-	1	APC_CUL1
14135	APC	MAPRE2	predicted	-	0.65	APC_MAPRE2
14260	APC VARIANT PROTEIN	MAPRE2	predicted	-	0.65	APC VARIANT PROTEIN_MAPRE2
14305	APC2	MAPRE2	predicted	-	0.65	APC2_MAPRE2
14355	APEX1	HMGA1	predicted	-	0.64	APEX1_HMGA1
14359	APEX1	LGALS1	predicted	-	0.64	APEX1_LGALS1
14380	APEX1	PRDX6	predicted	-	0.98	APEX1_PRDX6
14395	APEX1	STAT3	predicted	-	0.64	APEX1_STAT3
14410	APEX1	WDR77	predicted	-	0.64	APEX1_WDR77
14445	APH1A	NCSTN	complex; input; predicted	-	1	APH1A_NCSTN
14490	APH1B	NCSTN	complex; input; predicted	-	1	APH1B_NCSTN
14508	APIP	AVEN	reaction	-	1	APIP_AVEN
14509	APIP	CARD8	reaction	-	1	APIP_CARD8
14510	APIP	CASP9	complex; inhibite; input	-|	1	APIP_CASP9
14511	APIP	CYCS	complex; inhibite; input	-|	1	APIP_CYCS
14512	APIP	TRAF1	predicted	-	0.64	APIP_TRAF1
14557	APLNR	GNG5	PPrel: binding/association	-	1	APLNR_GNG5
14590	APLP1	SNCA	predicted	-	0.64	APLP1_SNCA
14641	APOA1	KRT1	predicted	-	0.64	APOA1_KRT1
14753	APOB	APOBR	complex; input	-	1	APOB_APOBR
14804	APOB	ITGB2	complex; input	-	1	APOB_ITGB2
14895	APOBEC3G	HMGA1	complex; inhibite; input	-|	1	APOBEC3G_HMGA1
14901	APOBEC3G	PSIP1	complex; inhibite; input	-|	1	APOBEC3G_PSIP1
14959	APOBR	APOC1	complex; input	-	1	APOBR_APOC1
14960	APOBR	APOC4	complex; input	-	1	APOBR_APOC4
14961	APOBR	PPARA	expression regulated by	<-	1	APOBR_PPARA
15145	APP	CASP6	activated by	<-	1	APP_CASP6
15209	APP	DMTN	predicted	-	0.64	APP_DMTN
15254	APP	GNA15	complex; input	-	1	APP_GNA15
15277	APP	HMGA1	predicted	-	0.64	APP_HMGA1
15324	APP	LIMA1	predicted	-	0.64	APP_LIMA1
15369	APP	NCSTN	catalyzed by	<-	1	APP_NCSTN
15408	APP	PCIF1	predicted	-	0.64	APP_PCIF1
15413	APP	PHGDH	predicted	-	0.64	APP_PHGDH
15428	APP	PRDX2	predicted	-	0.64	APP_PRDX2
15478	APP	SGTA	complex; input	-	1	APP_SGTA
15492	APP	SNCA	predicted	-	0.64	APP_SNCA
15494	APP	SOD2	predicted	-	0.64	APP_SOD2
15505	APP	STAT3	expression regulated by	<-	1	APP_STAT3
15506	APP	STAT5B	predicted	-	0.64	APP_STAT5B
15566	APP	ZAP70	predicted	-	0.64	APP_ZAP70
15607	APPL2	STAT3	predicted	-	0.54	APPL2_STAT3
15790	AQR	PPIE	complex; input	-	1	AQR_PPIE
15946	AR	DCTN5	activated by	<-	1	AR_DCTN5
16100	AR	PPID	predicted	-	0.64	AR_PPID
16113	AR	PTPN11	predicted	-	0.64	AR_PTPN11
16127	AR	RNF20	predicted	-	0.64	AR_RNF20
16152	AR	SMARCC1	reaction	-	1	AR_SMARCC1
16160	AR	SRC	activate; complex; input	->	1	AR_SRC
16196	AR	WDR77	predicted	-	0.64	AR_WDR77
16545	AREG	PTPN11	complex; input	-	1	AREG_PTPN11
16580	AREG	SRC	catalyze; catalyzed by	<->	1	AREG_SRC
16618	ARF1	BRK1	PPrel: activation	->	1	ARF1_BRK1
16642	ARF1	HLA-DPB1	complex; input	-	1	ARF1_HLA-DPB1
16647	ARF1	HLA-DRA	complex; input	-	1	ARF1_HLA-DRA
16651	ARF1	HLA-DRB5	complex; input	-	1	ARF1_HLA-DRB5
16722	ARF4	CD59	complex; input	-	1	ARF4_CD59
16751	ARF4	LGALS1	predicted	-	0.64	ARF4_LGALS1
16847	ARF6	GNA15	activated by	<-	1	ARF6_GNA15
16869	ARF6	NCK1	activated by	<-	1	ARF6_NCK1
16907	ARF6	SRC	activated by	<-	1	ARF6_SRC
16922	ARFGAP1	CD59	complex; input	-	1	ARFGAP1_CD59
16976	ARFGAP2	CD59	complex; input	-	1	ARFGAP2_CD59
17010	ARFGAP3	CD59	complex; input	-	1	ARFGAP3_CD59
17057	ARFGEF2	PRKAR1A	predicted	-	0.64	ARFGEF2_PRKAR1A
17121	ARG1	STAT3	predicted	-	0.54	ARG1_STAT3
17126	ARHGAP1	NDEL1	predicted	-	0.54	ARHGAP1_NDEL1
17127	ARHGAP1	RAC1	activate; catalyze	->	1	ARHGAP1_RAC1
17128	ARHGAP1	RAC2	catalyze	->	1	ARHGAP1_RAC2
17129	ARHGAP1	RAC3	catalyze	->	1	ARHGAP1_RAC3
17130	ARHGAP1	RASA1	predicted	-	0.64	ARHGAP1_RASA1
17131	ARHGAP1	RHOA	catalyze	->	1	ARHGAP1_RHOA
17132	ARHGAP1	RHOB	catalyze	->	1	ARHGAP1_RHOB
17133	ARHGAP1	RHOBTB1	catalyze	->	1	ARHGAP1_RHOBTB1
17134	ARHGAP1	RHOBTB2	catalyze	->	1	ARHGAP1_RHOBTB2
17135	ARHGAP1	RHOC	catalyze	->	1	ARHGAP1_RHOC
17136	ARHGAP1	RHOD	catalyze	->	1	ARHGAP1_RHOD
17137	ARHGAP1	RHOF	catalyze	->	1	ARHGAP1_RHOF
17138	ARHGAP1	RHOG	catalyze	->	1	ARHGAP1_RHOG
17139	ARHGAP1	RHOH	catalyze	->	1	ARHGAP1_RHOH
17140	ARHGAP1	RHOJ	catalyze	->	1	ARHGAP1_RHOJ
17141	ARHGAP1	RHOQ	catalyze	->	1	ARHGAP1_RHOQ
17142	ARHGAP1	RHOT1	catalyze	->	1	ARHGAP1_RHOT1
17143	ARHGAP1	RHOT2	catalyze	->	1	ARHGAP1_RHOT2
17144	ARHGAP1	RHOU	catalyze	->	1	ARHGAP1_RHOU
17145	ARHGAP1	RHOV	catalyze	->	1	ARHGAP1_RHOV
17146	ARHGAP1	WAS	predicted	-	0.64	ARHGAP1_WAS
17377	ARHGAP22	VEZF1	predicted	-	0.54	ARHGAP22_VEZF1
17421	ARHGAP24	VEZF1	predicted	-	0.54	ARHGAP24_VEZF1
17424	ARHGAP25	ARHGAP4	predicted	-	0.98	ARHGAP25_ARHGAP4
17433	ARHGAP25	ITGB2	predicted	-	0.98	ARHGAP25_ITGB2
17628	ARHGAP35	PTPN11	activated by	<-	1	ARHGAP35_PTPN11
17652	ARHGAP35	SRC	PPrel: activated by, phosphorylation; PPrel: phosphorylated by; complex; input	<-	1	ARHGAP35_SRC
17697	ARHGAP4	CORO1A	predicted	-	0.59	ARHGAP4_CORO1A
17698	ARHGAP4	HCLS1	predicted	-	0.97	ARHGAP4_HCLS1
17699	ARHGAP4	IL2RG	predicted	-	0.59	ARHGAP4_IL2RG
17700	ARHGAP4	NCKAP1L	predicted	-	0.98	ARHGAP4_NCKAP1L
17701	ARHGAP4	RAC1	catalyze	->	1	ARHGAP4_RAC1
17702	ARHGAP4	RAC2	catalyze	->	1	ARHGAP4_RAC2
17703	ARHGAP4	RAC3	catalyze	->	1	ARHGAP4_RAC3
17704	ARHGAP4	RHOA	activate; catalyze	->	1	ARHGAP4_RHOA
17705	ARHGAP4	RHOB	catalyze	->	1	ARHGAP4_RHOB
17706	ARHGAP4	RHOBTB1	catalyze	->	1	ARHGAP4_RHOBTB1
17707	ARHGAP4	RHOBTB2	catalyze	->	1	ARHGAP4_RHOBTB2
17708	ARHGAP4	RHOC	catalyze	->	1	ARHGAP4_RHOC
17709	ARHGAP4	RHOD	catalyze	->	1	ARHGAP4_RHOD
17710	ARHGAP4	RHOF	catalyze	->	1	ARHGAP4_RHOF
17711	ARHGAP4	RHOG	catalyze	->	1	ARHGAP4_RHOG
17712	ARHGAP4	RHOH	catalyze	->	1	ARHGAP4_RHOH
17713	ARHGAP4	RHOJ	catalyze	->	1	ARHGAP4_RHOJ
17714	ARHGAP4	RHOQ	catalyze	->	1	ARHGAP4_RHOQ
17715	ARHGAP4	RHOT1	catalyze	->	1	ARHGAP4_RHOT1
17716	ARHGAP4	RHOT2	catalyze	->	1	ARHGAP4_RHOT2
17717	ARHGAP4	RHOU	catalyze	->	1	ARHGAP4_RHOU
17718	ARHGAP4	RHOV	catalyze	->	1	ARHGAP4_RHOV
17719	ARHGAP4	ROBO1	predicted	-	0.64	ARHGAP4_ROBO1
17720	ARHGAP4	SYNGAP1	predicted	-	0.54	ARHGAP4_SYNGAP1
17721	ARHGAP4	VAV1	predicted	-	1	ARHGAP4_VAV1
17816	ARHGAP5	SRC	PPrel: phosphorylated by	<-	1	ARHGAP5_SRC
17956	ARHGDIB	HLA-DRA	predicted	-	0.59	ARHGDIB_HLA-DRA
17960	ARHGDIB	ITGB2	predicted	-	0.59	ARHGDIB_ITGB2
18068	ARHGEF1	SRC	PPrel: activated by	<-	1	ARHGEF1_SRC
18151	ARHGEF12	SRC	PPrel: activated by	<-	1	ARHGEF12_SRC
18155	ARHGEF15	MAPRE2	predicted	-	0.96	ARHGEF15_MAPRE2
18243	ARHGEF19	MAPRE2	predicted	-	0.96	ARHGEF19_MAPRE2
18326	ARHGEF25	GNA15	complex; input	-	1	ARHGEF25_GNA15
18357	ARHGEF28	SRC	PPrel: activated by	<-	1	ARHGEF28_SRC
18404	ARHGEF5	MAPRE2	predicted	-	0.96	ARHGEF5_MAPRE2
18424	ARHGEF5	SRC	predicted	-	0.97	ARHGEF5_SRC
18436	ARHGEF6	ILK	activated by	<-	1	ARHGEF6_ILK
18509	ARHGEF7	ILK	complex; input	-	1	ARHGEF7_ILK
18518	ARHGEF7	NCK1	complex	-	1	ARHGEF7_NCK1
18553	ARHGEF7	SRC	PPrel: activated by, phosphorylation; activated by; complex; input	<-	1	ARHGEF7_SRC
18620	ARID1A	KDM3B	PPrel: binding/association	-	1	ARID1A_KDM3B
18650	ARID1A	SMARCC1	PPrel: binding/association	-	1	ARID1A_SMARCC1
18702	ARID2	SMARCC1	PPrel: binding/association	-	1	ARID2_SMARCC1
18807	ARIH1	CUL1	predicted	-	0.64	ARIH1_CUL1
18966	ARL2BP	STAT3	predicted	-	0.99	ARL2BP_STAT3
18973	ARL3	RP2	catalyzed by; complex; input	<-	1	ARL3_RP2
19010	ARL6IP4	ZRANB2	predicted	-	0.64	ARL6IP4_ZRANB2
19024	ARMC10	HSPA2	predicted	-	0.66	ARMC10_HSPA2
19025	ARMC10	HSPA8	predicted	-	0.66	ARMC10_HSPA8
19202	ARNTL	MTA1	predicted	-	0.54	ARNTL_MTA1
19251	ARNTL2	STAT3	expression regulated by	<-	1	ARNTL2_STAT3
19265	ARPC1A	BRK1	PPrel: activated by; complex; input	<-	1	ARPC1A_BRK1
19272	ARPC1A	CD247	input	-	1	ARPC1A_CD247
19355	ARPC1A	IGKV3-20	input	-	1	ARPC1A_IGKV3-20
19390	ARPC1A	NCK1	complex; input	-	1	ARPC1A_NCK1
19475	ARPC1B	BRK1	PPrel: activated by; activated by; complex; input	<-	1	ARPC1B_BRK1
19479	ARPC1B	CD247	input	-	1	ARPC1B_CD247
19533	ARPC1B	IGKV3-20	input	-	1	ARPC1B_IGKV3-20
19562	ARPC1B	NCK1	activated by; complex; input	<-	1	ARPC1B_NCK1
19832	ARPC3	BRK1	PPrel: activated by; activated by; complex; input	<-	1	ARPC3_BRK1
19838	ARPC3	CD247	input	-	1	ARPC3_CD247
19924	ARPC3	IGKV3-20	input	-	1	ARPC3_IGKV3-20
19959	ARPC3	NCK1	activated by; complex; input	<-	1	ARPC3_NCK1
20045	ARPC4	BRK1	PPrel: activated by; activated by; complex; input	<-	1	ARPC4_BRK1
20049	ARPC4	CD247	input	-	1	ARPC4_CD247
20134	ARPC4	IGKV3-20	input	-	1	ARPC4_IGKV3-20
20169	ARPC4	NCK1	activated by; complex; input	<-	1	ARPC4_NCK1
20254	ARPC5	BRK1	PPrel: activated by; activated by; complex; input	<-	1	ARPC5_BRK1
20258	ARPC5	CD247	input	-	1	ARPC5_CD247
20341	ARPC5	IGKV3-20	input	-	1	ARPC5_IGKV3-20
20376	ARPC5	NCK1	activated by; complex; input	<-	1	ARPC5_NCK1
20456	ARPC5L	BRK1	PPrel: activated by	<-	1	ARPC5L_BRK1
20512	ARR3	GNA15	inhibited by	|-	1	ARR3_GNA15
20544	ARR3	SRC	predicted	-	0.64	ARR3_SRC
20589	ARRB1	CD247	predicted	-	0.77	ARRB1_CD247
20717	ARRB1	ILK	predicted	-	0.64	ARRB1_ILK
21179	ARRB1	SLC9A1	predicted	-	0.64	ARRB1_SLC9A1
21182	ARRB1	SRC	complex; input	-	1	ARRB1_SRC
21323	ARRB2	GNA15	inhibited by	|-	1	ARRB2_GNA15
21371	ARRB2	ILK	predicted	-	0.64	ARRB2_ILK
21843	ARRB2	SRC	complex; input	-	1	ARRB2_SRC
21853	ARRB2	TAB1	predicted	-	0.99	ARRB2_TAB1
21947	ARTN	PTPN11	complex; input	-	1	ARTN_PTPN11
21954	ARTN	SRC	complex; input	-	1	ARTN_SRC
22000	ASAP1	SRC	predicted	-	0.98	ASAP1_SRC
22157	ASB16	SRC	predicted	-	0.98	ASB16_SRC
22239	ASB3	ZAP70	predicted	-	0.98	ASB3_ZAP70
22391	ASCL1	STAT3	expression regulated by	<-	1	ASCL1_STAT3
22432	ASF1A	HMGA1	complex; input	-	1	ASF1A_HMGA1
22647	ASNA1	SEC61A1	predicted	-	0.64	ASNA1_SEC61A1
22651	ASNA1	SGTA	catalyze; complex; input	->	1	ASNA1_SGTA
22669	ASNS	PHGDH	predicted	-	0.64	ASNS_PHGDH
22683	ASPH	STAT3	expression regulated by	<-	1	ASPH_STAT3
22717	ASXL1	NCK1	predicted	-	0.64	ASXL1_NCK1
22886	ATF1	STAT3	expression regulates	->	1	ATF1_STAT3
22980	ATF2	H2AFX	predicted	-	0.64	ATF2_H2AFX
23010	ATF2	HMGA1	predicted	-	0.64	ATF2_HMGA1
23018	ATF2	IRF2BP1	predicted	-	0.64	ATF2_IRF2BP1
23045	ATF2	MTA1	activate; inhibited by	|->	1	ATF2_MTA1
23082	ATF2	PPP1CB	PPrel: inhibited by, dephosphorylation	|-	1	ATF2_PPP1CB
23190	ATF3	MAFG	predicted	-	0.98	ATF3_MAFG
23215	ATF3	STAT3	predicted	-	0.99	ATF3_STAT3
23218	ATF3	STAT5B	predicted	-	0.54	ATF3_STAT5B
23343	ATF4	PARN	activate; inhibited by	|->	1	ATF4_PARN
23354	ATF4	PPP1CB	PPrel: inhibited by, dephosphorylation	|-	1	ATF4_PPP1CB
23376	ATF4	SATB1	predicted	-	0.54	ATF4_SATB1
23421	ATF5	SATB1	predicted	-	0.54	ATF5_SATB1
23495	ATF6B	PPP1CB	PPrel: inhibited by, dephosphorylation	|-	1	ATF6B_PPP1CB
23538	ATF7	STAT3	predicted	-	0.54	ATF7_STAT3
23540	ATF7	STAT5B	predicted	-	0.54	ATF7_STAT5B
23968	ATM	H2AFX	activate; complex; input	->	1	ATM_H2AFX
24060	ATM	SUMO2	catalyze; complex; input	->	1	ATM_SUMO2
24108	ATN1	MBP	predicted	-	0.64	ATN1_MBP
24467	ATP2A3	SEC61A1	predicted	-	0.56	ATP2A3_SEC61A1
24520	ATP2B4	STAT3	expression regulated by	<-	1	ATP2B4_STAT3
24564	ATP5B	TRAP1	predicted	-	0.66	ATP5B_TRAP1
24600	ATP5F1A	TRAP1	predicted	-	0.66	ATP5F1A_TRAP1
24661	ATP5F1B	TRAP1	predicted	-	0.66	ATP5F1B_TRAP1
24708	ATP5F1C	TRAP1	predicted	-	0.66	ATP5F1C_TRAP1
24938	ATP6V0A1	STX7	predicted	-	0.66	ATP6V0A1_STX7
24984	ATP6V0A2	STX7	predicted	-	0.66	ATP6V0A2_STX7
25026	ATP6V0A4	STX7	predicted	-	0.66	ATP6V0A4_STX7
25435	ATP6V1A	TRAP1	predicted	-	0.66	ATP6V1A_TRAP1
26044	ATR	H2AFX	catalyze; complex; input	->	1	ATR_H2AFX
26278	ATXN1	LDB1	predicted	-	0.64	ATXN1_LDB1
26476	AURKA	CKAP5	complex; input	-	1	AURKA_CKAP5
26488	AURKA	CUL1	complex; input	-	1	AURKA_CUL1
26527	AURKA	ILK	activated by	<-	1	AURKA_ILK
26704	AURKAIP1	MRPS10	complex	-	1	AURKAIP1_MRPS10
26708	AURKAIP1	MRPS15	complex	-	1	AURKAIP1_MRPS15
26709	AURKAIP1	MRPS16	complex	-	1	AURKAIP1_MRPS16
26714	AURKAIP1	MRPS2	complex	-	1	AURKAIP1_MRPS2
26721	AURKAIP1	MRPS27	complex	-	1	AURKAIP1_MRPS27
26726	AURKAIP1	MRPS34	complex	-	1	AURKAIP1_MRPS34
26730	AURKAIP1	MRPS6	complex	-	1	AURKAIP1_MRPS6
26782	AURKB	CKAP5	complex; input	-	1	AURKB_CKAP5
26835	AURKB	MRPS27	predicted	-	0.64	AURKB_MRPS27
26878	AURKB	PEBP1	activated by	<-	1	AURKB_PEBP1
26967	AURKB	STAT3	expression regulated by	<-	1	AURKB_STAT3
26971	AURKB	SUMO2	input	-	1	AURKB_SUMO2
27021	AVEN	CYCS	inhibite	-|	1	AVEN_CYCS
27055	AVP	GNA15	complex; input	-	1	AVP_GNA15
27101	AVP	SPCS3	catalyzed by	<-	1	AVP_SPCS3
27121	AVPR1A	GNA15	PPrel: activation; complex; input	->	1	AVPR1A_GNA15
27144	AVPR1B	GNA15	PPrel: activation; complex; input	->	1	AVPR1B_GNA15
27229	AXIN1	CUL1	complex; input	-	1	AXIN1_CUL1
27492	AXL	SRC	PPrel: activation; complex; input	->	1	AXL_SRC
27552	B2M	CD247	complex; input	-	1	B2M_CD247
27562	B2M	CTSS	predicted	-	0.59	B2M_CTSS
27572	B2M	HLA-DRA	predicted	-	0.97	B2M_HLA-DRA
27621	B2M	PTPN11	activate	->	1	B2M_PTPN11
27651	B2M	TYROBP	complex; input	-	1	B2M_TYROBP
27659	B2M	ZAP70	complex; input	-	1	B2M_ZAP70
27738	B3GAT3	STAT3	expression regulated by	<-	1	B3GAT3_STAT3
28018	B9D1	CKAP5	complex; input	-	1	B9D1_CKAP5
28135	B9D2	CKAP5	complex; input	-	1	B9D2_CKAP5
28276	BABAM1	H2AFX	complex; input	-	1	BABAM1_H2AFX
28298	BABAM1	SUMO2	catalyze; complex; input	->	1	BABAM1_SUMO2
28319	BABAM2	H2AFX	complex; input	-	1	BABAM2_H2AFX
28339	BABAM2	SUMO2	catalyze; complex; input	->	1	BABAM2_SUMO2
28363	BACE1	NCSTN	predicted	-	0.64	BACE1_NCSTN
28392	BACH1	MAFG	predicted	-	1	BACH1_MAFG
28434	BAD	CYCS	PPrel: indirect effect; activate	->	1	BAD_CYCS
28469	BAD	SNCA	complex; input	-	1	BAD_SNCA
28470	BAD	SOD2	predicted	-	0.54	BAD_SOD2
28649	BAG6	SGTA	complex; input	-	1	BAG6_SGTA
28670	BAIAP2	BRK1	activate; complex; input	->	1	BAIAP2_BRK1
28734	BAK1	CUL1	predicted	-	0.54	BAK1_CUL1
28735	BAK1	CYCS	PPrel: activation; PPrel: activation, indirect effect; activate	->	1	BAK1_CYCS
28780	BAK1	STAT3	predicted	-	0.54	BAK1_STAT3
28861	BANF1	HMGA1	complex; input	-	1	BANF1_HMGA1
28892	BANF1	PSIP1	complex; input	-	1	BANF1_PSIP1
28935	BAP1	UBE2O	predicted	-	0.64	BAP1_UBE2O
28966	BARD1	H2AFX	complex; input	-	1	BARD1_H2AFX
29020	BARD1	SUMO2	catalyze; complex; input	->	1	BARD1_SUMO2
29042	BARGIN	SRC	predicted	-	0.54	BARGIN_SRC
29141	BATF	PTPN11	GErel: expression, indirect effect	<-	1	BATF_PTPN11
29147	BATF	SLC9A1	expression regulates	->	1	BATF_SLC9A1
29148	BATF	SMARCC1	expression regulated by	<-	1	BATF_SMARCC1
29172	BATF2	PTPN11	GErel: expression, indirect effect	<-	1	BATF2_PTPN11
29199	BATF3	PTPN11	GErel: expression, indirect effect	<-	1	BATF3_PTPN11
29201	BATF3	STAT3	predicted	-	0.64	BATF3_STAT3
29230	BAX	CUL1	predicted	-	0.54	BAX_CUL1
29231	BAX	CYCS	PPrel: activated, indirect effect; PPrel: activation; PPrel: activation, indirect effect; PPrel: indirect effect; activate	<->	1	BAX_CYCS
29306	BAX	SNCA	predicted	-	0.64	BAX_SNCA
29309	BAX	STAT3	predicted	-	0.54	BAX_STAT3
29323	BAZ1A	BAZ1B	predicted	-	0.98	BAZ1A_BAZ1B
29324	BAZ1A	FOXP3	predicted	-	0.54	BAZ1A_FOXP3
29325	BAZ1A	SMARCA1	predicted	-	0.97	BAZ1A_SMARCA1
29326	BAZ1A	SMARCA5	predicted	-	1	BAZ1A_SMARCA5
29327	BAZ1A	ZBTB7A	predicted	-	0.64	BAZ1A_ZBTB7A
29338	BAZ1B	H2AFX	catalyze	->	1	BAZ1B_H2AFX
29356	BAZ1B	POLR1D	complex; input	-	1	BAZ1B_POLR1D
29371	BAZ1B	SMARCC1	predicted	-	0.99	BAZ1B_SMARCC1
29679	BCAP31	SEC61A1	predicted	-	0.73	BCAP31_SEC61A1
29759	BCAR1	ITGB2	PPrel: activated by	<-	1	BCAR1_ITGB2
29775	BCAR1	NCK1	complex; input	-	1	BCAR1_NCK1
29799	BCAR1	PTPN11	activated by	<-	1	BCAR1_PTPN11
29819	BCAR1	SRC	PPrel: activated by; activated by; complex; input; predicted	<-	1	BCAR1_SRC
29822	BCAR1	STAT3	predicted	-	0.54	BCAR1_STAT3
29944	BCAS2	PPIE	complex; input	-	1	BCAS2_PPIE
30079	BCKDK	STAT3	predicted	-	0.64	BCKDK_STAT3
30273	BCL2	CTSS	PPrel: inhibited by	|-	1	BCL2_CTSS
30276	BCL2	CTSZ	PPrel: inhibited by	|-	1	BCL2_CTSZ
30277	BCL2	CYCS	PPrel: inhibition, indirect effect; activate; inhibit; inhibite	-	1	BCL2_CYCS
30347	BCL2	PPID	PPrel: inhibition	-|	1	BCL2_PPID
30350	BCL2	PPP1CB	predicted	-	0.64	BCL2_PPP1CB
30372	BCL2	PRKAR1A	activated by	<-	1	BCL2_PRKAR1A
30396	BCL2	STAT3	GErel: expression by	<-	1	BCL2_STAT3
30399	BCL2	STAT5B	GErel: expression by	<-	1	BCL2_STAT5B
30456	BCL2A1	STAT3	predicted	-	0.54	BCL2A1_STAT3
30457	BCL2A1	STAT5B	predicted	-	0.54	BCL2A1_STAT5B
30494	BCL2L1	CTSS	PPrel: inhibited by	|-	1	BCL2L1_CTSS
30497	BCL2L1	CTSZ	PPrel: inhibited by	|-	1	BCL2L1_CTSZ
30498	BCL2L1	CUL1	predicted	-	0.54	BCL2L1_CUL1
30499	BCL2L1	CYCS	reaction	-	1	BCL2L1_CYCS
30545	BCL2L1	PRKAR1A	activated by	<-	1	BCL2L1_PRKAR1A
30564	BCL2L1	STAT3	GErel: expression by; expression regulated by	<-	1	BCL2L1_STAT3
30567	BCL2L1	STAT5B	GErel: expression by	<-	1	BCL2L1_STAT5B
30609	BCL2L10	STAT5B	predicted	-	0.54	BCL2L10_STAT5B
30640	BCL2L11	PRKAR1A	predicted	-	0.77	BCL2L11_PRKAR1A
30692	BCL2L2	STAT5B	predicted	-	0.54	BCL2L2_STAT5B
30712	BCL3	DDAH2	expression regulates	->	1	BCL3_DDAH2
30731	BCL3	HMGA1	expression regulates	->	1	BCL3_HMGA1
30732	BCL3	HNRNPAB	expression regulates	->	1	BCL3_HNRNPAB
30743	BCL3	KRT1	expression regulates	->	1	BCL3_KRT1
30778	BCL3	STAT3	expression regulated by	<-	1	BCL3_STAT3
30788	BCL3	VEZF1	expression regulates	->	1	BCL3_VEZF1
30840	BCL6	HMGA1	reaction	-	1	BCL6_HMGA1
30867	BCL6	STAT3	expression regulated by	<-	1	BCL6_STAT3
30869	BCL6	STAT5B	expression regulated by	<-	1	BCL6_STAT5B
30921	BCL9	SMARCC1	complex; input	-	1	BCL9_SMARCC1
30971	BCLAF1	LRPPRC	predicted	-	0.59	BCLAF1_LRPPRC
31017	BCLAF1	TTC37	predicted	-	0.59	BCLAF1_TTC37
31116	BCR	SRC	predicted	-	0.98	BCR_SRC
31119	BCR	STAT5B	PPrel: activation; catalyze	->	1	BCR_STAT5B
