nodeLabel	Cluster_R_filtered_25k	Cluster_NR_filtered_25k	distance
TREML2	0	0.239070220707939	0.1744
TYRO3	0	0.239104653917995	0.1744
CAP2	0	0.238952767452263	0.1743
CORO1B	0	0.238975483203772	0.1743
CSRNP2	0	0.238751288491708	0.1742
NUDT3	0	0.238744227251648	0.1742
OAT	0	0.238763056388762	0.1742
MTHFD1L	0.0333199086854402	0.272607511787836	0.1741
CATSPER2P1	0	0.23856443117137	0.174
LRRC26	0	0.238437878065247	0.174
MAR00237	0	0.238531428971771	0.174
OR12D2	0	0.238464613637876	0.174
OR6B2	0	0.23855971707478	0.174
RAB33A	0	0.238374162746628	0.1739
TAS2R41	0	0.238341900097068	0.1739
CDKN2D	0	0.23824191467787	0.1738
IL3	0.0317006432510693	0.270546318840928	0.1738
SORCS2	0	0.238283650052341	0.1738
MAR06380	0	0.238044872214227	0.1737
PRKG1	0	0.238015685014666	0.1737
RCHY1	0	0.238056703030908	0.1737
ZNF79	0	0.238015685014666	0.1737
MAR09894	0	0.237977810954082	0.1736
ANP32B	0.0563221451683071	0.295192820066056	0.1735
GYG1	0	0.237755872377012	0.1735
MAR06318	0	0.23777010023495	0.1735
MTIF2	0	0.237823836133617	0.1735
ADORA2B	0	0.237663354033033	0.1734
LY9	0	0.237600847817244	0.1734
MAR00255	0	0.237671264109659	0.1734
ESRRB	0	0.237518516156541	0.1733
GON4L	0.0535536403212351	0.292163637973227	0.1733
GRM5	0.180884915188412	0.422008359576944	0.1733
MAR00293	0	0.237496341194491	0.1733
UBXN2B	0	0.237508221100083	0.1733
CDK12	0.0611575643841051	0.299713335613354	0.1732
DCAF6	0	0.237207728381945	0.1731
DRD2	0	0.237222808901159	0.1731
DUSP28	0	0.237210903370769	0.1731
OR52B2	0	0.237208522136285	0.1731
ZNF25	0	0.237265659953117	0.1731
ZNF576	0	0.237245823226304	0.1731
NKX6-2	0	0.237023448705048	0.173
PELI3	0	0.237024243564362	0.173
PPT2	0.033059450043624	0.270752285297003	0.173
WT1	0	0.237022653840965	0.173
FZD8	0	0.236937575814021	0.1729
DCX	0	0.236842096156432	0.1728
OR4A47	0	0.236778404797076	0.1728
ELK1	0.0340629600076896	0.271334532797949	0.1727
COBL	0	0.236457891327661	0.1726
TRMT2A	0.0368425410636335	0.274018754146209	0.1726
FAM161A	0	0.236329308677632	0.1725
TGFB3	0	0.236417173682255	0.1725
KL	0	0.236278959733047	0.1724
MAR01685	0	0.236214197243685	0.1724
BAG3	0	0.236003700473062	0.1723
PDE3A	0	0.236140601424583	0.1723
ZNF808	0.148973735370976	0.388021817870965	0.1723
KNDC1	0	0.23577120535096	0.1721
MAR08779	0	0.23572144650819	0.1721
HLX	0	0.235622676029008	0.172
OR1I1	0	0.235640347702552	0.172
ZNF236	0	0.235358122560868	0.1718
OR4X1	0	0.235168831799907	0.1717
TMPRSS6	0	0.235031729250716	0.1716
ARF6	0.127644246267938	0.365123071439655	0.1715
GRIA1	0	0.234900138711633	0.1715
UGGT1	0	0.234723133104375	0.1714
ABI3BP	0.0348935094232128	0.2702683117618	0.1713
NOL8	0.0336549516581947	0.269001892147621	0.1713
PTPRR	0	0.234442186992119	0.1712
SYNE2	0.0335082741364654	0.268627357764647	0.1712
DKKL1	0	0.234290536318119	0.1711
MAR03209	0	0.234324612017993	0.1711
UBE2D3	0	0.23414277357766	0.171
FOXP2	0	0.234077770738268	0.1709
OR2A2	0	0.234139524193136	0.1709
AIFM2	0	0.23386629094981	0.1708
CTNNA1	0	0.233991592815114	0.1708
ZNF714	0	0.233850823411988	0.1707
OR10C1	0.0341868133420291	0.268038093446392	0.1703
DENND4A	0.150288952978443	0.386169486416743	0.17
CYTH4	0.0360177720077698	0.269451309068644	0.1699
SHISA5	0.0343394433588989	0.267628017892607	0.1699
ITGA6	0.221668653120137	0.458632677573288	0.1698
OR4M1	0.186005442844611	0.422318010096407	0.1698
ZNF343	0.0356889472661551	0.268755030989966	0.1697
ROPN1B	0.0564766072693923	0.289865013332003	0.1696
CACNA2D3	0.0357893523335004	0.26843122743066	0.1694
ESRRA	0.258859731351254	0.495978548828741	0.1694
SNX17	0.225728199882776	0.461890664223205	0.1692
MAR02352	0	0.231376517703841	0.169
MAR03931	0	0.231397253031705	0.169
MAR04612	0	0.231394764963728	0.169
ZNF792	0.139424641256575	0.373251147566293	0.1688
CREB3L3	0.0415751073315295	0.272970975465047	0.1684
ELK4	0.183604876229629	0.417857985056483	0.1684
MAR04335	0	0.230258654764058	0.1682
HDHD2	0.0455975581461962	0.276650842048696	0.1681
OSTM1	0.143386250420558	0.376282767324491	0.1681
MAR04141	0	0.229559164054242	0.1677
MAR04611	0	0.229512063255715	0.1677
MAR03925	0	0.229407708993969	0.1676
NRIP2	0.143709233151474	0.375937010108243	0.1676
P2RY2	0.146450329115123	0.378796203401229	0.1676
MAR00607	0	0.228936249930287	0.1673
MAR01608	0	0.228748549240787	0.1672
ETV4	0.129361467375719	0.360576742177718	0.1671
HOXB7	0.128653016574846	0.359938406664744	0.1671
NDUFS7	0.0646629418097396	0.293585016229692	0.1664
MAR04567	0	0.227072874812414	0.166
MAR04568	0	0.227072874812414	0.166
ZNF253	0.129843200610649	0.359321295119073	0.1659
DDIT4	0.0437556968177344	0.271348642188962	0.1657
MAR00121	0	0.226562914481677	0.1656
MAR08507	0	0.226454488232945	0.1656
MAR08509	0	0.226454488232945	0.1656
MAR04280	0	0.226130401967159	0.1653
MAPK7	0.137393436750798	0.365724026593728	0.1649
LIN28B	0.0416071440301069	0.267470832471905	0.1646
BAIAP2L1	0.0437586520480015	0.268945061106389	0.1641
YIPF5	0.0537936063419401	0.279036147297294	0.164
MAR00667	0	0.223793655977754	0.1637
MAR00673	0	0.223638097621798	0.1636
ACOT8	0.0444598210823629	0.26872687835467	0.1634
HOXB4	0.0447580374110397	0.268890080417253	0.1633
MAR03796	0	0.223232965320873	0.1633
MAR04460	0	0.223232965320873	0.1633
CSF3R	0.189641780428801	0.41651259400767	0.1632
MAR06637	0	0.222747821299329	0.163
MAR00264	0	0.222647743825994	0.1629
MAR04774	0	0.222386122733956	0.1627
MAR04775	0	0.222386122733956	0.1627
MAR04523	0	0.222048356037342	0.1625
ZMIZ2	0.0525464092507573	0.27555068232146	0.1624
MAR00750	0	0.22182834494317	0.1623
RCAN3	0.186175518510463	0.411631328209651	0.1622
SEC63	0.0537972619624778	0.2765547429526	0.1622
SATB2	0.19307759243518	0.4184897401783	0.1621
FBXO8	0	0.221300433722332	0.162
MAR06636	0	0.221402428214219	0.162
OR52N1	0.179815015097374	0.404485718554184	0.1618
PLCD4	0.183846072394636	0.408637290721792	0.1618
ZNF573	0.126483648186744	0.349962920317394	0.1617
MAR05474	0	0.220681416856063	0.1615
MAR05484	0	0.220681416856063	0.1615
MAR05509	0	0.220681416856063	0.1615
MAR07881	0	0.220605860389913	0.1615
MAR07893	0	0.220605860389913	0.1615
IRS2	0.283560772651012	0.509785054001614	0.1614
CDK11B	0.254816972606552	0.480251170615426	0.1613
MAR07878	0	0.220391549406894	0.1613
TCEAL7	0.127495548885578	0.350492517596495	0.1613
FGF3	0.124000984952673	0.34662650275517	0.1611
MAR00630	0	0.219745622666777	0.1609
EWSR1	0.201374900526118	0.425147900082703	0.1608
MAR00643	0	0.219670436522475	0.1608
MAR07603	0	0.219513585928251	0.1607
MAR07615	0	0.219513585928251	0.1607
MAR10358	0	0.219487274868965	0.1607
HUS1	0.0787147314219033	0.298750679724273	0.16
ZEB2	0.224988330893063	0.447843304500252	0.1599
GOLIM4	0.126937031153558	0.347779013006036	0.1598
MAR03700	0	0.218203500109663	0.1598
MAR03845	0	0.218142100199392	0.1598
RBM26	0.052598057760407	0.271678251264334	0.1597
MAR10447	0	0.217626870656036	0.1594
NDRG1	0.189428509302847	0.410879511727473	0.1594
MAR04315	0	0.217467580130389	0.1593
ZDHHC24	0.0490110303137299	0.26754029481348	0.1593
ARL5B	0.259087981759335	0.481713129023066	0.1592
SH3BP5	0.132147672065057	0.352196731858711	0.1592
MAR07258	0	0.217102238709995	0.159
MAR07260	0	0.217102238709995	0.159
MAR00665	0	0.216844232705358	0.1588
MAR08767	0	0.216767381147388	0.1588
CAD	0.0367408470207531	0.254129427010369	0.1587
MAR06574	0	0.216598707038943	0.1587
ZNF335	0	0.216438174605584	0.1586
MAR08178	0	0.216286743296905	0.1585
MAR01445	0	0.216034593347405	0.1583
ZDBF2	0.130738760808402	0.349411803034288	0.1583
MAR04182	0	0.215793159327574	0.1581
MAR08155	0	0.215780096295959	0.1581
MAR08162	0	0.215841667884291	0.1581
MAR08175	0	0.215745566367274	0.1581
ZNF48	0.131752641169934	0.350176907946423	0.1581
MAR06563	0	0.215504539582509	0.1579
MAR08156	0	0.215435326860067	0.1579
MAR08159	0	0.215435326860067	0.1579
MAR08176	0	0.215539132387486	0.1579
MAR08177	0	0.215539132387486	0.1579
MAR08183	0	0.215539132387486	0.1579
MAR08187	0	0.215539132387486	0.1579
MAR08192	0	0.215539132387486	0.1579
EPHB6	0.0997668704612569	0.317090385288317	0.1578
MAR01520	0	0.215319267654517	0.1578
MAR08172	0	0.215232156472387	0.1577
MAR08173	0	0.215232156472387	0.1577
MAR08174	0	0.215232156472387	0.1577
MAR08170	0	0.215101851152556	0.1576
ZRANB3	0.130157655865219	0.347881632609374	0.1576
MAR03824	0	0.214857769936345	0.1575
MAR08168	0	0.214930102411878	0.1575
MAR08169	0	0.214930102411878	0.1575
MAR02358	0	0.214731798390625	0.1574
MAR07610	0	0.214841795104816	0.1574
MAR08482	0	0.214731798390625	0.1574
BIRC2	0	0.214636770451371	0.1573
MAR12021	0	0.214520009186575	0.1572
MAR00809	0	0.214288064844803	0.1571
MAR00814	0	0.214288064844803	0.1571
MAR04370	0	0.214394658815826	0.1571
MAR11565	0	0.214184218349139	0.157
LMF2	0	0.213828636160457	0.1567
MAR00562	0	0.213756647057501	0.1567
MAR00563	0	0.213756647057501	0.1567
MAR04207	0	0.213853255032946	0.1567
MAR04486	0	0.213750962040711	0.1567
ZIM3	0.131541309947524	0.34792843931111	0.1567
MAR03892	0	0.213583144191432	0.1566
MAR03969	0	0.213681774787377	0.1566
MAR04068	0	0.213675138494147	0.1566
MAR02146	0	0.213493934078567	0.1565
MAR08522	0	0.213524310224014	0.1565
UTS2R	0	0.213508173764037	0.1565
ZNF880	0.182023495546477	0.398999352121072	0.1564
HDAC7	0.0527762150825328	0.267110306701773	0.1563
CDC16	0	0.212941202400372	0.1561
MAR05004	0	0.212981236333575	0.1561
MAR06387	0	0.212981236333575	0.1561
GRIN2C	0	0.21278476346206	0.156
ZNF578	0.0305723474294916	0.244023148421348	0.156
PTF1A	0	0.212296134606684	0.1557
ABCD1	0.0337211518895451	0.246467387488238	0.1555
CC2D1A	0.0543978631523763	0.267353927238298	0.1554
CAMKK2	0	0.211736447727192	0.1553
PILRB	0	0.21175568718421	0.1553
CREG1	0.131474315935753	0.34575872726123	0.1552
REN	0	0.211551606626618	0.1551
SLC20A1	0.12926789389837	0.343418376183958	0.1551
CYP27C1	0	0.211398339614273	0.155
AGGF1	0	0.21100327003271	0.1548
NCOA2	0	0.210902624067412	0.1547
TBC1D10A	0.0377975912728806	0.249439611640247	0.1547
NSA2	0.0381562111557766	0.249339697177253	0.1543
PDCD1LG2	0	0.210320476345372	0.1543
NLRP13	0.13346381304272	0.346407045560392	0.1542
OTUD6B	0.139112722745339	0.352090733343092	0.1542
DHPS	0	0.209749431866741	0.1539
DAP	0.0405095346362912	0.250927208215831	0.1538
FSTL3	0	0.209666396373878	0.1538
RPUSD2	0	0.209691800991773	0.1538
BTNL8	0.0346522663502007	0.244801198500913	0.1537
HNRNPA3P1	0.0414134720958	0.251810249033786	0.1537
ITPA	0	0.209343529080863	0.1536
TMED7	0	0.209385644283354	0.1536
ZFAND1	0	0.209376830581412	0.1536
ZNF518B	0.032735034284025	0.242796081780138	0.1536
PLEKHM2	0	0.209142563016923	0.1535
PPP1R16A	0	0.209169049157796	0.1535
FAM20C	0	0.209103314552889	0.1534
ECEL1	0	0.208604829832139	0.1531
PIAS4	0	0.20852008784596	0.153
SLC31A2	0	0.208328726381404	0.1529
CLNK	0.134861934907031	0.345752081109579	0.1528
MRPS15	0	0.208216147776606	0.1528
CCDC127	0	0.207985754871082	0.1526
CDHR1	0.0360744683179192	0.244725473739088	0.1526
OR7C2	0.0367560714543403	0.245450203191384	0.1526
PARP15	0	0.207872884289211	0.1526
SNF8	0.256375271160631	0.469407824949262	0.1525
CD81	0	0.20770339788864	0.1524
GNPTAB	0	0.207584330448865	0.1524
NAGPA	0	0.207659752252852	0.1524
RAB40B	0.222239366344661	0.434432352595695	0.1524
DEF6	0	0.207529722084812	0.1523
FCGBP	0.0332002246065971	0.241366912561158	0.1523
ITGA7	0.185114122643211	0.396202243168594	0.1522
MAR00095	0	0.206996356727303	0.1519
RNASET2	0	0.206907585926965	0.1519
ALDH3B1	0	0.206652912732069	0.1517
DDX43	0	0.206597918970424	0.1517
MAN1C1	0.13568598701306	0.345046394639699	0.1517
ST6GALNAC4	0.0339817403585202	0.241345372597037	0.1517
MAR00079	0	0.206555908355125	0.1516
POU6F2	0.18673072629446	0.396977253462984	0.1516
TBC1D9B	0.0387053040872435	0.246021055730766	0.1516
ARFIP2	0	0.206145103366654	0.1514
MPHOSPH8	0	0.206237394921699	0.1514
NDUFB7	0	0.206223354701858	0.1514
OR2T8	0	0.206150120864702	0.1514
PFKFB4	0	0.206249428211547	0.1514
JAG1	0	0.206139082118123	0.1513
NRG4	0	0.206069818081315	0.1513
ZNRF1	0	0.206062789271126	0.1513
MAR06324	0	0.205966356511088	0.1512
OR7D4	0	0.205865831015125	0.1512
SURF2	0	0.205992480649336	0.1512
USF1	0.230187159390939	0.440698347702415	0.1512
DHX29	0	0.20575818418531	0.1511
EYA2	0.228852724336153	0.439271658294882	0.1511
FBXL6	0	0.205846722543846	0.1511
OGFOD2	0	0.205779318033735	0.1511
OR4D11	0	0.205727987123266	0.1511
SLC38A1	0	0.205716913142226	0.1511
ASB14	0.0336489318315519	0.239963365497172	0.151
MST1R	0	0.205704831379727	0.151
PYCR2	0	0.205596045902402	0.151
TMEM218	0	0.205617205631928	0.151
ALKBH6	0	0.205508348141381	0.1509
GDF3	0.0328184389795223	0.238919078304303	0.1509
MYCNOS	0	0.205544643911904	0.1509
OR13C3	0.124772251898213	0.332729738196707	0.1509
OR2A7	0	0.205466999175344	0.1509
TGS1	0.0334621827988647	0.239599814098474	0.1509
UCA1	0	0.205537587179787	0.1509
BCKDK	0	0.205298444298256	0.1508
ZNF561	0	0.20536609387552	0.1508
ANXA9	0	0.205008270191061	0.1506
CD151	0	0.205127652179529	0.1506
JAK2	0.131128585283824	0.338884612396708	0.1506
MAR04018	0	0.205136753171077	0.1506
MAR04440	0	0.205023451837871	0.1506
MAR04444	0	0.205023451837871	0.1506
TMEM130	0.0376512618914733	0.243517035515223	0.1506
ZDHHC18	0	0.205083149440105	0.1506
NEDD1	0	0.204931323095458	0.1505
SOCS2	0	0.204981951214249	0.1505
CST4	0	0.204843184016943	0.1504
GJA1	0	0.204757014449601	0.1504
MAR08354	0	0.204818859464584	0.1504
HPGD	0.147601184903464	0.355225896643526	0.1503
NEUROD1	0	0.204690067634749	0.1503
CAMK1	0	0.20439347205023	0.1501
FOSB	0	0.204300903974561	0.1501
OR10AG1	0	0.204329393349627	0.1501
USP22	0	0.20433956664174	0.1501
DCAF15	0	0.204196051016913	0.15
SORBS3	0	0.204262230019878	0.15
AVPR1B	0	0.204043203939697	0.1499
L3MBTL4	0	0.204020771531019	0.1499
OR10H4	0	0.204083980407538	0.1499
SOX10	0	0.204037086386783	0.1499
ERGIC3	0	0.203969774652063	0.1498
ASXL3	0	0.203733913863383	0.1497
OR2W3	0	0.203761503691367	0.1497
PEG10	0	0.203756394897475	0.1497
XCR1	0.128785125822817	0.335145185522715	0.1497
FCRL5	0.0366664299892234	0.241086619462273	0.1496
GOLM1	0	0.203613268617154	0.1496
MAR06532	0	0.203663380407645	0.1496
ALDOC	0	0.203448481991638	0.1495
EMX1	0	0.203476131325735	0.1495
MAN1A2	0	0.203553928110355	0.1495
MRPS36	0	0.203459747231814	0.1495
MTSS1	0.0351143551774853	0.239391510055673	0.1495
CA4	0.0384691319357617	0.242422681905152	0.1493
NOBOX	0	0.203276311898067	0.1493
PNPO	0	0.20323015688667	0.1493
TADA2A	0	0.203152169667361	0.1493
GSC2	0	0.203003250780323	0.1492
WIZ	0	0.203037157382717	0.1492
CLEC4C	0	0.202893251461443	0.1491
GAA	0	0.202926158028799	0.1491
OR14A16	0	0.2029940020187	0.1491
ASB8	0	0.202717268305249	0.149
DENND4B	0	0.202760513902631	0.149
KCNQ1DN	0	0.202851077972302	0.149
RANGRF	0	0.202827413793555	0.149
GLI1	0	0.202685339877503	0.1489
PDE5A	0	0.202611153822387	0.1489
ZNF148	0.142436167412498	0.347982452959648	0.1489
ZNF676	0.0387042811183357	0.242079599112439	0.1489
ZNF835	0.192577315260041	0.399051528875338	0.1489
IFT81	0.0372182076357983	0.240493278881663	0.1488
SMURF2	0.131881727854885	0.337030335161256	0.1488
FOXK1	0	0.20234084780907	0.1487
OR1S1	0.0340269469402472	0.237113237640006	0.1487
SPI1	0.147238218317211	0.352546790419467	0.1487
GABRA4	0	0.202202386211899	0.1486
HOXD11	0	0.202193081363709	0.1486
IFI16	0.0635369471905342	0.266992448799807	0.1486
PLAG1	0.0317836175105514	0.234548320245471	0.1485
TLX1NB	0	0.202137238544978	0.1485
TMEM60	0	0.202066884455085	0.1485
ANGPTL7	0	0.201958176017326	0.1484
MAR05529	0	0.201984067071475	0.1484
MAR05532	0	0.201984067071475	0.1484
MAR05535	0	0.201984067071475	0.1484
MAR05538	0	0.201984067071475	0.1484
MAR05541	0	0.201984067071475	0.1484
MAP1LC3B2	0	0.201819313647251	0.1483
MAR04411	0	0.201776796807781	0.1483
MAR04505	0	0.201745678277439	0.1483
MAR05533	0	0.201798575430305	0.1483
PCDH11X	0.0363825734429474	0.238899487650981	0.1483
TOB2	0	0.20174879045945	0.1483
ZC3H12D	0	0.20179027923439	0.1483
CEMP1	0	0.201707288686264	0.1482
HTR1E	0	0.201591014501299	0.1482
KIAA0586	0.0648481941935559	0.267761069342079	0.1482
MAR05528	0	0.201627361148743	0.1482
MAR05530	0	0.201706250975324	0.1482
MAR05537	0	0.201627361148743	0.1482
TAAR9	0	0.201703137793729	0.1482
UBL3	0	0.201691722168547	0.1482
DNAJC22	0	0.201494387783168	0.1481
ELL2	0.0374066792375979	0.239656709165687	0.1481
GPR37L1	0.123788240575469	0.327755344232941	0.1481
MAR05534	0	0.20155465787834	0.1481
RHOXF2B	0	0.201557774551322	0.1481
SECISBP2L	0	0.201519330458776	0.1481
ANG	0	0.201385208323102	0.148
MAR05539	0	0.201311331183539	0.148
RAB31	0	0.201330064498166	0.148
TMEM59	0	0.20130508615657	0.148
WDHD1	0	0.20124053696587	0.1479
F2RL2	0	0.201038357038389	0.1478
MAR06332	0	0.201112386528936	0.1478
MAR06335	0	0.201067556707817	0.1478
OR2Z1	0	0.201003934877176	0.1478
THEG	0	0.201065471230582	0.1478
DENND2C	0	0.200859890666102	0.1477
DMBX1	0.125379122143413	0.328857505382369	0.1477
EPHA8	0	0.200765864333183	0.1476
NEUROD2	0	0.200754367647429	0.1476
NGEF	0	0.200826466726808	0.1476
PLIN5	0	0.20084317975063	0.1476
GRIN2A	0	0.200686412310791	0.1475
MAR12509	0	0.200605866239185	0.1475
NUDT22	0	0.200612144316194	0.1475
OR2T12	0	0.200711507571697	0.1475
RPLP1	0	0.200704188611682	0.1475
CES1	0	0.200568191527576	0.1474
GRIK1	0	0.200435197877407	0.1474
ZZZ3	0	0.200551443771345	0.1474
NUP210L	0	0.200361837171543	0.1473
GPM6A	0	0.200140460927149	0.1471
OR11A1	0	0.200017547641244	0.1471
OR4F6	0.0405206361361147	0.241389218117966	0.1471
PLAU	0	0.199950264737079	0.147
PLXNA2	0	0.199876634909521	0.147
RMND5B	0	0.199984961752106	0.147
SLC2A7	0	0.199950264737079	0.147
FKBP15	0.250367308562726	0.455215401518096	0.1469
NID1	0	0.199790330742871	0.1469
PLOD1	0	0.199775590264079	0.1469
RBMS2	0	0.199770325409832	0.1469
EFCAB6	0	0.199597522098043	0.1468
ITM2A	0	0.19964601407044	0.1468
OR13H1	0	0.199600685159132	0.1468
PHACTR4	0.131588679873618	0.333958645624974	0.1468
SEMA4B	0	0.19965022992491	0.1468
VSX1	0	0.199679737150006	0.1468
IL17A	0	0.199505760456765	0.1467
MAP9	0	0.199445606277328	0.1467
PCBP3	0	0.199508925709656	0.1467
CSDE1	0.264789757412202	0.469440830158945	0.1466
GFRAL	0	0.199390704943114	0.1466
MAR12826	0	0.199376976053547	0.1466
MOCS1	0	0.199409711826166	0.1466
RAB6C	0.22113040868226	0.424943346409255	0.1466
FTLP10	0	0.199231150823233	0.1465
MAR06338	0	0.199205773518828	0.1465
ATL1	0	0.199023760428729	0.1464
FOXP1	0.235287415768871	0.439173197745768	0.1464
KLRC3	0	0.19901528861405	0.1464
OR2A4	0	0.199107390519333	0.1464
PIK3C2B	0	0.198999402501055	0.1464
MAR06341	0	0.198872244966058	0.1463
NPY5R	0	0.19897504009369	0.1463
PDK4	0	0.198941137115263	0.1463
PIBF1	0.0402694498320599	0.240030206353814	0.1463
SOS2	0.224094202324454	0.427496337531806	0.1463
LTB4R	0.0384708398773339	0.238012529256509	0.1462
MAR05430	0	0.198799074075307	0.1462
MAR12727	0	0.198785283729427	0.1462
NPY2R	0	0.198716310457592	0.1462
TAS2R4	0	0.198731169274042	0.1462
UTS2	0	0.198789527065682	0.1462
GLIPR2	0	0.198697203815666	0.1461
GPRASP2	0	0.198695080685327	0.1461
OR8D2	0	0.198674909249767	0.1461
P4HB	0	0.198583568526926	0.1461
ZNF653	0	0.198586755891641	0.1461
FAM157B	0	0.198430484760425	0.146
SCRG1	0	0.198454947514365	0.146
TRAF7	0	0.198544251388351	0.146
MAR05413	0	0.198366647608592	0.1459
OR1B1	0	0.198338975286185	0.1459
ATG10	0.0437192436122149	0.242786188832507	0.1458
NAGA	0	0.19827296410313	0.1458
NKX2-5	0	0.198230358779462	0.1458
PLCE1	0	0.198084331619773	0.1457
TRIM55	0	0.198091796765135	0.1457
HAUS4	0	0.197919991896717	0.1456
OR6K6	0	0.197933872612054	0.1456
ZC3H12C	0.12591448479043	0.326419073720576	0.1456
ENSA	0.131930167009698	0.332378065463193	0.1455
GPC3	0	0.197812099840001	0.1455
NGF	0	0.197797137568431	0.1455
CD163L1	0	0.197636721371148	0.1454
DPH5	0	0.197616388117596	0.1454
HBEGF	0	0.19760568515146	0.1454
ITGB3BP	0.13260107055548	0.332892119807064	0.1454
KLF15	0	0.197612107034912	0.1454
PLEKHB1	0.0369576318973326	0.23530257161628	0.1454
ZBTB20	0	0.197631370817538	0.1454
MAR04006	0	0.197513603927872	0.1453
RPRML	0	0.197528598256959	0.1453
MAR12014	0	0.19739037195163	0.1452
VLDLR	0	0.197396804281395	0.1452
CAPSL	0	0.197255220826362	0.1451
MAR05531	0	0.197276682594503	0.1451
MAR05540	0	0.197276682594503	0.1451
NIPAL4	0	0.19716826509011	0.1451
OR3A3	0	0.197190814651389	0.1451
RARB	0.0405371184829508	0.238552645615334	0.1451
TAAR1	0	0.197155377902895	0.1451
ABCC3	0	0.197055459669969	0.145
FTO	0	0.197045786162689	0.145
MAR03949	0	0.196859702428139	0.1449
MAR04536	0	0.196747711127611	0.1448
PSD3	0	0.196722931030853	0.1448
GPR26	0	0.196624842561948	0.1447
ITGB1	0	0.196600039468077	0.1447
OR52B4	0	0.196515890030824	0.1446
MAR04911	0	0.19629987766944	0.1445
MAR08889	0	0.196379843303091	0.1445
ATF7IP	0.227469898669808	0.428294315013217	0.1444
GRIN3A	0	0.196143048150568	0.1444
MAR04503	0	0.195996867367014	0.1442
POLD4	0.0466219323012123	0.243480702343842	0.1442
GMPPB	0.0567143752622257	0.253443053081187	0.144
MAR06336	0	0.195278785105211	0.1437
MAR06337	0	0.195276606472875	0.1437
MAR07825	0	0.195276606472875	0.1437
OR52M1	0	0.195252639152061	0.1437
PLEKHH3	0	0.195095654968723	0.1436
COL24A1	0.133689576279262	0.331250300290969	0.1435
HOXD8	0.0401511010564274	0.235754353642526	0.1434
ARL5A	0.234135422183118	0.433496850232901	0.1433
MAR07816	0	0.19467830721446	0.1433
MS4A4A	0.0394944074884874	0.234907407857457	0.1433
MAR04926	0	0.194203644872449	0.143
MAR08377	0	0.194182777728856	0.143
MAR00588	0	0.19412455200154	0.1429
MAR08925	0	0.193818721688188	0.1427
MAR06527	0	0.193468019047016	0.1425
MAR01506	0	0.193355332568628	0.1424
MAR03792	0	0.193166201676174	0.1423
MAR03793	0	0.193166201676174	0.1423
MAR04109	0	0.193166201676174	0.1423
CHRAC1	0	0.192986775611478	0.1421
MAR06616	0	0.192959064745043	0.1421
MAR07887	0	0.192959064745043	0.1421
MAR04291	0	0.192827081495417	0.142
MAR05992	0	0.192613856097096	0.1419
MAR06339	0	0.192471514917922	0.1418
MAR07846	0	0.192470402275113	0.1418
MAR07882	0	0.192331248277045	0.1417
MAR07884	0	0.192331248277045	0.1417
MAR07885	0	0.192331248277045	0.1417
MAR07888	0	0.192331248277045	0.1417
MAR07891	0	0.192331248277045	0.1417
MAR07892	0	0.192331248277045	0.1417
MAR06342	0	0.192272202824227	0.1416
MAR07845	0	0.192271088506069	0.1416
MAR04766	0	0.192102718801352	0.1415
MAR06333	0	0.192056965558073	0.1415
MAR06334	0	0.192056965558073	0.1415
