nodeLabel	mIDH1_filtered_25k	mIDH2_filtered_25k	distance
BRAF	0.188134579334637	0.413886551412444	0.1626
ABCG4	0.0361471149788605	0.259604731063092	0.1625
MDH2	0.141902535140512	0.366889988627125	0.1625
NDUFB1	0.231891149632067	0.458106939911477	0.1625
SNAP23	0.0515005668912698	0.275161974338986	0.1625
MAR08779	0	0.222281543290846	0.162
MAR02352	0	0.222019378105031	0.1619
MAR03931	0	0.222028010212519	0.1619
MAR04612	0	0.22202455743698	0.1619
ZNF124	0.0370648827433182	0.259737936912451	0.1619
ZIM3	0.0408162876966791	0.262926436905381	0.1615
ZBTB2	0.0398449913247245	0.261583774730464	0.1613
MAR04567	0	0.220798331058597	0.161
MAR04568	0	0.220798331058597	0.161
IMPDH1	0.0394104371120462	0.260185954583313	0.1606
MAR00667	0	0.220245693634042	0.1606
MAR04611	0	0.220278934425695	0.1606
MAR00607	0	0.220023290850116	0.1605
MAR00673	0	0.2201231555806	0.1605
PIR	0.202872037758508	0.425636075437584	0.1604
ZSCAN10	0.190286785002983	0.412846144534237	0.1603
MAR03209	0	0.21971973110473	0.1602
MAR08767	0	0.219326527976398	0.16
MAR00264	0	0.219235758537253	0.1599
PPP1R13B	0.135427736225653	0.356325909552766	0.1597
MAR06637	0	0.218800436158016	0.1596
RRP1B	0.0549238278133952	0.27445943691048	0.1596
MAR00750	0	0.218510902282911	0.1594
ARID3C	0.044524911787769	0.263332855547212	0.1592
GNS	0.044716905218019	0.263440897414267	0.1591
PKD1	0.193166434484384	0.41377627447977	0.1589
MAR08416	0	0.217518871824956	0.1587
SLC2A8	0.0437342289391135	0.26163372253196	0.1585
MAR03845	0	0.217114596884682	0.1584
CRISPLD2	0.185711007996882	0.405224307523734	0.1582
MAR01608	0	0.216764781929169	0.1582
TOPBP1	0.138809838902273	0.35756708428696	0.1582
MAR10358	0	0.216727054427598	0.1581
MAR03796	0	0.216576936372163	0.158
MAR04460	0	0.216576936372163	0.158
MAR07258	0	0.216598520687891	0.158
MAR07260	0	0.216598520687891	0.158
TMEM123	0.0451376296782025	0.262338028184533	0.158
MAR00630	0	0.21641674290364	0.1579
MAR00643	0	0.216331167089099	0.1579
MAR04207	0	0.216294217295359	0.1578
MAR04774	0	0.216284302183425	0.1578
MAR04775	0	0.216284302183425	0.1578
MAR07603	0	0.216222090467531	0.1578
MAR07615	0	0.216222090467531	0.1578
MAR08507	0	0.216177893396608	0.1578
MAR08509	0	0.216177893396608	0.1578
MAR08162	0	0.215908785246547	0.1576
MAR00121	0	0.215844588204135	0.1575
MAR08155	0	0.215745066557756	0.1574
MAR01445	0	0.215556675697831	0.1573
MAR04182	0	0.215355308856876	0.1572
MAR06636	0	0.215423372416434	0.1572
MAR08156	0	0.215424279694502	0.1572
MAR08159	0	0.215424279694502	0.1572
SSX4	0.224202345175133	0.442766117803318	0.1572
MAR01685	0	0.215220894149054	0.1571
MAR03892	0	0.215241791868414	0.1571
PER1	0.0474238279127523	0.263184233142283	0.157
BANP	0	0.214994442465002	0.1569
MAR11495	0	0.214911586391562	0.1569
MAR11499	0	0.214911586391562	0.1569
MAR00809	0	0.214852371756967	0.1568
MAR00814	0	0.214852371756967	0.1568
BCAM	0.137855270200756	0.354463536007903	0.1567
MAR00665	0	0.214726566767247	0.1567
PIK3R2	0.140902466334537	0.357513671745018	0.1567
MAR01520	0	0.21460977124958	0.1566
STRN4	0.0520270895245338	0.267029696146872	0.1564
MAR04486	0	0.214140641243794	0.1563
MAR11565	0	0.214167205586439	0.1563
MAR03969	0	0.213850835930532	0.1561
MAR04315	0	0.213764505606295	0.1561
MAR04394	0	0.213603634329248	0.1559
SNX5	0.0494358398827742	0.263731100035002	0.1559
GAB1	0.255907081162002	0.47264502623199	0.1556
AKT3	0.186307236019957	0.401621698892338	0.1553
CLEC5A	0.189260612644484	0.404311846602299	0.1551
OR8A1	0.0542325034633159	0.267326875897324	0.155
COX8A	0	0.21165312742692	0.1546
OR9K2	0.0496910766522557	0.261736760437837	0.1544
ACSF3	0	0.211248322801264	0.1543
AAAS	0.364261591264925	0.579947511510504	0.1538
CUTA	0.0409109929860883	0.251878327596141	0.1537
CNTN6	0.0465468278544697	0.257133519141545	0.1534
USP16	0.255394827835745	0.468301786565492	0.1529
EXOC3	0.193849072731752	0.405680137061666	0.1528
MFN2	0.135308567346219	0.346172925027235	0.1527
SNX2	0	0.20847996393393	0.1523
ANK3	0.128965628671634	0.338983458311038	0.1521
MRPL3	0.283105394730555	0.495192334418065	0.1521
DCDC1	0.131465356817769	0.341213537857946	0.1519
SMURF2	0.135913158883176	0.345743548258497	0.1519
TBXA2R	0.230330304863412	0.441278652368283	0.1518
DNAJC11	0.0382120011312307	0.246379583122272	0.1517
SPHK2	0	0.207255331248066	0.1515
RASGRP4	0.261081019001684	0.471805761053026	0.1513
FKBP5	0	0.206516054164046	0.151
STRADB	0.134999661924254	0.343303725779919	0.1509
TRAF4	0.190455996733898	0.399582568271815	0.1509
AVPR2	0.136373953474115	0.344264182235555	0.1506
MIA3	0	0.205956929061828	0.1506
PCK2	0	0.205993952808031	0.1506
FIS1	0	0.20588090053736	0.1505
CD22	0.200806680028685	0.408958066424937	0.1501
CPNE1	0	0.205088785029325	0.15
RAB23	0.132258186529702	0.339112345596708	0.1499
RAP1B	0.0644932487655371	0.27042266684763	0.1499
TLE2	0	0.205054450898191	0.1499
CHMP7	0	0.204885593808351	0.1498
EBF2	0.133078169699846	0.339890853646355	0.1498
ARIH1	0	0.204651587402041	0.1497
SAR1B	0	0.204774541432027	0.1497
ARFGAP3	0	0.20447236217053	0.1495
LSM8	0.429253567715792	0.639735089170141	0.1495
VGLL3	0.185786090689358	0.392917978347442	0.1495
PML	0.339949826215036	0.549130139282778	0.1494
MAR05115	0	0.204153688735569	0.1493
CS	0.131799051343979	0.33709620447215	0.1488
GABPB2	0.0389623283747308	0.242980376798853	0.1488
RPRML	0	0.2032815690918	0.1487
BAG2	0	0.203194040705356	0.1486
RCAN3	0.185740393225961	0.391591595426137	0.1486
CTLA4	0	0.202580717907024	0.1482
HTRA2	0.0446132443138479	0.247595848650565	0.148
AGRN	0.184094661983338	0.388680738227144	0.1478
ARL14	0.135621990943096	0.339289227593119	0.1476
OR7A17	0.133860834302285	0.337422980122212	0.1476
RC3H2	0.226208549215514	0.431052988858349	0.1475
CLEC4E	0.1418799927266	0.345286551401182	0.1474
HSFX1	0.22550981281133	0.430079763580194	0.1474
OR8K5	0	0.201142539990919	0.1472
OR1S2	0.189461825055706	0.39310380465322	0.1471
RAB25	0.166075438322449	0.369409334829357	0.1471
ELMO2	0.0457235457085611	0.247246626979183	0.147
CTSZ	0.041712475476952	0.24298332468206	0.1469
FAS	0.190515852460215	0.393895512083	0.1469
MAR05533	0	0.20011290619828	0.1465
MTHFD1L	0	0.200204527608749	0.1465
MAR05529	0	0.200003896055382	0.1464
MAR05532	0	0.200003896055382	0.1464
MAR05535	0	0.200003896055382	0.1464
MAR05538	0	0.200003896055382	0.1464
MAR05541	0	0.200003896055382	0.1464
NUCKS1	0.0425889495336315	0.243141677018915	0.1464
OR52W1	0	0.199979432868208	0.1464
SFRP1	0	0.199909076046052	0.1463
CDADC1	0	0.199698802795879	0.1462
DDX27	0.0434086449528717	0.243817881502195	0.1462
PPIC	0	0.199660999908777	0.1462
MAR05528	0	0.199639539419206	0.1461
MAR05537	0	0.199639539419206	0.1461
ECSIT	0.0646176855512781	0.265013604314906	0.146
MAR05530	0	0.199444191481584	0.146
MAR05534	0	0.19944930897319	0.146
MAR05536	0	0.199508657441867	0.146
VDAC2	0.198815335649691	0.401036979970108	0.146
LAMTOR3	0.305160122153681	0.508740315868457	0.1459
MRPS24	0.0423960958904067	0.242322096660786	0.1459
MBD2	0.0477271613519168	0.247627162360284	0.1458
POLR3GL	0	0.199198319251085	0.1458
ZBP1	0	0.199118312479375	0.1458
ZNF28	0.22197079322286	0.424301581586525	0.1458
NDUFB10	0.261573116620549	0.464360058051279	0.1457
PPP1R12A	0.187866034972961	0.389481168449083	0.1457
SPCS2	0.414010401623733	0.618945277753897	0.1457
SUV39H1	0	0.199006427189858	0.1457
TFPT	0.190810537834359	0.39255770354959	0.1457
ZRANB3	0.0378967347628406	0.237489741685443	0.1457
MAR05539	0	0.198742249817858	0.1455
CCR7	0.0368478600685004	0.235971672771607	0.1454
CPSF3	0.472812768516115	0.678178032148967	0.1454
MAR03929	0	0.198654759987006	0.1454
MAR05527	0	0.198600178261039	0.1454
CASP4	0.0436193520062421	0.242728828429209	0.1453
MUSK	0	0.198434235426099	0.1453
RAMP3	0	0.198252594085893	0.1452
BUD31	0.150196033882094	0.350488536151484	0.1451
MRPS22	0.259925665006426	0.461746386238921	0.1451
RASSF10	0	0.197937227271939	0.1449
RBM18	0	0.197844024663865	0.1449
ZNF23	0	0.197707208852964	0.1448
PPP1R1C	0	0.197552602967457	0.1447
VPS35	0.192357116373489	0.392654476231542	0.1447
C18orf25	0.0394261213938762	0.237388307459196	0.1446
COL3A1	0	0.197442505009328	0.1446
FCRL1	0	0.197452895516603	0.1446
TAS2R16	0.0380767426538712	0.235874512806921	0.1445
INO80B	0	0.197157487748646	0.1444
MGAT1	0	0.197092909677574	0.1444
FGF1	0	0.196964701922347	0.1443
GPR148	0	0.197059566746623	0.1443
PRAM1	0	0.197077281222986	0.1443
TMF1	0.262891177546553	0.463691973251089	0.1443
UBXN7	0.227560145903325	0.427809665533732	0.1443
ZNF653	0	0.197048103176759	0.1443
GPS2	0	0.196816535336044	0.1442
MAR07666	0	0.196916722428972	0.1442
OR2Y1	0	0.196703734268917	0.1441
HCRT	0	0.196565735811195	0.144
JOSD2	0	0.196575149362112	0.144
PFDN1	0.19159596721517	0.390744394144515	0.1439
TTC14	0.0362341571663784	0.233247702446879	0.1439
SERF1A	0.0411514934312704	0.238050071283954	0.1438
OR10A6	0	0.196204378107224	0.1437
OR10A7	0.0373273663454323	0.233874375572915	0.1436
RPE65	0	0.195960823001252	0.1436
SH2B1	0	0.19608370629497	0.1436
TRAFD1	0	0.196007048887941	0.1436
TOB2	0	0.19587252879177	0.1435
BEST3	0	0.195781019174288	0.1434
EXOC6	0.142581854430577	0.340294670307949	0.1434
HERC2P2	0	0.195786280059082	0.1434
MAR04505	0	0.19575786880036	0.1434
MAR05474	0	0.195698922324877	0.1434
MAR05484	0	0.195698922324877	0.1434
MAR05509	0	0.195698922324877	0.1434
NRG1	0	0.195772601324296	0.1434
TRA2A	0.190789585341708	0.389226143103772	0.1434
ASB14	0	0.195628362617373	0.1433
PDCD1LG2	0	0.195390077840129	0.1432
PI16	0	0.195481857652085	0.1432
TDGF1	0	0.19549872978198	0.1432
EPC1	0	0.19518836105133	0.143
PSMB6	0.235728082962525	0.434290570835615	0.143
ROPN1	0	0.19515876418815	0.143
SPIN4	0	0.195149249507076	0.143
IL2RA	0	0.195056181066018	0.1429
MAPKAPK5	0.192476138592733	0.390266120211884	0.1429
SLC4A2	0	0.195093204750019	0.1429
TTC16	0	0.195013855617845	0.1429
VPS39	0.190434988342796	0.388162907567305	0.1429
ATP2A1	0.193442991227016	0.391096847534373	0.1428
CARD10	0	0.194840179844135	0.1428
NCR3	0	0.194879382675912	0.1428
MAF	0.129128084405052	0.325699964832927	0.1427
MAR05992	0	0.194775522823514	0.1427
MBD4	0	0.194703408950494	0.1427
NEDD4L	0	0.194756437674838	0.1427
WWTR1	0	0.194804145395227	0.1427
ANXA5	0	0.194542071232128	0.1426
KCNA2	0	0.194600472686712	0.1426
ZBTB24	0.0413596835048812	0.236527610680328	0.1426
ARHGAP9	0	0.19451020504467	0.1425
IFT81	0	0.194525076885486	0.1425
MAR00079	0	0.194460265943634	0.1425
OAT	0	0.194502768498512	0.1425
SDHA	0.0516073501004809	0.246817035803951	0.1425
MAR05531	0	0.194356077051728	0.1424
MAR05540	0	0.194356077051728	0.1424
NPAS4	0	0.194330548916262	0.1424
MAR04536	0	0.194110164439992	0.1423
OR4L1	0	0.194106967766897	0.1423
RAPGEFL1	0.144982502260076	0.341210025383004	0.1423
MAR00562	0	0.194015297008607	0.1422
MAR00563	0	0.194015297008607	0.1422
MAR04911	0	0.194060074369099	0.1422
MC1R	0.0355685135478751	0.230170618534771	0.1422
PIAS1	0	0.194003567104672	0.1422
PTGES3	0.153707595602847	0.34988718322476	0.1422
CFD	0	0.193947035741101	0.1421
NCL	0.283926957891816	0.481833288636752	0.1421
OR1L3	0	0.193934232839054	0.1421
OR5AS1	0	0.193950236273405	0.1421
RNASET2	0.0417243582794719	0.236225506915049	0.1421
SH3RF1	0	0.193883008861413	0.1421
UBTD1	0.0437614304383985	0.238261781342212	0.1421
ACAD8	0.0382123308619555	0.232548703763522	0.142
KDM5C	0.0457593789611568	0.240112199692826	0.142
PMS2CL	0	0.193695018071222	0.142
ZNF684	0.129274208367562	0.324904718979215	0.142
SLC25A6	0.193821424684198	0.390146949358955	0.1419
ALDH3B1	0	0.193439307525432	0.1418
ANGPT2	0	0.193520674842653	0.1418
MAR01532	0	0.193463937116074	0.1418
MAR12509	0	0.193392177292285	0.1418
ITGA4	0.196963884961421	0.39311164070255	0.1417
ADRB1	0	0.193130514163809	0.1416
CIR1	0.136481931070897	0.331624965556227	0.1416
DUOX1	0	0.193141248219426	0.1416
PLCE1	0	0.193200269992829	0.1416
STRAP	0.140908715393804	0.336048946924549	0.1416
ACBD6	0	0.192994115984739	0.1415
GPN3	0	0.192964025052647	0.1415
MAR06324	0	0.193052129213342	0.1415
OR8H1	0.130916424528391	0.325830202368087	0.1415
GNPNAT1	0	0.192827455359881	0.1414
GTF2H4	0.366224549725011	0.564361964735425	0.1414
LIN7A	0	0.19286725790793	0.1414
MCCD1	0	0.192893069387869	0.1414
OR5M9	0	0.192942527346759	0.1414
AOAH	0.0361886345079649	0.229439651502017	0.1413
MAR04018	0	0.192811315786342	0.1413
RGL4	0.0397094270096519	0.232815537467329	0.1412
SH3BGRL3	0	0.192629340666222	0.1412
FSTL3	0	0.192402869093403	0.1411
MAR08429	0	0.192464378217785	0.1411
MRPS35	0.258451155428791	0.454591612775275	0.1411
SNAPC3	0	0.192496739980477	0.1411
AKAP4	0	0.19238883669858	0.141
MAR06335	0	0.1922203319897	0.1409
ATP6V0C	0.132481640807028	0.326382092332231	0.1408
FAM161A	0	0.192019142169649	0.1408
OPA1	0.136395398333388	0.330011551696764	0.1406
OR2Z1	0	0.191701593421895	0.1406
PRKCQ	0.234554644446361	0.429605694649315	0.1406
CGGBP1	0	0.191665780834698	0.1405
MAR06332	0	0.191662524665118	0.1405
MAR05116	0	0.191485485770945	0.1404
MAR08377	0	0.191414821440126	0.1404
SOX12	0.319137437512989	0.515182301826446	0.1404
TBPL2	0.130914288651763	0.324287978472558	0.1404
CLEC2B	0	0.191386545156513	0.1403
OR10H2	0.0365440335243375	0.228375088439372	0.1403
RPH3AL	0.185127403050339	0.379080286005458	0.1403
GMEB2	0.134914870074035	0.328079966734691	0.1402
MAR02591	0	0.191136145761735	0.1402
MAR04006	0	0.191220027806211	0.1402
PIK3C3	0.196833794231791	0.390833078522012	0.1402
TP53I3	0	0.191250517211847	0.1402
KIN	0.0427633625829726	0.234434444491511	0.1401
WDHD1	0	0.191077287710365	0.1401
ACP5	0	0.190592350301719	0.1398
MAR00588	0	0.190574841918669	0.1398
PLCL1	0	0.190626266214325	0.1398
MAR06338	0	0.190451123078241	0.1397
RAB30	0.0401732274277218	0.231132297338354	0.1396
F2RL2	0	0.190211020139866	0.1395
KRT8	0	0.190179193053159	0.1395
LRRFIP2	0	0.190145162542211	0.1395
MAR06341	0	0.190156141080994	0.1395
MAL	0	0.190035327115054	0.1394
IFT57	0.228172300762455	0.421318757284182	0.1393
MAR12865	0	0.189895704806687	0.1393
FGFR2	0	0.189740518588058	0.1392
MAR04440	0	0.189817584100922	0.1392
MAR04444	0	0.189817584100922	0.1392
BCL6B	0.224522287313127	0.417365455385732	0.1391
IL13RA1	0.225891835464951	0.418664582433875	0.1391
ASH1L	0.227270533544789	0.419988910579907	0.139
ADIPOQ	0	0.189308121753804	0.1389
MAR01506	0	0.189292652892261	0.1389
MAR06527	0	0.189374396435692	0.1389
PTGER3	0.04502113879537	0.2349530132772	0.1389
MAR05004	0	0.189186532041178	0.1388
MAR06387	0	0.189186532041178	0.1388
MAR09952	0	0.189199801794689	0.1388
TBCB	0.052686763160537	0.242573678097092	0.1388
ZNFX1	0.0436028876834401	0.233440292404055	0.1388
MAR04503	0	0.18907257865475	0.1387
ARF6	0.133100960345807	0.323534770849721	0.1383
MAR03949	0	0.188536904036412	0.1383
CDK13	0.0561987589033582	0.245323044566547	0.1382
GUK1	0.0468864595535013	0.235877623029049	0.1382
MAR11518	0	0.188292192035419	0.1382
NR1D2	0.0429712752637365	0.231862831152201	0.1382
GLI2	0.0409575128759555	0.229755161743017	0.1381
FZD2	0.0387979603855164	0.227162474827079	0.1378
MAR04690	0	0.187821521731178	0.1378
MAR11317	0	0.187792468358085	0.1378
PKDCC	0.0423420851095659	0.230542691030354	0.1377
MAR02778	0	0.187386172073259	0.1375
MAR02780	0	0.187386172073259	0.1375
HOMER2	0.230483561489486	0.420915657833926	0.1374
MAR00632	0	0.187031464867149	0.1373
MAR07254	0	0.187020224446936	0.1373
MAR07259	0	0.187020224446936	0.1373
MAR04206	0	0.18671524556546	0.1371
MAR04291	0	0.186706231827339	0.1371
MAR00644	0	0.18664311849234	0.137
MAR07602	0	0.18664311849234	0.137
MAR07614	0	0.18664311849234	0.137
EXT1	0.19571781031912	0.384599122477133	0.1366
ZMYND10	0.188546505332143	0.377292342122318	0.1366
MAR01457	0	0.185977474860091	0.1365
MAR01460	0	0.185977474860091	0.1365
MAR01501	0	0.185918547462372	0.1365
MAR11409	0	0.185948014435787	0.1365
MAR00050	0	0.185765440472587	0.1364
MAR01780	0	0.185765440472587	0.1364
MAR07682	0	0.185765440472587	0.1364
MAR07685	0	0.185765440472587	0.1364
MAR04975	0	0.185507594544088	0.1362
SAP30	0.047548687088498	0.233695854065135	0.1362
MAR00812	0	0.185274306296046	0.1361
MAS1L	0.138663129014677	0.326026500706596	0.1361
TLX3	0.139288347757627	0.326645025092204	0.1361
MAR00285	0	0.185262915872201	0.136
MAR00605	0	0.185147817692193	0.136
MAR01397	0	0.185262915872201	0.136
MAR07919	0	0.185145537510896	0.136
MAR08136	0	0.185248106857768	0.136
MAR08138	0	0.185248106857768	0.136
MAR01628	0	0.185031478407075	0.1359
NPY6R	0.13511273988286	0.321736595737382	0.1357
DPF2	0.224256129685262	0.41204783801553	0.1356
OR5M3	0.142036500490363	0.3287094638714	0.1356
MAR04372	0	0.184323260112816	0.1354
MAR08140	0	0.184339319868191	0.1354
MAR08142	0	0.184339319868191	0.1354
MAR02857	0	0.184139581730558	0.1353
MAR07925	0	0.184249819299634	0.1353
VTI1B	0.191999409687138	0.378869476395083	0.1353
MAR02473	0	0.183989005319953	0.1352
MAR02474	0	0.183989005319953	0.1352
MAR02477	0	0.183989005319953	0.1352
MAR12346	0	0.184000505734617	0.1352
MAR12352	0	0.184000505734617	0.1352
MAR12362	0	0.184000505734617	0.1352
MAR12378	0	0.184000505734617	0.1352
MAR12385	0	0.184000505734617	0.1352
MAR12396	0	0.184000505734617	0.1352
MAR12401	0	0.184000505734617	0.1352
MAR12431	0	0.184000505734617	0.1352
MAR12518	0	0.184000505734617	0.1352
MAR04085	0	0.183857830021108	0.1351
MAR07816	0	0.183895815169689	0.1351
RALB	0	0.183640068768682	0.1349
HES5	0.0459412008054311	0.229988660762533	0.1347
ZNF471	0.137724363850859	0.322623376584597	0.1344
TRIM33	0.0619496961086502	0.245503938214091	0.1342
CSH2	0.0803682740939162	0.264047076086947	0.1341
PLEKHG2	0.141394329013864	0.324915443732463	0.1334
DCTPP1	0.0538721533023951	0.235987211759166	0.1333
GIT1	0.255785631557676	0.440543555896072	0.1331
OMD	0.0485012548430593	0.230199838465303	0.1331
AIMP1	0.279722896518661	0.464555784100455	0.133
COPG1	0.337991303425385	0.523721940119496	0.133
ATP6V1B2	0.259161310207779	0.443621942164271	0.1329
AK7	0.0491828454325174	0.23035070557999	0.1327
MAML1	0	0.180495394131361	0.1327
COMMD1	0.137641447118612	0.319653166273768	0.1324
SYDE1	0.185117563474898	0.367576087669781	0.1322
SEC31A	0.325285890038249	0.509517144385285	0.1321
TCEAL7	0.130584624431656	0.312020384146351	0.1321
RXFP3	0.227139045330732	0.409681926447042	0.1319
SEC61A1	0.13471814266256	0.316023234373719	0.1319
HIBCH	0.130860058762224	0.311991925458902	0.1318
CDK18	0.23374304677941	0.415858807236993	0.1315
NHLH2	0.230520099191403	0.412628267497266	0.1315
LILRB4	0.130434326787201	0.31074470632727	0.1313
TCEA1	0.36579039453364	0.548980766395167	0.1309
DERL3	0.130122974385458	0.309747764779349	0.1308
CHD5	0.189654280504016	0.369989573733179	0.1307
GTF2IRD2	0.0578519151841432	0.236195258635058	0.1306
CSDE1	0.28974300627652	0.471083832482483	0.1304
EPHA5	0.129910089647953	0.30890426712565	0.1303
ZNF474	0.189582406636427	0.369293436336732	0.1303
CHD2	0.1888944737144	0.36841523097608	0.1301
SYNE1	0.187329465698055	0.366768968782536	0.1301
SEC23IP	0.13854806475314	0.317083423194232	0.1299
SLK	0.282278201359876	0.462862065406787	0.1299
FAF2	0.141987980088525	0.320332923335487	0.1298
ERH	0.0660042884965601	0.243084986527202	0.1296
PKD2	0.229738183534545	0.408880930061138	0.1295
OR4C15	0.189153528390871	0.367679689381852	0.1294
RSF1	0.0411663288863258	0.217489397864139	0.1294
ZC3H13	0.132410988564558	0.310117334413108	0.1294
ZCCHC12	0.132520767632571	0.310169728966969	0.1294
OR5K4	0.0526527476876346	0.229057916887277	0.1293
RPA2	0.397949676805038	0.579226353338204	0.1293
CDK5	0.18995404069908	0.367842985373288	0.129
SRSF5	0.517707762975138	0.700235641486565	0.129
STK24	0.0616218423396962	0.237758320913156	0.129
GZMK	0.133001525709909	0.310000482148421	0.1289
NKX3-1	0.188335365781329	0.366012265998693	0.1288
DTX1	0.194220228711795	0.371629510526319	0.1286
NDRG1	0.191568888635371	0.368962511610612	0.1286
CYBB	0.224108577774725	0.401857755931285	0.1285
NAA35	0.131168709555594	0.307454986497904	0.1284
ATG5	0.131562348472638	0.30735934377715	0.1281
QPCT	0.192356080930683	0.369053078713868	0.1281
TAF4	0.143007412832007	0.318808208993025	0.128
RPS21	0.139844903076646	0.31542595729832	0.1279
MTSS1	0.130409260668825	0.305635974780979	0.1277
MRPL2	0.284039306267731	0.461278248998481	0.1276
BET1	0.365031582952323	0.543077360800398	0.1273
ZNF785	0.225579206422113	0.401590074041655	0.1273
NFAT5	0.0642125686344218	0.237844917553584	0.1272
TIE1	0.19271489682293	0.368138877600461	0.1272
PHTF2	0.145084752769362	0.319599428645409	0.1271
ZC3HC1	0.113627509683498	0.287832745809245	0.1271
MED14	0.132077523883978	0.306365755281575	0.127
WNK3	0.22337573589604	0.398931055563906	0.127
CELSR3	0.194696203958412	0.369736598168297	0.1269
IDH3G	0.259998558515751	0.435972582927988	0.1269
ITGA6	0.281839148872219	0.457814761565016	0.1267
RAD1	0.115897640115094	0.289217833528369	0.1265
XRN2	0.388134184806327	0.565322673139583	0.1265
TFG	0.190825202616675	0.364816002305571	0.1262
PARVG	0.0407619552719341	0.212327233724581	0.126
NTF3	0.131648649213352	0.304300743970975	0.1259
OR5D14	0.133547579629656	0.306106463189593	0.1258
TXNDC5	0.041563368556863	0.212867576130351	0.1258
OSTM1	0.0427869402233187	0.213926099472451	0.1257
EXD3	0.134875962500089	0.306568901476601	0.1252
ODF2	0.192278399750687	0.364661587319964	0.1251
MAPK12	0.30654231544338	0.480166846955694	0.1248
ZMAT5	0	0.169272752877902	0.1248
ACAP2	0.26544513351224	0.438292885862202	0.1247
ASB15	0.25351433726814	0.426064913781286	0.1246
TUFM	0.329767125862373	0.502912157456253	0.1242
EBF3	0	0.168059189338087	0.124
ZNF343	0.185149266169234	0.355616995227036	0.1238
APH1A	0.142021689284056	0.311561235272206	0.1236
OXA1L	0.387238203990706	0.560271790887953	0.1236
PPM1A	0.247318028753782	0.418375045240666	0.1236
PTGER1	0.137481714186414	0.306921953856479	0.1236
OSGEP	0.140964639029914	0.310422973158152	0.1235
GSTP1	0	0.167080274942336	0.1233
ROCK1	0.307453686021619	0.478850281596635	0.1232
NDUFV1	0.366565040360832	0.538578219901302	0.1231
