nodeLabel	Cluster_IDH1_R_25k	Cluster_IDH2_R_25k	distance
MAR00299	0	0.260118414800959	0.1869
MAR00303	0	0.26012634315863	0.1869
MAR00307	0	0.260118414800959	0.1869
MAR00311	0	0.260118414800959	0.1869
MAR00317	0	0.260118414800959	0.1869
MAR00321	0	0.26011170582174	0.1869
MAR00325	0	0.260118414800959	0.1869
MAR00329	0	0.260118414800959	0.1869
MAR00335	0	0.260118414800959	0.1869
MAR00339	0	0.260118414800959	0.1869
MAR00343	0	0.260118414800959	0.1869
MAR00347	0	0.260118414800959	0.1869
MAR00351	0	0.260118414800959	0.1869
MAR00355	0	0.260118414800959	0.1869
MAR00359	0	0.260118414800959	0.1869
MAR00363	0	0.260118414800959	0.1869
MAR00367	0	0.260118414800959	0.1869
MAR00371	0	0.260118414800959	0.1869
MAR00375	0	0.260118414800959	0.1869
MAR00379	0	0.260118414800959	0.1869
MAR00383	0	0.260118414800959	0.1869
MAR00387	0	0.260118414800959	0.1869
MAR00391	0	0.260118414800959	0.1869
MAR00395	0	0.260118414800959	0.1869
MAR00403	0	0.260118414800959	0.1869
MAR00407	0	0.260118414800959	0.1869
MAR00411	0	0.260110485971004	0.1869
MAR00415	0	0.260118414800959	0.1869
MAR00419	0	0.260118414800959	0.1869
MAR00423	0	0.260118414800959	0.1869
MAR00427	0	0.260118414800959	0.1869
MAR00435	0	0.260118414800959	0.1869
MAR00439	0	0.260118414800959	0.1869
MAR02386	0	0.26012634315863	0.1869
CXCL14	0	0.259905392178975	0.1868
MAR00399	0	0.260021406657774	0.1868
MAR00431	0	0.260017134233754	0.1868
MAR08661	0	0.260017744588439	0.1868
ARIH1	0	0.259750141021902	0.1867
OR2D2	0	0.259818009277335	0.1867
POLR3E	0	0.259792333466473	0.1867
SPATA12	0	0.259792944852865	0.1867
ZNF587	0	0.259838179654694	0.1867
CCDC96	0	0.259638786598367	0.1866
OR51I2	0	0.259688968804022	0.1866
MAR00190	0	0.259515698910549	0.1865
MAR07692	0	0.259372259257704	0.1864
MAR08530	0	0.259339135835838	0.1864
MDM2	0	0.259384525100205	0.1864
IHH	0	0.259170937997429	0.1863
MAR04295	0	0.259217612717424	0.1863
GOT2	0	0.259146365779667	0.1862
ZNF568	0.0439391270882079	0.305105822801189	0.1861
CLN6	0	0.25885483909823	0.186
NGDN	0	0.258860380365848	0.186
FBXL3	0	0.258695274806106	0.1859
MRPL33	0	0.258728558823966	0.1859
SLC22A17	0.053243789416404	0.314574424461415	0.1859
TNK1	0.0985791915689467	0.362089254041059	0.1858
PI4KB	0	0.258363212037985	0.1857
USP37	0	0.258152311273143	0.1855
PFN2	0	0.257733230147932	0.1853
PPM1G	0.0448460519007101	0.304946961424594	0.1853
RAPGEF5	0	0.257858596823366	0.1853
ETV2	0	0.257718948233831	0.1852
NUP35	0.261688857851049	0.532504174617671	0.1852
PEX10	0	0.257581639506153	0.1852
PPA2	0	0.257672987327986	0.1852
RGS8	0	0.257681683851818	0.1852
TEX2	0.0463373397873496	0.306317357912272	0.1852
LOXL2	0	0.257439210737784	0.1851
ATP7B	0	0.25729538347376	0.185
PBX2	0	0.257332756148502	0.185
PCSK1N	0	0.257266723981693	0.1849
GGH	0	0.257100252351786	0.1848
CTDSP1	0.0593441675350826	0.319247796807083	0.1847
KCTD14	0	0.256992277447742	0.1847
LMNB2	0.0576675086271717	0.317491419411594	0.1847
C19orf54	0	0.256757926656938	0.1846
CHRAC1	0	0.256567642988936	0.1845
INPP4B	0.153738879359729	0.41803974427636	0.1845
MCC	0.0594169314380111	0.319041510456604	0.1845
CD274	0	0.256430394868827	0.1844
HOXA6	0.141624075419964	0.405201216890477	0.1844
OR4F15	0	0.256395903917322	0.1843
ZNF624	0	0.256330660225003	0.1843
CSNK1E	0.043947799401105	0.302331535307723	0.1842
MSL2	0	0.256160499824251	0.1842
MPHOSPH6	0	0.256082567853357	0.1841
NOP16	0	0.255948594239514	0.184
PHC3	0.0451647305293106	0.303410845275574	0.184
GCDH	0	0.25578991590268	0.1839
PRKAG2	0.0634953615845162	0.322513258896806	0.1839
PSMA3	0.402679940096394	0.67873819923132	0.1839
PSME3	0.287731076589419	0.558011371564081	0.1839
ZNF85	0	0.255705462225139	0.1839
ATG16L1	0	0.255685916799429	0.1838
ZSWIM3	0	0.255588146595781	0.1838
LZTS1	0	0.255449884226605	0.1837
RAB39B	0	0.25552124301788	0.1837
UTRN	0	0.255474516805539	0.1837
CD300LF	0	0.255295669142871	0.1836
HECTD1	0.0430467601495446	0.300479533215855	0.1836
COX6C	0.139617671032305	0.401859661944096	0.1835
ERG	0	0.25513810949247	0.1835
MINPP1	0.0444987923285672	0.301928536419454	0.1835
PATL1	0	0.255251394108168	0.1835
HOXA11	0	0.255099482083005	0.1834
MPST	0	0.255031698718271	0.1834
SMCHD1	0	0.255010786601802	0.1834
ZNF335	0	0.255011420350576	0.1834
INO80	0	0.254901102622736	0.1833
DUS4L	0	0.254714495689565	0.1832
SLAMF1	0	0.254702427053137	0.1832
DBI	0	0.254570871482642	0.1831
DGKZ	0	0.254564512847438	0.1831
ESRRB	0	0.254423909415886	0.183
PSMA2	0.288255259596503	0.557179986495651	0.183
SIRT6	0.0878979619322743	0.346829212504891	0.183
COL16A1	0	0.254350049037133	0.1829
FAM171A1	0	0.253916248111047	0.1826
GREB1	0	0.253946915773143	0.1826
NANP	0	0.253886851636231	0.1826
NAA50	0	0.253696256177575	0.1825
PDHB	0	0.253523973911202	0.1824
RAB34	0	0.253550887695843	0.1824
RPS21	0.0537387537967926	0.310047791082654	0.1824
SENP7	0	0.253592529256306	0.1824
AFF2	0	0.253469488880314	0.1823
PLEKHM3	0	0.253499618653986	0.1823
ANKRD13A	0	0.253332215960854	0.1822
MAPK15	0	0.253244903463709	0.1822
RNF215	0	0.253267379065482	0.1822
IFIT2	0	0.25317359858369	0.1821
TERT	0.0459426432903409	0.301358432642224	0.1821
ANO5	0	0.253025084769031	0.182
FSTL3	0	0.252963315966241	0.182
IGFBP5	0	0.253068177268303	0.182
NR4A3	0	0.252944651001522	0.182
SLC23A3	0	0.253017365236108	0.182
GNPNAT1	0	0.252908600902282	0.1819
NOL10	0	0.252847422143549	0.1819
ADCY1	0	0.252650170761846	0.1818
COG5	0	0.252689515450456	0.1818
MCAT	0	0.252739163457226	0.1818
OR52I1	0	0.252696609156761	0.1818
RNF126P1	0	0.252746899141286	0.1818
TNIP3	0	0.252635978020059	0.1817
DOCK11	0.0466984743391081	0.301492137280213	0.1816
EHF	0	0.25239899381445	0.1816
L3MBTL4	0	0.252455210799664	0.1816
RNF39	0	0.252412565605635	0.1816
HAUS8	0	0.252103950275467	0.1814
C16orf87	0.0501085852723741	0.30467318827161	0.1813
CD44	0.0444559219347167	0.298676286069811	0.1813
CHRNB1	0	0.252046936687084	0.1813
HCRTR1	0	0.251951643575424	0.1813
KITLG	0	0.251971745079083	0.1813
MAR03162	0	0.252003512233306	0.1813
MAR03826	0	0.252003512233306	0.1813
APOL6	0	0.251825128977676	0.1812
CTSO	0	0.251860824759261	0.1812
P2RY10	0.0444050356562021	0.298545204823954	0.1812
ATR	0	0.251706940093828	0.1811
CACNA1A	0	0.251766697041792	0.1811
OR3A1	0	0.251598399646549	0.181
ST3GAL6	0	0.251481961522743	0.1809
LRRC58	0	0.251303529101326	0.1808
ATP6V0B	0	0.251081130787794	0.1807
TTC16	0	0.251117026627135	0.1807
TNK2	0.0546143968190916	0.308395029141969	0.1806
VGLL3	0.192221959300907	0.452873003612215	0.1806
ABCA8	0.0466522048032938	0.299770581152991	0.1805
BCL2L14	0	0.250886472104829	0.1805
GPR150	0	0.250839397745616	0.1805
RNF112	0	0.250891047890773	0.1805
ANK3	0	0.250673851517888	0.1804
DST	0	0.250706584492447	0.1804
OR2M5	0	0.250680398756811	0.1804
WIZ	0	0.250734728413823	0.1804
GDF7	0	0.250521865097867	0.1803
ZMIZ1	0.0483549409071382	0.301381695272727	0.1803
OR2W1	0	0.250222626430511	0.1801
BTLA	0	0.250159543002044	0.18
DMTF1	0	0.250162829335421	0.18
TCF7L1	0	0.250113525813037	0.18
UBN2	0	0.250137851166524	0.18
RASD1	0	0.250003019606068	0.1799
SUCLG2	0	0.249692057912305	0.1797
FOSL2	0	0.249586482080637	0.1796
DDX39B	0.136406762505503	0.39244920694899	0.1794
PSRC1	0.26542672815635	0.52782025787271	0.1793
PTGFR	0	0.24902619070553	0.1793
ZNF500	0	0.248938659756011	0.1792
PLSCR3	0.0455899486332694	0.296662090536353	0.1791
PSMB7	0.205199687978702	0.464379891667292	0.1791
SAFB2	0.0475258091163455	0.298729686354663	0.1791
FBXO31	0.144823202744648	0.400781888868523	0.179
MAR01715	0	0.248695658802954	0.179
NXF3	0.0450905456374784	0.296064736283906	0.179
TP53RK	0	0.248407600005261	0.1788
ABHD14A	0	0.248255669157076	0.1787
JAK1	0.204757622416831	0.4632723787921	0.1787
NCOA4	0.0468211534150568	0.297466086292738	0.1787
PRKCE	0	0.248188978069762	0.1787
SEC61A1	0.0590010185589998	0.310072097996591	0.1786
KHDRBS2	0	0.247775414979241	0.1784
CD53	0	0.247569155859613	0.1783
PI4KAP2	0.052360987243363	0.302137305166605	0.178
MAR03790	0	0.246990866471533	0.1779
BTN3A3	0.0496382852612334	0.299090147853507	0.1778
GUCY2F	0.0534109755992797	0.303070745887773	0.1778
RICTOR	0.0480000888448308	0.297182008297034	0.1777
CD8A	0.139761268819358	0.393269028719493	0.1775
MAR02147	0	0.246488452733762	0.1775
SNRPF	0.368483180616086	0.633378011956592	0.1774
SNRPB	0.390968430625585	0.656788276367543	0.1773
HLA-F	0.0509778482986888	0.298340331820584	0.1763
RASAL1	0	0.244330579404644	0.176
LPAR6	0.0545039522802694	0.301269370775032	0.1758
ARHGEF10	0.0710057249039503	0.318294330238222	0.1756
MRPS10	0.0556709142050278	0.302087479696608	0.1755
PMPCA	0	0.243584799821814	0.1755
ZNF236	0.048675682680302	0.29460470889873	0.1754
MFN2	0.0518221576396012	0.297778976430003	0.1753
LAGE3	0	0.242907022177632	0.175
MAR02390	0	0.242813288116287	0.175
MAR02392	0	0.242813288116287	0.175
MAR02394	0	0.242813288116287	0.175
RASA3	0.142431886603069	0.391962217921591	0.1747
DDX56	0.044505829449857	0.288896548912107	0.1745
FXN	0	0.242181816742136	0.1745
MAR09888	0	0.241272177286827	0.1739
CHMP3	0.0488387107719736	0.292437067970953	0.1738
NSUN2	0.0472045135967412	0.290712752451712	0.1738
OR4C13	0.0468664221229819	0.290180512953089	0.1737
ZNF576	0	0.240925314539341	0.1737
MAR04604	0	0.240641806595488	0.1735
RAB3GAP1	0.0470128126747681	0.289905304041624	0.1734
MAR01437	0	0.240208326409568	0.1732
MAF1	0.138714358675029	0.385732867781099	0.1731
MAR07152	0	0.240093532609353	0.1731
GAK	0	0.239759927493153	0.1729
MAR06318	0	0.239838080265136	0.1729
MAR08349	0	0.239823874082965	0.1729
MAR06307	0	0.239628385166668	0.1728
ITFG2	0	0.239515225898622	0.1727
MAR06317	0	0.239591387689663	0.1727
AGK	0	0.239401970345162	0.1726
TIMM17A	0	0.23940624588973	0.1726
MAR06300	0	0.239253666496839	0.1725
ZBTB32	0.139595225006428	0.385785075059224	0.1725
MAR06305	0	0.239054479871858	0.1724
MAR06315	0	0.239054479871858	0.1724
MAR09894	0	0.239145899991123	0.1724
MAR06309	0	0.238923668516038	0.1723
MAR00293	0	0.238671691190768	0.1721
MAR04271	0	0.238512528030614	0.172
PLRG1	0.384286775896599	0.642147640029807	0.172
VPS28	0	0.238533330425033	0.172
DNAJC11	0	0.238406313422603	0.1719
GAP43	0	0.237866756790151	0.1716
P4HB	0	0.237831429524519	0.1715
PDAP1	0.0573305346113475	0.29790300850432	0.1714
TOMM6	0	0.237294600621645	0.1712
TRIM60	0.0617851315490015	0.302064785131234	0.1711
ZNF148	0.14395051435209	0.388283777353609	0.171
MSX1	0.0457088840793425	0.284896246348986	0.1709
SNORA72	0	0.236932120337331	0.1709
STOM	0.0457900171700633	0.285007585488505	0.1709
HDHD2	0	0.236736696770865	0.1708
PMVK	0	0.236827542665954	0.1708
UBA1	0.140615111032515	0.384391499219305	0.1708
STOML2	0.0529214166950688	0.292125256593412	0.1706
EGFR	0.137771953630335	0.380986696017675	0.1705
PPP1R16B	0.137273345160432	0.380461749267528	0.1705
CTSZ	0	0.236161842178824	0.1704
LDHA	0.142791768702448	0.385799547088301	0.1702
CHCHD3	0.0449790323942733	0.28297522285816	0.1701
CRISPLD2	0.0445390908737764	0.282556446417523	0.1701
LYRM7	0	0.235755984183455	0.1701
APC2	0	0.235660006275068	0.17
MRPS18B	0	0.235468576562698	0.1699
FARS2	0	0.235310678351103	0.1698
SERPINA1	0	0.235332721907693	0.1698
GLA	0	0.235112857829578	0.1697
SLK	0.203826900275593	0.449316415719667	0.1697
MAR03933	0	0.235071638862828	0.1696
GIMAP8	0.0438231214707648	0.280937427895799	0.1695
LAMTOR2	0.193453550245635	0.438062894787015	0.1695
MRPS21	0	0.234908846453766	0.1695
HUS1	0.138592577548273	0.38020072431457	0.1693
CAPN2	0	0.234386716711392	0.1692
SARM1	0	0.23448287740203	0.1692
THAP3	0	0.234253456346078	0.1691
INO80B	0	0.234038478065071	0.1689
DRD2	0.0436307373152921	0.279636521117719	0.1688
FBXO33	0	0.233819436431383	0.1688
OR2W3	0.0448380752831887	0.280811144812856	0.1687
SHC2	0	0.233626827685783	0.1686
GUK1	0.0465249604812263	0.282333144033503	0.1685
TMEM9	0	0.233290022871856	0.1684
DNA2	0.0515710582695915	0.287227966765569	0.1682
DNAJC21	0.0469848662320791	0.282356368430049	0.1682
DIAPH1	0	0.23270979657298	0.168
RYK	0	0.23228348584236	0.1677
LMF1	0	0.232054757339656	0.1676
NECAP1	0	0.23187842847945	0.1674
POLR3H	0	0.231896524244973	0.1674
CPO	0	0.231602918395225	0.1672
COMMD6	0.048020035109547	0.281792679089283	0.1671
ZNF354A	0	0.23142523293404	0.1671
CSNK1G3	0	0.231323808125374	0.167
ZNF653	0	0.231189717974171	0.167
CHPF	0	0.231091147569067	0.1669
ALX4	0.0407625468823884	0.273686988876685	0.1667
CLDN4	0	0.230797278207805	0.1667
HRAS	0	0.230752419366779	0.1667
PI16	0	0.230769148159951	0.1667
CALU	0	0.230687765631371	0.1666
CTSD	0.0623596752070497	0.296149904593413	0.1666
KIF5B	0.20265414820309	0.443538860494792	0.1666
MRPS33	0.0508723185703406	0.284077070891583	0.1666
PPP1R13B	0.047802336706754	0.280839856036043	0.1666
SBK2	0	0.230601004228608	0.1666
FAM149B1	0.0482650710648212	0.281272904513322	0.1665
LRRC41	0	0.23053551519944	0.1665
SLC14A2	0.0505096559212076	0.283542632128233	0.1665
SYNJ2BP	0	0.230486758257353	0.1665
MAPK11	0	0.230324360305859	0.1664
SCYL1	0.121978064749854	0.358422141340691	0.1663
SAGE1	0	0.230050198120056	0.1662
SUMO1P3	0	0.229979083414485	0.1661
HDDC3	0	0.229757849752554	0.166
IL13RA1	0.138895950540505	0.375675462746773	0.166
CHD3	0.0463225082048615	0.278302559227688	0.1659
SLC2A12	0	0.229698076559837	0.1659
TNS3	0	0.229621404973807	0.1659
FKRP	0	0.229506314721447	0.1658
GJA1	0.0436558464628273	0.275313933121327	0.1658
MCEE	0	0.229362696036879	0.1657
ATG5	0	0.229218922220227	0.1656
RHOU	0	0.22916968051582	0.1656
UBE2O	0	0.229245843574	0.1656
BRMS1	0	0.229025697946171	0.1655
PEMT	0	0.229077303190756	0.1655
POLR3B	0	0.229030320127087	0.1655
RANGRF	0	0.229118111081168	0.1655
TERF1	0.0479726579152565	0.279515850709625	0.1655
ARHGEF35	0	0.22896790713753	0.1654
HES5	0.0478937629135847	0.279303225841253	0.1654
MCPH1	0	0.228919343459958	0.1654
TUT1	0	0.228972531325705	0.1654
DUSP9	0	0.228854564315007	0.1653
CA2	0.0521483733503049	0.283346593340099	0.1652
KIF13B	0	0.228679348506361	0.1652
OXNAD1	0	0.228629906743951	0.1652
PABPN1L	0	0.228593586250313	0.1652
SP4	0	0.228585084277828	0.1652
CLK1	0	0.228513182252153	0.1651
DTWD1	0	0.228502354926874	0.1651
IRX4	0	0.228506221929867	0.1651
POLL	0	0.228435051084124	0.1651
TLR2	0.139350289166969	0.374843744320744	0.1651
NIN	0	0.228377777340956	0.165
PDE1C	0	0.228342162318537	0.165
ABCB8	0	0.228200382026453	0.1649
ZNF484	0.0537046971606075	0.284643870471942	0.1649
DCAF15	0	0.228029735620048	0.1648
ITGB7	0	0.22804913827882	0.1648
COCH	0	0.22796995765375	0.1647
GGN	0	0.227987816222008	0.1647
OMA1	0	0.227899276336417	0.1647
PAX8	0	0.227858092991824	0.1647
STRN4	0.0503645624920879	0.280808534394531	0.1647
TBC1D10A	0.0452926275295423	0.275497165947495	0.1647
RANBP6	0	0.227781909076138	0.1646
SIGLEC8	0	0.227772577436086	0.1646
TRIM16	0.146099147506763	0.381275886575445	0.1646
MAP1LC3B	0	0.227648871402797	0.1645
FBXO40	0	0.227553874293509	0.1644
LAX1	0	0.227429964736161	0.1644
NAF1	0	0.227491544280441	0.1644
PHF12	0	0.227496220044017	0.1644
PPP1R15A	0	0.227439320426269	0.1644
ISYNA1	0.045800472183603	0.275389540431922	0.1643
SNAP47	0	0.227310622008639	0.1643
ALAD	0.0485158728441293	0.278142327386707	0.1642
ENTPD4	0	0.227206011649965	0.1642
GPX2	0	0.227148987810728	0.1642
LIMD2	0	0.227207573603155	0.1642
MAT2B	0	0.227190391109861	0.1642
TMEM43	0	0.227251300852442	0.1642
YJEFN3	0	0.227138830317303	0.1642
BCL7B	0	0.226988721617084	0.1641
BIRC3	0.196375296479961	0.4333556369836	0.1641
DNTTIP2	0.191048136060967	0.427760262423174	0.1641
MAR06602	0	0.226983245704303	0.1641
TMEM176B	0	0.22710522693102	0.1641
ASB9	0	0.22675618823841	0.1639
ID1	0	0.226759322701388	0.1639
NIPBL	0.143188103553343	0.377093192538831	0.1639
ANTXR1	0	0.226662120009261	0.1638
CLIP1	0	0.226665256688216	0.1638
RAP2B	0	0.226610354131726	0.1638
TAC1	0	0.226653493760975	0.1638
MZT2B	0.139783213651331	0.373243307206406	0.1637
TBC1D22A	0	0.226525602881724	0.1637
WDR25	0	0.226432157029189	0.1637
MYH3	0	0.22628046237014	0.1636
NDUFB9	0	0.22626866538624	0.1636
ARID3B	0.167097323096548	0.401723127604396	0.1635
CPA6	0	0.226178187090096	0.1635
IL22RA1	0	0.226206517344266	0.1635
CDKL3	0	0.226047475076217	0.1634
MRPS27	0.231325131163796	0.468989501878489	0.1634
MYO5A	0	0.226078196063496	0.1634
STAC	0	0.226078196063496	0.1634
FOXD1	0	0.225884298728547	0.1633
MTX3	0	0.225889031293991	0.1633
TRIM10	0	0.225917423153551	0.1633
CASS4	0.0506228061712589	0.278879073281539	0.1632
CEACAM1	0.149084484228411	0.382280576350861	0.1632
TBR1	0	0.225763561420776	0.1632
NPRL3	0	0.225543111044243	0.1631
TRMT2B	0	0.225469546373474	0.163
TUBB8	0	0.225442641610115	0.163
ZNF213	0	0.225494863536731	0.163
CCDC142	0	0.225357935231518	0.1629
DNAJC7	0.0492293616771577	0.277056627425665	0.1629
INTS6	0.263251847753987	0.501765172336867	0.1629
TBC1D3C	0	0.225360310911374	0.1629
CYTL1	0	0.225155054200573	0.1628
IGSF8	0	0.225206596260412	0.1628
PNPLA1	0	0.225109839347762	0.1628
RNF217	0	0.225214524036888	0.1628
SLC39A7	0	0.22515901968308	0.1628
ALKBH8	0	0.225084448837294	0.1627
MAR01231	0	0.225066990051351	0.1627
OR52N5	0.0480549339790259	0.275490645665669	0.1627
RPRML	0	0.22498283833331	0.1627
CALML4	0	0.224804833086988	0.1626
CAMK2B	0	0.224883534405964	0.1626
COMMD2	0.0500057511668341	0.277453961716201	0.1626
MTRF1	0	0.22485889556256	0.1626
MYO15B	0	0.224881150201086	0.1626
YPEL1	0	0.224892276125154	0.1626
ARHGEF5	0	0.224773021370315	0.1625
CAMK2N1	0	0.224720515410047	0.1625
UBA5	0	0.224653659672674	0.1624
BMPR1B	0.049431819650515	0.276387978419639	0.1623
ETV5	0.0449681947661871	0.271651785852069	0.1623
CNOT11	0.143498069549709	0.374997177358669	0.1622
SLAMF7	0	0.224294132748161	0.1622
UBAP1	0	0.224253415525248	0.1622
ZNF830	0	0.224221471730552	0.1622
ASMTL	0	0.22420869206581	0.1621
SMTNL1	0	0.224160757391956	0.1621
AFAP1L2	0	0.224017649623759	0.162
CENPT	0	0.224027248253819	0.162
ZFP91	0	0.224064836224842	0.162
PACS1	0.0535480454692146	0.280076120789572	0.1619
SPARCL1	0.0475755321269078	0.273760222910152	0.1619
TMCC1	0	0.223928829465878	0.1619
CITED4	0	0.223644366442703	0.1618
GCNT7	0	0.223674043096956	0.1618
LEAP2	0	0.223641157759396	0.1618
LENG8	0	0.223660408699078	0.1618
OR6C4	0	0.22370451493716	0.1618
RASGRP2	0	0.223683666537	0.1618
OCIAD2	0	0.223425196100766	0.1616
CCDC91	0	0.223211297820483	0.1615
CISD2	0	0.223257966607752	0.1615
SNORD114-19	0	0.22334482352991	0.1615
ARHGAP31	0.14112405320846	0.371356062397677	0.1614
GOLGA4	0	0.223070387574738	0.1614
GPR34	0.141303525497118	0.371507755937809	0.1614
RNF170	0	0.223096970636387	0.1614
UBR1	0	0.223115495085676	0.1614
COL24A1	0	0.223030100089837	0.1613
DDR1	0	0.222979320490678	0.1613
VPS13D	0	0.222934973250228	0.1613
FBXL7	0	0.222875282730785	0.1612
P2RY11	0	0.222734016123378	0.1611
HTR1B	0	0.22258936528752	0.161
PRKCA	0	0.222545696722251	0.161
SUSD5	0	0.222584513932148	0.161
WIPF2	0	0.222501204747749	0.161
ERP29	0	0.222370069176925	0.1609
MAR08416	0	0.222463172544962	0.1609
CITED2	0	0.222246100173122	0.1608
FOXN3	0.205268690801163	0.437652322895019	0.1607
RNASE4	0	0.222137431087605	0.1607
TMOD4	0.0562943109762112	0.281241164228739	0.1607
AMACR	0	0.221922264236394	0.1606
MCF2	0	0.221834473733806	0.1605
MTM1	0	0.221849109505913	0.1605
CCDC3	0	0.221721398818722	0.1604
CRIP2	0	0.221615558298344	0.1604
KIF5C	0	0.221679072709446	0.1604
OR10A6	0	0.22163266131379	0.1604
ACAA2	0.0486437358522998	0.272571396808986	0.1603
ANO9	0	0.221503927516486	0.1603
CD48	0	0.221511263799373	0.1603
GPR27	0	0.221369357286543	0.1602
LILRB4	0	0.221412597709517	0.1602
AP1AR	0	0.221318756315954	0.1601
C12orf54	0	0.221302429317816	0.1601
DCC	0	0.221192169665268	0.1601
GPN1	0.0486015420417615	0.272237727487788	0.1601
L2HGDH	0	0.221299163677847	0.1601
PCDHA7	0	0.221219130460496	0.1601
PDK2	0	0.221304878495215	0.1601
PIGQ	0.0565078120849259	0.280533632007164	0.1601
SLC6A20	0	0.221153761526754	0.16
ZNF630	0	0.221040924607561	0.16
CD74	0	0.22099019860107	0.1599
KLHDC8B	0	0.220954187768262	0.1599
NUDT10	0	0.220996744978614	0.1599
PRDM4	0	0.220936178697704	0.1599
STT3A	0.0427337289306668	0.265868119273477	0.1599
TNFRSF21	0.160378205182828	0.389400932067817	0.1599
MAN1A2	0	0.220778085494522	0.1598
OR11G2	0	0.220760872310654	0.1598
DUSP13	0	0.220712499544737	0.1597
LRRC20	0	0.220623907218342	0.1597
ARL14	0	0.220475300692437	0.1596
FAT1	0	0.220453940263783	0.1596
SNAP23	0.0463136715934651	0.269232339715825	0.1596
GPR146	0	0.220445723801454	0.1595
FGD1	0	0.220294450298799	0.1594
PLAGL2	0	0.220247553498204	0.1594
RUNX1T1	0	0.220245084787771	0.1594
ARFRP1	0	0.220155357240191	0.1593
CAMK2D	0	0.220023537421695	0.1593
THAP4	0	0.220086992005176	0.1593
ZDHHC21	0	0.22012570916117	0.1593
ATP6V0A2	0.0481321779388519	0.270437119118166	0.1592
CD40LG	0	0.219912212814772	0.1592
MAR04265	0	0.220007050761395	0.1592
MAR10447	0	0.219912212814772	0.1592
NPDC1	0	0.219988088577164	0.1592
PKIA	0.289006397989309	0.523432775399255	0.1592
MAR04525	0	0.219837119214417	0.1591
MGST3	0.0874336067172414	0.311654610580991	0.1591
AKAP14	0	0.219696720865966	0.159
OBSCN	0	0.219721507808643	0.159
ROGDI	0	0.219685152046195	0.159
DEPDC5	0.140315111534884	0.366821482534724	0.1589
ELMO2	0.0526597109190402	0.274750149670888	0.1589
PPP1R12B	0	0.219574371013501	0.1589
PPM1H	0	0.219196692566299	0.1587
REXO4	0.141081688549183	0.367407857720596	0.1587
DMRT2	0	0.219106255245732	0.1586
KLRD1	0	0.219132812024192	0.1586
MAR11495	0	0.219053956098602	0.1586
MAR11499	0	0.219053956098602	0.1586
OR2T33	0	0.219074712187788	0.1586
UBE2J1	0.0471825649439659	0.268621544764276	0.1586
ZBED1	0	0.219029044518384	0.1586
IMMT	0.138419028705757	0.364339747118327	0.1585
SCFD1	0.2617834819195	0.493774411692569	0.1584
MAR04207	0	0.21860566585177	0.1583
CBX4	0.0579573295198944	0.279377129067992	0.1582
RSF1	0	0.21853983392515	0.1582
IGFBP3	0	0.218359671376843	0.1581
MAR00859	0	0.218399728578259	0.1581
MAR00875	0	0.218399728578259	0.1581
MAR00876	0	0.218399728578259	0.1581
MAR00878	0	0.218399728578259	0.1581
GPX8	0	0.218165055574771	0.158
ZNF215	0.192096679875054	0.41989821333191	0.158
MAR04394	0	0.217802630074289	0.1577
MAR07754	0	0.217647481757597	0.1576
MAR07803	0	0.217647481757597	0.1576
CNTN1	0	0.217377848587149	0.1574
WDR18	0.0462457997515463	0.265966213109354	0.1574
MAR06625	0	0.217253347524777	0.1573
