source	target	Annotation	Direction	Score
MRPS10	MRPS28	complex	-	1
MRPS10	MRPS31	complex	-	1
MRPS10	MRPS34	complex	-	1
MRPS10	MRPS35	complex	-	1
MRPS10	MRPS5	complex	-	1
MRPS10	MRPS6	complex	-	1
MRPS10	MRPS7	complex	-	1
MRPS10	MRPS9	complex	-	1
MRPS10	MTIF2	complex; input	-	1
MRPS10	PTCD3	complex	-	1
MRPS10	TUFM	complex; input	-	1
MRPS14	MRPS16	complex	-	1
MRPS14	MRPS18B	complex	-	1
MRPS14	MRPS2	complex	-	1
MRPS14	MRPS22	complex	-	1
MRPS14	MRPS23	complex	-	1
MRPS14	MRPS24	complex	-	1
MRPS14	MRPS26	complex	-	1
MRPS14	MRPS27	complex	-	1
MRPS14	MRPS28	complex	-	1
MRPS14	MRPS31	complex	-	1
MRPS14	MRPS34	complex	-	1
MRPS14	MRPS35	complex	-	1
MRPS14	MRPS5	complex	-	1
MRPS14	MRPS6	complex	-	1
MRPS14	MRPS7	complex	-	1
MRPS14	MRPS9	complex	-	1
MRPS14	MTIF2	complex; input	-	1
MRPS14	PTCD3	complex	-	1
MRPS14	RPL23	predicted	-	0.64
MRPS14	TUFM	complex; input	-	1
MRPS16	MRPS18B	complex	-	1
MRPS16	MRPS2	complex	-	1
MRPS16	MRPS22	complex	-	1
MRPS16	MRPS23	complex	-	1
MRPS16	MRPS24	complex	-	1
MRPS16	MRPS26	complex	-	1
MRPS16	MRPS27	complex	-	1
MRPS16	MRPS28	complex	-	1
MRPS16	MRPS31	complex	-	1
MRPS16	MRPS34	complex	-	1
MRPS16	MRPS35	complex	-	1
MRPS16	MRPS5	complex	-	1
MRPS16	MRPS6	complex	-	1
MRPS16	MRPS7	complex	-	1
MRPS16	MRPS9	complex	-	1
MRPS16	MTIF2	complex; input	-	1
MRPS16	PTCD3	complex	-	1
MRPS16	TUFM	complex; input	-	1
MRPS18B	MRPS2	complex	-	1
MRPS18B	MRPS22	complex	-	1
MRPS18B	MRPS23	complex	-	1
MRPS18B	MRPS24	complex	-	1
MRPS18B	MRPS26	complex	-	1
MRPS18B	MRPS27	complex	-	1
MRPS18B	MRPS28	complex	-	1
MRPS18B	MRPS31	complex	-	1
MRPS18B	MRPS34	complex	-	1
MRPS18B	MRPS35	complex	-	1
MRPS18B	MRPS5	complex	-	1
MRPS18B	MRPS6	complex	-	1
MRPS18B	MRPS7	complex	-	1
MRPS18B	MRPS9	complex	-	1
MRPS18B	MTIF2	complex; input	-	1
MRPS18B	PTCD3	complex	-	1
MRPS18B	TUFM	complex; input	-	1
MRPS2	MRPS22	complex	-	1
MRPS2	MRPS23	complex	-	1
MRPS2	MRPS24	complex	-	1
MRPS2	MRPS26	complex	-	1
MRPS2	MRPS27	complex	-	1
MRPS2	MRPS28	complex	-	1
MRPS2	MRPS31	complex	-	1
MRPS2	MRPS34	complex	-	1
MRPS2	MRPS35	complex	-	1
MRPS2	MRPS5	complex	-	1
MRPS2	MRPS6	complex	-	1
MRPS2	MRPS7	complex	-	1
MRPS2	MRPS9	complex	-	1
MRPS2	MTIF2	complex; input	-	1
MRPS2	PTCD3	complex	-	1
MRPS2	TUFM	complex; input	-	1
MRPS22	MRPS23	complex	-	1
MRPS22	MRPS24	complex	-	1
MRPS22	MRPS26	complex	-	1
MRPS22	MRPS27	complex	-	1
MRPS22	MRPS28	complex	-	1
MRPS22	MRPS31	complex	-	1
MRPS22	MRPS34	complex	-	1
MRPS22	MRPS35	complex	-	1
MRPS22	MRPS5	complex	-	1
MRPS22	MRPS6	complex	-	1
MRPS22	MRPS7	complex	-	1
MRPS22	MRPS9	complex	-	1
MRPS22	MTIF2	complex; input	-	1
MRPS22	PTCD3	complex	-	1
MRPS22	TUFM	complex; input	-	1
MRPS23	MRPS24	complex	-	1
MRPS23	MRPS26	complex	-	1
MRPS23	MRPS27	complex	-	1
MRPS23	MRPS28	complex	-	1
MRPS23	MRPS31	complex	-	1
MRPS23	MRPS34	complex	-	1
MRPS23	MRPS35	complex	-	1
MRPS23	MRPS5	complex	-	1
MRPS23	MRPS6	complex	-	1
MRPS23	MRPS7	complex	-	1
MRPS23	MRPS9	complex	-	1
MRPS23	MTIF2	complex; input	-	1
MRPS23	PTCD3	complex	-	1
MRPS23	TUFM	complex; input	-	1
MRPS24	MRPS26	complex	-	1
MRPS24	MRPS27	complex	-	1
MRPS24	MRPS28	complex	-	1
MRPS24	MRPS31	complex	-	1
MRPS24	MRPS34	complex	-	1
MRPS24	MRPS35	complex	-	1
MRPS24	MRPS5	complex	-	1
MRPS24	MRPS6	complex	-	1
MRPS24	MRPS7	complex	-	1
MRPS24	MRPS9	complex	-	1
MRPS24	MTIF2	complex; input	-	1
MRPS24	PTCD3	complex	-	1
MRPS24	TUFM	complex; input	-	1
MRPS26	MRPS27	complex	-	1
MRPS26	MRPS28	complex	-	1
MRPS26	MRPS31	complex	-	1
MRPS26	MRPS34	complex	-	1
MRPS26	MRPS35	complex	-	1
MRPS26	MRPS5	complex	-	1
MRPS26	MRPS6	complex	-	1
MRPS26	MRPS7	complex	-	1
MRPS26	MRPS9	complex	-	1
MRPS26	MTIF2	complex; input	-	1
MRPS26	PTCD3	complex	-	1
MRPS26	TUFM	complex; input	-	1
MRPS27	MRPS28	complex	-	1
MRPS27	MRPS31	complex	-	1
MRPS27	MRPS34	complex	-	1
MRPS27	MRPS35	complex	-	1
MRPS27	MRPS5	complex	-	1
MRPS27	MRPS6	complex	-	1
MRPS27	MRPS7	complex	-	1
MRPS27	MRPS9	complex	-	1
MRPS27	MTIF2	complex; input	-	1
MRPS27	PTCD3	complex	-	1
MRPS27	TUFM	complex; input	-	1
MRPS28	MRPS31	complex	-	1
MRPS28	MRPS34	complex	-	1
MRPS28	MRPS35	complex	-	1
MRPS28	MRPS5	complex	-	1
MRPS28	MRPS6	complex	-	1
MRPS28	MRPS7	complex	-	1
MRPS28	MRPS9	complex	-	1
MRPS28	MTIF2	complex; input	-	1
MRPS28	PTCD3	complex	-	1
MRPS28	TUFM	complex; input	-	1
MRPS31	MRPS34	complex	-	1
MRPS31	MRPS35	complex	-	1
MRPS31	MRPS5	complex	-	1
MRPS31	MRPS6	complex	-	1
MRPS31	MRPS7	complex	-	1
MRPS31	MRPS9	complex	-	1
MRPS31	MTIF2	complex; input	-	1
MRPS31	PTCD3	complex	-	1
MRPS31	TUFM	complex; input	-	1
MRPS34	MRPS35	complex	-	1
MRPS34	MRPS5	complex	-	1
MRPS34	MRPS6	complex	-	1
MRPS34	MRPS7	complex	-	1
MRPS34	MRPS9	complex	-	1
MRPS34	MTIF2	complex; input	-	1
MRPS34	PTCD3	complex	-	1
MRPS34	TUFM	complex; input	-	1
MRPS35	MRPS5	complex	-	1
MRPS35	MRPS6	complex	-	1
MRPS35	MRPS7	complex	-	1
MRPS35	MRPS9	complex	-	1
MRPS35	MTIF2	complex; input	-	1
MRPS35	PTCD3	complex	-	1
MRPS35	TUFM	complex; input	-	1
MRPS5	MRPS6	complex	-	1
MRPS5	MRPS7	complex	-	1
MRPS5	MRPS9	complex	-	1
MRPS5	MTIF2	complex; input	-	1
MRPS5	PTCD3	complex	-	1
MRPS5	TUFM	complex; input	-	1
MRPS6	MRPS7	complex	-	1
MRPS6	MRPS9	complex	-	1
MRPS6	MTIF2	complex; input	-	1
MRPS6	PTCD3	complex	-	1
MRPS6	TUFM	complex; input	-	1
MRPS7	MRPS9	complex	-	1
MRPS7	MTIF2	complex; input	-	1
MRPS7	PTCD3	complex	-	1
MRPS7	RPL7	predicted	-	0.64
MRPS7	TUFM	complex; input	-	1
MRPS9	MTIF2	complex; input	-	1
MRPS9	PTCD3	complex	-	1
MRPS9	TUFM	complex; input	-	1
MSH2	MSH6	complex; input; predicted	-	1
MSH2	RPA1	catalyze; input	->	1
MSH2	RPA3	catalyze; input	->	1
MSH6	RPA1	catalyze; input	->	1
MSH6	RPA3	catalyze; input	->	1
MT-CYB	UQCRC1	complex	-	1
MT-CYB	UQCRC2	complex	-	1
MT-CYB	UQCRFS1	complex	-	1
MT-ND4	MT-ND5	complex; input	-	1
MT-ND4	NDUFA7	complex; input	-	1
MT-ND4	NDUFAF6	complex; input	-	1
MT-ND4	NDUFB11	complex; input	-	1
MT-ND4	NDUFS1	complex; input	-	1
MT-ND4	NDUFS3	complex; input	-	1
MT-ND5	NDUFA7	complex; input	-	1
MT-ND5	NDUFAF6	complex; input	-	1
MT-ND5	NDUFB11	complex; input	-	1
MT-ND5	NDUFS1	complex; input	-	1
MT-ND5	NDUFS3	complex; input	-	1
MTF2	RBBP4	complex	-	1
MTF2	SUZ12	complex; predicted	-	1
MTIF2	PTCD3	complex; input	-	1
MTMR1	PIKFYVE	ECrel: compound	-	1
MYBBP1A	POLR1B	complex; input	-	1
MYBBP1A	POLR1C	complex; input	-	1
NBN	PARP1	complex; input	-	1
NBN	PRKDC	predicted	-	0.98
NBN	RFC2	activated by; complex; input	<-	1
NBN	RFC4	activated by; complex; input	<-	1
NBN	RPA1	activated by; complex; input	<-	1
NBN	RPA3	complex; input	-	1
NBN	TERF2	complex; input	-	1
NBN	TERF2IP	complex; input	-	1
NBN	TOP3A	catalyzed by; complex; input	<-	1
NCF1	NCF2	complex; reaction	-	1
NCF1	PRKCB	PPrel: activated by; PPrel: activated, indirect effect; catalyzed by	<-	1
NCF1	S100A8	complex; input; reaction	-	1
NCF1	S100A9	complex; input; reaction	-	1
NCF2	PRKCB	PPrel: activated by; catalyzed by	<-	1
NCF2	S100A8	complex; input; reaction	-	1
NCF2	S100A9	complex; input; reaction	-	1
NCL	NOL11	reaction	-	1
NCL	NOL6	reaction	-	1
NCL	NOP14	activate	->	1
NCL	PDCD11	activate	->	1
NCL	RCL1	activate	->	1
NCL	RRP7A	reaction	-	1
NCL	RRP9	activate	->	1
NCL	SFPQ	predicted	-	0.92
NCL	TBL3	activate	->	1
NCL	UTP15	reaction	-	1
NCL	WDR3	activate	->	1
NCL	WDR36	activate	->	1
NCL	WDR46	activate	->	1
NCL	WDR75	reaction	-	1
NDC1	NUP188	catalyze; catalyzed by; complex; input	<->	1
NDC1	NUP214	catalyze; catalyzed by; complex; input	<->	1
NDC1	NUP43	catalyze; catalyzed by; complex; input	<->	1
NDC1	NUP85	catalyze; catalyzed by; complex; input	<->	1
NDC1	NXF1	activate; catalyze; complex; input	->	1
NDC1	PHAX	activate	->	1
NDC1	RAE1	catalyze; catalyzed by; complex; input	<->	1
NDC1	SARNP	activate; input	->	1
NDC1	SNRPE	activate	->	1
NDC1	SRSF1	activate; input	->	1
NDC1	SRSF11	activate; input	->	1
NDC1	SRSF3	activate; input	->	1
NDC1	SRSF4	activate; input	->	1
NDC1	SRSF6	activate; input	->	1
NDC1	THOC6	activate; input	->	1
NDC1	UPF3B	activate; catalyze; complex; input	->	1
NDUFA7	NDUFAF6	complex; input	-	1
NDUFA7	NDUFB11	complex	-	1
NDUFA7	NDUFS1	complex; input	-	1
NDUFA7	NDUFS3	complex; input	-	1
NDUFAF6	NDUFB11	complex; input	-	1
NDUFAF6	NDUFS1	complex; input	-	1
NDUFAF6	NDUFS3	complex; input	-	1
NDUFB11	NDUFS1	complex; input	-	1
NDUFB11	NDUFS3	complex; input	-	1
NDUFS1	NDUFS3	complex; input	-	1
NDUFS3	UQCRC1	predicted	-	0.59
NDUFS3	UQCRFS1	predicted	-	0.99
NME7	TUBA4A	complex; input	-	1
NMNAT1	PARP1	predicted	-	0.64
NOC3L	NOP2	predicted	-	0.73
NOC3L	WDR12	predicted	-	0.73
NOL11	NOL6	activate; complex; input	->	1
NOL11	NOP14	activate; complex; input	->	1
NOL11	PDCD11	activate; complex; input	->	1
NOL11	RCL1	activate; complex; input	->	1
NOL11	RPS27	reaction	-	1
NOL11	RRP7A	activate; complex; input	->	1
NOL11	RRP9	activate; complex; input	->	1
NOL11	TBL3	activate; complex; input	->	1
NOL11	UTP15	complex; input	-	1
NOL11	WDR3	activate; complex; input	->	1
NOL11	WDR36	activate; complex; input	->	1
NOL11	WDR46	activate; complex; input	->	1
NOL11	WDR75	complex; input	-	1
NOL6	NOP14	activate; complex; input	->	1
NOL6	PDCD11	activate; complex; input	->	1
NOL6	RCL1	activate; complex; input	->	1
NOL6	RPS27	activated by	<-	1
NOL6	RRP7A	complex; input	-	1
NOL6	RRP9	activate; complex; input	->	1
NOL6	TBL3	activate; complex; input	->	1
NOL6	UTP15	activated by; complex; input	<-	1
NOL6	WDR3	activate; complex; input	->	1
NOL6	WDR36	activate; complex; input	->	1
NOL6	WDR46	activate; complex; input	->	1
NOL6	WDR75	activated by; complex; input	<-	1
NOP14	PDCD11	complex	-	1
NOP14	RCL1	complex	-	1
NOP14	RPS27	activated by	<-	1
NOP14	RRP7A	activated by; complex; input	<-	1
NOP14	RRP9	complex	-	1
NOP14	TBL3	complex	-	1
NOP14	UTP15	activated by; complex; input	<-	1
NOP14	WDR3	complex	-	1
NOP14	WDR36	complex	-	1
NOP14	WDR46	complex	-	1
NOP14	WDR75	activated by; complex; input	<-	1
NOP2	RPL23	predicted	-	0.64
NOP2	RPL7	predicted	-	1
NOP2	RPL7L1	predicted	-	0.66
NOP2	RRS1	predicted	-	0.99
NOP2	RSL1D1	predicted	-	0.64
NOP2	SRSF3	predicted	-	0.58
NOP2	SUZ12	predicted	-	0.64
NOP2	WDR12	predicted	-	0.99
NPC1	NPC2	input	-	1
NR3C1	PAF1	expression regulates	->	1
NR3C1	RABEP1	expression regulates	->	1
NR3C1	RUNX2	activated by; inhibit	<-|	1
NUDT21	POLR2G	complex; input	-	1
NUDT21	PPWD1	complex; input	-	1
NUDT21	PQBP1	complex; input	-	1
NUDT21	PRCC	complex; input	-	1
NUDT21	PRPF4	input	-	1
NUDT21	RCC1	predicted	-	0.64
NUDT21	RPA3	predicted	-	0.58
NUDT21	SARNP	catalyze; complex; input	->	1
NUDT21	SART1	input	-	1
NUDT21	SMNDC1	complex; input	-	1
NUDT21	SNRNP40	complex; input	-	1
NUDT21	SNRPE	complex; input	-	1
NUDT21	SNW1	complex; input	-	1
NUDT21	SRSF1	catalyze; complex; input	->	1
NUDT21	SRSF11	catalyze; complex; input	->	1
NUDT21	SRSF3	catalyze; complex; input	->	1
NUDT21	SRSF4	catalyze; complex; input	->	1
NUDT21	SRSF6	catalyze; complex; input	->	1
NUDT21	SUGP1	complex; input	-	1
NUDT21	SYF2	complex; input	-	1
NUDT21	THOC6	catalyze; complex; input	->	1
NUDT21	U2SURP	complex; input	-	1
NUDT21	UPF3B	catalyze; complex; input	->	1
NUP188	NUP214	catalyze; catalyzed by; complex; input	<->	1
NUP188	NUP43	catalyze; catalyzed by; complex; input	<->	1
NUP188	NUP85	catalyze; catalyzed by; complex; input	<->	1
NUP188	NXF1	activate; catalyze; complex; input	->	1
NUP188	PHAX	activate	->	1
NUP188	RAE1	catalyze; catalyzed by; complex; input	<->	1
NUP188	SARNP	activate; input	->	1
NUP188	SNRPE	activate	->	1
NUP188	SRSF1	activate; input	->	1
NUP188	SRSF11	activate; input	->	1
NUP188	SRSF3	activate; input	->	1
NUP188	SRSF4	activate; input	->	1
NUP188	SRSF6	activate; input	->	1
NUP188	THOC6	activate; input	->	1
NUP188	UPF3B	activate; catalyze; complex; input	->	1
NUP214	NUP43	catalyze; catalyzed by; complex; input	<->	1
NUP214	NUP85	catalyze; catalyzed by; complex; input	<->	1
NUP214	NXF1	activate; catalyze; complex; input	->	1
NUP214	PHAX	activate	->	1
NUP214	RAE1	catalyze; catalyzed by; complex; input	<->	1
NUP214	SARNP	activate; input	->	1
NUP214	SNRPE	activate	->	1
NUP214	SRSF1	activate; input	->	1
NUP214	SRSF11	activate; input	->	1
NUP214	SRSF3	activate; input	->	1
NUP214	SRSF4	activate; input	->	1
NUP214	SRSF6	activate; input	->	1
NUP214	THOC6	activate; input	->	1
NUP214	UPF3B	activate; catalyze; complex; input	->	1
NUP43	NUP85	catalyze; catalyzed by; complex; input	<->	1
NUP43	NXF1	activate; catalyze; complex; input	->	1
NUP43	PHAX	activate	->	1
NUP43	RAE1	catalyze; catalyzed by; complex; input	<->	1
NUP43	RCC2	complex; input	-	1
NUP43	RPS27	complex; input	-	1
NUP43	SARNP	activate; input	->	1
NUP43	SNRPE	activate	->	1
NUP43	SRSF1	activate; input	->	1
NUP43	SRSF11	activate; input	->	1
NUP43	SRSF3	activate; input	->	1
NUP43	SRSF4	activate; input	->	1
NUP43	SRSF6	activate; input	->	1
NUP43	THOC6	activate; input	->	1
NUP43	UPF3B	activate; catalyze; complex; input	->	1
NUP85	NXF1	activate; catalyze; complex; input	->	1
NUP85	PHAX	activate	->	1
NUP85	RAE1	catalyze; catalyzed by; complex; input	<->	1
NUP85	RCC2	complex; input	-	1
NUP85	RPS27	complex; input	-	1
NUP85	SARNP	activate; input	->	1
NUP85	SNRPE	activate	->	1
NUP85	SRSF1	activate; input	->	1
NUP85	SRSF11	activate; input	->	1
NUP85	SRSF3	activate; input	->	1
NUP85	SRSF4	activate; input	->	1
NUP85	SRSF6	activate; input	->	1
NUP85	THOC6	activate; input	->	1
NUP85	UPF3B	activate; catalyze; complex; input	->	1
NXF1	RAE1	PPrel: binding/association; activated by; catalyzed by; complex; input	<-	1
NXF1	SARNP	catalyzed by; complex; input	<-	1
NXF1	SRSF1	catalyzed by; complex; input	<-	1
NXF1	SRSF11	catalyzed by; complex; input	<-	1
NXF1	SRSF3	catalyzed by; complex; input	<-	1
NXF1	SRSF4	catalyzed by; complex; input	<-	1
NXF1	SRSF6	catalyzed by; complex; input	<-	1
NXF1	THOC6	catalyzed by; complex; input	<-	1
NXF1	UPF3B	PPrel: binding/association; catalyzed by; complex; input	<-	1
P4HB	UQCRC2	predicted	-	0.58
PAF1	POLR2G	complex; input	-	1
PAF1	SSRP1	complex; input	-	1
PAF1	SUPT16H	complex; input	-	1
PAF1	SUPT5H	complex; input	-	1
PAF1	SUPT6H	complex; input	-	1
PARP1	PNKP	predicted	-	0.64
PARP1	POLB	complex; input	-	1
PARP1	POLD2	complex; input	-	1
PARP1	PRKDC	predicted	-	0.98
PARP1	RFC2	complex; input	-	1
PARP1	RFC4	complex; input	-	1
PARP1	RPA1	complex; input	-	1
PARP1	RPA3	complex; input	-	1
PARP1	SSRP1	predicted	-	0.64
PARP1	SUPT16H	predicted	-	0.64
PARP1	TCF3	predicted	-	0.98
PARP1	TERF2IP	predicted	-	0.64
PDCD11	RCL1	complex	-	1
PDCD11	RPL18	predicted	-	0.73
PDCD11	RPS27	activated by	<-	1
PDCD11	RRP7A	activated by; complex; input	<-	1
PDCD11	RRP9	complex	-	1
PDCD11	TBL3	complex	-	1
PDCD11	UTP15	activated by; complex; input	<-	1
PDCD11	WDR3	complex	-	1
PDCD11	WDR36	complex	-	1
PDCD11	WDR46	complex	-	1
PDCD11	WDR75	activated by; complex; input	<-	1
PDK1	PDK2	inhibited by	|-	1
PDK2	PRKCB	activate	->	1
PFAS	PPAT	predicted	-	0.64
PHAX	POLR2G	complex; input	-	1
PHAX	RAE1	activated by	<-	1
PHC3	RNF2	complex	-	1
PKN1	PRKCB	predicted	-	0.64
PLS3	TRAP1	predicted	-	0.78
PMPCA	PMPCB	complex; predicted	-	1
PMPCA	TIMM44	catalyze	->	1
PMPCA	TIMM50	catalyze	->	1
PMPCB	TIMM44	catalyze	->	1
PMPCB	TIMM50	catalyze	->	1
PNKP	POLB	complex; input	-	1
PNKP	PRKDC	complex; input	-	1
PNKP	RPA1	predicted	-	0.64
PNKP	SSRP1	predicted	-	0.64
PNKP	SUPT16H	predicted	-	0.64
PNO1	RPP30	complex	-	1
PNO1	RPS27	complex	-	1
PNO1	RPS4Y1	complex	-	1
PNO1	RPSA	complex	-	1
POLB	POLD2	input	-	1
POLB	RFC2	input	-	1
POLB	RFC4	input	-	1
POLB	RPA1	input	-	1
POLB	RPA3	input	-	1
POLB	SSRP1	predicted	-	0.64
POLB	SUPT16H	predicted	-	0.64
POLB	TCF3	GErel: expression by	<-	1
POLB	TDP1	predicted	-	0.64
POLD2	POLR2G	complex; input	-	1
POLD2	RFC2	complex; input	-	1
POLD2	RFC4	complex; input	-	1
POLD2	RPA1	catalyze; complex; input	->	1
POLD2	RPA3	catalyze; complex; input	->	1
POLR1B	POLR1C	complex; input; predicted	-	1
POLR2G	PPWD1	complex; input	-	1
POLR2G	PQBP1	complex; input	-	1
POLR2G	PRCC	complex; input	-	1
POLR2G	PRPF4	complex; input	-	1
POLR2G	RBBP4	input	-	1
POLR2G	RFC2	complex; input	-	1
POLR2G	RFC4	complex; input	-	1
POLR2G	RPA1	complex; input	-	1
POLR2G	RPA3	complex; input	-	1
POLR2G	SART1	complex; input	-	1
POLR2G	SMNDC1	complex; input	-	1
POLR2G	SNRNP40	complex; input	-	1
POLR2G	SNRPE	complex; input	-	1
POLR2G	SNW1	complex; input	-	1
POLR2G	SRSF1	complex; input	-	1
POLR2G	SRSF11	complex; input	-	1
POLR2G	SRSF3	complex; input	-	1
POLR2G	SRSF4	complex; input	-	1
POLR2G	SRSF6	complex; input	-	1
POLR2G	SSRP1	complex; input	-	1
POLR2G	SUGP1	complex; input	-	1
POLR2G	SUPT16H	complex; input	-	1
POLR2G	SUPT5H	activated by; complex; input	<-	1
POLR2G	SUPT6H	complex; input	-	1
POLR2G	SUZ12	input	-	1
POLR2G	SYF2	complex; input	-	1
POLR2G	TAF15	catalyze; complex; input	->	1
POLR2G	TIAL1	activate; complex; inhibit; input	-	1
POLR2G	U2SURP	complex; input	-	1
POLR2G	UPF3B	complex; input	-	1
POP1	RPP30	complex	-	1
PPWD1	PQBP1	complex; input	-	1
PPWD1	PRCC	complex; input	-	1
PPWD1	SMNDC1	complex; input	-	1
PPWD1	SNRNP40	complex; input	-	1
PPWD1	SNRPE	complex; input	-	1
PPWD1	SNW1	complex; input	-	1
PPWD1	SRSF1	complex; input	-	1
PPWD1	SRSF11	complex; input	-	1
PPWD1	SRSF3	complex; input	-	1
PPWD1	SRSF4	complex; input	-	1
PPWD1	SRSF6	complex; input	-	1
PPWD1	SUGP1	complex; input	-	1
PPWD1	SYF2	complex; input	-	1
PPWD1	U2SURP	complex; input	-	1
PPWD1	UPF3B	complex; input	-	1
PQBP1	PRCC	complex; input	-	1
PQBP1	PRPF4	complex; input	-	1
PQBP1	SART1	complex; input	-	1
PQBP1	SMNDC1	complex; input	-	1
PQBP1	SNRNP40	complex; input	-	1
PQBP1	SNRPE	complex; input	-	1
PQBP1	SNW1	complex; input	-	1
PQBP1	SRSF1	complex; input	-	1
PQBP1	SRSF11	complex; input	-	1
PQBP1	SRSF3	complex; input	-	1
PQBP1	SRSF4	complex; input	-	1
PQBP1	SRSF6	complex; input	-	1
PQBP1	SUGP1	complex; input	-	1
PQBP1	SYF2	complex; input	-	1
PQBP1	U2SURP	complex; input	-	1
PQBP1	UPF3B	complex; input	-	1
PRCC	PRPF4	complex; input	-	1
PRCC	SART1	complex; input	-	1
PRCC	SMNDC1	complex; input	-	1
PRCC	SNRNP40	complex; input	-	1
PRCC	SNRPE	complex; input	-	1
PRCC	SNW1	complex; input	-	1
PRCC	SRSF1	complex; input	-	1
PRCC	SRSF11	complex; input	-	1
PRCC	SRSF3	complex; input	-	1
PRCC	SRSF4	complex; input	-	1
PRCC	SRSF6	complex; input	-	1
PRCC	SUGP1	complex; input	-	1
PRCC	SYF2	complex; input	-	1
PRCC	U2SURP	complex; input	-	1
PRCC	UPF3B	complex; input	-	1
PREX1	RHOG	catalyze	->	1
PRKDC	RPA1	predicted	-	0.64
PRKDC	RPA3	predicted	-	0.98
PRKRA	SYNCRIP	predicted	-	0.98
PRPF4	SART1	complex	-	1
PRPF4	SMNDC1	complex; input	-	1
PRPF4	SNRNP40	complex	-	1
PRPF4	SNRPE	complex; input	-	1
PRPF4	SNW1	complex; input	-	1
PRPF4	SRSF1	complex; input	-	1
PRPF4	SRSF11	complex; input	-	1
PRPF4	SRSF3	complex; input	-	1
PRPF4	SRSF4	complex; input	-	1
PRPF4	SRSF6	complex; input	-	1
PRPF4	SUGP1	complex; input	-	1
PRPF4	U2SURP	complex; input	-	1
PSMB1	PSMC5	complex	-	1
PSMB1	RUNX2	catalyze	->	1
PSMB1	RUNX3	catalyze	->	1
PSMB1	WASF2	predicted	-	0.5
PSMC5	RUNX2	catalyze	->	1
PSMC5	RUNX3	catalyze	->	1
PSMC5	TRAP1	predicted	-	0.66
PSTPIP1	WAS	predicted	-	0.99
PTCD3	TUFM	complex; input	-	1
PTPRC	TRIM22	predicted	-	0.98
PTPRC	WAS	predicted	-	0.98
RAB1B	RAB5C	predicted	-	0.98
RAB1B	RAB8B	predicted	-	1
RAB1B	STX5	complex; input	-	1
RAB1B	YKT6	complex; input	-	1
RAB35	RAB8B	predicted	-	0.97
RAB5C	RAB8B	predicted	-	0.98
RAB5C	RABEP1	complex	-	1
RAE1	SARNP	activate; input	->	1
RAE1	SNRPE	activate	->	1
RAE1	SRSF1	activate; input	->	1
RAE1	SRSF11	activate; input	->	1
RAE1	SRSF3	activate; input	->	1
RAE1	SRSF4	activate; input	->	1
RAE1	SRSF6	activate; input	->	1
RAE1	THOC6	activate; input	->	1
RAE1	UPF3B	activate; catalyze; complex; input	->	1
RBBP4	RNF2	predicted	-	0.77
RBBP4	SUZ12	complex; input; predicted	-	1
RBM4	RBM4B	predicted	-	0.98
RCC1	RCC2	predicted	-	0.92
RCC2	RPS27	complex; input	-	1
RCL1	RPS27	activated by	<-	1
RCL1	RRP7A	activated by; complex; input	<-	1
RCL1	RRP9	complex	-	1
RCL1	TBL3	complex	-	1
RCL1	UTP15	activated by; complex; input	<-	1
RCL1	WDR3	complex	-	1
RCL1	WDR36	complex	-	1
RCL1	WDR46	complex	-	1
RCL1	WDR75	activated by; complex; input	<-	1
RFC2	RFC4	complex; predicted	-	1
RFC2	RPA1	complex; input	-	1
RFC2	RPA3	complex; input	-	1
RFC2	SMARCAL1	complex; input	-	1
RFC2	TOP3A	complex; input	-	1
RFC2	USP10	complex; input	-	1
RFC4	RPA1	complex; input	-	1
RFC4	RPA3	complex; input	-	1
RFC4	SMARCAL1	complex; input	-	1
RFC4	TARDBP	predicted	-	0.58
RFC4	TOP3A	complex; input	-	1
RFC4	USP10	complex; input	-	1
RNASEH2B	TARDBP	predicted	-	0.56
RNF2	SUPT5H	predicted	-	0.64
RPA1	RPA3	complex	-	1
RPA1	SFPQ	predicted	-	0.64
RPA1	SMARCAL1	complex; input	-	1
RPA1	TERF2	predicted	-	0.64
RPA1	TOP3A	PPrel: binding/association; complex; input	-	1
RPA1	USP10	complex; input	-	1
RPA3	SFPQ	predicted	-	0.64
RPA3	SUPT16H	predicted	-	0.64
RPA3	TARDBP	predicted	-	0.58
RPA3	TERF2	predicted	-	0.64
RPA3	TOP3A	PPrel: binding/association; complex; input	-	1
RPA3	USP10	complex; input	-	1
RPL18	RPL19	catalyze; catalyzed by; complex; input	<->	1
RPL18	RPL21	catalyze; catalyzed by; complex; input	<->	1
RPL18	RPL23	catalyze; catalyzed by; complex; input	<->	1
RPL18	RPL30	catalyze; catalyzed by; complex; input	<->	1
RPL18	RPL7	catalyze; catalyzed by; complex; input	<->	1
RPL18	RPL7A	catalyze; catalyzed by; complex; input	<->	1
RPL18	RPS27	catalyze; catalyzed by; complex; input	<->	1
RPL18	RPS4Y1	catalyze; catalyzed by; complex; input	<->	1
RPL18	RPSA	catalyze; catalyzed by; complex; input	<->	1
RPL18	UPF3B	complex; input	-	1
RPL19	RPL21	catalyze; catalyzed by; complex; input	<->	1
RPL19	RPL23	catalyze; catalyzed by; complex; input	<->	1
RPL19	RPL30	catalyze; catalyzed by; complex; input	<->	1
RPL19	RPL7	catalyze; catalyzed by; complex; input; predicted	<->	1
