source	target	Annotation	Direction	Score
AGO2	ZFP36	predicted	-	0.64
AGO3	AGO4	reaction	-	1
AGO3	MOV10	complex; reaction	-	1
AGO3	TNRC6A	complex; input; reaction	-	1
AGO3	TNRC6B	complex; input; reaction	-	1
AGO3	TNRC6C	complex; input; reaction	-	1
AGPAT5	TP53	predicted	-	0.56
AGRN	CDC42	activate	->	1
AGT	CTSG	catalyzed by	<-	1
AGT	GNAQ	complex; input	-	1
AGT	GNG2	complex; input	-	1
AGTR1	ARF6	activate	->	1
AGTR1	GNAQ	PPrel: activation; complex; input	->	1
AGTR1	GNAS	PPrel: activation	->	1
AGTR1	GNG2	complex; input	-	1
AGTR2	GNAQ	PPrel: activation	->	1
AGTR2	GNAS	complex	-	1
AGTR2	GNG2	complex; input	-	1
AHCTF1	CDC42	complex; input; reaction	-	1
AHCTF1	CENPC	complex; input	-	1
AHCTF1	DYNLL1	complex; input	-	1
AHCTF1	NUP43	complex; input	-	1
AHCYL1	FIP1L1	predicted	-	0.64
AHI1	DYNLL1	complex; input	-	1
AICDA	EXOSC4	predicted	-	0.64
AICDA	EXOSC6	predicted	-	0.64
AICDA	SUPT6H	predicted	-	0.99
AIF1	PLS3	predicted	-	0.54
AIF1L	PLS3	predicted	-	0.54
AIFM1	PARP1	reaction	-	1
AIFM1	SLC25A5	predicted	-	0.58
AIM2	RALB	predicted	-	0.54
AIMP1	GBP1	predicted	-	0.64
AIMP1	IQGAP1	predicted	-	0.64
AIMP1	TRAP1	predicted	-	0.73
AIRE	DDX17	predicted	-	0.64
AIRE	PARP1	predicted	-	0.64
AIRE	PRKDC	predicted	-	0.64
AIRE	S100A9	predicted	-	0.64
AJUBA	DYNLL1	complex; input	-	1
AJUBA	NR3C1	expression regulated by	<-	1
AJUBA	RBBP4	complex	-	1
AJUBA	SUZ12	complex	-	1
AKAP13	CDC42	catalyze	->	1
AKAP17A	CSNK2A1	predicted	-	0.64
AKAP5	IQGAP1	complex	-	1
AKAP8	CSNK2A1	predicted	-	0.64
AKAP8	RNF2	predicted	-	0.64
AKAP9	DYNLL1	complex	-	1
AKAP9	KDM1A	predicted	-	0.64
AKAP9	MAP2K1	complex; input	-	1
AKAP9	NME7	complex; input	-	1
AKAP9	PSTPIP1	predicted	-	0.64
AKT1	CSNK2A1	predicted	-	0.98
AKT1	HSPA9	predicted	-	0.64
AKT1	HTT	catalyze	->	1
AKT1	IQGAP1	predicted	-	0.64
AKT1	KHSRP	catalyze	->	1
AKT1	NR3C1	activated by; inhibite	<-|	1
AKT1	PDK2	predicted	-	0.64
AKT1	PEA15	predicted	-	0.98
AKT1	PRKDC	activated by	<-	1
AKT1	RBBP4	predicted	-	0.92
AKT1	RUNX2	catalyze	->	1
AKT1	SFPQ	predicted	-	0.92
AKT2	HTT	catalyze	->	1
AKT2	PRKDC	predicted	-	0.64
AKT3	HTT	catalyze	->	1
AKTIP	HOOK3	predicted	-	0.64
ALB	KRT1	predicted	-	0.64
ALDH3A2	STX5	catalyze; catalyzed by; input	<->	1
ALG9	MPDU1	activated by	<-	1
ALMS1	DYNLL1	complex	-	1
ALMS1	NME7	complex; input	-	1
ALOX5	ALOX5AP	complex	-	1
ALOX5	APEX1	predicted	-	0.64
ALOX5	EGR1	expression regulated by	<-	1
ALOX5	FGR	predicted	-	0.58
ALOX5	HSD17B1	predicted	-	0.64
ALOX5	LTC4S	complex	-	1
ALOX5	MAPKAPK2	catalyzed by	<-	1
ALOX5	SP1	expression regulated by	<-	1
ALOX5AP	CEBPA	expression regulated by	<-	1
ALOX5AP	CEBPD	expression regulated by	<-	1
ALOX5AP	CEBPE	expression regulated by	<-	1
ALOX5AP	CORO1A	predicted	-	0.59
ALOX5AP	DOCK2	predicted	-	0.59
ALOX5AP	GMFG	predicted	-	0.65
ALOX5AP	ITGB2	predicted	-	0.59
ALOX5AP	LAPTM5	predicted	-	0.59
ALOX5AP	LCP2	predicted	-	0.59
ALOX5AP	LTC4S	complex	-	1
ALOX5AP	MEF2A	expression regulated by	<-	1
ALOX5AP	MEF2C	expression regulated by	<-	1
ALOX5AP	RAC2	predicted	-	0.59
ALOX5AP	SRGN	predicted	-	0.59
ALYREF	BCAS2	complex; input	-	1
ALYREF	CHTOP	complex; input	-	1
ALYREF	CLP1	catalyzed by; complex; input	<-	1
ALYREF	CSTF1	complex; input	-	1
ALYREF	CSTF2	complex; input	-	1
ALYREF	CSTF3	complex; input	-	1
ALYREF	DDX39A	complex; input	-	1
ALYREF	FIP1L1	complex; input	-	1
ALYREF	GLE1	activated by	<-	1
ALYREF	HNRNPD	complex; input	-	1
ALYREF	HNRNPH1	complex; input	-	1
ALYREF	HNRNPU	complex; input	-	1
ALYREF	NDC1	activated by; catalyzed by; complex; input	<-	1
ALYREF	NUDT21	catalyzed by; complex; input	<-	1
ALYREF	NUP214	activated by; catalyzed by; complex; input	<-	1
ALYREF	NUP43	activated by; catalyzed by; complex; input	<-	1
ALYREF	PPWD1	complex; input	-	1
ALYREF	PQBP1	complex; input	-	1
ALYREF	PRCC	complex; input	-	1
ALYREF	PRPF4	complex; input	-	1
ALYREF	RAE1	activated by; catalyzed by; complex; input	<-	1
ALYREF	SARNP	complex; input	-	1
ALYREF	SMNDC1	complex; input	-	1
ALYREF	SNRNP40	complex; input	-	1
ALYREF	SNW1	complex; input	-	1
ALYREF	SRSF4	complex; input	-	1
ALYREF	SRSF6	complex; input	-	1
ALYREF	U2SURP	complex; input	-	1
ALYREF	UPF3B	complex; input	-	1
AMBRA1	DYNLL1	complex; input	-	1
ANAPC1	ANAPC2	PPrel: activation, indirect effect; catalyze; catalyzed by; complex; input	<->	1
ANAPC10	ANAPC2	PPrel: activated, indirect effect; catalyze; catalyzed by; complex; input	<->	1
ANAPC11	ANAPC2	PPrel: activation, indirect effect; catalyze; catalyzed by; complex; input	<->	1
ANAPC13	ANAPC2	PPrel: activation, indirect effect; complex	->	1
ANAPC15	ANAPC2	catalyze; catalyzed by; complex; input	<->	1
ANAPC16	ANAPC2	catalyze; catalyzed by; complex; input	<->	1
ANAPC2	ANAPC4	PPrel: activated, indirect effect; catalyze; catalyzed by; complex; input	<->	1
ANAPC2	ANAPC5	PPrel: activated, indirect effect; catalyze; catalyzed by; complex; input	<->	1
ANAPC2	ANAPC7	PPrel: activated, indirect effect; catalyze; catalyzed by; complex; input	<->	1
ANAPC2	AURKA	complex; input	-	1
ANAPC2	AURKB	complex; input	-	1
ANAPC2	BUB1B	PPrel: inhibited by; catalyze; catalyzed by; complex; input	->	1
ANAPC2	BUB3	PPrel: inhibited by; catalyze; catalyzed by; complex; input	->	1
ANAPC2	CCNB1	PPrel: inhibition, ubiquitination; catalyze; catalyzed by; complex; input	<-	1
ANAPC2	CCNB2	PPrel: inhibition, ubiquitination	-|	1
ANAPC2	CCNB3	PPrel: inhibition, ubiquitination	-|	1
ANAPC2	CCNE1	PPrel: inhibited by, phosphorylated by	|-	1
ANAPC2	CCNE2	PPrel: inhibited by, phosphorylated by	|-	1
ANAPC2	CDC14A	PPrel: activated by, dephosphorylation	<-	1
ANAPC2	CDC14B	PPrel: activated by, dephosphorylation	<-	1
ANAPC2	CDC16	PPrel: activated, indirect effect; catalyze; catalyzed by; complex; input	<->	1
ANAPC2	CDC20	PPrel: activated, indirect effect; catalyze; catalyzed by; complex; input	<->	1
ANAPC2	CDC20B	predicted	-	0.7
ANAPC2	CDC23	PPrel: activated, indirect effect; catalyze; catalyzed by; complex; input	<->	1
ANAPC2	CDC26	PPrel: activated, indirect effect; catalyze; catalyzed by; complex; input	<->	1
ANAPC2	CDC27	PPrel: activated, indirect effect; catalyze; catalyzed by; complex; input	<->	1
ANAPC2	CDC6	catalyze	->	1
ANAPC2	CDK1	PPrel: inhibition, ubiquitination; catalyze; catalyzed by; complex; input	<-	1
ANAPC2	CDK2	PPrel: inhibited by, phosphorylated by; catalyze; catalyzed by; complex; inhibited by; input	->	1
ANAPC2	CDKN1A	inhibited by	|-	1
ANAPC2	CDKN1B	inhibited by	|-	1
ANAPC2	CEBPB	reaction	-	1
ANAPC2	DKFZP762H177	PPrel: activation, indirect effect	->	1
ANAPC2	EHMT1	activate; complex; inhibited by; input	|->	1
ANAPC2	EHMT2	activate; complex; inhibited by; input	|->	1
ANAPC2	FBXO5	predicted	-	0.64
ANAPC2	FZR1	PPrel: activation, indirect effect; PPrel: indirect effect; complex; input; predicted	->	1
ANAPC2	IST1	predicted	-	0.64
ANAPC2	MAD1L1	PPrel: inhibited by, phosphorylated by	|-	1
ANAPC2	MAD2L1	PPrel: inhibited by; PPrel: inhibited by, phosphorylated by; catalyze; catalyzed by; complex; input	->	1
ANAPC2	MAD2L2	PPrel: inhibited by; PPrel: inhibited by, phosphorylated by	|-	1
ANAPC2	NEK2	complex; input	-	1
ANAPC2	NFKB1	reaction	-	1
ANAPC2	NR3C1	expression regulated by	<-	1
ANAPC2	PLK1	catalyzed by; complex; input	<-	1
ANAPC2	PPP3CA	PPrel: activated by, dephosphorylation	<-	1
ANAPC2	PPP3CB	PPrel: activated by, dephosphorylation	<-	1
ANAPC2	PPP3CC	PPrel: activated by, dephosphorylation	<-	1
ANAPC2	PPP3R1	PPrel: activated by, dephosphorylation	<-	1
ANAPC2	PPP3R2	PPrel: activated by, dephosphorylation	<-	1
ANAPC2	PSMA1	catalyzed by	<-	1
ANAPC2	PSMA2	catalyzed by	<-	1
ANAPC2	PSMA3	catalyzed by	<-	1
ANAPC2	PSMA4	catalyzed by	<-	1
ANAPC2	PSMA5	catalyzed by	<-	1
ANAPC2	PSMA6	catalyzed by	<-	1
ANAPC2	PSMA7	catalyzed by	<-	1
ANAPC2	PSMA8	catalyzed by	<-	1
ANAPC2	PSMB1	catalyzed by	<-	1
ANAPC2	PSMB10	catalyzed by	<-	1
ANAPC2	PSMB11	catalyzed by	<-	1
ANAPC2	PSMB2	catalyzed by	<-	1
ANAPC2	PSMB3	catalyzed by	<-	1
ANAPC2	PSMB4	catalyzed by	<-	1
ANAPC2	PSMB5	catalyzed by	<-	1
ANAPC2	PSMB6	catalyzed by	<-	1
ANAPC2	PSMB7	catalyzed by	<-	1
ANAPC2	PSMB8	catalyzed by	<-	1
ANAPC2	PSMB9	catalyzed by	<-	1
ANAPC2	PSMC1	catalyzed by	<-	1
ANAPC2	PSMC2	catalyzed by	<-	1
ANAPC2	PSMC3	catalyzed by	<-	1
ANAPC2	PSMC4	catalyzed by	<-	1
ANAPC2	PSMC5	catalyzed by	<-	1
ANAPC2	PSMC6	catalyzed by	<-	1
ANAPC2	PSMD1	catalyzed by	<-	1
ANAPC2	PSMD10	catalyzed by	<-	1
ANAPC2	PSMD11	catalyzed by	<-	1
ANAPC2	PSMD12	catalyzed by	<-	1
ANAPC2	PSMD13	catalyzed by	<-	1
ANAPC2	PSMD14	catalyzed by	<-	1
ANAPC2	PSMD2	catalyzed by	<-	1
ANAPC2	PSMD3	catalyzed by	<-	1
ANAPC2	PSMD4	catalyzed by	<-	1
ANAPC2	PSMD5	catalyzed by	<-	1
ANAPC2	PSMD6	catalyzed by	<-	1
ANAPC2	PSMD7	catalyzed by	<-	1
ANAPC2	PSMD8	catalyzed by	<-	1
ANAPC2	PSMD9	catalyzed by	<-	1
ANAPC2	PSME1	catalyzed by	<-	1
ANAPC2	PSME2	catalyzed by	<-	1
ANAPC2	PSME3	catalyzed by	<-	1
ANAPC2	PSME4	catalyzed by	<-	1
ANAPC2	PSMF1	catalyzed by	<-	1
ANAPC2	PTTG1	PPrel: inhibition, ubiquitination; catalyze; complex; input	-	1
ANAPC2	PTTG2	PPrel: inhibition, ubiquitination	-|	1
ANAPC2	RAD21	expression regulated by	<-	1
ANAPC2	RB1	predicted	-	0.64
ANAPC2	RELA	reaction	-	1
ANAPC2	RPS27A	catalyze; complex; input	->	1
ANAPC2	SEM1	catalyzed by	<-	1
ANAPC2	SKP2	complex	-	1
ANAPC2	SRF	expression regulated by	<-	1
ANAPC2	UBA52	catalyze; complex; input	->	1
ANAPC2	UBB	catalyze; complex; input	->	1
ANAPC2	UBC	catalyze; complex; input	->	1
ANAPC2	UBE2C	catalyze; catalyzed by; complex; input	<->	1
ANAPC2	UBE2D1	catalyze; catalyzed by; complex; input	<->	1
ANAPC2	UBE2E1	catalyze; catalyzed by; complex; input	<->	1
ANAPC2	UBE2S	predicted	-	0.64
ANAPC2	VENTX	activate; inhibited by	|->	1
ANGPT1	CRK	activate	->	1
ANGPT2	CSNK2B	predicted	-	0.64
ANK1	DYNLL1	complex; input	-	1
ANK1	RAB1B	complex; input	-	1
ANK1	STX5	complex; input	-	1
ANK1	YKT6	complex; input	-	1
ANK2	DYNLL1	complex; input	-	1
ANK2	RAB1B	complex; input	-	1
ANK2	STX5	complex; input	-	1
ANK2	YKT6	complex; input	-	1
ANK3	DYNLL1	complex; input	-	1
ANK3	RAB1B	complex; input	-	1
ANK3	STX5	complex; input	-	1
ANK3	YKT6	complex; input	-	1
ANKRD1	NR3C1	expression regulated by	<-	1
ANO10	CLCA1	activated by	<-	1
ANO10	CLCA2	activated by	<-	1
ANO10	CLCA3P	activated by	<-	1
ANO10	CLCA4	activated by	<-	1
ANP32A	GZMA	activated by	<-	1
ANP32A	NUP214	complex; input	-	1
ANXA1	ANXA5	predicted	-	1
ANXA1	GNAQ	complex; input	-	1
ANXA1	GNG2	complex; input	-	1
ANXA1	IQGAP1	predicted	-	0.65
ANXA1	S100A11	predicted	-	0.64
ANXA2	ANXA5	predicted	-	0.92
ANXA2	IQGAP1	predicted	-	0.58
ANXA2	S100A6	predicted	-	0.98
ANXA3	ATF2	predicted	-	0.64
ANXA3	EP300	expression regulated by	<-	1
ANXA3	GATA2	expression regulated by	<-	1
ANXA3	ISG15	predicted	-	0.64
ANXA5	BAG3	predicted	-	0.64
ANXA5	EED	predicted	-	0.77
ANXA5	FBN1	predicted	-	0.64
ANXA5	GPI	predicted	-	0.64
ANXA5	IQGAP1	predicted	-	0.64
ANXA5	KCNMA1	predicted	-	0.54
ANXA5	NTRK1	predicted	-	0.64
ANXA5	PA2G4	predicted	-	0.64
ANXA5	PDCD6	predicted	-	0.64
ANXA5	TERF1	predicted	-	0.64
ANXA7	GCA	predicted	-	0.54
AP1B1	PRKDC	predicted	-	0.64
AP1G1	ARF6	predicted	-	0.98
AP2A1	ARF6	activated by	<-	1
AP2A1	DPYSL2	complex	-	1
AP2A1	HTT	complex; input	-	1
AP2A1	KDM1A	predicted	-	0.64
AP2A2	ARF6	activated by	<-	1
AP2A2	DPYSL2	complex	-	1
AP2A2	HTT	complex; input	-	1
AP2B1	ARF6	activated by	<-	1
AP2M1	ARF6	activated by	<-	1
AP2M1	CSNK2B	predicted	-	0.64
AP2M1	HSPA9	predicted	-	0.73
AP2M1	PSAP	predicted	-	0.65
AP2S1	ARF6	activated by	<-	1
AP3B1	ARF6	predicted	-	0.98
AP3D1	ARF6	predicted	-	0.98
AP3D1	STX5	predicted	-	0.97
AP3S2	ARF6	predicted	-	0.64
APBB1IP	CRK	complex; input	-	1
APBB2	HTT	predicted	-	0.64
APC	CDC42	activate	->	1
APC	CSNK2A1	inhibited by	|-	1
APC	CSNK2B	inhibited by	|-	1
APC	IQGAP1	predicted	-	0.64
APC	MAP2K1	predicted	-	0.64
APC2	CRK	predicted	-	0.96
APC2	CSNK2A1	inhibited by	|-	1
APC2	CSNK2B	inhibited by	|-	1
APE1	GZMA	activated by	<-	1
APEX1	FEN1	complex; input	-	1
APEX1	HMGA1	predicted	-	0.64
APEX1	MPG	input	-	1
APEX1	PARP1	input	-	1
APEX1	RPA3	complex; input	-	1
API5	HTT	predicted	-	0.64
APLF	PARP1	predicted	-	0.64
APLF	PRKDC	complex; input	-	1
APLN	GNG2	complex; input	-	1
APLNR	GNAQ	PPrel: binding/association	-	1
APLNR	GNG2	PPrel: binding/association; complex; input	-	1
APMAP	LOXL3	predicted	-	0.77
APOA1	KRT1	predicted	-	0.64
APOB	APOBR	complex; input	-	1
APOB	ITGAM	complex; input	-	1
APOB	ITGB2	complex; input	-	1
APOBEC3D	APOBEC3F	predicted	-	0.64
APOBEC3F	APOBEC3G	predicted	-	0.64
APOBEC3F	CUL5	PPrel: activated, ubiquitination	<-	1
APOBEC3F	ELOB	PPrel: activated, ubiquitination	<-	1
APOBEC3F	ELOC	PPrel: activated, ubiquitination	<-	1
APOBEC3F	IRF3	GErel: expression by	<-	1
APOBEC3F	RNF7	PPrel: activated, ubiquitination	<-	1
APOBEC3G	HMGA1	complex; inhibite; input	-|	1
APOBR	APOC1	complex; input	-	1
APOBR	APOC4	complex; input	-	1
APOBR	PPARA	expression regulated by	<-	1
APOE	HP	predicted	-	0.64
APOL5	CRK	predicted	-	0.64
APOO	APOOL	complex; input	-	1
APOO	HSPA9	complex; input	-	1
APOOL	CHCHD3	complex; input	-	1
APOOL	CHCHD6	complex; input	-	1
APOOL	DNAJC11	complex; input	-	1
APOOL	HSPA9	complex; input	-	1
APOOL	IMMT	complex; input	-	1
APOOL	MICOS10	complex; input	-	1
APOOL	MICOS13	complex; input	-	1
APOOL	MTX1	complex; input	-	1
APOOL	MTX2	complex; input	-	1
APOOL	SAMM50	complex; input	-	1
APOOL	TMEM11	complex; input	-	1
APP	ARF6	predicted	-	0.64
APP	CLP1	predicted	-	0.64
APP	CSNK2A1	predicted	-	0.64
APP	DDX17	predicted	-	0.64
APP	FIP1L1	predicted	-	0.64
APP	GNAQ	complex; input	-	1
APP	GNG2	complex; input	-	1
APP	HMGA1	predicted	-	0.64
APP	NOLC1	predicted	-	0.64
APP	RPL23	predicted	-	0.64
APP	S100A8	predicted	-	0.64
APP	SUGT1	complex; input	-	1
APPBP2	PSAP	predicted	-	0.64
APPL1	RBBP4	predicted	-	0.98
APTX	DCLRE1C	complex; input	-	1
APTX	LIG4	complex; input	-	1
APTX	PARP1	predicted	-	0.64
APTX	POLM	complex; input	-	1
APTX	PRKDC	complex; input	-	1
APTX	TP53	predicted	-	0.64
APTX	XRCC1	predicted	-	0.64
APTX	XRCC4	complex; input	-	1
APTX	XRCC5	complex; input	-	1
APTX	XRCC6	complex; input	-	1
AQR	BCAS2	complex; input	-	1
AQR	CLP1	complex; input	-	1
AQR	CSTF1	complex; input	-	1
AQR	CSTF2	complex; input	-	1
AQR	CSTF3	complex; input	-	1
AQR	FIP1L1	complex; input	-	1
AQR	HNRNPD	complex; input	-	1
AQR	HNRNPH1	complex; input	-	1
AQR	HNRNPU	complex; input	-	1
AQR	NUDT21	complex; input	-	1
AQR	PPWD1	complex; input	-	1
AQR	PQBP1	complex; input	-	1
AQR	PRCC	complex; input	-	1
AQR	PRPF4	complex; input	-	1
AQR	RPA3	complex; input	-	1
AQR	SMNDC1	complex; input	-	1
AQR	SNRNP40	complex; input	-	1
AQR	SNW1	complex; input	-	1
AQR	SRSF4	complex; input	-	1
AQR	SRSF6	complex; input	-	1
AQR	U2SURP	complex; input	-	1
AQR	UPF3B	complex; input	-	1
AR	DYNLL1	activated by	<-	1
AR	GNG2	activate	->	1
AR	KDM1A	complex; input; predicted; reaction	-	1
AR	KMT2A	predicted	-	0.64
AR	NR3C1	complex; input	-	1
AR	PARP1	predicted	-	0.64
AR	PRKDC	reaction	-	1
AR	RCOR1	predicted	-	0.64
AR	RNF2	predicted	-	0.64
AR	RUNX2	complex; input; reaction	-	1
AR	SFPQ	predicted	-	0.64
AR	SUZ12	predicted	-	0.64
ARAF	MAP2K1	PPrel: activation; PPrel: activation, phosphorylation; PPrel: phosphorylation; catalyze; catalyzed by; complex; input	<->	1
ARAP1	CDC42	catalyze	->	1
ARAP2	ARF6	activate	->	1
ARAP2	CDC42	catalyze	->	1
ARAP3	ARF6	activate	->	1
ARAP3	CDC42	catalyze	->	1
ARCN1	DYNLL1	complex; input	-	1
ARCN1	RAB1B	complex; input	-	1
ARCN1	STX5	complex; input	-	1
ARCN1	YKT6	complex; input	-	1
AREG	CDC42	complex; input	-	1
AREG	STX5	input	-	1
ARF1	ARF6	PPrel: activated by; activated by	<-	1
ARF1	HTT	catalyze	->	1
ARF3	HTT	catalyze	->	1
ARF4	HTT	catalyze	->	1
ARF4	RAB1B	complex; input	-	1
ARF4	YKT6	complex; input	-	1
ARF5	HTT	catalyze	->	1
ARF6	ARFGAP1	catalyzed by; complex	<-	1
ARF6	ARFIP1	predicted	-	0.97
ARF6	ARFIP2	complex	-	1
ARF6	ARRB1	input	-	1
ARF6	ARRB2	input	-	1
ARF6	ASAP1	PPrel: activated by	<-	1
ARF6	ASAP2	PPrel: activated by; activate	<->	1
ARF6	ASAP3	PPrel: activated by	<-	1
ARF6	ATP6V1C1	predicted	-	0.77
ARF6	BIN1	activate	->	1
ARF6	CLTA	activate	->	1
ARF6	CLTB	activate	->	1
ARF6	CLTC	activate	->	1
ARF6	CLTCL1	activate	->	1
ARF6	CPE	activate	->	1
ARF6	CRK	complex; input	-	1
ARF6	CRKL	complex; input	-	1
ARF6	CYTH1	PPrel: activated by	<-	1
ARF6	CYTH2	PPrel: activated by; activate; activated by; input	<->	1
ARF6	CYTH3	PPrel: activated by; activated by	<-	1
ARF6	CYTH4	PPrel: activated by	<-	1
ARF6	DCTN1	predicted	-	0.64
ARF6	DYNC1H1	predicted	-	0.64
ARF6	E2F1	expression regulated by	<-	1
ARF6	EFNA1	activated by	<-	1
ARF6	EGF	activated by	<-	1
ARF6	EGFR	activated by	<-	1
ARF6	EIF4G1	predicted	-	0.64
ARF6	EPHA2	activated by	<-	1
ARF6	EPS15	activate	->	1
ARF6	EXOC1	activate	->	1
ARF6	EXOC2	activate	->	1
ARF6	EXOC3	activate	->	1
ARF6	EXOC4	activate	->	1
ARF6	EXOC5	activate	->	1
ARF6	EXOC6	activate	->	1
ARF6	EXOC7	activate	->	1
ARF6	EZR	predicted	-	0.64
ARF6	FANCI	predicted	-	0.64
ARF6	FBXO8	activated by	<-	1
ARF6	FCGR2A	PPrel: activated, indirect effect	<-	1
ARF6	FCHO1	activate	->	1
ARF6	FCHO2	activate	->	1
ARF6	GAB1	complex; input	-	1
ARF6	GDI2	predicted	-	0.64
ARF6	GGA1	predicted	-	0.64
ARF6	GGA3	complex; input	-	1
ARF6	GIT1	activated by; inhibited by	-	1
ARF6	GNA11	activated by	<-	1
ARF6	GNA14	activated by	<-	1
ARF6	GNA15	activated by	<-	1
ARF6	GNAQ	activated by	<-	1
ARF6	GRB2	complex; input	-	1
ARF6	GULP1	complex; input; reaction	-	1
ARF6	HGF	activated by; complex; input	<-	1
ARF6	HTT	catalyze	->	1
ARF6	IPCEF1	activated by	<-	1
ARF6	IQSEC1	activated by	<-	1
ARF6	ITGA2B	activated by; inhibited by	-	1
ARF6	ITGB3	activated by; inhibited by	-	1
ARF6	ITSN1	activate	->	1
ARF6	KALRN	activate; reaction	->	1
ARF6	KIF13B	inhibited by	|-	1
ARF6	KIF5B	predicted	-	0.64
ARF6	KLC1	inhibit	-|	1
ARF6	LHCGR	activated by	<-	1
ARF6	MAPK1	activate	->	1
ARF6	MAPK3	activate	->	1
ARF6	MAPK8IP3	complex; input	-	1
ARF6	MET	activated by; complex; input	<-	1
ARF6	MICALL1	predicted	-	0.64
ARF6	NCAPG	predicted	-	0.64
ARF6	NCK1	activated by	<-	1
ARF6	NECAP1	activate	->	1
ARF6	NME1	activate; complex; input	->	1
ARF6	NPM1	predicted	-	0.54
ARF6	NUDC	predicted	-	0.64
ARF6	PICK1	predicted	-	0.97
ARF6	PIK3CA	activated by	<-	1
ARF6	PIK3R1	activated by	<-	1
ARF6	PIP5K1A	PPrel: activation; activate	->	1
ARF6	PIP5K1B	PPrel: activation	->	1
ARF6	PIP5K1C	PPrel: activation; activate	->	1
ARF6	PLD1	PPrel: activation; activate	->	1
ARF6	PLD2	PPrel: activation; activate	->	1
ARF6	PLS1	predicted	-	0.64
ARF6	PXN	inhibited by	|-	1
ARF6	RAB11A	complex; input	-	1
ARF6	RAB11FIP3	complex; input	-	1
ARF6	RAB11FIP4	predicted	-	0.64
ARF6	RAB3GAP2	predicted	-	0.64
ARF6	RAB4A	activated by	<-	1
ARF6	RAB8A	predicted	-	0.64
ARF6	RABGAP1	predicted	-	0.64
ARF6	RAC1	PPrel: activated, indirect effect; PPrel: activation; activate; inhibit	<-	1
ARF6	RAC2	PPrel: activated, indirect effect	<-	1
ARF6	RALA	reaction	-	1
ARF6	RALBP1	PPrel: activated by	<-	1
ARF6	RCC2	predicted	-	0.64
ARF6	REPS1	activate	->	1
ARF6	RHOA	activate	->	1
ARF6	RUVBL1	predicted	-	0.64
ARF6	SCAMP2	reaction	-	1
ARF6	SEC13	predicted	-	0.64
ARF6	SEC63	predicted	-	0.56
ARF6	SGIP1	activate	->	1
ARF6	SLC2A4	activate	->	1
ARF6	SMC2	predicted	-	0.64
ARF6	SNAP91	predicted	-	0.64
ARF6	SPAG9	complex; input; reaction	-	1
ARF6	SRC	activated by	<-	1
ARF6	STM7	PPrel: activation	->	1
ARF6	SYK	PPrel: activated, indirect effect	<-	1
ARF6	TBC1D10A	complex; input	-	1
ARF6	TBC1D22B	predicted	-	0.64
ARF6	TIAM1	complex; input	-	1
ARF6	TRIM23	predicted	-	0.98
ARF6	TSHR	activate; activated by	<->	1
ARF6	USP6	activated by	<-	1
ARF6	VAMP3	activate	->	1
ARF6	VAV2	activated by; inhibite	<-|	1
ARFGAP1	RAB1B	complex; input	-	1
ARFGAP1	YKT6	complex; input	-	1
ARFGAP2	RAB1B	complex; input	-	1
ARFGAP2	YKT6	complex; input	-	1
ARFGAP3	RAB1B	complex; input	-	1
ARFGAP3	YKT6	complex; input	-	1
ARFIP2	HTT	catalyze	->	1
ARG1	MCM2	predicted	-	0.64
ARHGAP1	CDC42	activate; catalyze	->	1
ARHGAP10	CDC42	catalyze	->	1
ARHGAP11A	CDC42	catalyze	->	1
ARHGAP11B	CDC42	catalyze	->	1
ARHGAP12	CDC42	catalyze	->	1
ARHGAP15	CDC42	catalyze	->	1
ARHGAP17	CDC42	PPrel: inhibition; activate; catalyze	-	1
ARHGAP18	CDC42	catalyze	->	1
ARHGAP19	CDC42	catalyze	->	1
ARHGAP20	CDC42	catalyze	->	1
ARHGAP21	CDC42	catalyze	->	1
ARHGAP22	CDC42	catalyze	->	1
ARHGAP23	CDC42	catalyze	->	1
ARHGAP24	CDC42	catalyze	->	1
ARHGAP25	CDC42	catalyze	->	1
ARHGAP25	ITGB2	predicted	-	0.98
ARHGAP26	CDC42	catalyze	->	1
ARHGAP28	CDC42	catalyze	->	1
ARHGAP29	CDC42	catalyze	->	1
ARHGAP30	CDC42	catalyze	->	1
ARHGAP31	CDC42	catalyze	->	1
ARHGAP32	CDC42	catalyze	->	1
ARHGAP33	CDC42	catalyze	->	1
ARHGAP35	CDC42	catalyze	->	1
ARHGAP35	CSNK2A1	predicted	-	0.96
ARHGAP36	CDC42	catalyze	->	1
ARHGAP39	CDC42	catalyze	->	1
ARHGAP4	CDC42	catalyze	->	1
ARHGAP40	CDC42	catalyze	->	1
ARHGAP44	CDC42	catalyze	->	1
ARHGAP45	CDC42	catalyze	->	1
ARHGAP5	CDC42	catalyze	->	1
ARHGAP6	CDC42	catalyze	->	1
ARHGAP8	CDC42	catalyze	->	1
ARHGAP9	CDC42	catalyze	->	1
ARHGDIA	CDC42	complex; inhibit; input	-|	1
ARHGDIB	CDC42	complex; input	-	1
ARHGDIB	ITGB2	predicted	-	0.59
ARHGDIG	CDC42	complex; input	-	1
ARHGEF1	CDC42	PPrel: activation; catalyze	->	1
ARHGEF1	GNAQ	activated by; catalyze; catalyzed by	<->	1
ARHGEF11	CDC42	catalyze	->	1
ARHGEF11	CRK	predicted	-	0.98
ARHGEF12	CDC42	catalyze	->	1
ARHGEF16	CDC42	catalyze	->	1
