ONTOLOGY	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
BP	GO:1905952	regulation of lipid localization	10/345	75/6032	0.00980566885355619	0.00980566885355619	0.0845452730526229	PRKCD/PPARG/P2RX7/GPS2/TSPO/IRS2/NFKBIA/SSTR4/RXRA/PTPN2	10
BP	GO:0070371	ERK1 and ERK2 cascade	21/345	213/6032	0.00981196056019388	0.00981196056019388	0.0845452730526229	NOD2/PYCARD/TLR4/CD4/CCL24/RGS14/OR2AT4/JUN/PTPN6/CARD9/PTPN22/SSTR4/TEK/NPSR1/CCL26/C5AR1/CFLAR/GPBAR1/PTPN2/CTSH/NLRP12	21
BP	GO:0044403	biological process involved in symbiotic interaction	15/345	135/6032	0.00981322463351767	0.00981322463351767	0.0845452730526229	AZU1/TSG101/CD4/VAPA/LGALS1/JUN/SAP30/CXCR4/IGF2R/CARD9/SMPD1/ELANE/CHMP1A/TYRO3/IDE	15
BP	GO:0045622	regulation of T-helper cell differentiation	6/345	33/6032	0.00997383795262917	0.00997383795262917	0.0845452730526229	ANXA1/NLRP3/BCL6/IL4R/ZBTB7B/HLX	6
BP	GO:0050830	defense response to Gram-positive bacterium	6/345	33/6032	0.00997383795262917	0.00997383795262917	0.0845452730526229	TLR2/NOD2/PYCARD/P2RX7/CARD9/C5AR1	6
BP	GO:0060760	positive regulation of response to cytokine stimulus	6/345	33/6032	0.00997383795262917	0.00997383795262917	0.0845452730526229	GFI1/TLR2/TLR4/CXCR4/CASP1/IRF3	6
BP	GO:0097028	dendritic cell differentiation	6/345	33/6032	0.00997383795262917	0.00997383795262917	0.0845452730526229	BATF2/SPI1/CEBPB/LILRB2/LTBR/PSEN1	6
BP	GO:2001259	positive regulation of cation channel activity	6/345	33/6032	0.00997383795262917	0.00997383795262917	0.0845452730526229	STAC3/ADRB2/IFNGR2/ABCC8/PLCG2/PINK1	6
BP	GO:0120162	positive regulation of cold-induced thermogenesis	9/345	64/6032	0.00997413188627348	0.00997413188627348	0.0845452730526229	PPARGC1A/CEBPB/ADRB2/CXCR4/IL4R/IGF1R/ZBTB7B/THRA/TSHR	9
BP	GO:1904035	regulation of epithelial cell apoptotic process	9/345	64/6032	0.00997413188627348	0.00997413188627348	0.0845452730526229	TCF7L2/MAPK7/TNIP2/TEK/IGF1R/TNFAIP3/CFLAR/BAX/ZFP36	9
BP	GO:0034764	positive regulation of transmembrane transport	14/345	123/6032	0.0101212317235179	0.0101212317235179	0.0847985714454151	STAC3/CLTCL1/PTAFR/P2RX7/ADRB2/IRS2/IFNGR2/ABCC8/NPSR1/PLCG2/BAX/PINK1/PSEN1/P2RX3	14
BP	GO:0043433	negative regulation of DNA-binding transcription factor activity	14/345	123/6032	0.0101212317235179	0.0101212317235179	0.0847985714454151	GFI1/TCF7L2/KLF4/NOD2/PYCARD/HDAC4/SPI1/IRAK1/TRIB1/NLRP3/NFKBIA/ANXA4/TNFAIP3/NLRP12	14
BP	GO:0001910	regulation of leukocyte mediated cytotoxicity	7/345	43/6032	0.010197998134612	0.010197998134612	0.0847985714454151	SPI1/P2RX7/RIPK3/TYROBP/ITGAM/CRK/IL21	7
BP	GO:0007586	digestion	7/345	43/6032	0.010197998134612	0.010197998134612	0.0847985714454151	NOD2/TLR4/PPARGC1A/HRH2/NPSR1/VDR/SCT	7
BP	GO:0019882	antigen processing and presentation	7/345	43/6032	0.010197998134612	0.010197998134612	0.0847985714454151	NOD2/PYCARD/FCGR1A/LILRB2/RAB27A/CTSH/IDE	7
BP	GO:0032720	negative regulation of tumor necrosis factor production	7/345	43/6032	0.010197998134612	0.010197998134612	0.0847985714454151	NOD2/TLR4/PTPN6/TSPO/CD33/PTPN22/TNFAIP3	7
BP	GO:1902895	positive regulation of miRNA transcription	7/345	43/6032	0.010197998134612	0.010197998134612	0.0847985714454151	FOS/KLF4/PPARG/JUN/SPI1/FOSL1/ATOH8	7
BP	GO:0043372	positive regulation of CD4-positive, alpha-beta T cell differentiation	5/345	24/6032	0.0102548670615707	0.0102548670615707	0.0850403609983915	ANXA1/NLRP3/IL4R/ZBTB7B/HLX	5
BP	GO:1902105	regulation of leukocyte differentiation	21/345	214/6032	0.0103240379415217	0.0103240379415217	0.0853825840569091	HOXA7/ZBTB16/FOS/SMARCD3/TLR4/CD4/MITF/PTPN6/RASSF2/CEBPB/TYROBP/LILRB2/ANXA1/TRIB1/NLRP3/BCL6/IL4R/ZBTB7B/PTPN2/HLX/NDFIP1	21
BP	GO:0032872	regulation of stress-activated MAPK cascade	15/345	136/6032	0.0104741664108525	0.0104741664108525	0.0863906986986752	NOD2/PYCARD/TLR4/SPI1/RASSF2/GPS2/LTBR/CARD9/PTPN22/CRK/IGF1R/PER1/DUSP1/PINK1/MINK1	15
BP	GO:0009991	response to extracellular stimulus	23/345	242/6032	0.0107901921308929	0.0107901921308929	0.0885592402734627	FOS/USF1/NOD2/RALB/PPARGC1A/PPARG/P2RX7/ADRB2/TSPO/TFEB/MBD2/RASGRP4/NOCT/RXRA/IGF1R/CDKN2B/FOSL1/FADS1/VDR/SCT/BAX/ZFP36/CDKN1A	23
BP	GO:0010876	lipid localization	14/345	124/6032	0.0108367982708645	0.0108367982708645	0.0885592402734627	PRKCD/CLU/VAPA/PPARG/P2RX7/GPS2/TSPO/IRS2/ANXA1/NFKBIA/VLDLR/SSTR4/RXRA/PTPN2	14
BP	GO:0070664	negative regulation of leukocyte proliferation	8/345	54/6032	0.0109088780452226	0.0109088780452226	0.0885592402734627	PTPN6/CEBPB/TYROBP/LILRB2/BCL6/ZBTB7B/TNFAIP3/NDFIP1	8
BP	GO:0042100	B cell proliferation	9/345	65/6032	0.0110128175652233	0.0110128175652233	0.0885592402734627	TNFSF13B/PRKCD/TLR4/TYROBP/IRS2/BCL6/IL21/BAX/CDKN1A	9
BP	GO:0051592	response to calcium ion	9/345	65/6032	0.0110128175652233	0.0110128175652233	0.0885592402734627	FOS/NCSTN/JUN/P2RX7/SMPD1/PLCG2/IQGAP1/TXNIP/FOSB	9
BP	GO:0008333	endosome to lysosome transport	4/345	16/6032	0.0110559411672931	0.0110559411672931	0.0885592402734627	TSG101/ADRB2/CHMP1A/SORT1	4
BP	GO:0043011	myeloid dendritic cell differentiation	4/345	16/6032	0.0110559411672931	0.0110559411672931	0.0885592402734627	BATF2/SPI1/LTBR/PSEN1	4
BP	GO:0060142	regulation of syncytium formation by plasma membrane fusion	4/345	16/6032	0.0110559411672931	0.0110559411672931	0.0885592402734627	CD53/TYROBP/IL4R/CFLAR	4
BP	GO:0030098	lymphocyte differentiation	26/345	284/6032	0.0110709594296179	0.0110709594296179	0.0885592402734627	TNFSF13B/ZBTB16/SMARCD3/NFIL3/CD4/HDAC4/LGALS1/SPI1/PTPN6/GPS2/RIPK3/LILRB2/ANXA1/NLRP3/BCL6/PTPN22/IL4R/NKX2-3/ZBTB7B/IL21/PLCG2/PTPN2/BAX/HLX/TYRO3/NDFIP1	26
BP	GO:1901699	cellular response to nitrogen compound	36/345	427/6032	0.0110743973470446	0.0110743973470446	0.0885592402734627	HTR7/PRKCD/FOS/CCND3/NCSTN/USF1/NOD2/KLF11/PTAFR/P2RY2/RALB/TLR4/PPARG/HRH2/JUN/P2RX7/CEBPB/ADRB2/CXCR4/SH2B2/IRS2/KLF2/PTPN22/CRK/TYK2/GNA14/IGF1R/ZBTB7B/CFLAR/TSHR/BAIAP2L1/PTPN2/PSEN1/IDE/P2RX3/IRF3	36
BP	GO:0048732	gland development	27/345	298/6032	0.0110764965896164	0.0110764965896164	0.0885592402734627	HOXA10/HOXB3/HOXA5/HOXA3/JUN/CEBPB/RIPK3/IGF2R/TSPO/IRS2/EAF2/ANXA1/NKX2-3/ELF3/CDKN2B/VDR/ZBTB7B/ZNF703/HOXB9/THRA/TNFAIP3/CFLAR/TAF10/HOXA9/BAX/HLX/PSEN1	27
BP	GO:0048660	regulation of smooth muscle cell proliferation	13/345	112/6032	0.0110969508031668	0.0110969508031668	0.0885592402734627	TCF7L2/PTAFR/TLR4/PPARGC1A/PPARG/JUN/IRAK1/EREG/TRIB1/IGF1R/ELANE/TNFAIP3/CDKN1A	13
BP	GO:0071417	cellular response to organonitrogen compound	34/345	398/6032	0.0111133164264737	0.0111133164264737	0.0885592402734627	HTR7/PRKCD/FOS/CCND3/NCSTN/USF1/NOD2/KLF11/PTAFR/P2RY2/TLR4/PPARG/HRH2/JUN/P2RX7/CEBPB/ADRB2/CXCR4/SH2B2/IRS2/KLF2/PTPN22/CRK/TYK2/GNA14/IGF1R/ZBTB7B/CFLAR/TSHR/BAIAP2L1/PTPN2/PSEN1/IDE/P2RX3	34
BP	GO:0070302	regulation of stress-activated protein kinase signaling cascade	15/345	137/6032	0.0111697158564891	0.0111697158564891	0.0887774818723547	NOD2/PYCARD/TLR4/SPI1/RASSF2/GPS2/LTBR/CARD9/PTPN22/CRK/IGF1R/PER1/DUSP1/PINK1/MINK1	15
BP	GO:0032608	interferon-beta production	6/345	34/6032	0.0115438131453239	0.0115438131453239	0.0906210585175948	TLR2/PYCARD/TLR4/IRF5/TLR8/IRF3	6
BP	GO:0032648	regulation of interferon-beta production	6/345	34/6032	0.0115438131453239	0.0115438131453239	0.0906210585175948	TLR2/PYCARD/TLR4/IRF5/TLR8/IRF3	6
BP	GO:0006643	membrane lipid metabolic process	7/345	44/6032	0.0115497427522425	0.0115497427522425	0.0906210585175948	PRKCD/MGST2/VAPA/P2RX7/PIGU/SMPD1/BAX	7
BP	GO:0043407	negative regulation of MAP kinase activity	7/345	44/6032	0.0115497427522425	0.0115497427522425	0.0906210585175948	PRKCD/RGS14/PPARG/PTPN6/PTPN22/SMPD1/DUSP1	7
BP	GO:0045600	positive regulation of fat cell differentiation	7/345	44/6032	0.0115497427522425	0.0115497427522425	0.0906210585175948	ZBTB16/PPARG/CEBPB/ZNF385A/NOCT/ZBTB7B/ZFP36	7
BP	GO:0007254	JNK cascade	15/345	138/6032	0.0119010651122323	0.0119010651122323	0.0919660889122085	NOD2/PYCARD/TLR4/RASSF2/GPS2/IRAK1/TRIB1/LTBR/CARD9/PTPN22/CRK/IGF1R/PER1/PINK1/MINK1	15
BP	GO:0048659	smooth muscle cell proliferation	13/345	113/6032	0.0119131400545718	0.0119131400545718	0.0919660889122085	TCF7L2/PTAFR/TLR4/PPARGC1A/PPARG/JUN/IRAK1/EREG/TRIB1/IGF1R/ELANE/TNFAIP3/CDKN1A	13
BP	GO:0110053	regulation of actin filament organization	13/345	113/6032	0.0119131400545718	0.0119131400545718	0.0919660889122085	PRKCD/PYCARD/CCL24/PLEK/S100A10/PFN1/RAC1/CDC42EP3/CCL26/ARAP1/BAIAP2L1/FLII/WASF2	13
BP	GO:0051258	protein polymerization	11/345	89/6032	0.0120558975004137	0.0120558975004137	0.0919660889122085	PRKCD/PYCARD/CCL24/PFN1/RAC1/PSTPIP1/CDC42EP3/CCL26/BAIAP2L1/FLII/PINK1	11
BP	GO:0002262	myeloid cell homeostasis	12/345	101/6032	0.012088627094954	0.012088627094954	0.0919660889122085	HOXA5/NCSTN/HOXB6/SPI1/ACVR1B/KLF2/ANXA1/BCL6/THRA/PTPN2/BAX/ZFP36	12
BP	GO:0071241	cellular response to inorganic substance	12/345	101/6032	0.012088627094954	0.012088627094954	0.0919660889122085	FOS/NCSTN/JUN/TSPO/CRK/SMPD1/MT1H/CFLAR/PLCG2/ADCY7/IQGAP1/FOSB	12
BP	GO:0032368	regulation of lipid transport	9/345	66/6032	0.0121305867541861	0.0121305867541861	0.0919660889122085	PRKCD/PPARG/P2RX7/GPS2/TSPO/IRS2/NFKBIA/SSTR4/RXRA	9
BP	GO:0001912	positive regulation of leukocyte mediated cytotoxicity	5/345	25/6032	0.0122320909108722	0.0122320909108722	0.0919660889122085	SPI1/P2RX7/TYROBP/ITGAM/IL21	5
BP	GO:0007176	regulation of epidermal growth factor-activated receptor activity	5/345	25/6032	0.0122320909108722	0.0122320909108722	0.0919660889122085	TSG101/VPS25/EREG/ZGPAT/PSEN1	5
BP	GO:0009409	response to cold	5/345	25/6032	0.0122320909108722	0.0122320909108722	0.0919660889122085	FOS/ADRB2/NFKBIA/THRA/P2RX3	5
BP	GO:0032371	regulation of sterol transport	5/345	25/6032	0.0122320909108722	0.0122320909108722	0.0919660889122085	PPARG/GPS2/TSPO/NFKBIA/RXRA	5
BP	GO:0032374	regulation of cholesterol transport	5/345	25/6032	0.0122320909108722	0.0122320909108722	0.0919660889122085	PPARG/GPS2/TSPO/NFKBIA/RXRA	5
BP	GO:0032733	positive regulation of interleukin-10 production	5/345	25/6032	0.0122320909108722	0.0122320909108722	0.0919660889122085	TLR2/NOD2/PYCARD/TLR4/PLCG2	5
BP	GO:0046639	negative regulation of alpha-beta T cell differentiation	5/345	25/6032	0.0122320909108722	0.0122320909108722	0.0919660889122085	ANXA1/BCL6/IL4R/ZBTB7B/HLX	5
BP	GO:0050829	defense response to Gram-negative bacterium	5/345	25/6032	0.0122320909108722	0.0122320909108722	0.0919660889122085	AZU1/PYCARD/TLR4/CD4/ELANE	5
BP	GO:0098751	bone cell development	5/345	25/6032	0.0122320909108722	0.0122320909108722	0.0919660889122085	PTPN6/TYROBP/ZNF385A/WASF2/MEIS1	5
BP	GO:1903793	positive regulation of anion transport	5/345	25/6032	0.0122320909108722	0.0122320909108722	0.0919660889122085	PTAFR/P2RX7/CEBPB/SSTR4/PSEN1	5
BP	GO:0071396	cellular response to lipid	32/345	372/6032	0.012368127395336	0.012368127395336	0.09276095546502	GFI1/HOXA2/FOS/TLR2/NOD2/PTAFR/PYCARD/TLR4/SPI1/TNIP2/CEBPB/IRAK1/TSPO/LILRB2/ANXA1/TRIB1/NLRP3/NFKBIA/PTPN22/SSTR4/RXRA/IGF1R/PER1/VDR/ZNF703/TNFAIP3/CFLAR/PLCG2/GPBAR1/CASP1/ZFP36/IRF3	32
BP	GO:0000302	response to reactive oxygen species	13/345	114/6032	0.0127750825091923	0.0127750825091923	0.0951137529881472	PRKCD/FOS/MAPK7/JUN/RIPK3/KLF2/ANXA1/CRK/FOSL1/PRDX3/TNFAIP3/PINK1/TXNIP	13
BP	GO:0046631	alpha-beta T cell activation	13/345	114/6032	0.0127750825091923	0.0127750825091923	0.0951137529881472	ZBTB16/ANXA1/NLRP3/BCL6/PTPN22/IL4R/NKX2-3/TYK2/ZBTB7B/IL21/ELF4/HLX/NDFIP1	13
BP	GO:0071674	mononuclear cell migration	13/345	114/6032	0.0127750825091923	0.0127750825091923	0.0951137529881472	ARTN/PYCARD/C3AR1/CCL24/SPI1/RIPK3/CXCR4/ANXA1/CRK/CCL26/C5AR1/DUSP1/NLRP12	13
BP	GO:0030101	natural killer cell activation	7/345	45/6032	0.0130265723409942	0.0130265723409942	0.0962833607812613	NFIL3/TYROBP/PTPN22/RAB27A/TYK2/ELF4/TYRO3	7
BP	GO:0042058	regulation of epidermal growth factor receptor signaling pathway	7/345	45/6032	0.0130265723409942	0.0130265723409942	0.0962833607812613	TSG101/RALB/VPS25/EREG/ZGPAT/PTPN2/PSEN1	7
BP	GO:1903556	negative regulation of tumor necrosis factor superfamily cytokine production	7/345	45/6032	0.0130265723409942	0.0130265723409942	0.0962833607812613	NOD2/TLR4/PTPN6/TSPO/CD33/PTPN22/TNFAIP3	7
BP	GO:0048598	embryonic morphogenesis	33/345	388/6032	0.0130713963756012	0.0130713963756012	0.0963818624321435	HOXA10/SATB2/HOXA7/HOXB7/HOXB3/HOXA2/HOXA4/ZBTB16/HOXA5/MAPK7/HSBP1/HOXB4/KLF4/HOXB6/HOXA3/ITGA7/HOXB5/IRX3/HOXB8/HOXB2/PFN1/PLXNB2/ATOH8/HOXA1/HOXB9/TAF10/DUSP1/HOXA9/BAX/HLX/PSEN1/SP9/MESP2	33
BP	GO:0050920	regulation of chemotaxis	14/345	127/6032	0.0132231240474666	0.0132231240474666	0.0972662490029997	ARTN/AZU1/NOD2/C3AR1/F3/SPI1/CXCR4/GPSM3/RAC1/ELANE/CCL26/C5AR1/PTPN2/DUSP1	14
BP	GO:0031331	positive regulation of cellular catabolic process	18/345	179/6032	0.0134047939296254	0.0134047939296254	0.0983635240518326	PRKCD/NOD2/RALB/CLU/P2RX7/ADRB2/IRS2/TRIB1/TFEB/NOCT/IKBKG/MLXIPL/ZC3H12D/BAX/PINK1/PSEN1/ZFP36/TOB1	18
BP	GO:0061024	membrane organization	22/345	233/6032	0.0134365859652503	0.0134365859652503	0.0983635240518326	BID/PRKCD/TSG101/CLU/VAPA/FCGR1A/VPS25/P2RX7/NDRG1/S100A10/CXCR4/TSPO/ITGAM/ANXA1/RAC1/SMPD1/CHMP1A/PLCG2/MTCH1/BAIAP2L1/BAX/PINK1	22
BP	GO:0002347	response to tumor cell	4/345	17/6032	0.0138188394340382	0.0138188394340382	0.100202958929282	KLF4/SPI1/TNFRSF10B/TXNIP	4
BP	GO:0010875	positive regulation of cholesterol efflux	4/345	17/6032	0.0138188394340382	0.0138188394340382	0.100202958929282	PPARG/GPS2/NFKBIA/RXRA	4
BP	GO:0032727	positive regulation of interferon-alpha production	4/345	17/6032	0.0138188394340382	0.0138188394340382	0.100202958929282	TLR4/IRF5/TLR8/IRF3	4
BP	GO:0045624	positive regulation of T-helper cell differentiation	4/345	17/6032	0.0138188394340382	0.0138188394340382	0.100202958929282	ANXA1/NLRP3/IL4R/HLX	4
BP	GO:0046634	regulation of alpha-beta T cell activation	10/345	79/6032	0.013933653576472	0.013933653576472	0.100796642893628	ZBTB16/ANXA1/NLRP3/BCL6/PTPN22/IL4R/TYK2/ZBTB7B/HLX/NDFIP1	10
BP	GO:0051403	stress-activated MAPK cascade	18/345	180/6032	0.0141389658583835	0.0141389658583835	0.101800554180361	NOD2/PYCARD/TLR4/SPI1/RASSF2/GPS2/IRAK1/TRIB1/LTBR/CARD9/PTPN22/CRK/IGF1R/PER1/DUSP1/PINK1/MINK1/ZFP36	18
BP	GO:0062197	cellular response to chemical stress	18/345	180/6032	0.0141389658583835	0.0141389658583835	0.101800554180361	PRKCD/FOS/MAPK7/PYCARD/TLR4/PPARGC1A/JUN/RIPK3/TSPO/KLF2/ANXA1/NLRP3/NFE2L1/PRDX3/TNFAIP3/PINK1/CASP1/MCL1	18
BP	GO:0072594	establishment of protein localization to organelle	16/345	154/6032	0.0143802125769046	0.0143802125769046	0.102849447306119	BID/PRKCD/TSG101/CLU/VPS25/TSPO/AKIRIN2/ZFAND6/NFKBIA/TNFAIP3/BAX/PINK1/TXNIP/PSEN1/SORT1/CDKN1A	16
BP	GO:0030224	monocyte differentiation	5/345	26/6032	0.0144527001116441	0.0144527001116441	0.102849447306119	HOXA7/CD4/PPARG/JUN/PDE1B	5
BP	GO:0090199	regulation of release of cytochrome c from mitochondria	5/345	26/6032	0.0144527001116441	0.0144527001116441	0.102849447306119	BID/PYCARD/CLU/BAX/PINK1	5
BP	GO:0099601	regulation of neurotransmitter receptor activity	5/345	26/6032	0.0144527001116441	0.0144527001116441	0.102849447306119	HOMER3/ADRB2/IFNGR2/PINK1/MINK1	5
BP	GO:1905953	negative regulation of lipid localization	5/345	26/6032	0.0144527001116441	0.0144527001116441	0.102849447306119	PPARG/TSPO/IRS2/NFKBIA/PTPN2	5
BP	GO:0010821	regulation of mitochondrion organization	9/345	68/6032	0.0146171800358791	0.0146171800358791	0.103660362517675	BID/PYCARD/SIRT7/PPARGC1A/CLU/PPARG/TSPO/BAX/PINK1	9
BP	GO:1901184	regulation of ERBB signaling pathway	7/345	46/6032	0.0146344041201423	0.0146344041201423	0.103660362517675	TSG101/RALB/VPS25/EREG/ZGPAT/PTPN2/PSEN1	7
BP	GO:0002712	regulation of B cell mediated immunity	6/345	36/6032	0.0151919783511832	0.0151919783511832	0.106140555240327	TNFSF13/NOD2/FCGR1A/PTPN6/BCL6/NDFIP1	6
BP	GO:0002823	negative regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	6/345	36/6032	0.0151919783511832	0.0151919783511832	0.106140555240327	NOD2/PTPN6/BCL6/IL4R/ZBTB7B/NDFIP1	6
BP	GO:0002889	regulation of immunoglobulin mediated immune response	6/345	36/6032	0.0151919783511832	0.0151919783511832	0.106140555240327	TNFSF13/NOD2/FCGR1A/PTPN6/BCL6/NDFIP1	6
BP	GO:0030225	macrophage differentiation	6/345	36/6032	0.0151919783511832	0.0151919783511832	0.106140555240327	TLR2/CD4/SPI1/TRIB1/NKX2-3/PTPN2	6
BP	GO:0051881	regulation of mitochondrial membrane potential	6/345	36/6032	0.0151919783511832	0.0151919783511832	0.106140555240327	BID/P2RX7/TSPO/PRDX3/BAX/PINK1	6
BP	GO:0030036	actin cytoskeleton organization	28/345	320/6032	0.0151926677108703	0.0151926677108703	0.106140555240327	PRKCD/IQSEC2/PYCARD/CCL24/PLEK/S100A10/TYROBP/NPHP4/ANXA1/BCL6/CRK/ARHGDIA/PFN1/TEK/RAC1/PSTPIP1/CDC42EP3/MICAL1/CCL26/ANTXR1/ARAP1/CFLAR/BST2/BAIAP2L1/FLII/IQGAP1/WASF2/MINK1	28
BP	GO:0010639	negative regulation of organelle organization	13/345	117/6032	0.0156515282787906	0.0156515282787906	0.109097213059451	PRKCD/CLU/PPARG/TERF2/TSPO/LILRB2/PFN1/ARAP1/DUSP1/FLII/PINK1/WASF2/STYXL1	13
BP	GO:1902903	regulation of supramolecular fiber organization	16/345	156/6032	0.0161118332251236	0.0161118332251236	0.110277907402028	PRKCD/PYCARD/CLU/CCL24/PLEK/S100A10/PFN1/RAC1/CDC42EP3/CCL26/PFDN1/ARAP1/BAIAP2L1/FLII/WASF2/PSEN1	16
BP	GO:0046209	nitric oxide metabolic process	7/345	47/6032	0.0163790063540085	0.0163790063540085	0.110277907402028	TLR2/KLF4/TLR4/CLU/TSPO/KLF2/RAC1	7
BP	GO:1902904	negative regulation of supramolecular fiber organization	7/345	47/6032	0.0163790063540085	0.0163790063540085	0.110277907402028	PRKCD/CLU/PFN1/PFDN1/ARAP1/FLII/WASF2	7
BP	GO:2000630	positive regulation of miRNA metabolic process	7/345	47/6032	0.0163790063540085	0.0163790063540085	0.110277907402028	FOS/KLF4/PPARG/JUN/SPI1/FOSL1/ATOH8	7
BP	GO:1903034	regulation of response to wounding	10/345	81/6032	0.0164300750453004	0.0164300750453004	0.110277907402028	PRKCD/USF1/KLF4/F3/CXCR4/ABCC8/ANXA1/CRK/IGF1R/TNFAIP3	10
BP	GO:0002706	regulation of lymphocyte mediated immunity	11/345	93/6032	0.0164357538976626	0.0164357538976626	0.110277907402028	TNFSF13/NOD2/FCGR1A/PTPN6/P2RX7/RIPK3/NLRP3/BCL6/CRK/IL21/NDFIP1	11
BP	GO:0019076	viral release from host cell	3/345	10/6032	0.0164696090466428	0.0164696090466428	0.110277907402028	TSG101/VAPA/CHMP1A	3
BP	GO:0030837	negative regulation of actin filament polymerization	3/345	10/6032	0.0164696090466428	0.0164696090466428	0.110277907402028	PRKCD/PFN1/FLII	3
BP	GO:0034616	response to laminar fluid shear stress	3/345	10/6032	0.0164696090466428	0.0164696090466428	0.110277907402028	MAPK7/KLF4/KLF2	3
BP	GO:0035891	exit from host cell	3/345	10/6032	0.0164696090466428	0.0164696090466428	0.110277907402028	TSG101/VAPA/CHMP1A	3
BP	GO:0036462	TRAIL-activated apoptotic signaling pathway	3/345	10/6032	0.0164696090466428	0.0164696090466428	0.110277907402028	ZDHHC3/SPI1/TNFRSF10B	3
BP	GO:0043243	positive regulation of protein-containing complex disassembly	3/345	10/6032	0.0164696090466428	0.0164696090466428	0.110277907402028	PLEK/ADRB2/IGF1R	3
BP	GO:0046466	membrane lipid catabolic process	3/345	10/6032	0.0164696090466428	0.0164696090466428	0.110277907402028	PRKCD/MGST2/SMPD1	3
BP	GO:0051412	response to corticosterone	3/345	10/6032	0.0164696090466428	0.0164696090466428	0.110277907402028	FOS/FOSL1/FOSB	3
BP	GO:0090148	membrane fission	3/345	10/6032	0.0164696090466428	0.0164696090466428	0.110277907402028	TSG101/VPS25/CHMP1A	3
BP	GO:1902683	regulation of receptor localization to synapse	3/345	10/6032	0.0164696090466428	0.0164696090466428	0.110277907402028	ZDHHC3/IQSEC2/TYROBP	3
BP	GO:1902916	positive regulation of protein polyubiquitination	3/345	10/6032	0.0164696090466428	0.0164696090466428	0.110277907402028	NOD2/PTPN22/SPSB4	3
BP	GO:2000269	regulation of fibroblast apoptotic process	3/345	10/6032	0.0164696090466428	0.0164696090466428	0.110277907402028	BID/BTG1/STK17B	3
BP	GO:0045765	regulation of angiogenesis	17/345	170/6032	0.0168342970252315	0.0168342970252315	0.111284336722368	BTG1/HOXA5/MAPK7/KLF4/C3AR1/F3/CCL24/PPARG/CXCR4/KLF2/ABCC8/TEK/HTATIP2/C5AR1/TNFAIP3/ITGAX/CTSH	17
BP	GO:1900744	regulation of p38MAPK cascade	5/345	27/6032	0.0169284914795256	0.0169284914795256	0.111284336722368	SPI1/PTPN22/PER1/DUSP1/MINK1	5
BP	GO:2000272	negative regulation of signaling receptor activity	5/345	27/6032	0.0169284914795256	0.0169284914795256	0.111284336722368	TSG101/PPARG/VPS25/ZGPAT/PSEN1	5
BP	GO:0001913	T cell mediated cytotoxicity	4/345	18/6032	0.0169835899507666	0.0169835899507666	0.111284336722368	P2RX7/RIPK3/RAB27A/CTSH	4
BP	GO:0032373	positive regulation of sterol transport	4/345	18/6032	0.0169835899507666	0.0169835899507666	0.111284336722368	PPARG/GPS2/NFKBIA/RXRA	4
BP	GO:0032376	positive regulation of cholesterol transport	4/345	18/6032	0.0169835899507666	0.0169835899507666	0.111284336722368	PPARG/GPS2/NFKBIA/RXRA	4
BP	GO:0032703	negative regulation of interleukin-2 production	4/345	18/6032	0.0169835899507666	0.0169835899507666	0.111284336722368	HOMER3/NOD2/TNFAIP3/ZFP36	4
BP	GO:0090022	regulation of neutrophil chemotaxis	4/345	18/6032	0.0169835899507666	0.0169835899507666	0.111284336722368	NOD2/C3AR1/RAC1/C5AR1	4
BP	GO:1901223	negative regulation of NIK/NF-kappaB signaling	4/345	18/6032	0.0169835899507666	0.0169835899507666	0.111284336722368	SPI1/RASSF2/NLRP3/NLRP12	4
BP	GO:1904994	regulation of leukocyte adhesion to vascular endothelial cell	4/345	18/6032	0.0169835899507666	0.0169835899507666	0.111284336722368	KLF4/PTAFR/IRAK1/ELANE	4
BP	GO:0045581	negative regulation of T cell differentiation	6/345	37/6032	0.017286322207995	0.017286322207995	0.113025952898429	ANXA1/BCL6/IL4R/ZBTB7B/PTPN2/HLX	6
BP	GO:0061097	regulation of protein tyrosine kinase activity	9/345	70/6032	0.0174612324203429	0.0174612324203429	0.113683768523935	TSG101/RAP2C/FCGR1A/VPS25/EREG/UNC119/ZGPAT/PTPN2/PSEN1	9
BP	GO:1902106	negative regulation of leukocyte differentiation	9/345	70/6032	0.0174612324203429	0.0174612324203429	0.113683768523935	HOXA7/TLR4/ANXA1/TRIB1/BCL6/IL4R/ZBTB7B/PTPN2/HLX	9
BP	GO:0043603	cellular amide metabolic process	23/345	253/6032	0.0176701563844767	0.0176701563844767	0.114799742115709	RRBP1/PRKCD/MGST2/NCSTN/NOD2/PTAFR/CLU/VAPA/P2RX7/ZNF385A/NOCT/SMPD1/IFNGR1/PLXNB2/ELANE/PER1/ZC3H12D/PINK1/PSEN1/CTSH/ZFP36/IDE/TOB1	23
BP	GO:0033002	muscle cell proliferation	16/345	158/6032	0.0180007462013713	0.0180007462013713	0.11669975291567	TCF7L2/FOS/PTAFR/TLR4/PPARGC1A/PPARG/JUN/IRAK1/SIX5/EREG/TRIB1/IGF1R/ELANE/TNFAIP3/CFLAR/CDKN1A	16
