nodeLabel	Cluster_IDH2_R_25k	Cluster_IDH2_NR_25k	distance
TNP1	0.0318211252817973	0.303488185368731	0.1965
HERPUD1	0.177519987551343	0.449765499924735	0.1964
OR13F1	0	0.271358243594877	0.1964
PURA	0.0304583298977471	0.301977352126639	0.1964
RILPL1	0.047827623509759	0.319384751861208	0.1964
SAFB	0.143472297004515	0.415432611152127	0.1963
GPR63	0	0.270994491749102	0.1962
RAB27B	0	0.270793193936795	0.196
HOMER2	0.189716797192981	0.461328811075422	0.1959
MAR01605	0	0.270204319482143	0.1956
NPR3	0.245590185328257	0.516934463895489	0.1955
YAF2	0.0546365403649189	0.324950028648995	0.1955
PDX1	0.132726083901161	0.403312280967072	0.1954
HOXD13	0	0.269748897652774	0.1953
OR14A16	0.0281250984637022	0.298102256276881	0.1953
WBP2	0.049789833259357	0.319836963908517	0.1953
FLII	0.303806313054718	0.574898357205754	0.1952
ZMYND10	0.193962450858859	0.464068506817919	0.1949
ATXN3L	0.124866796496554	0.394267931451432	0.1946
POLR2K	0.0378162008700865	0.306789979871679	0.1946
FGF6	0.131035041278845	0.399969354524973	0.1942
NEK10	0.0308437114255173	0.299039618667487	0.1941
SLTM	0.294077440876916	0.563264142559452	0.1939
ZNF256	0.131846961349414	0.400242627865562	0.1939
KIAA0513	0.125794426149014	0.394113487856614	0.1938
PHOX2B	0.0486223159890288	0.316570023791763	0.1938
PKP2	0.0323424413941424	0.300192880655224	0.1938
ZBTB8OS	0.14252722117506	0.410910090882834	0.1938
FOXK1	0.0332314989641854	0.300172716257132	0.1932
ZBTB16	0.177811203946441	0.445446712187127	0.1932
ZNF835	0.186178967403097	0.453458536064499	0.1929
OR5P2	0.124557776856301	0.390943183779958	0.1925
NKIRAS1	0.114368258920644	0.380645868153797	0.1924
ZNF780A	0.137211058970027	0.403503713053734	0.1924
CLEC10A	0.0375050905727127	0.303151405026684	0.1923
OR2G2	0.127161026793164	0.392830347185193	0.192
MAR04336	0	0.264922160389446	0.1919
CCND2	0.23169884551369	0.497632274303612	0.1918
CCND3	0.227207573603155	0.493047141594705	0.1917
TOB1	0.03492412633117	0.299808193458553	0.1917
FCRL2	0.0378382332440816	0.302024780007527	0.1912
ARHGAP33	0.13123258360928	0.395142916421417	0.1907
MAR09886	0	0.263272387194356	0.1907
TBXA2R	0.126354247938457	0.390074470494678	0.1906
ZNF14	0	0.262767721736159	0.1904
FNIP1	0.0379353913810257	0.300842182933866	0.1903
UNC5D	0.0405823602783689	0.302839612032446	0.1899
DZIP3	0.179545247663141	0.442353362513133	0.1898
MAR07632	0	0.262021929488819	0.1898
DPF1	0.131002384005723	0.393282295977761	0.1896
GNS	0.149614568580367	0.411966498673464	0.1895
CSF3R	0.182276633744133	0.444599509408114	0.1894
ZNF180	0.134589471608833	0.396616586584379	0.1894
MAR09881	0	0.261266357402081	0.1893
MAR08106	0	0.261147647975059	0.1892
IRF6	0.178289138151026	0.440161758238687	0.1891
SOCS7	0.188034604685581	0.449966268435116	0.1891
RXFP3	0.130326852762768	0.391875526292073	0.189
MAR00119	0	0.260384256763048	0.1887
MAR04799	0	0.260018415617516	0.1884
MAR04810	0	0.260018415617516	0.1884
ZNF83	0.121019506747534	0.381527671992344	0.1883
RHOB	0.035030052154254	0.294495604422877	0.1879
ZNF275	0.250745853439224	0.511097073723905	0.1878
MAR03214	0	0.259011515214328	0.1877
MAR04147	0	0.258818684290921	0.1876
MAR04152	0	0.258818684290921	0.1876
MAR08662	0	0.258818684290921	0.1876
MAR08663	0	0.258818684290921	0.1876
MAR08667	0	0.258818684290921	0.1876
MAR08668	0	0.258818684290921	0.1876
OR10H2	0.0455663904617697	0.304578462484006	0.1875
ZNF197	0.0437497867023977	0.302695615411106	0.1875
MAR01911	0	0.258425087628799	0.1873
MAR12171	0	0.257802574425	0.1869
MAR12234	0	0.257802574425	0.1869
MAR12237	0	0.257802574425	0.1869
MAR12240	0	0.25780542361964	0.1869
MAR12243	0	0.257802574425	0.1869
MAR12280	0	0.25780542361964	0.1869
MAR12284	0	0.257802574425	0.1869
MAR12287	0	0.257802574425	0.1869
MAR12291	0	0.257802574425	0.1869
MAR12297	0	0.257802574425	0.1869
MAR12303	0	0.257802574425	0.1869
CORO1B	0.0403043734036035	0.298193615189171	0.1868
MAR12195	0	0.257793314118549	0.1868
RARG	0.236390915781943	0.4948253126239	0.1865
TAS2R41	0.0398376402314898	0.297316278737508	0.1865
IFNB1	0.189834740722833	0.448006308362447	0.1864
GPR37	0.133038122418505	0.390299901753061	0.186
MAR06244	0	0.256556599182152	0.186
RAPGEF3	0.0413548092287653	0.29819991347852	0.186
RUFY3	0.0454214079625526	0.30190337148734	0.1858
SFRP5	0	0.256268666954574	0.1858
NFYA	0	0.255332889380081	0.1851
OR2T27	0.0490506526131931	0.304114021629391	0.1848
OR4D6	0	0.254718950133837	0.1847
POFUT1	0	0.25464383079706	0.1846
TSPO	0.146561111670763	0.401862127569413	0.1846
RHEBL1	0	0.254277103314211	0.1844
MAR04956	0	0.253672196434949	0.1839
SNX13	0.137162217798421	0.391507421480256	0.1839
ABCG1	0.135248595204367	0.389350813954787	0.1838
OR2T34	0	0.253357284855094	0.1837
CTSZ	0.236161842178824	0.490312139541043	0.1835
FUZ	0	0.253042360171887	0.1835
EFNB3	0.124812870954268	0.378312794600381	0.1834
CYP27C1	0	0.252696333399086	0.1833
MAR01611	0	0.252568933348725	0.1832
SIRT1	0.12923601616393	0.382563768736921	0.1832
PEX11A	0.0824253638543986	0.335139529067303	0.183
QRFPR	0.0303507574676064	0.282842559953125	0.183
MAR09617	0	0.252154033706516	0.1829
DNM1L	0	0.252072236305197	0.1828
SERPINB3	0.0487128110210261	0.300962512961404	0.1828
AVPR1B	0	0.25174752264934	0.1826
TAAR8	0	0.251645326257672	0.1825
HIBCH	0	0.251476566758652	0.1824
ZNF704	0.12886964528535	0.3808421458816	0.1823
LRRC39	0	0.251151883801215	0.1822
MAR03817	0	0.250926981812488	0.182
FLT1	0	0.250632532422623	0.1818
PLEKHM2	0	0.250658849211854	0.1818
TRAPPC9	0	0.250356266335832	0.1816
MAR03797	0	0.250158687362329	0.1815
ZFP36	0.187150123556664	0.438320642794975	0.1815
MAR00758	0	0.250030329212167	0.1814
MAR00781	0	0.249889747453635	0.1813
MAR08219	0	0.249978195345592	0.1813
SNX1	0.0517317083795159	0.301978372260011	0.1813
MAR06311	0	0.249772481747119	0.1812
GTF2IRD2	0.0283615231424699	0.278113496566631	0.1811
RCAN3	0.181559963170162	0.431928523691567	0.181
TIGD6	0.128344291720578	0.378538870305442	0.181
S100A6	0.282205595686389	0.532909491418835	0.1809
PLEK	0	0.249184588729095	0.1808
CLEC3B	0	0.248948697957948	0.1806
CCDC127	0	0.248686441939787	0.1804
OR10H1	0	0.248663546106063	0.1804
BHLHE23	0.181851267308181	0.43122964435704	0.1803
OSBPL1A	0	0.248510041706569	0.1803
RIT2	0	0.248509277557572	0.1803
ZNF385D	0.129096215445938	0.37826180264096	0.1803
MARVELD2	0	0.248369363916337	0.1802
ZNF536	0	0.248238491049374	0.1801
LYST	0.129101601389849	0.377794512402938	0.18
MAFG	0.053319584804929	0.301727693096706	0.18
OR4C3	0	0.248148105552636	0.18
KATNAL1	0	0.247898074973755	0.1799
SLC46A3	0	0.248010877335325	0.1799
ARL5C	0.133055550883232	0.381580494344144	0.1798
CST4	0	0.247755975969676	0.1798
DENND2C	0	0.247771345385701	0.1798
TAF1C	0	0.247749059149797	0.1798
EPHX2	0.033321352599179	0.28113094464897	0.1797
PNPLA7	0	0.247691404914083	0.1797
ZNF600	0	0.247656031212465	0.1797
GNPTAB	0	0.247482101136313	0.1796
MAR03387	0	0.247469008647117	0.1796
MAR03493	0	0.247469008647117	0.1796
S100A7A	0.0530447393259693	0.300809767676448	0.1796
BSX	0.0466123621799071	0.294280068338982	0.1795
ZNF189	0	0.247315653060037	0.1795
SHMT1	0	0.247123515161815	0.1793
RGS1	0	0.246753113790991	0.1791
RNASE7	0	0.246826657943242	0.1791
TBC1D19	0	0.246629157452869	0.179
OR51E2	0	0.24647948038578	0.1789
FCRL5	0	0.246064463198806	0.1786
GABRE	0	0.246087035053968	0.1786
CLEC4C	0	0.246025537159428	0.1785
ZNF384	0.0300656471631817	0.276117314280116	0.1785
DMXL1	0.0316063900740099	0.277587677365669	0.1784
NAV3	0	0.24586426136391	0.1784
SPRED2	0	0.245835413563013	0.1784
FOXI1	0.0373848637754845	0.283298016100538	0.1783
GOLM1	0	0.245679370493933	0.1783
GTF2IRD1	0	0.245606747718374	0.1783
KIFAP3	0.227201325680413	0.474052445407271	0.1783
TAAR2	0	0.245655948148332	0.1783
KIF1C	0.123783942791362	0.369950359178458	0.1782
MAR04287	0	0.245473111371475	0.1782
OR4D9	0	0.245477020783753	0.1782
ALG11	0	0.245262614483097	0.178
KIAA2013	0.0540179974918559	0.299528944726208	0.178
LDB2	0	0.245303331458123	0.178
ZSCAN5A	0	0.245278276341405	0.178
MAR01584	0	0.245126278011322	0.1779
SORCS2	0	0.245061194411065	0.1779
ZNF786	0.122842145177782	0.368535352386725	0.1779
EIF4EBP2	0.0273919197403773	0.272427592790624	0.1778
UBE2D1	0	0.244938781883586	0.1778
WDHD1	0	0.244918368777246	0.1778
BIRC2	0.0398781659112356	0.284914116939476	0.1777
CLEC18A	0	0.244764383891191	0.1777
NHLH2	0.156860702408127	0.402476741911002	0.1777
ZCWPW2	0	0.244866536739439	0.1777
AKR1C3	0.0565232604019377	0.301442229273608	0.1776
CLEC11A	0	0.244614941521547	0.1776
FGF19	0	0.244696762470088	0.1776
GZMK	0.0525919717623277	0.297534312782825	0.1776
ZNF37A	0.109182060156666	0.35446513196735	0.1776
ZNF804B	0	0.244719568905655	0.1776
NAGA	0	0.244556691936064	0.1775
P4HA2	0	0.244474784271499	0.1775
RHOXF1	0	0.244560628527014	0.1775
ZNF136	0.123345493613635	0.368373966083876	0.1774
GPR149	0	0.244257167704524	0.1773
TIAM2	0.136279688854739	0.381248677433277	0.1773
HLA-B	0.0305866863473698	0.274871680277339	0.1772
ITGAV	0	0.244064483428331	0.1772
LRRFIP2	0	0.244174284692392	0.1772
PAX9	0	0.24410478080983	0.1772
UBP1	0.135356393697395	0.380198234220678	0.1772
GRIK2	0	0.243986224036563	0.1771
MAR04285	0	0.244022592745126	0.1771
LIN28B	0	0.243854897220467	0.177
LPAR3	0	0.243786017201129	0.177
ATP2C1	0.283518590685166	0.528579618788317	0.1769
FAM161A	0	0.243634671919134	0.1769
TMEM14C	0	0.243746414746548	0.1769
MAR05307	0	0.243554571117646	0.1768
MAR05313	0	0.243602161600676	0.1768
DUSP10	0	0.243361654372418	0.1767
VGLL4	0.293432263182605	0.53835679456861	0.1767
CXCL16	0.186140696387207	0.430320184995416	0.1766
FRMD6	0	0.243228910414763	0.1766
ZNF354B	0	0.243193913774477	0.1766
EFHD2	0.179606682152182	0.423674685912013	0.1765
OR2L3	0.218005308220694	0.462178999543667	0.1765
C1QTNF7	0	0.24296780333744	0.1764
RASGRF2	0	0.243030739068827	0.1764
MALT1	0.189563521443805	0.433211322971277	0.1762
MAR09616	0	0.242634302315087	0.1762
GRIN2A	0	0.242488030825471	0.1761
LHX5	0	0.242587161412966	0.1761
MAR02885	0	0.242594353484045	0.1761
OR3A3	0.0343130788326723	0.277088083370397	0.1761
RFXAP	0.186687140024624	0.430163321640357	0.1761
ZNF823	0	0.242534407606262	0.1761
JUP	0.389677033647379	0.633967437251288	0.176
MAR09603	0	0.242419235310552	0.176
MAR09604	0	0.242419235310552	0.176
OR8B2	0	0.242389626228239	0.176
ZNF254	0.0351709352255771	0.277709677286803	0.176
OR11L1	0	0.242341597407255	0.1759
OR6B1	0	0.242223853040596	0.1759
DCK	0.0586252138824584	0.30102058188113	0.1758
DPPA4	0	0.24218698632373	0.1758
LY9	0	0.242110816000462	0.1758
MAR09602	0	0.242094774552255	0.1758
NKX6-2	0	0.2421733590667	0.1758
THEG	0	0.242153316432123	0.1758
SLC24A5	0	0.241928631196994	0.1757
ZNF436	0	0.241918993295673	0.1757
MAR08357	0	0.241879631242095	0.1756
NKX2-5	0	0.241900518688373	0.1756
PDGFC	0.138571841832457	0.381102929887222	0.1756
NCOA7	0.313339613896162	0.556557150417585	0.1755
EPAS1	0	0.24126842037697	0.1752
WASL	0.0321089304455811	0.273552881241085	0.1752
MAR01451	0	0.241156179226037	0.1751
MAR01467	0	0.241156179226037	0.1751
TRERF1	0.0290156787964612	0.270263973307005	0.1751
ZNF683	0.0572350742832828	0.29825186292597	0.1748
OR9Q2	0	0.240509140708745	0.1747
TBC1D9B	0.0375583455731381	0.278372270978384	0.1747
NBR1	0	0.240457987778857	0.1746
OR2A2	0.0316325296173801	0.272153715770308	0.1746
OR52E8	0	0.240249924505204	0.1745
TAB2	0	0.240276763543556	0.1745
MAR00441	0	0.240109133703388	0.1744
MAR01678	0	0.240116461776722	0.1744
DUSP4	0	0.239863000462618	0.1742
MAR11394	0	0.239775684315617	0.1741
MAR04406	0	0.239628667176541	0.174
MAR04802	0	0.239628667176541	0.174
MAR03273	0	0.23946757758358	0.1739
ZNF345	0.0369358162028882	0.276557545746633	0.1739
MAR00289	0	0.239357891738268	0.1738
CATSPER2P1	0.0357836595334126	0.274690621663919	0.1734
MAR00267	0	0.238769440219003	0.1734
MAR00737	0	0.238769440219003	0.1734
ARHGEF6	0.0621916795862804	0.301112001602628	0.1733
KALRN	0.038227733129096	0.276711373880586	0.1731
MAR05627	0	0.237685839161791	0.1727
ZNF442	0.133784075223861	0.372223302994123	0.1727
TBX4	0.0385397391159278	0.276127857323563	0.1725
TNFSF8	0.0424589935006431	0.279950529704418	0.1724
RTKN2	0.0405153788307004	0.277849317915721	0.1723
CDA	0.128903320332738	0.366438107448378	0.1721
CHRNA6	0.0418140606492316	0.278871906613091	0.1721
ASXL3	0.0400602196252538	0.27679531698288	0.1719
NDRG1	0.186527152949543	0.423986329980176	0.1719
GPR61	0.128658901117965	0.365607719162714	0.1717
KRI1	0.0380473591043603	0.274563293738777	0.1717
TCF15	0.223864778165676	0.461292566668636	0.1717
ZNF33B	0.0387644976736956	0.275326053185465	0.1717
LDB1	0.186875487439821	0.423522352888291	0.1713
MAR04586	0	0.23541741648993	0.1711
MAR04588	0	0.23541741648993	0.1711
DNMT3L	0.0386927321054557	0.274272426324134	0.171
MAR01685	0	0.235296719145892	0.171
KDM5B	0.276469451086899	0.513097136880463	0.1709
MAR08779	0	0.235125190195954	0.1709
OR10G9	0.0358057019403701	0.270948710509553	0.1707
YIPF5	0.0529198320834795	0.288029329476543	0.1707
AEBP1	0.130661014350605	0.365956287218791	0.1705
EXT1	0.190203415548641	0.42526177152194	0.1701
MAR03209	0	0.233736347537859	0.1699
PITX3	0.180647861350958	0.414868076445794	0.1696
SOD1	0.132118791392769	0.366047449713048	0.1696
MAR03925	0	0.233152330203118	0.1695
NLRP1	0.251969151507253	0.486479162040682	0.1695
HIPK2	0.281646973145837	0.516107351584481	0.1694
LGALS1	0	0.232857631461198	0.1693
EVI2A	0.249572619033843	0.483576266342669	0.1692
OR1S1	0.0381453344660802	0.270960318520414	0.1691
SRGAP1	0.277800992661632	0.51137597705374	0.1688
MARCO	0.179239888814221	0.411967831128353	0.1685
ZNF318	0.281377957686075	0.514538729408411	0.1685
CLEC5A	0.222984157477715	0.455443544759755	0.1682
CD300LB	0.252061840323319	0.484494534900562	0.1681
BRS3	0.135146480013533	0.366894450917835	0.168
ZNF529	0.229411098252726	0.461418538240054	0.1679
CABP2	0.0652506877052755	0.296378287003278	0.1678
MAR02352	0	0.23074031912053	0.1678
MAR03931	0	0.230763041605026	0.1678
MAR04612	0	0.230760419979091	0.1678
OR51B4	0.13322132404554	0.364686388982295	0.1678
S100A9	0.136108083965221	0.367557854313768	0.1678
MAR08507	0	0.230655512312097	0.1677
MAR08509	0	0.230655512312097	0.1677
ZNF230	0.220742837063477	0.452523898723235	0.1677
CDK11B	0.225994681435868	0.457600833961748	0.1676
MYOCD	0.0444689881461923	0.275176226388614	0.1676
ZNF573	0.123348220304265	0.354465474968823	0.1676
TEX12	0.0428842039258314	0.273496590554307	0.1675
MAR04335	0	0.230276277208955	0.1674
MAR00607	0	0.229311478321432	0.1668
MAR04611	0	0.229046159661707	0.1666
MAR04141	0	0.228761678091996	0.1664
OR2A25	0.125032985610107	0.354522400888352	0.1664
MAR01608	0	0.228452575402562	0.1662
SSBP4	0.18586716370742	0.415371591108914	0.1662
ZSCAN22	0.217894794764967	0.447306535013461	0.1661
MAR04567	0	0.228195327906555	0.166
MAR04568	0	0.228195327906555	0.166
OR6C6	0.124866796496554	0.353425188850797	0.1658
LGALS3BP	0.224828686886017	0.453767324786675	0.1657
VIPR1	0.124837814233167	0.353190936400337	0.1656
DFFA	0.152095049664297	0.38028630210721	0.1654
MAR00121	0	0.227120889946832	0.1652
ENTPD1	0.12922639631544	0.356819008389715	0.1651
ZC3H12B	0.047743140993117	0.27484788740888	0.165
ZNF628	0.253488721438039	0.481553825307773	0.165
MAR03796	0	0.226042181205292	0.1645
MAR04460	0	0.226042181205292	0.1645
MXD1	0.295143960650952	0.522680006567939	0.1645
NKX3-1	0.249657095192571	0.477073720321421	0.1645
PHTF1	0.301365590807722	0.528899275836888	0.1644
ZSCAN16	0	0.225855492203357	0.1643
APPL2	0.184564186063556	0.411106268490913	0.1642
SMARCE1	0.292463378049226	0.519630467786429	0.1642
CLNK	0.187985329455546	0.414209886442153	0.1639
MAR04523	0	0.225009377485127	0.1637
LCORL	0.194020586434548	0.419824229234486	0.1636
HDX	0	0.224681305632903	0.1635
EAF1	0.335667802674085	0.561779918429787	0.1633
MAR00667	0	0.224144035707944	0.1631
MAR00673	0	0.223961086473937	0.163
TRIP4	0.301858131141387	0.527269062055988	0.1629
MAR04774	0	0.223767749669543	0.1628
MAR04775	0	0.223767749669543	0.1628
LHX6	0.29131429613871	0.516368838692459	0.1627
TMEM130	0.0270202962727821	0.25069568392272	0.1627
MAR03892	0	0.223252648893755	0.1625
HMBOX1	0.227191953246367	0.451261248165575	0.1623
IQGAP2	0.1423906691954	0.366084525441681	0.1623
CIZ1	0.188099578161756	0.411917410563822	0.1622
MAR06637	0	0.222899784357433	0.1622
CBX6	0.186642659610065	0.410232532254555	0.1621
MAR00264	0	0.222606403981166	0.162
PYCARD	0.304103788208127	0.528141132012515	0.162
ZZZ3	0	0.222380354765324	0.1619
MAR00750	0	0.222074620913748	0.1617
FFAR3	0.225369021374756	0.448516717298783	0.1616
MPRIP	0.09872689192737	0.321178662612868	0.1616
TAS2R14	0.0285006049909359	0.250703199950533	0.1616
RNF213	0.0553297992074062	0.277409686821666	0.1615
ZNF521	0.131407218098485	0.353986121010061	0.1615
MAR03845	0	0.221764437279906	0.1614
MAR06636	0	0.221411326474635	0.1612
MAR10358	0	0.221390691401017	0.1612
ALOX5AP	0.189351959728218	0.411432883291013	0.161
RASSF4	0.314146346892413	0.536491070124575	0.1607
TGM7	0.0275579199120487	0.248296672754537	0.1606
LPP	0.188484575736882	0.409922784874294	0.1605
MAR05474	0	0.220362374702496	0.1604
MAR05484	0	0.220362374702496	0.1604
MAR05509	0	0.220362374702496	0.1604
MAR08767	0	0.220240368065795	0.1604
NRIP1	0.349855563179399	0.571837204362008	0.1604
ZNF138	0.2784610042852	0.500145090807445	0.1604
RPH3AL	0.134984025646653	0.355525547977491	0.1601
MAR00630	0	0.219787297849255	0.16
MAR00643	0	0.219703718019776	0.16
MAR07603	0	0.219526886683377	0.1599
MAR07615	0	0.219526886683377	0.1599
PLEKHM1	0.182879461125762	0.402770602642638	0.1595
MAR12021	0	0.21887743109423	0.1594
PNKD	0	0.218821970056328	0.1594
SP6	0.134472115326327	0.353524370206186	0.1591
CBY1	0.0314079696240237	0.24984209715748	0.159
MAR03871	0	0.218212280618782	0.1589
MAR07258	0	0.218127699320428	0.1589
MAR07260	0	0.218127699320428	0.1589
ARL11	0.183213551544858	0.402055429013081	0.1587
GLI1	0.032006069244155	0.249915456356539	0.1586
MAR11565	0	0.217673110667936	0.1586
OR2T10	0	0.217787868314621	0.1586
HNF4G	0.135849873238685	0.354093482272248	0.1585
MAR03700	0	0.217629688963057	0.1585
MC5R	0.181183071156724	0.399713301768474	0.1585
ZNF330	0.126125294450503	0.344410211032097	0.1585
ZNF784	0.315974384755322	0.535210605938525	0.1585
MAST4	0.184551274580467	0.402730601619289	0.1583
MAR01445	0	0.217039673069001	0.1581
VAV2	0	0.216851475731358	0.158
MAPRE3	0.218618994936116	0.436490074055485	0.1579
MAR04315	0	0.216749504556602	0.1579
TLR1	0.186898747838702	0.404554954099519	0.1579
MAR00665	0	0.216627035290787	0.1578
MAR03824	0	0.21657840493235	0.1578
MAR07610	0	0.216566730985476	0.1578
MAR12020	0	0.216554083046935	0.1578
ZFYVE9	0.218469799686157	0.436205460571714	0.1578
MAR04676	0	0.216441170944289	0.1577
ZNF224	0.277341477244486	0.495215263888785	0.1577
MAR04180	0	0.216268696697856	0.1576
KIF27	0.129220526235821	0.346053531637206	0.1575
MAR01520	0	0.215992464695666	0.1574
CDC16	0	0.215961193648736	0.1573
MAR00562	0	0.215773411959302	0.1572
MAR00563	0	0.215773411959302	0.1572
ASIP	0.0268726223636634	0.242532808677575	0.157
BTNL8	0.0317875639476285	0.247395050259136	0.157
DNAJA4	0.0341989228229122	0.249888235009608	0.157
FCRL3	0.0294521886051112	0.245065116016459	0.157
KRT8	0.12403204595029	0.340091824548741	0.157
MAR04806	0	0.215511834132721	0.157
MAR08522	0	0.215431395431442	0.157
NINJ2	0	0.215515756720806	0.157
MAR02358	0	0.215362689523793	0.1569
MAR06574	0	0.215308681263865	0.1569
MAR08162	0	0.215360725973382	0.1569
MAR08482	0	0.215362689523793	0.1569
C3AR1	0.180751975590672	0.396879943115077	0.1568
MAR08155	0	0.215235980793108	0.1568
MAR04182	0	0.215048150110014	0.1567
MAR04186	0	0.215053070544846	0.1567
MED14	0.149562936542893	0.365337237958347	0.1567
WEE1	0	0.215064878841721	0.1567
ZNF12	0.138625334549395	0.354372145771714	0.1567
ZNF544	0.0279385176703029	0.243158112176121	0.1567
GGCX	0	0.214865965228868	0.1566
GRM7	0	0.214968413554932	0.1566
MAR04297	0	0.214869907016676	0.1566
MAR06563	0	0.214878775609784	0.1566
MAR08156	0	0.214782174456382	0.1565
MAR08159	0	0.214782174456382	0.1565
TERC	0.0326314810920048	0.247595258642425	0.1565
GPR37L1	0.126870737834366	0.342120360530374	0.1564
GRIA1	0.0298332649624735	0.244605497385211	0.1564
RERE	0.0319891436685884	0.246843683391076	0.1564
KIAA1586	0.124102557216966	0.339195954755284	0.1563
SIGMAR1	0.125585958209797	0.340679373374966	0.1563
BMX	0	0.21435154069694	0.1562
PPP1R2	0.229867364271801	0.445301630473307	0.1562
FANCF	0.252848710407225	0.46835783977759	0.1561
SNX2	0.199594275464768	0.414822444292455	0.1561
ZNF613	0.219858578852206	0.435169713862905	0.1561
PIAS4	0	0.214085150496361	0.156
ADM2	0.137616454717361	0.352181723401036	0.1559
MAR03969	0	0.213950265489845	0.1559
ZNF331	0.228675486529953	0.443580652300018	0.1558
MAR04370	0	0.213683065108668	0.1557
TCF4	0.187521037995137	0.402140851506825	0.1557
FGG	0.0328082378880819	0.246465512228058	0.1556
SULT1A3	0	0.213317647623713	0.1555
CAPN2	0.234386716711392	0.4487879977261	0.1554
SLC15A4	0.142425078733574	0.356390047525355	0.1554
ZMIZ2	0.0618001522154612	0.275321685639095	0.1554
MAR05004	0	0.213064150472418	0.1553
MAR06387	0	0.213064150472418	0.1553
MAR02146	0	0.212966214458101	0.1552
PLIN5	0	0.21298720685205	0.1552
ZNF792	0.165709341902253	0.379430240962377	0.1552
KISS1R	0	0.212808164764811	0.1551
TRIO	0.251550926006812	0.465559317059042	0.1551
EHD1	0	0.212652932295454	0.155
ZNF711	0.299750657934049	0.513930899267676	0.155
IMPA2	0	0.212310778249105	0.1548
WWOX	0.0394944327242279	0.252066285429671	0.1548
SMAD9	0.188213728887199	0.401392429656863	0.1547
UPRT	0.0334921753611156	0.245840871737638	0.1547
MAP3K10	0	0.212091575795168	0.1546
LHX4	0.0621401362402999	0.274360445074692	0.1545
OR7E24	0	0.211966729562721	0.1545
EID3	0.136631027786949	0.349127760252162	0.1544
