tf	target	mor	likelihood	weight_corr
FOXM1	NUSAP1	0.999977125595318	0.999646910597899	0.958314462510905
LRPPRC	CSNK2A1	0.997177538031908	0.999622803812468	0.95828311696635
CSNK2A1	LRPPRC	0.99998885742445	0.999500570680777	0.95828311696635
ENDOG	PIN1	0.9999716376444	0.998556950654698	0.958153845669596
PIN1	ENDOG	0.9999716376444	0.99855694441734	0.958153845669596
HES6	ANK1	0.987366162806843	0.945162253134084	0.958135768820118
SUPT3H	TADA2B	-0.986169840311444	0.993314013131458	0.958115020943425
TADA2B	SUPT3H	-0.986169840311444	0.99331394410457	0.958115020943425
AKNA	DKC1	-0.999428029107068	0.974036989253225	0.958039056448825
FANCF	U2AF1	-0.982603711700274	0.974446704375902	0.958011404112364
MED25	RAB11B	0.99818276807606	0.999900379934357	0.957985235497442
RAB11B	MED25	0.999995524712867	0.999823951160726	0.957985235497442
SOX6	SNCA	0.998841578033807	0.999467876916149	0.957889990902874
SNCA	SOX6	0.999863997768461	0.999330663177038	0.957889990902874
LRPPRC	CCAR1	0.972641696786464	0.992935032049498	0.957876865184509
CCAR1	LRPPRC	0.972577292985342	0.992935105318368	0.957876865184509
NOLC1	HSPE1	0.999088811108723	0.99311630489044	0.957839205374456
HSPE1	NOLC1	0.999900289258751	0.993974045899095	0.957839205374456
MCM6	MCM8	0.999183676204405	0.999899535621085	0.957776992349805
MCM8	MCM6	0.999183676204405	0.999899534722848	0.957776992349805
ZNF695	BLM	0.974407291904384	0.982830518794945	0.957773456445476
BLM	ZNF695	0.993626148490747	0.985989907333085	0.957773456445476
MTF1	LILRA5	0.999802923754365	0.999765638997656	0.957766506640574
ZFP36L1	SRGAP1	0.00360297498765765	0.893394245610507	0.957749007465069
MLX	ADAP2	0.999953999925334	0.9997720638722	0.957651124770158
ADAP2	MLX	0.999998121313135	0.9996520783546	0.957651124770158
ZBTB7B	FCGRT	0.999980951356224	0.999740540876583	0.957604331594004
ZNF618	TMEM9B	-0.983018883632959	0.856155585595642	0.957595917509988
CD86	ARHGEF10L	0.999631489459739	0.999890490302397	0.957561936303587
CBX7	SCML4	0.970780009847329	0.989498053588731	0.95746072743975
HDAC2	YWHAQ	0.999750031569268	0.999812035996803	0.957391061642714
YWHAQ	HDAC2	0.999981751347993	0.999697771778118	0.957391061642714
MAFB	FGD2	0.9999948439106	0.999953249637156	0.957363547264239
ICAM1	LSP1	0.796796516319537	0.968856915644221	0.957356740455979
ZSWIM6	MRPL46	-0.985541166811159	0.823246748308978	0.957336131974051
MAFB	ITGAM	0.999996814288518	0.999982210845256	0.957227908763225
CD86	SIGLEC9	0.999602429196822	0.999995153605181	0.957206541674532
MED28	PPARD	-0.945821969696702	0.96663204401909	0.957185364206844
RUVBL2	ERCC2	0.99302793358447	0.991276342356015	0.957140497917761
CENPF	ANLN	0.999494118369517	0.999835968716602	0.957130800029472
BRCA1	BRIP1	0.999999957419935	0.999978720223167	0.957090849565696
VPS36	GNRHR2	0.931112111146057	0.875808045447211	0.957070968927495
GNRHR2	VPS36	0.996191219022941	0.916336587537847	0.957070968927495
SNAPC2	ITPK1	0.999248439170653	0.998447920163859	0.957067997876549
AKIRIN2	ITGAM	0.983823137966903	0.994254043397456	0.957058366882294
MAFB	LILRB3	0.999999417416055	0.99999675277497	0.957000820228874
ILF2	PRMT5	0.999697148548174	0.996557494135935	0.956955825774143
PRMT5	ILF2	0.995916777496993	0.99619821443085	0.956955825774143
POU2F2	LILRB2	0.999981723820406	0.999615905957649	0.956867327168623
SUPT3H	CDK6	0.935493270183378	0.962695827044175	0.956815867579834
TAF4B	VGLL4	0.989099516807255	0.948260450747985	0.956739532618953
CHD7	IL12RB1	-0.150877720726281	0.973292577461057	0.956673033495026
NACC2	CCR1	0.998153951206052	0.999611763607333	0.956651566161833
HDAC2	SUPT16H	0.99773066847636	0.995765425824897	0.956650998189602
SUPT16H	HDAC2	0.983878098784784	0.995324564578064	0.956650998189602
SIRT5	TADA2B	-0.99203151712173	0.992183670351164	0.956641789734062
TADA2B	SIRT5	-0.99203151712173	0.992183670351164	0.956641789734062
TCF19	CHEK1	0.999668000751544	0.999700931882745	0.956561352394987
TADA2B	CCR1	0.997988210764727	0.99756534908956	0.956467310539571
ZNF280D	AKAP9	0.999559324721655	0.999609722988609	0.956416319542719
ZNF146	NOL11	0.99999445645247	0.999875895018692	0.95639396845504
NEURL2	HMGA1	0.999591723051465	0.990192487391963	0.956382869986529
EOMES	GZMA	0.999998997376172	0.999998524732383	0.956341773139484
GZMA	EOMES	0.999999990072162	0.999997675165509	0.956341773139484
ARHGEF2	FHL3	0.919209836999046	0.874331387117972	0.956334538883281
HMGN1	HNRNPD	0.957070558589171	0.841646670874163	0.956300944431541
HNRNPD	HMGN1	0.975569389614969	0.957359174491992	0.956300944431541
MED7	MCTS1	0.994182763220509	0.997592260166799	0.95628849230995
ZNF367	ELL3	0.00354849276807361	0.0621085901267295	0.956247148011484
ELL3	ZNF367	0.00118536125429002	0.0431744244362291	0.956247148011484
IL12RB1	NFKBIB	0.968538829727385	0.985586237369148	0.956235236799432
NFKBIB	IL12RB1	0.968538829727385	0.985586237369148	0.956235236799432
CEACAM6	PGLYRP1	0.999978034268868	0.998268494560977	0.956163936393991
ISL2	PLCH2	0.193625180590283	0.679104454360442	0.956087969565098
CENPF	DIAPH3	0.99963093847696	0.999912724745613	0.95607940525874
NFKB2	LILRB2	0.999419554535155	0.996843367652325	0.956010096559188
PBRM1	PRKCI	0.986154527563665	0.987310274204015	0.955879147442456
HABP4	CACNA1I	0.987453954155222	0.998645238533491	0.955684715613685
SIRT2	CEBPB	0.990384500466606	0.998149481975182	0.955638262353402
MAFB	IL10RA	0.999978983794351	0.999863454517012	0.955585590505062
MAFB	C5AR1	0.999999316526348	0.999997343564146	0.955568861176934
C5AR1	MAFB	0.999999994147507	0.999993456291848	0.955568861176934
JUP	CHD4	0.953662424172523	0.960458975338511	0.955559023656872
RACGAP1	CCNB2	0.999999997405913	0.999995057668334	0.955559000664882
SOX6	KEL	0.999991644423044	0.999986962781555	0.955543174507613
PSMC3	RANBP1	0.99790179963993	0.998843525656183	0.955537878503889
RANBP1	PSMC3	0.999996317653204	0.998794922056896	0.955537878503889
GTF2E1	ZNF563	0.622650693085534	0.980309200778271	0.955511436272455
GCLC	GYPB	0.278102421586013	0.987791385854326	0.955500906248334
MED6	FAM120B	-0.00377538602974184	0.929222406203794	0.955485667107675
FAM120B	MED6	-0.00377261319410227	0.929222406203794	0.955485667107675
LRPPRC	PALB2	0.998031444134422	0.998887071319906	0.955460862644122
PALB2	LRPPRC	0.999994706015349	0.998861296407597	0.955460862644122
TBL1XR1	CNOT6	0.999973332140029	0.999874374841112	0.955293209017392
CNOT6	TBL1XR1	0.998048584352619	0.999523554656	0.955293209017392
IFNG	LCK	0.993492025716397	0.993941578337858	0.955235422607648
MINK1	PPARD	0.999994302032044	0.999586318048555	0.955229956414666
CD83	ICAM1	0.996710531078793	0.953338444000375	0.955171966369767
ZNF629	ARHGEF10L	-0.99650488295232	0.984165017298773	0.95510298841381
ARHGEF10L	ZNF629	-0.999453923209709	0.987043265958989	0.95510298841381
ZC3HAV1L	SRA1	-0.999890284353523	0.999649416201127	0.955069061204241
IRF9	HSP90AB1	-0.99677111603314	0.956813015601827	0.955052480620099
CHEK1	PLK4	0.999999920258659	0.999977403597746	0.955044393366481
NDC80	RACGAP1	0.99999999840608	0.999998692593129	0.955003567382676
RACGAP1	NDC80	0.99999999840608	0.999998692593129	0.955003567382676
HTATIP2	IFNB1	-0.0175697841429527	0.947059518756355	0.954989766922133
IFNB1	HTATIP2	-0.0175697841429527	0.947058806602768	0.954989766922133
IRF7	BCL3	0.999029617297738	0.989994925889886	0.954932424003494
BCL3	IRF7	0.999029617297738	0.989994925889886	0.954932424003494
KLF1	BLVRB	0.993300879904822	0.997354193248525	0.954886263040981
TAL1	GATA1	0.999799177034653	0.999239286998364	0.954689528004595
FOXM1	CDCA2	0.999980177958257	0.999581756513705	0.954687330947945
FOXM1	MELK	0.999997874410226	0.999995273004643	0.9546655416798
E2F2	NFIA	0.272757953501891	0.298358031811235	0.954661180207393
NFIA	E2F2	0.272757953501891	0.298358031811235	0.954661180207393
SAP30BP	SMARCA5	-0.986439671895401	0.986181110305978	0.954595610465289
ABLIM3	NRGN	0.995930446062422	0.994802201633504	0.954521285573892
NRGN	ABLIM3	0.999976656538327	0.995732179487128	0.954521285573892
CAMTA2	ITPK1	0.998238016093423	0.999867415011556	0.954471989944875
TRIP11	CNOT6	0.997546900452391	0.998329509114025	0.954454825782115
OR2L8	OR2L3	0.999999834806599	0.999980471841979	0.954412910028184
OR2L3	OR2L8	0.999999834806599	0.999980471841979	0.954412910028184
SRA1	PARP1	-0.984021619976184	0.995254299906489	0.954385621552132
THEMIS	CD3G	0.999999999369754	0.999999854802098	0.954377350011155
CD3G	THEMIS	0.999999999369754	0.999999854802098	0.954377350011155
NDC80	KIF4A	0.999999998968727	0.999999854809182	0.954290668870764
OR6M1	ZKSCAN4	-0.0115037154017586	0.0683489932699232	0.954119322337475
ZNF571	ZNF529	0.999992270602063	0.999993199773745	0.95410732267053
ZNF529	ZNF571	0.999992270602063	0.999993199773745	0.95410732267053
CREB1	SOS1	0.999620563565506	0.998593593479724	0.954039301019226
SOS1	CREB1	0.999968295629508	0.998540778222063	0.954039301019226
PKN2	ZNF770	0.99986220006341	0.999253749484413	0.953955416010695
BRCC3	AP3M1	0.999470517458069	0.989345184679582	0.95395111607626
NRBF2	MTF1	0.987869210556224	0.998381241685666	0.953815129708999
POU2F2	IFNK	0.995679723401025	0.971420400657986	0.953731795957407
IFNK	POU2F2	0.974472968073784	0.967130521825522	0.953731795957407
FOXM1	NCAPG2	0.999914705622618	0.999862517766986	0.953715627633893
ZFYVE16	MYBBP1A	-0.992281874643962	0.978727767330967	0.953603579783884
DNMT3A	PATZ1	0.999811707072558	0.997355569381091	0.953591539350677
PATZ1	DNMT3A	0.999811707072558	0.997355569381091	0.953591539350677
CENPI	KIF14	0.999999960530878	0.999989667443421	0.953557363177337
PPARD	ZNF703	0.999872274206733	0.999204550671018	0.953547506867375
ZNF703	PPARD	0.999872274206733	0.999204550671018	0.953547506867375
NDC80	KIF23	0.999999996201302	0.999998692667583	0.953468456944542
SOX6	ANK1	0.999999103992155	0.999998229514733	0.953438509116216
TAF10	ZNF146	-0.999917436403054	0.999646912711422	0.953358289150194
ZNF146	TAF10	-0.999917436403054	0.999646914824921	0.953358289150194
CENPF	CCNF	0.998538429011105	0.999329600757451	0.95335172461261
PPARD	CDCA7L	-0.99989300428852	0.997615730114824	0.953348555947512
ARID2	TAS2R19	0.995773994873323	0.999117479113406	0.953285785999998
FOXM1	KIF4A	0.999988354648253	0.999987557263307	0.953209686912049
SMARCC1	LILRB2	-0.987454963304954	0.995321402159186	0.953068122111597
ANK1	ACHE	0.999999984704949	0.999992582142576	0.953067271789598
TRIP13	NDC80	0.998954660220428	0.999830106577066	0.953065247263627
SIGLEC9	CD14	0.999999997612983	0.99999607577827	0.953047425770466
CD14	SIGLEC9	0.999999997612983	0.999996075794241	0.953047425770466
CEBPB	ZBTB7B	0.999984997397977	0.999944860378507	0.952973973770944
ZBTB7B	CEBPB	0.999984997397977	0.999944860378507	0.952973973770944
CENPF	DEPDC1B	0.999820234089589	0.999995154247851	0.95290650939557
FST	NR1H3	0.0865804979046915	0.905449675088185	0.952870421492192
TIPIN	CHEK1	0.999999244921093	0.999915554509685	0.952837808598675
MYBL2	MCM5	0.998775896225894	0.958542349248786	0.952834692712056
BASP1	NRBF2	0.813485204904743	0.983678640317295	0.952819082495697
NRBF2	BASP1	0.813485204904743	0.983678640317295	0.952819082495697
SPSB3	SMARCA5	-0.999992047434404	0.999132651484158	0.952725613768408
KDM1A	TADA2B	-0.998095946819771	0.99444286914783	0.952717043139103
TADA2B	KDM1A	-0.991119401189407	0.994575803695576	0.952717043139103
CENPF	ASPM	0.999941508878798	1	0.95271154843471
BCL11B	CAMK4	0.999999506745495	0.999998524749532	0.952706934015281
CAMK4	BCL11B	0.999999996268472	0.999997675203346	0.952706934015281
EPC2	PPP2R5E	0.998891725542767	0.996785144679197	0.952703081892395
PPP2R5E	EPC2	0.999998429530705	0.997209031170274	0.952703081892395
ZNF57	ZNF10	0.99828691751878	0.991131719885282	0.952700808857746
ZNF10	ZNF57	0.998909953977815	0.995174563205755	0.952700808857746
SOX6	CDH1	0.999994854789362	0.999993199179598	0.952667747046252
CDH1	SOX6	0.999695598629321	0.999996770920688	0.952667747046252
MAZ	PHB2	0.998432162165045	0.997934106107141	0.95257242546957
PHB2	MAZ	0.990311522774166	0.997141525560798	0.95257242546957
SMARCC1	KDM1A	0.997862703520195	0.997209761626303	0.95254711152575
MED1	ZNF784	-0.992095861188194	0.944685157107538	0.952512406681678
ZNF146	NBN	0.999969532675631	0.99978122954657	0.952507213269582
POU2F2	CD14	0.999983812418428	0.999971786014186	0.952393415120717
TNIK	EXT2	-0.0842563212545853	0.44855007475452	0.952358897311107
RAP1GAP	SLC6A9	0.999998861757321	0.999550383482805	0.952348101783871
GMNN	CCNA2	0.99947385034743	0.999952871392691	0.952341006283207
PARK7	PSMA4	0.999792169258641	0.993382216257267	0.952301958270155
BUB1B	PLK4	0.999999995033825	0.999992873356164	0.952293642053345
MNDA	PILRA	0.999831610129343	0.999996770635321	0.952246396479708
PILRA	MNDA	0.999999974687394	0.99997389434067	0.952246396479708
CENPF	KIF4A	0.999929849598741	0.999999193960442	0.952244941627741
TAPT1	PDE4A	-0.999170582451224	0.991817974174196	0.952240675538287
PDE4A	TAPT1	-0.999170582451224	0.991817974174196	0.952240675538287
ZNF41	ASCC2	-0.932075910012753	0.907463061568688	0.952216963053568
KLF1	KEL	0.999999267184049	0.999999410050163	0.952188345851938
ITGB2	KIAA0513	0.999999518084005	0.999836768786819	0.95216344448508
OPRK1	RADIL	0.737795297008663	0.658487850508436	0.952158032568769
MED1	CAND1	0.999987252857095	0.999882247172098	0.952156555492947
CAND1	MED1	0.999662843844335	0.999874832625376	0.952156555492947
LRPPRC	SH3BP2	-0.979054518469812	0.994295843225358	0.952114593595299
CEBPB	CEP290	-0.999950290059512	0.999510744028705	0.952113526053387
CEP290	CEBPB	-0.998753396544716	0.999483371664686	0.952113526053387
TFDP2	ATP2C1	0.999991873785976	0.999989637562552	0.952084160428445
ATP2C1	TFDP2	0.999999823484888	0.999962763948386	0.952084160428445
SMARCD1	DNAJB6	0.494854608585806	0.540277543326796	0.952043782243872
CDCA7	SORL1	0.981484575888265	0.976011767858721	0.952043045374492
SORL1	CDCA7	0.999588638422381	0.982911886052635	0.952043045374492
ZBTB7B	S100A11	0.999994304756218	0.999939130188658	0.952035954869986
SUPT16H	HNRNPAB	0.688970031465697	0.907393444702332	0.952012367441005
BUB1B	ASPM	0.999999992403049	0.999985435056388	0.951985341507078
CHEK1	CENPI	0.999956746091028	0.995099972997126	0.95195161405949
CENPI	CHEK1	0.999979084903797	0.997129933621808	0.95195161405949
ZFYVE1	TFDP1	-0.846872570414954	0.927091390124907	0.951949442820451
TFDP1	ZFYVE1	-0.846872570414954	0.927091390124907	0.951949442820451
NDC80	KIF11	0.999999997408359	0.999994183863658	0.951937185782247
HSBP1	IKBKB	-0.109071479511175	0.955924018430337	0.951936831136389
KLF4	ARHGEF10L	0.999998690210807	0.99999556988437	0.95190258849368
ARHGEF10L	KLF4	0.999999985650364	0.999987626281186	0.95190258849368
XRCC6	IKBKB	-0.875333196749939	0.954302157780737	0.951874087171382
RPS27A	RPL15	0.99999881283372	0.998649096702324	0.951873573229783
PARP1	PILRA	-0.999978927440471	0.998562162525722	0.951869921291217
EAF1	TBC1D2	0.980765888127732	0.975163635753536	0.951851079588104
HCLS1	IL10RB	0.99997023215875	0.999886188883239	0.951833470579105
CENPF	CDCA2	0.999913313504909	1	0.951790513869083
PALB2	HEATR1	0.999996136969605	0.998007191772441	0.951767095011876
TOP2A	CCNB2	0.999999140142918	0.999996162037906	0.951725760376408
BRWD1	ZNF81	0.997943156940359	0.99961174594154	0.951717168754513
TCF19	E2F8	0.999965118257691	0.999275730315841	0.95170986174934
E2F8	TCF19	0.999965118257691	0.999275730315841	0.95170986174934
CDH1	SLC6A9	0.996511541494713	0.999710663817158	0.951681136837575
ZHX3	HMGN1	-0.369540330203861	0.59848701240944	0.951655756297141
CAMTA2	ADAP1	0.996042848974209	0.999520934497989	0.951572373358216
ADAP1	CAMTA2	0.999962601655341	0.999103006445115	0.951572373358216
TOP2A	KIF11	0.999999760937252	0.999999410070731	0.951508596477972
FANCD2	PLK4	0.999999951896157	0.999947213725268	0.951466899505481
E2F6	POU2F2	-0.990902686380427	0.990925532470114	0.951396505067213
POU2F2	E2F6	-0.990902686380427	0.990925532470114	0.951396505067213
ILF2	HSP90AB1	0.99877313253363	0.998420822260727	0.951388274067309
FOXM1	CIT	0.999997510643638	0.999996752737203	0.951340091511837
CIT	FOXM1	0.999999965252223	0.999992291122857	0.951340091511837
TADA2B	FCGRT	0.998920777147907	0.999407219123957	0.951327238321841
NDC80	KIF15	0.999999997344785	0.999999419076372	0.951263243985934
ZNF524	SNAPC2	0.999978436719603	0.99993732859273	0.95122134992209
SNAPC2	ZNF524	0.999978436719603	0.99993732859273	0.95122134992209
CD86	PILRA	0.99949608086749	0.999983820499092	0.951206718461825
CAMTA2	DBNL	0.998755032544875	0.999906143960249	0.951186878362424
PHF5A	RANBP1	0.99861109812436	0.996368404685601	0.951168822680583
CD86	IL10RA	0.998506223290589	0.999501278772109	0.951114761748015
RAN	ZFYVE16	-0.999050994348361	0.987594285576139	0.951059344658166
ATF2	MYSM1	0.999948511716813	0.999562446785939	0.951052598876037
MYSM1	ATF2	0.998705042607848	0.999535472743204	0.951052598876037
ILF2	KDM1A	0.998498791429849	0.995266488454571	0.951011846075118
RPS6	RPL4	0.999999870705155	0.999968476225219	0.950942320309996
CEP290	MTF2	0.993931839250676	0.996202795157091	0.950924042350716
GTF2H3	SUPT16H	0.998964606509332	0.992179885887365	0.950918518665561
ACSL6	EPB42	0.999999993890648	0.999990687009602	0.950872590102874
KLF13	GAS7	0.994447294898868	0.999078901428289	0.950849270476997
GAS7	KLF13	0.994447294898868	0.999078895789536	0.950849270476997
HES6	NCS1	0.999417138318806	0.982802162550442	0.950760506331846
NCS1	HES6	0.99994427936047	0.9859698583228	0.950760506331846
ZNF639	RAD17	0.999684337236992	0.997409271975544	0.950703137733857
KLF1	TAL1	0.999759087496738	0.999439284161764	0.950697685982833
DEPDC1	CENPE	0.999999994110113	0.999998983268317	0.950616243451349
BRCA2	BRIP1	0.999999887165393	0.999947214373682	0.950540568993951
BRIP1	BRCA2	0.999999887165393	0.999947214373682	0.950540568993951
ZCCHC24	ZNF318	0.999591872434348	0.992157934196881	0.950525557081423
ZNF318	ZCCHC24	0.999591872434348	0.992157934196881	0.950525557081423
ZNF692	KAT2A	0.999976815216966	0.999919304371996	0.950521795270034
KAT2A	ZNF692	0.999218834470101	0.999911084050939	0.950521795270034
IL16	GNG2	0.9689078286002	0.973835892563437	0.950521194559842
HMGB2	RACGAP1	0.999950264875814	0.999920213601642	0.950518044957766
RACGAP1	HMGB2	0.999997911644617	0.999844040543966	0.950518044957766
APAF1	BST1	0.999987968233092	0.997961340194116	0.950501026381168
TAS2R5	DNMT3A	0.99901845515117	0.994963406366359	0.950493123499889
GTSE1	CCNF	0.999999996371647	0.999997675335767	0.950492147914588
MIF	CSNK2B	0.999943799858047	0.997551347334633	0.950449593931202
PRMT5	ZFYVE16	-0.989055591997354	0.989759889408444	0.950440782508421
GMCL1	ZNF615	0.921693975606583	0.981970074381848	0.950409925313845
RBBP4	S100A6	-0.992977453993694	0.990188524818354	0.950379790259307
S100A6	RBBP4	-0.999920895916776	0.992463165460897	0.950379790259307
TLR8	C5AR1	0.999999989582911	0.999951470858429	0.950370479216956
C5AR1	TLR8	0.999999989582911	0.999951471057069	0.950370479216956
LILRB3	FGR	0.999999998218239	0.999999854808592	0.950338530888203
NACC2	CREB5	0.989541353978916	0.994976599454036	0.950303265331345
IKBKB	COX11	-0.465054435028069	0.952757766528787	0.950298356851011
GABPA	LARP4B	0.985766003805864	0.986448472663139	0.950281268210225
NRBF2	SDCBP	0.965591876316782	0.996116243417369	0.950277677595494
TRIM28	PRMT1	0.99999797094407	0.999995569085225	0.950246022451446
PRMT1	TRIM28	0.999999973776072	0.999986895540244	0.950246022451446
FOXM1	AURKB	0.999999041033058	0.9999961619263	0.950193487420666
WDR12	FARSB	0.999997052925451	0.999816514205946	0.950164988986816
