node	layer	module	flow	log_flow	nodeLabel	DNA_methylation_logFC	DNA_methylation_P.Value	GRN_logFC	GRN_AveExpr	GRN_t	GRN_P.Value	GRN_adj.P.Val	GRN_B	GRN_eigenvalue	GRN_Page_Rank	GRN_degree	GRN_closeness	GRN_betweenness	GRN_size	GRN_nes	GRN_pval	GRN_pval.fdr	GRN_TF	Metabolism_pvalue	Metabolism_mean.diff
52713	3	7	0.000357413	7.9366185820896	NRAS	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
27946	1	238	0.000356279	7.93979642618573	frag_608571	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
39906	4	123	0.000355976	7.94064724511512	CRAT	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
55477	3	6	0.000355893	7.94088043408775	SEC13	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
54505	3	7	0.000355682	7.94147348473226	PTPN11	0	1	0.06716126	3.559116	0.2945391	0.7698714	0.8888884	-5.890591	-39.79455	-8.847671	1	0	0	0	0	1	1	Gene	NA	NA
3562	1	52	0.000355272	7.94262686468497	frag_158482	0	1	0	NA	NA	1	NA	NA	-47.7060215553525	-8.84767126356658	NA	NA	NA	0	0	1	NA	NA	NA	NA
39916	3	17	0.000353491	7.94765253264058	CREBBP	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
475	1	167	0.000352033	7.95178563676043	frag_104484	0	1	0	NA	NA	1	NA	NA	-47.7060215553525	-8.84767126356658	NA	NA	NA	0	0	1	NA	NA	NA	NA
6595	1	43	0.000351521	7.95324110454367	frag_231254	0	1	0	NA	NA	1	NA	NA	-47.7060215553525	-8.84767126356658	NA	NA	NA	0	0	1	NA	NA	NA	NA
18119	1	227	0.000350924	7.95494088215968	frag_408664	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
33941	1	242	0.000350878	7.95507197326534	frag_726241	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
25747	1	246	0.000349913	7.95782600580838	frag_577244	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
34441	1	139	0.000349878	7.95792603567453	frag_744475	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
32828	1	136	0.000349491	7.95903274769493	frag_699303	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
56772	3	113	0.000348866	7.96082266364584	TCF12	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
41862	3	4	0.000346492	7.96765082762394	GNAQ	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
4885	1	71	0.000345557	7.97035295007164	frag_186217	0	1	0	NA	NA	1	NA	NA	-47.7060215553525	-8.84767126356658	NA	NA	NA	0	0	1	NA	NA	NA	NA
33998	1	250	0.000345477	7.97058448716058	frag_727754	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
40684	3	9	0.000345309	7.97107088961608	DYNLL1	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
21877	1	87	0.000343675	7.97581411460679	frag_475135	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
23740	1	147	0.000343486	7.97636420404658	frag_512394	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
53933	3	2	0.00033977	7.98724163985177	PLCG2	0	1	0.5256783	7.173147	2.361492	0.02316679	0.1741925	-3.452775	-4.070289	-8.847671	1	0	0	0	0	1	1	Gene	NA	NA
23814	1	257	0.000339104	7.98920371297185	frag_512524	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
53970	3	9	0.000336842	7.995896580283	PLK1	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
32998	1	237	0.000336458	7.99703723093393	frag_705056	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
23864	1	267	0.000334675	8.00235064629231	frag_515855	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
30379	1	269	0.00033371	8.00523820561969	frag_654569	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
19201	1	120	0.000332558	8.00869627699035	frag_423498	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
7570	1	80	0.000331986	8.01041775861161	frag_242710	0	1	0	NA	NA	1	NA	NA	-47.7060215553525	-8.84767126356658	NA	NA	NA	0	0	1	NA	NA	NA	NA
12351	1	107	0.000331429	8.01209694925662	frag_30106	0	1	0	NA	NA	1	NA	NA	-47.7060215553525	-8.84767126356658	NA	NA	NA	0	0	1	NA	NA	NA	NA
55240	3	3	0.000331418	8.01213013941966	RPS27	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
54306	3	14	0.000331197	8.01279719346521	PRKCA	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
36411	1	256	0.000331104	8.01307803254173	frag_83782	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
15673	1	274	0.000330238	8.01569695133102	frag_359245	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
11528	1	93	0.000329522	8.01786743842054	frag_289004	0	1	0	NA	NA	1	NA	NA	-47.7060215553525	-8.84767126356658	NA	NA	NA	0	0	1	NA	NA	NA	NA
40833	3	1	0.000328799	8.0200639361494	EIF4A3	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
54491	3	11	0.000327934	8.02269818933969	PTK2	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
55333	3	17	0.000327827	8.02302452774941	RXRA	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
34233	1	170	0.000327779	8.02317095716002	frag_732783	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
19113	1	278	0.000327345	8.0244958973652	frag_420277	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
29629	1	279	0.000325204	8.03105788024326	frag_632238	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
54218	3	9	0.00032518	8.03113168279686	PPP2R1A	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
56479	3	12	0.000324989	8.03171922236118	STAT1	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
24486	1	281	0.000321944	8.04113294058797	frag_537269	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
55036	3	1	0.000321661	8.04201236202888	RNPS1	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
27698	1	62	0.000321521	8.04244769760174	frag_602814	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
43898	3	14	0.000321088	8.04379532910249	MAPK8	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
35041	1	259	0.000319711	8.04809309523359	frag_761982	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
54307	3	14	0.000318218	8.05277387546441	PRKCB	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
22225	1	287	0.000317507	8.05501069263047	frag_481384	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
16084	1	277	0.00031472	8.06382720332352	frag_365733	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
18403	1	175	0.000314103	8.06578960036691	frag_411100	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
1252	1	116	0.000313827	8.06666867930174	frag_119488	0	1	0	NA	NA	1	NA	NA	-47.7060215553525	-8.84767126356658	NA	NA	NA	0	0	1	NA	NA	NA	NA
31974	1	189	0.000313475	8.06779094588767	frag_68791	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
34592	1	268	0.000312217	8.07181209909123	frag_749852	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
19410	1	90	0.00031172	8.07340520898891	frag_425847	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
39387	4	91	0.000311602	8.07378382550304	CEL	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
43888	3	14	0.000311283	8.07480809170913	MAPK11	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
10133	1	291	0.000311141	8.07526437232319	frag_278074	0	1	0	NA	NA	1	NA	NA	-47.7060215553525	-8.84767126356658	NA	NA	NA	0	0	1	NA	NA	NA	NA
32610	1	221	0.000310539	8.07720106061351	frag_697271	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
23499	1	157	0.00031023	8.07819660009928	frag_508393	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
2579	1	292	0.000309598	8.08023587621789	frag_144337	0	1	0	NA	NA	1	NA	NA	-47.7060215553525	-8.84767126356658	NA	NA	NA	0	0	1	NA	NA	NA	NA
4443	1	172	0.000309351	8.08103400340805	frag_17771	0	1	0	NA	NA	1	NA	NA	-47.7060215553525	-8.84767126356658	NA	NA	NA	0	0	1	NA	NA	NA	NA
25633	1	298	0.000308898	8.08249943264794	frag_57376	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
54646	3	20	0.000308642	8.08332852878638	RAC2	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
39978	3	9	0.000307929	8.08564132104492	CSNK1D	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
20311	1	301	0.000307564	8.08682736229246	frag_43744	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
1943	1	232	0.000307015	8.08861395163583	frag_134947	0	1	0	NA	NA	1	NA	NA	-47.7060215553525	-8.84767126356658	NA	NA	NA	0	0	1	NA	NA	NA	NA
28617	1	261	0.000305708	8.09288015996273	frag_614479	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
28744	1	38	0.00030541	8.09385542177344	frag_618308	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
36667	1	280	0.00030491	8.09549390686933	frag_87132	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
37484	4	114	0.000304762	8.09597941383998	ABCA1	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
24917	1	282	0.000304699	8.09618615389464	frag_54659	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
40677	3	9	0.00030427	8.09759509284216	DYNC1H1	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
42103	3	1	0.000304062	8.09827892998407	GTF2F1	0	1	0.203077	6.077466	1.345401	0.1860842	0.4147066	-5.088547	-3.769459	-8.847671	1	0	0	0	0	1	1	Gene	NA	NA
21715	1	273	0.000303938	8.09868682472657	frag_473157	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
7887	1	300	0.000303364	8.10057715333054	frag_246925	0	1	0	NA	NA	1	NA	NA	-47.7060215553525	-8.84767126356658	NA	NA	NA	0	0	1	NA	NA	NA	NA
42556	3	9	0.000302602	8.10309214724653	HSP90AA1	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
56833	3	260	0.00030244	8.10362764727421	TFAP2A	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
42104	3	1	0.000301399	8.10707558962742	GTF2F2	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
57638	3	1	0.000300693	8.10942074725638	UPF3B	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
37463	1	299	0.000300513	8.11001954369347	frag_99996	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
54775	3	1	0.000300184	8.11111493798676	RBM8A	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
40679	3	9	0.000299285	8.11411426130104	DYNC1I2	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
41852	3	4	0.000298576	8.11648605117316	GNA11	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
43613	4	91	0.000298207	8.11772268173075	LIPA	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
43824	3	1	0.000297315	8.12071837514621	MAGOH	0	1	0.2057143	4.619867	1.359666	0.181562	0.4098096	-5.070997	-6.76597	-8.847671	1	0	0	0	0	1	1	Gene	NA	NA
43825	3	1	0.000297315	8.12071837514621	MAGOHB	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
36496	1	314	0.000296867	8.12222633090688	frag_84601	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
27181	1	33	0.000296703	8.12277891949516	frag_598693	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
1171	1	129	0.000296628	8.12303172947946	frag_11824	0	1	0	NA	NA	1	NA	NA	-47.7060215553525	-8.84767126356658	NA	NA	NA	0	0	1	NA	NA	NA	NA
17138	1	297	0.000296242	8.12433387009896	frag_38666	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
41866	3	4	0.000294904	8.12886067831506	GNAT3	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
54647	3	20	0.000293643	8.13314581418214	RAC3	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
18351	1	50	0.000293059	8.13513660403074	frag_410200	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
37656	3	11	0.000293013	8.13529358133078	ACTG1	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
31240	1	60	0.000292344	8.13757936689851	frag_669625	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
43770	3	2	0.000291276	8.14123928668246	LYN	0	1	-0.4392712	-2.310094	-0.6013935	0.5509761	0.7476327	-5.760194	-7.39586	-8.847671	1	0	0	0	0	1	1	Gene	NA	NA
57657	3	241	0.000289864	8.14609871049972	USF1	0	1	-0.07856951	5.852449	-0.3784551	0.7070966	0.8503234	-5.863727	-41.44958	-7.580724	3	0.3333333	3	21	1.839384	0.06585868	0.4526919	TF	NA	NA
53825	3	7	0.00028954	8.14721710123838	PIK3CD	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
12774	1	324	0.000289537	8.14722746255475	frag_313610	0	1	0	NA	NA	1	NA	NA	-47.7060215553525	-8.84767126356658	NA	NA	NA	0	0	1	NA	NA	NA	NA
21042	1	323	0.000289537	8.14722746255475	frag_453068	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
27612	1	62	0.000288555	8.15062484893802	frag_602613	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
42254	3	15	0.000287068	8.15579143647112	HDAC1	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
1061	1	171	0.000286891	8.15640820528427	frag_116551	0	1	0	NA	NA	1	NA	NA	-47.7060215553525	-8.84767126356658	NA	NA	NA	0	0	1	NA	NA	NA	NA
15032	1	310	0.000286178	8.15889656311867	frag_345646	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
20824	1	253	0.000286156	8.15897344130522	frag_450613	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
15474	1	104	0.000285854	8.16002936699904	frag_35488	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
43033	3	11	0.000285727	8.1604737484676	ITGB1	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
29748	1	68	0.000285672	8.16066625843059	frag_634926	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
22837	1	315	0.000285643	8.16076777860781	frag_493316	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
10502	1	258	0.000285286	8.16201837210202	frag_280006	0	1	0	NA	NA	1	NA	NA	-47.7060215553525	-8.84767126356658	NA	NA	NA	0	0	1	NA	NA	NA	NA
31878	1	327	0.0002851	8.16267056204565	frag_685627	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
56587	3	113	0.000284251	8.16565290730991	SUZ12	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
10783	1	270	0.000284163	8.16596254078377	frag_283611	0	1	0	NA	NA	1	NA	NA	-47.7060215553525	-8.84767126356658	NA	NA	NA	0	0	1	NA	NA	NA	NA
38936	3	21	0.000283532	8.16818556638681	CALM3	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
7823	1	321	0.000282117	8.1731886794537	frag_246638	0	1	0	NA	NA	1	NA	NA	-47.7060215553525	-8.84767126356658	NA	NA	NA	0	0	1	NA	NA	NA	NA
41023	3	29	0.000281583	8.17508330482087	ESR1	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
55877	4	35	0.000281283	8.17614927799533	SLC27A2	0.3382451	3.97E-07	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
56300	3	77	0.000280097	8.18037458621612	SPI1	0	1	0.09185353	-7.534257	0.7709388	0.4452798	0.6690287	-5.650576	-41.11265	-8.232486	1	1	0	25	1.614029	0.1065211	0.4625362	TF	NA	NA
24415	1	319	0.000279968	8.18083524704042	frag_530525	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
55498	3	6	0.000279864	8.18120678707813	SEH1L	0	1	-1.884392	1.927963	-3.00438	0.004579349	0.09232805	-2.077816	-40.34697	-8.847671	2	0	2	0	0	1	1	Gene	NA	NA
26093	1	69	0.000278593	8.18575862256236	frag_582308	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
20385	1	231	0.000275742	8.19604491203755	frag_439909	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
41856	3	4	0.000275023	8.19865582743139	GNA15	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
10691	1	248	0.000274046	8.20221458245534	frag_282552	0	1	0	NA	NA	1	NA	NA	-47.7060215553525	-8.84767126356658	NA	NA	NA	0	0	1	NA	NA	NA	NA
39979	3	9	0.000272638	8.20736565003098	CSNK1E	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
40040	3	31	0.000271738	8.21067219117163	CTNNA1	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
24590	1	328	0.00027109	8.21305968889764	frag_539223	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
21905	1	87	0.000269311	8.21964371234149	frag_475174	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
716	1	168	0.000269306	8.21966227840977	frag_108736	0	1	0	NA	NA	1	NA	NA	-47.7060215553525	-8.84767126356658	NA	NA	NA	0	0	1	NA	NA	NA	NA
24753	1	345	0.000268897	8.22118215131547	frag_542764	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
39340	3	17	0.000268719	8.2218443340128	CDK4	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
56564	3	6	0.000268322	8.22332280613063	SUMO1	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
55826	4	325	0.000266986	8.22831433539569	SLC22A5	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
40775	3	13	0.000265507	8.23386935228144	EGF	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
33808	1	350	0.000265425	8.23417824306464	frag_722624	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
10301	1	162	0.000265164	8.23516205547331	frag_279069	0	1	0	NA	NA	1	NA	NA	-47.7060215553525	-8.84767126356658	NA	NA	NA	0	0	1	NA	NA	NA	NA
42257	3	15	0.000264552	8.23747272863515	HDAC2	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
7883	1	383	0.0002645	8.23766930666592	frag_246876	0	1	0	NA	NA	1	NA	NA	-47.7060215553525	-8.84767126356658	NA	NA	NA	0	0	1	NA	NA	NA	NA
39229	3	2	0.000264111	8.23914108863875	CD3G	0	1	-0.9405329	3.880296	-0.9801202	0.3329262	0.571463	-5.479366	-40.84222	-8.847671	1	0	0	0	0	1	1	Gene	NA	NA
31131	1	343	0.000263759	8.24047475053343	frag_668485	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
58012	3	15	0.000263734	8.24056953852121	YY1	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
6208	1	353	0.000262532	8.24513757860047	frag_225484	0	1	0	NA	NA	1	NA	NA	-47.7060215553525	-8.84767126356658	NA	NA	NA	0	0	1	NA	NA	NA	NA
56202	3	1	0.000261675	8.24840728222333	SNU13	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
19281	1	296	0.000261648	8.24851046897424	frag_42451	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
56752	3	1	0.000260689	8.25218243200784	TBP	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
22684	1	337	0.000260678	8.25222462877135	frag_492110	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
28514	1	311	0.00026065	8.25233204675016	frag_613588	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
30739	1	348	0.000260381	8.25336461496165	frag_661731	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
56606	3	2	0.000259864	8.25535214072428	SYK	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
52207	3	56	0.000259845	8.25542525856526	MYC	0	1	-3.641917	-0.3832584	-3.457757	0.001307615	0.06145174	-0.9900312	-47.70602	-7.366067	4	0.25	6	14	-0.6206081	0.5348575	0.7021477	TF	NA	NA
55233	3	3	0.000259444	8.25696967826106	RPS2	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
10853	1	320	0.00025825	8.26158244996453	frag_284411	0	1	0	NA	NA	1	NA	NA	-47.7060215553525	-8.84767126356658	NA	NA	NA	0	0	1	NA	NA	NA	NA
15793	1	362	0.000258095	8.26218282376366	frag_360348	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
39933	3	2	0.000258062	8.26231069183498	CRK	0	1	0	NA	NA	1	NA	NA	-47.70602	-8.847671	NA	NA	NA	0	0	1	NA	NA	NA	NA
