A	B
MAR10101	Pi[c]
MAR10101	taurohyocholic acid[e]
MAR10102	ATP[c]
MAR10102	H2O[c]
MAR10102	glycohyocholic acid[c]
MAR10102	ADP[c]
MAR10102	H+[c]
MAR10102	Pi[c]
MAR10102	glycohyocholic acid[e]
MAR10103	ATP[c]
MAR10103	H2O[c]
MAR10103	hyocholic acid[c]
MAR10103	ADP[c]
MAR10103	H+[c]
MAR10103	Pi[c]
MAR10103	hyocholic acid[e]
MAR10107	taurine[c]
MAR10107	hyocholoyl-CoA[c]
MAR10107	CoA[c]
MAR10107	H+[c]
MAR10107	taurohyocholic acid[c]
MAR10108	glycine[c]
MAR10108	hyocholoyl-CoA[c]
MAR10108	CoA[c]
MAR10108	H+[c]
MAR10108	glycohyocholic acid[c]
MAR10109	ATP[c]
MAR10109	H2O[c]
MAR10109	glycodehydrocholic acid[c]
MAR10109	ADP[c]
MAR10109	H+[c]
MAR10109	Pi[c]
MAR10109	glycodehydrocholic acid[e]
MAR10110	ATP[c]
MAR10110	H2O[c]
MAR10110	dehydrocholic acid[c]
MAR10110	ADP[c]
MAR10110	H+[c]
MAR10110	Pi[c]
MAR10110	dehydrocholic acid[e]
MAR10113	taurine[c]
MAR10113	dehydrocholoyl-CoA[c]
MAR10113	CoA[c]
MAR10113	H+[c]
MAR10113	taurodehydrocholic acid[c]
MAR10114	glycine[c]
MAR10114	dehydrocholoyl-CoA[c]
MAR10114	CoA[c]
MAR10114	H+[c]
MAR10114	glycodehydrocholic acid[c]
MAR10117	ATP[c]
MAR10117	H2O[c]
MAR10117	tauro-omega-muricholic acid[c]
MAR10117	ADP[c]
MAR10117	H+[c]
MAR10117	Pi[c]
MAR10117	tauro-omega-muricholic acid[e]
MAR10118	Na+[e]
MAR10118	omega-muricholic acid[e]
MAR10118	Na+[c]
MAR10118	omega-muricholic acid[c]
MAR10119	Na+[e]
MAR10119	hyocholic acid[e]
MAR10119	Na+[c]
MAR10119	hyocholic acid[c]
MAR10120	Na+[e]
MAR10120	dehydrocholic acid[e]
MAR10120	Na+[c]
MAR10120	dehydrocholic acid[c]
MAR10125	ATP[c]
MAR10125	H2O[c]
MAR10125	tauro-hyodeoxycholic acid[c]
MAR10125	ADP[c]
MAR10125	H+[c]
MAR10125	Pi[c]
MAR10125	tauro-hyodeoxycholic acid[e]
MAR10127	Na+[e]
MAR10127	tauro-hyodeoxycholic acid[e]
MAR10127	Na+[c]
MAR10127	tauro-hyodeoxycholic acid[c]
MAR10130	taurine[c]
MAR10130	ursodeoxycholoyl-CoA[c]
MAR10130	CoA[c]
MAR10130	tauroursodeoxycholate[c]
MAR10131	glycine[c]
MAR10131	ursodeoxycholoyl-CoA[c]
MAR10131	CoA[c]
MAR10131	glycoursodeoxycholate[c]
