A	B
MAR04083	AMP[m]
MAR04083	H+[m]
MAR04180	ATP[c]
MAR04180	cytidine[c]
MAR04180	ADP[c]
MAR04180	CMP[c]
MAR04180	H+[c]
MAR04185	ATP[c]
MAR04185	H+[c]
MAR04185	sulfate[c]
MAR04185	adenylyl sulfate[c]
MAR04185	PPi[c]
MAR04186	adenylyl sulfate[c]
MAR04186	ATP[c]
MAR04186	ADP[c]
MAR04186	H+[c]
MAR04186	PAPS[c]
MAR04483	ATP[m]
MAR04483	thymidine[m]
MAR04483	ADP[m]
MAR04483	dTMP[m]
MAR04483	H+[m]
MAR04507	dCMP[c]
MAR04507	H2O[c]
MAR04507	dUMP[c]
MAR04507	NH3[c]
MAR04516	dCDP[c]
MAR04516	H2O[c]
MAR04516	dCMP[c]
MAR04516	H+[c]
MAR04516	Pi[c]
MAR04601	ATP[m]
MAR04601	deoxyguanosine[m]
MAR04601	ADP[m]
MAR04601	dGMP[m]
MAR04601	H+[m]
MAR04640	ATP[m]
MAR04640	dUMP[m]
MAR04640	ADP[m]
MAR04640	dUDP[m]
MAR04641	ATP[c]
MAR04641	deoxyuridine[c]
MAR04641	ADP[c]
MAR04641	dUMP[c]
MAR04641	H+[c]
MAR04806	10-formyl-THF[c]
MAR04806	GAR[c]
MAR04806	H+[c]
MAR04806	N-formyl-GAR[c]
MAR04806	THF[c]
MAR06625	ATP[m]
MAR06625	deoxyuridine[m]
MAR06625	ADP[m]
MAR06625	dUMP[m]
MAR06625	H+[m]
MAR06626	dUMP[m]
MAR06626	H2O[m]
MAR06626	deoxyuridine[m]
MAR06626	Pi[m]
MAR07160	dATP[c]
MAR07160	dCTP[c]
MAR07160	dGTP[c]
MAR07160	dTTP[c]
MAR07160	DNA[c]
MAR07160	PPi[c]
MAR07161	ATP[c]
MAR07161	CTP[c]
MAR07161	GTP[c]
MAR07161	UTP[c]
MAR07161	PPi[c]
MAR07161	RNA[c]
MAR07162	ADP[c]
MAR07162	CDP[c]
MAR07162	GDP[c]
MAR07162	UDP[c]
MAR07162	Pi[c]
MAR07162	RNA[c]
MAR07163	DNA[c]
MAR07163	H2O[c]
MAR07163	dAMP[c]
MAR07163	dCMP[c]
MAR07163	dGMP[c]
MAR07163	dTMP[c]
MAR07163	H+[c]
MAR07164	H2O[c]
MAR07164	RNA[c]
MAR07164	AMP[c]
MAR07164	CMP[c]
MAR07164	GMP[c]
MAR07164	H+[c]
MAR07164	UMP[c]
MAR07717	H2O[m]
MAR07717	UMP[m]
MAR07717	Pi[m]
MAR07717	uridine[m]
MAR07721	CMP[l]
MAR07721	H2O[l]
MAR07721	cytidine[l]
MAR07721	Pi[l]
MAR07725	dTMP[l]
MAR07725	H2O[l]
MAR07725	Pi[l]
MAR07725	thymidine[l]
MAR07800	ADP[c]
MAR07800	GDP[c]
MAR07800	AMP[c]
MAR07800	GTP[c]
MAR07802	dADP[c]
MAR07802	dAMP[c]
MAR07802	dATP[c]
MAR07875	ADP[m]
MAR07875	UDP[m]
MAR07875	ATP[m]
MAR07875	UMP[m]
MAR07879	dITP[c]
MAR07879	H2O[c]
MAR07879	dIMP[c]
MAR07879	H+[c]
MAR07879	PPi[c]
MAR07880	dIMP[c]
MAR07880	H2O[c]
MAR07880	deoxyinosine[c]
MAR07880	Pi[c]
MAR07883	ADP[m]
MAR07883	UTP[m]
MAR07883	ATP[m]
MAR07883	UDP[m]
MAR07889	ADP[n]
MAR07889	dUTP[n]
MAR07889	ATP[n]
MAR07889	dUDP[n]
MAR08083	cGMP[n]
MAR08083	H2O[n]
MAR08083	GMP[n]
MAR08083	H+[n]
MAR08085	cGMP[g]
MAR08085	H2O[g]
MAR08085	GMP[g]
MAR08085	H+[g]
MAR08087	cAMP[g]
MAR08087	H2O[g]
MAR08087	AMP[g]
MAR08087	H+[g]
MAR08443	ADP-glucose[c]
MAR08443	H2O[c]
MAR08443	AMP[c]
MAR08443	glucose-1-phosphate[c]
MAR08443	H+[c]
MAR08445	ATP[m]
MAR08445	cytidine[m]
MAR08445	ADP[m]
MAR08445	CMP[m]
MAR08445	H+[m]
MAR08461	dCDP[c]
MAR08461	GDP[c]
MAR08461	dCMP[c]
MAR08461	GTP[c]
MAR08474	ATP[e]
MAR08474	H2O[e]
MAR08474	AMP[e]
MAR08474	H+[e]
MAR08474	Pi[e]
MAR08477	ADP[m]
MAR08477	dCMP[m]
MAR08477	H+[m]
MAR08477	ATP[m]
MAR08477	deoxycytidine[m]
MAR08478	ADP[n]
MAR08478	dCMP[n]
MAR08478	H+[n]
MAR08478	ATP[n]
MAR08478	deoxycytidine[n]
MAR08479	dCMP[n]
MAR08479	H+[n]
MAR08479	UDP[n]
MAR08479	deoxycytidine[n]
MAR08479	UTP[n]
MAR08481	dADP[m]
MAR08481	dGDP[m]
MAR08481	dATP[m]
MAR08481	dGMP[m]
MAR08482	H+[m]
MAR08482	NADPH[m]
MAR08482	oxidized thioredoxin[m]
MAR08482	NADP+[m]
MAR08482	thioredoxin[m]
MAR08483	dUTP[n]
MAR08483	H2O[n]
MAR08483	dUMP[n]
MAR08483	H+[n]
MAR08483	PPi[n]
MAR08485	H2O[g]
MAR08485	UDP[g]
MAR08485	H+[g]
MAR08485	Pi[g]
MAR08485	UMP[g]
MAR08487	H2O[e]
MAR08487	UMP[e]
MAR08487	Pi[e]
MAR08487	uridine[e]
MAR08488	H2O[c]
MAR08488	XTP[c]
MAR08488	H+[c]
MAR08488	PPi[c]
MAR08488	xanthosine-5-phosphate[c]
MAR08489	H2O[c]
MAR08489	ITP[c]
MAR08489	H+[c]
MAR08489	IMP[c]
MAR08489	PPi[c]
MAR03811	aspartate[c]
MAR03811	ATP[c]
MAR03811	citrulline[c]
MAR03811	AMP[c]
MAR03811	argininosuccinate[c]
MAR03811	H+[c]
MAR03811	PPi[c]
MAR03813	arginine[c]
MAR03813	fumarate[c]
MAR03813	argininosuccinate[c]
MAR03862	asparagine[m]
MAR03862	H2O[m]
MAR03862	aspartate[m]
MAR03862	H+[m]
MAR03862	NH3[m]
MAR03865	3-sulfinoalanine[m]
MAR03865	AKG[m]
MAR03865	H+[m]
MAR03865	3-sulfinylpyruvic acid[m]
MAR03865	glutamate[m]
MAR03870	GSSG[m]
MAR03870	H+[m]
MAR03870	NADPH[m]
MAR03870	GSH[m]
MAR03870	NADP+[m]
MAR03873	ATP[m]
MAR03873	CO2[m]
MAR03873	H2O[m]
MAR03873	NH3[m]
MAR03873	ADP[m]
MAR03873	carbamoyl-phosphate[m]
MAR03873	H+[m]
MAR03873	Pi[m]
MAR08654	ATP[m]
MAR08654	HCO3-[m]
MAR08654	NH3[m]
MAR08654	ADP[m]
MAR08654	carbamoyl-phosphate[m]
MAR08654	H+[m]
MAR08654	Pi[m]
MAR03890	ATP[c]
MAR03890	glutamate[c]
MAR03890	NH3[c]
MAR03890	ADP[c]
MAR03890	glutamine[c]
MAR03890	Pi[c]
MAR03892	glutamine[m]
MAR03892	H2O[m]
MAR03892	glutamate[m]
MAR03892	H+[m]
MAR03892	NH3[m]
MAR09802	glutamine[c]
MAR09802	H2O[c]
MAR09802	glutamate[c]
MAR09802	H+[c]
MAR09802	NH3[c]
MAR03899	AKG[c]
MAR03899	alanine[c]
MAR03899	glutamate[c]
MAR03899	pyruvate[c]
MAR03903	aspartate[c]
MAR03903	ATP[c]
MAR03903	glutamine[c]
MAR03903	H2O[c]
MAR03903	AMP[c]
MAR03903	asparagine[c]
MAR03903	glutamate[c]
MAR03903	H+[c]
MAR03903	PPi[c]
MAR04114	2-oxoglutaramate[c]
MAR04114	H2O[c]
MAR04114	AKG[c]
MAR04114	H+[c]
MAR04114	NH3[c]
MAR04115	2-oxoglutaramate[m]
MAR04115	H2O[m]
MAR04115	AKG[m]
MAR04115	H+[m]
MAR04115	NH3[m]
MAR04172	asparagine[c]
MAR04172	H2O[c]
MAR04172	aspartate[c]
MAR04172	H+[c]
MAR04172	NH3[c]
MAR04196	glutamine[c]
MAR04196	pyruvate[c]
MAR04196	2-oxoglutaramate[c]
MAR04196	alanine[c]
MAR04197	glutamine[m]
MAR04197	pyruvate[m]
MAR04197	2-oxoglutaramate[m]
MAR04197	alanine[m]
MAR04287	H2O[m]
MAR04287	NADP+[m]
MAR04287	succinate semialdehyde[m]
MAR04287	H+[m]
MAR04287	NADPH[m]
MAR04287	succinate[m]
MAR04690	glutamate[c]
MAR04690	H+[c]
MAR04690	4-aminobutyrate[c]
MAR04690	CO2[c]
MAR06780	AKG[m]
MAR06780	tyrosine[m]
MAR06780	4-hydroxyphenylpyruvate[m]
MAR06780	glutamate[m]
MAR06970	(S)-2-aminobutanoate[c]
MAR06970	AKG[c]
MAR06970	2-oxobutyrate[c]
MAR06970	glutamate[c]
MAR03807	AKG[m]
MAR03807	ornithine[m]
MAR03807	glutamate[m]
MAR03807	L-glutamate 5-semialdehyde[m]
MAR03809	citrulline[m]
MAR03809	H+[m]
MAR03809	Pi[m]
MAR03809	carbamoyl-phosphate[m]
MAR03809	ornithine[m]
MAR03819	1-pyrroline-5-carboxylate[c]
MAR03819	H+[c]
MAR03819	H2O[c]
MAR03819	L-glutamate 5-semialdehyde[c]
MAR03832	arginine[c]
MAR03832	H2O[c]
MAR03832	citrulline[c]
MAR03832	H+[c]
MAR03832	NH3[c]
MAR03833	1-pyrroline-5-carboxylate[c]
MAR03833	H+[c]
MAR03833	NADPH[c]
MAR03833	NADP+[c]
MAR03833	proline[c]
MAR03837	1-pyrroline-5-carboxylate[m]
MAR03837	H+[m]
MAR03837	NADH[m]
MAR03837	NAD+[m]
MAR03837	proline[m]
MAR03895	ATP[m]
MAR03895	glutamate[m]
MAR03895	ADP[m]
MAR03895	glutamyl-5-phosphate[m]
MAR03897	glutamyl-5-phosphate[m]
MAR03897	H+[m]
MAR03897	NADPH[m]
MAR03897	L-glutamate 5-semialdehyde[m]
MAR03897	NADP+[m]
MAR03897	Pi[m]
MAR03993	N-(omega)-hydroxyarginine[c]
MAR03993	NADPH[c]
MAR03993	O2[c]
MAR03993	citrulline[c]
MAR03993	H+[c]
MAR03993	H2O[c]
MAR03993	NADP+[c]
MAR03993	NO[c]
MAR04212	H+[c]
MAR04212	ornithine[c]
MAR04212	CO2[c]
MAR04212	putrescine[c]
MAR04422	H+[e]
MAR04422	ornithine[e]
MAR04422	CO2[e]
MAR04422	putrescine[e]
MAR04423	H2O[e]
MAR04423	O2[e]
MAR04423	putrescine[e]
MAR04423	4-aminobutanal[e]
MAR04423	H+[e]
MAR04423	H2O2[e]
MAR04423	NH3[e]
MAR04606	4-aminobutyrate[c]
MAR04606	ATP[c]
MAR04606	histidine[c]
MAR04606	AMP[c]
MAR04606	H+[c]
MAR04606	homocarnosine[c]
MAR04606	PPi[c]
MAR04607	H2O[c]
MAR04607	homocarnosine[c]
MAR04607	4-aminobutyrate[c]
MAR04607	histidine[c]
MAR04776	AKG[c]
MAR04776	O2[c]
MAR04776	proline[c]
MAR04776	CO2[c]
MAR04776	succinate[c]
MAR04776	trans-4-hydroxy-L-proline[c]
MAR04777	AKG[m]
MAR04777	O2[m]
MAR04777	proline[m]
MAR04777	CO2[m]
MAR04777	succinate[m]
MAR04777	trans-4-hydroxy-L-proline[m]
MAR04778	NAD+[c]
MAR04778	trans-4-hydroxy-L-proline[c]
MAR04778	H+[c]
MAR04778	L-1-pyrroline-3-hydroxy-5-carboxylate[c]
MAR04778	NADH[c]
MAR04779	NAD+[m]
MAR04779	trans-4-hydroxy-L-proline[m]
MAR04779	H+[m]
MAR04779	L-1-pyrroline-3-hydroxy-5-carboxylate[m]
MAR04779	NADH[m]
MAR04780	NADP+[c]
MAR04780	trans-4-hydroxy-L-proline[c]
MAR04780	H+[c]
MAR04780	L-1-pyrroline-3-hydroxy-5-carboxylate[c]
MAR04780	NADPH[c]
MAR04781	NADP+[m]
MAR04781	trans-4-hydroxy-L-proline[m]
MAR04781	H+[m]
MAR04781	L-1-pyrroline-3-hydroxy-5-carboxylate[m]
MAR04781	NADPH[m]
MAR04786	AKG[m]
MAR04786	L-erythro-4-hydroxyglutamate[m]
MAR04786	4-hydroxy-2-oxoglutarate[m]
MAR04786	glutamate[m]
MAR04787	4-hydroxy-2-oxoglutarate[m]
MAR04787	glyoxalate[m]
MAR04787	pyruvate[m]
MAR05384	5-methylthioadenosine[c]
MAR05384	Pi[c]
MAR05384	adenine[c]
MAR05384	methylthioribose-1p[c]
MAR06935	H2O[e]
MAR06935	O2[e]
MAR06935	spermine monoaldehyde[e]
MAR06935	H+[e]
MAR06935	H2O2[e]
MAR06935	NH3[e]
MAR06935	spermine dialdehyde[e]
MAR06942	H2O[e]
MAR06942	O2[e]
MAR06942	spermidine[e]
MAR06942	H+[e]
MAR06942	H2O2[e]
MAR06942	NH3[e]
MAR06942	spermidine monoaldehyde 1[e]
MAR06945	H2O[e]
MAR06945	O2[e]
MAR06945	spermidine[e]
MAR06945	H+[e]
MAR06945	H2O2[e]
MAR06945	NH3[e]
MAR06945	spermidine monoaldehyde 2[e]
MAR06948	H2O[e]
MAR06948	O2[e]
MAR06948	spermidine monoaldehyde 1[e]
MAR06948	H+[e]
MAR06948	H2O2[e]
MAR06948	NH3[e]
MAR06948	spermidine dialdehyde[e]
MAR06951	H2O[e]
MAR06951	O2[e]
MAR06951	spermidine monoaldehyde 2[e]
MAR06951	H+[e]
MAR06951	H2O2[e]
MAR06951	NH3[e]
MAR06951	spermidine dialdehyde[e]
MAR08097	H+[m]
MAR08097	L-erythro-4-hydroxyglutamate[m]
MAR08097	NADH[m]
MAR08097	H2O[m]
MAR08097	L-4-hydroxyglutamate semialdehyde[m]
MAR08097	NAD+[m]
MAR08098	L-erythro-4-hydroxyglutamate[m]
MAR08098	OAA[m]
MAR08098	4-hydroxy-2-oxoglutarate[m]
MAR08098	aspartate[m]
MAR08603	acetyl-CoA[c]
MAR08603	putrescine[c]
MAR08603	CoA[c]
MAR08603	H+[c]
MAR08603	N-acetylputrescine[c]
MAR08604	H2O[c]
MAR08604	N-acetylputrescine[c]
MAR08604	O2[c]
MAR08604	H+[c]
MAR08604	H2O2[c]
MAR08604	N4-acetylaminobutanal[c]
MAR08604	NH3[c]
MAR08605	H2O[c]
MAR08605	N4-acetylaminobutanal[c]
MAR08605	NAD+[c]
MAR08605	4-acetamidobutanoate[c]
MAR08605	H+[c]
MAR08605	NADH[c]
MAR08606	H2O[c]
MAR08606	O2[c]
MAR08606	putrescine[c]
MAR08606	4-aminobutanal[c]
MAR08606	H+[c]
MAR08606	H2O2[c]
MAR08606	NH3[c]
MAR08607	4-methylthio-2-oxobutanoic acid[c]
MAR08607	glutamine[c]
MAR08607	H+[c]
MAR08607	glutamate[c]
MAR08607	methionine[c]
MAR08609	1-pyrroline-5-carboxylate[m]
MAR08609	H+[m]
MAR08609	NADPH[m]
MAR08609	NADP+[m]
MAR08609	proline[m]
MAR04285	H2O[m]
MAR04285	NAD+[m]
MAR04285	succinate semialdehyde[m]
MAR04285	H+[m]
MAR04285	NADH[m]
MAR04285	succinate[m]
MAR00460	ATP[m]
MAR00460	glycerate[m]
MAR00460	3-phospho-D-glycerate[m]
MAR00460	ADP[m]
MAR00460	H+[m]
MAR03839	3-phospho-D-glycerate[c]
MAR03839	NAD+[c]
MAR03839	3-phosphonooxypyruvate[c]
MAR03839	H+[c]
MAR03839	NADH[c]
MAR03841	3-phosphonooxypyruvate[c]
MAR03841	glutamate[c]
MAR03841	3-phosphoserine[c]
MAR03841	AKG[c]
MAR03843	3-phosphoserine[c]
MAR03843	H2O[c]
MAR03843	Pi[c]
MAR03843	serine[c]
MAR03852	aminoacetone[c]
MAR03852	H2O[c]
MAR03852	O2[c]
MAR03852	H+[c]
MAR03852	H2O2[c]
MAR03852	methylglyoxal[c]
MAR03852	NH3[c]
MAR03883	serine[c]
MAR03883	H+[c]
MAR03883	NH3[c]
MAR03883	pyruvate[c]
MAR03974	dehydroalanine[c]
MAR03974	H2O[c]
MAR03974	H+[c]
MAR03974	NH3[c]
MAR03974	pyruvate[c]
MAR04199	H2O[c]
MAR04199	N-acetyl-L-alanine[c]
MAR04199	acetate[c]
MAR04199	alanine[c]
MAR04200	serine[c]
MAR04200	dehydroalanine[c]
MAR04200	H2O[c]
MAR04284	threonine[c]
MAR04284	acetaldehyde[c]
MAR04284	glycine[c]
MAR04348	threonine[c]
MAR04348	2-oxobutyrate[c]
MAR04348	H+[c]
MAR04348	NH3[c]
MAR04582	arginine[c]
MAR04582	glycine[c]
MAR04582	guanidinoacetate[c]
MAR04582	ornithine[c]
MAR04696	choline[c]
MAR04696	NAD+[c]
MAR04696	betaine_aldehyde[c]
MAR04696	H+[c]
MAR04696	NADH[c]
MAR04697	betaine_aldehyde[c]
MAR04697	H2O[c]
MAR04697	NAD+[c]
MAR04697	betaine[c]
MAR04697	H+[c]
MAR04697	NADH[c]
MAR04698	betaine_aldehyde[c]
MAR04698	H2O[c]
MAR04698	NADP+[c]
MAR04698	betaine[c]
MAR04698	H+[c]
MAR04698	NADPH[c]
MAR04699	betaine[c]
MAR04699	homocysteine[c]
MAR04699	dimethylglycine[c]
MAR04699	methionine[c]
MAR04700	formaldehyde[c]
MAR04700	H+[c]
MAR04700	NADPH[c]
MAR04700	sarcosine[c]
MAR04700	dimethylglycine[c]
MAR04700	H2O[c]
MAR04700	NADP+[c]
MAR04789	glycine[x]
MAR04789	H2O[x]
MAR04789	O2[x]
MAR04789	glyoxalate[x]
MAR04789	H+[x]
MAR04789	H2O2[x]
MAR04789	NH3[x]
MAR08439	dimethylglycine[m]
MAR08439	FAD[m]
MAR08439	H2O[m]
MAR08439	FADH2[m]
MAR08439	formaldehyde[m]
MAR08439	sarcosine[m]
MAR08440	betaine_aldehyde[m]
MAR08440	H2O[m]
MAR08440	NAD+[m]
MAR08440	betaine[m]
MAR08440	H+[m]
MAR08440	NADH[m]
MAR08441	choline[m]
MAR08441	FAD[m]
MAR08441	betaine_aldehyde[m]
MAR08441	FADH2[m]
MAR08442	2-oxobutyrate[c]
MAR08442	CoA[c]
MAR08442	NAD+[c]
MAR08442	CO2[c]
MAR08442	NADH[c]
MAR08442	propanoyl-CoA[c]
MAR04429	histamine[c]
MAR04429	SAM[c]
MAR04429	H+[c]
MAR04429	N-methylhistamine[c]
MAR04429	SAH[c]
MAR04430	H2O[c]
MAR04430	N-methylhistamine[c]
MAR04430	O2[c]
MAR04430	H+[c]
MAR04430	H2O2[c]
MAR04430	methylimidazole-acetaldehyde[c]
MAR04430	NH3[c]
MAR04431	H2O[c]
MAR04431	methylimidazole-acetaldehyde[c]
MAR04431	NAD+[c]
MAR04431	H+[c]
MAR04431	methylimidazoleacetic acid[c]
MAR04431	NADH[c]
MAR05338	acetyl-CoA[c]
MAR05338	S-[2-carboxy-1-(1H-imidazol-4-yl)ethyl]-L-cysteine[c]
MAR05338	CoA[c]
MAR05338	H+[c]
MAR05338	N-acetyl-S-[2-carboxy-1-(1H-imidazol-4-yl)ethyl]-L-cysteine[c]
MAR05339	H2O[c]
MAR05339	N-acetyl-S-[2-carboxy-1-(1H-imidazol-4-yl)ethyl]-L-cysteine[c]
MAR05339	acetate[c]
MAR05339	S-[2-carboxy-1-(1H-imidazol-4-yl)ethyl]-L-cysteine[c]
MAR08783	H2O[c]
MAR08783	histamine[c]
MAR08783	O2[c]
MAR08783	H+[c]
MAR08783	H2O2[c]
MAR08783	imidazole-4-acetaldehyde[c]
MAR08783	NH3[c]
MAR08784	H2O[c]
MAR08784	imidazole-4-acetaldehyde[c]
MAR08784	NAD+[c]
MAR08784	H+[c]
MAR08784	imidazole-4-acetate[c]
MAR08784	NADH[c]
MAR04239	2-oxoadipate[m]
MAR04239	CoA[m]
MAR04239	NAD+[m]
MAR04239	CO2[m]
MAR04239	glutaryl-CoA[m]
MAR04239	NADH[m]
MAR04596	2-oxoadipate[c]
MAR04596	glutamate[c]
MAR04596	AKG[c]
MAR04596	L-2-aminoadipate[c]
MAR04597	2-oxoadipate[m]
MAR04597	glutamate[m]
MAR04597	AKG[m]
MAR04597	L-2-aminoadipate[m]
MAR04599	2-oxoadipate[m]
MAR04599	H+[m]
MAR04599	lipoamide[m]
MAR04599	CO2[m]
MAR04599	S-glutaryldihydrolipoamide[m]
MAR04668	H2O[m]
MAR04668	NADP+[m]
MAR04668	saccharopine[m]
MAR04668	2-aminoadipate 6-semialdehyde[m]
MAR04668	glutamate[m]
MAR04668	H+[m]
MAR04668	NADPH[m]
MAR04740	1-piperideine-6-carboxylate[c]
MAR04740	H+[c]
MAR04740	H2O[c]
MAR04740	2-aminoadipate 6-semialdehyde[c]
MAR06415	CoA[m]
MAR06415	S-glutaryldihydrolipoamide[m]
MAR06415	dihydrolipoamide[m]
MAR06415	glutaryl-CoA[m]
MAR06979	AKG[c]
MAR06979	N6,N6,N6-trimethyl-L-lysine[c]
MAR06979	O2[c]
MAR06979	3-hydroxy-N6,N6,N6-trimethyl-L-lysine[c]
MAR06979	CO2[c]
MAR06979	succinate[c]
MAR06980	3-hydroxy-N6,N6,N6-trimethyl-L-lysine[c]
MAR06980	H+[c]
MAR06980	4-trimethylammoniobutanal[c]
MAR06980	glycine[c]
MAR06981	4-trimethylammoniobutanal[c]
MAR06981	H2O[c]
MAR06981	NAD+[c]
MAR06981	gamma-butyrobetaine[c]
MAR06981	H+[c]
MAR06981	NADH[c]
MAR06982	AKG[c]
MAR06982	gamma-butyrobetaine[c]
MAR06982	O2[c]
MAR06982	CO2[c]
MAR06982	L-carnitine[c]
MAR06982	succinate[c]
MAR08021	L-pipecolate[x]
MAR08021	O2[x]
MAR08021	1-piperideine-6-carboxylate[x]
MAR08021	H+[x]
MAR08021	H2O2[x]
MAR03164	crotonyl-CoA[m]
MAR03164	H2O[m]
MAR03164	(S)-3-hydroxybutyryl-CoA[m]
MAR03166	(S)-3-hydroxybutyryl-CoA[m]
MAR03166	NAD+[m]
MAR03166	acetoacetyl-CoA[m]
MAR03166	H+[m]
MAR03166	NADH[m]
MAR03885	acetoacetyl-CoA[m]
MAR03885	CoA[m]
MAR03885	acetyl-CoA[m]
MAR04250	2-amino-3-carboxymuconate semialdehyde[c]
MAR04250	H+[c]
MAR04250	H2O[c]
MAR04250	quinolinate[c]
MAR08091	3-hydroxy-L-kynurenine[c]
MAR08091	H+[c]
MAR08091	3-hydroxykynurenamine[c]
MAR08091	CO2[c]
MAR08092	3-hydroxykynurenamine[c]
MAR08092	O2[c]
MAR08092	4,8-dihydroxyquinoline[c]
MAR08092	H+[c]
MAR08092	H2O2[c]
MAR08092	NH3[c]
MAR08563	H2O[m]
MAR08563	indole-3-acetaldehyde[m]
MAR08563	NAD+[m]
MAR08563	H+[m]
MAR08563	indoleacetate[m]
MAR08563	NADH[m]
MAR08564	AKG[c]
MAR08564	kynurenine[c]
MAR08564	4-(2-aminophenyl)-2,4-dioxobutanoate[c]
MAR08564	glutamate[c]
MAR08565	4-(2-aminophenyl)-2,4-dioxobutanoate[c]
MAR08565	4-hydroxy-2-quinolinecarboxylic acid[c]
MAR08565	H2O[c]
MAR04681	H+[c]
MAR04681	phenylalanine[c]
MAR04681	CO2[c]
MAR04681	phenethylamine[c]
MAR04682	H2O[c]
MAR04682	O2[c]
MAR04682	phenethylamine[c]
MAR04682	H+[c]
MAR04682	H2O2[c]
MAR04682	NH3[c]
MAR04682	phenylacetaldehyde[c]
MAR04683	H2O[c]
MAR04683	NAD+[c]
MAR04683	phenylacetaldehyde[c]
MAR04683	H+[c]
MAR04683	NADH[c]
MAR04683	phenylacetate[c]
MAR04685	H2O[m]
MAR04685	NAD+[m]
MAR04685	phenylacetaldehyde[m]
MAR04685	H+[m]
MAR04685	NADH[m]
MAR04685	phenylacetate[m]
MAR04686	H+[c]
MAR04686	NADPH[c]
MAR04686	phenylacetate[c]
MAR04686	H2O[c]
MAR04686	NADP+[c]
MAR04686	phenylacetaldehyde[c]
MAR04687	H+[m]
MAR04687	NADPH[m]
MAR04687	phenylacetate[m]
MAR04687	H2O[m]
MAR04687	NADP+[m]
MAR04687	phenylacetaldehyde[m]
MAR04702	homogentisate[c]
MAR04702	NADPH[c]
MAR04702	O2[c]
MAR04702	CO2[c]
MAR04702	gentisate aldehyde[c]
MAR04702	H2O[c]
MAR04702	NADP+[c]
MAR04703	gentisate aldehyde[c]
MAR04703	H2O[c]
MAR04703	NAD+[c]
MAR04703	2,5-dihydroxybenzoate[c]
MAR04703	H+[c]
MAR04703	NADH[c]
MAR04704	gentisate aldehyde[c]
MAR04704	H2O[c]
MAR04704	O2[c]
MAR04704	2,5-dihydroxybenzoate[c]
MAR04704	H+[c]
MAR04704	H2O2[c]
MAR06988	H+[c]
MAR06988	H2O2[c]
MAR06988	iodide[c]
MAR06988	H2O[c]
MAR06988	iodine[c]
MAR07689	dopamine[c]
MAR07689	PAPS[c]
MAR07689	dopamine-3-O-sulfate[c]
MAR07689	H+[c]
MAR07689	PAP[c]
MAR08094	noradrenaline[c]
MAR08094	PAPS[c]
MAR08094	H+[c]
MAR08094	norepinephrine sulfate[c]
MAR08094	PAP[c]
MAR08529	H2O[c]
MAR08529	methylamine[c]
MAR08529	O2[c]
MAR08529	formaldehyde[c]
MAR08529	H+[c]
MAR08529	H2O2[c]
MAR08529	NH3[c]
MAR08533	2-carboxy-2,3-dihydro-5,6-dihydroxyindole[c]
MAR08533	O2[c]
MAR08533	H2O[c]
MAR08533	L-dopachrome[c]
MAR08537	O2[c]
MAR08537	tetrahydrobiopterin[c]
MAR08537	tyrosine[c]
MAR08537	4alpha-hydroxytetrahydrobiopterin[c]
MAR08537	L-dopa[c]
MAR08541	O2[c]
MAR08541	tyrosine[c]
MAR08541	L-dopa[c]
MAR08542	L-dopa[c]
MAR08542	O2[c]
MAR08542	H2O[c]
MAR08542	L-dopaquinone[c]
MAR08543	3-iodo-L-tyrosine[c]
MAR08543	iodine[c]
MAR08543	3,5-diiodo-L-tyrosine[c]
MAR08543	H+[c]
MAR08543	iodide[c]
MAR08544	iodine[c]
MAR08544	tyrosine[c]
MAR08544	3-iodo-L-tyrosine[c]
MAR08544	H+[c]
MAR08544	iodide[c]
MAR08540	5,6-dihydroxyindole-2-carboxylate[c]
MAR08540	O2[c]
MAR08540	indole-5,6-quinone[c]
MAR08540	H2O[c]
MAR08540	eumelanin[c]
MAR09733	H+[c]
MAR09733	L-dopachrome[c]
MAR09733	CO2[c]
MAR09733	5,6-dihydroxyindole[c]
MAR09734	O2[c]
MAR09734	5,6-dihydroxyindole[c]
MAR09734	H2O[c]
MAR09734	indole-5,6-quinone[c]
MAR03213	methylmalonyl-CoA[m]
MAR03213	(R)-methylmalonyl-CoA[m]
MAR03215	(R)-methylmalonyl-CoA[m]
MAR03215	succinyl-CoA[m]
MAR03744	AKG[m]
MAR03744	valine[m]
MAR03744	3-methyl-2-oxobutyrate[m]
MAR03744	glutamate[m]
MAR03761	2-methyl-3-oxopropanoate[m]
MAR03761	CoA[m]
MAR03761	NAD+[m]
MAR03761	(R)-methylmalonyl-CoA[m]
MAR03761	H+[m]
MAR03761	NADH[m]
MAR03777	AKG[c]
MAR03777	isoleucine[c]
MAR03777	2-oxo-3-methylvalerate[c]
MAR03777	glutamate[c]
MAR03778	AKG[m]
MAR03778	isoleucine[m]
MAR03778	2-oxo-3-methylvalerate[m]
MAR03778	glutamate[m]
MAR03795	2-methyl-3-oxopropanoate[m]
MAR03795	CoA[m]
MAR03795	NAD+[m]
MAR03795	CO2[m]
MAR03795	NADH[m]
MAR03795	propanoyl-CoA[m]
MAR04797	2-methyl-3-oxopropanoate[c]
MAR04797	H2O[c]
MAR04797	NAD+[c]
MAR04797	H+[c]
MAR04797	methylmalonate[c]
MAR04797	NADH[c]
MAR03765	AKG[m]
MAR03765	leucine[m]
