A	B
MAR08094	norepinephrine sulfate[c]
MAR08094	PAP[c]
MAR08529	H2O[c]
MAR08529	methylamine[c]
MAR08529	O2[c]
MAR08529	formaldehyde[c]
MAR08529	H+[c]
MAR08529	H2O2[c]
MAR08529	NH3[c]
MAR08543	3-iodo-L-tyrosine[c]
MAR08543	iodine[c]
MAR08543	3,5-diiodo-L-tyrosine[c]
MAR08543	H+[c]
MAR08543	iodide[c]
MAR08544	iodine[c]
MAR08544	tyrosine[c]
MAR08544	3-iodo-L-tyrosine[c]
MAR08544	H+[c]
MAR08544	iodide[c]
MAR08540	5,6-dihydroxyindole-2-carboxylate[c]
MAR08540	O2[c]
MAR08540	indole-5,6-quinone[c]
MAR08540	H2O[c]
MAR08540	eumelanin[c]
MAR09733	H+[c]
MAR09733	L-dopachrome[c]
MAR09733	CO2[c]
MAR09733	5,6-dihydroxyindole[c]
MAR09734	O2[c]
MAR09734	5,6-dihydroxyindole[c]
MAR09734	H2O[c]
MAR09734	indole-5,6-quinone[c]
MAR03761	2-methyl-3-oxopropanoate[m]
MAR03761	CoA[m]
MAR03761	NAD+[m]
MAR03761	(R)-methylmalonyl-CoA[m]
MAR03761	H+[m]
MAR03761	NADH[m]
MAR06924	4-methyl-2-oxopentanoate[c]
MAR06924	O2[c]
MAR06924	beta-hydroxy-beta-methylbutyrate[c]
MAR06924	CO2[c]
MAR04225	3-hydroxy-L-kynurenine[c]
MAR04225	H2O[c]
MAR04225	3-hydroxyanthranilate[c]
MAR04225	alanine[c]
MAR04231	2-amino-3-carboxymuconate semialdehyde[c]
MAR04231	H+[c]
MAR04231	2-aminomuconate semialdehyde[c]
MAR04231	CO2[c]
MAR04232	2-aminomuconate semialdehyde[c]
MAR04232	H+[c]
MAR04232	H2O[c]
MAR04232	picolinic acid[c]
MAR04233	2-aminomuconate semialdehyde[c]
MAR04233	H2O[c]
MAR04233	NAD+[c]
MAR04233	2-aminomuconate[c]
MAR04233	H+[c]
MAR04233	NADH[c]
MAR04235	2-aminomuconate[c]
MAR04235	H2O[c]
MAR04235	NADPH[c]
MAR04235	2-oxoadipate[c]
MAR04235	NADP+[c]
MAR04235	NH3[c]
MAR06716	5-hydroxy-L-tryptophan[c]
MAR06716	O2[c]
MAR06716	5-hydroxy-N-formylkynurenine[c]
MAR06717	5-hydroxy-N-formylkynurenine[c]
MAR06717	H2O[c]
MAR06717	5-hydroxykynurenine[c]
MAR06717	formate[c]
MAR06717	H+[c]
MAR06718	5-hydroxykynurenine[c]
MAR06718	H+[c]
MAR06718	5-hydroxykynurenamine[c]
MAR06718	CO2[c]
MAR06719	5-hydroxykynurenamine[c]
MAR06719	O2[c]
MAR06719	4,6-dihydroxyquinoline[c]
MAR06719	H+[c]
MAR06719	H2O2[c]
MAR06719	NH3[c]
MAR06720	H+[c]
MAR06720	kynurenine[c]
MAR06720	UDP-glucuronate[c]
MAR06720	3-hydroxykynurenine-O-beta-D-glucoside[c]
MAR06720	UDP[c]
MAR06721	3-hydroxykynurenine-O-beta-D-glucoside[c]
MAR06721	NADH[c]
MAR06721	4-(2-amino-3-hydroxyphenyl)-4-oxobutanoic acid-O-glucoside[c]
MAR06721	NAD+[c]
MAR06721	NH3[c]
MAR06742	4,6,7-trihydroxy-1,2,3,4-tetrahydroisoquinoline[c]
MAR06742	H2O[c]
MAR06742	formaldehyde[c]
MAR06742	noradrenaline[c]
MAR06745	adrenaline[c]
MAR06745	H2O[c]
MAR06745	O2[c]
MAR06745	3,4-dihydroxymandelaldehyde[c]
MAR06745	H2O2[c]
MAR06745	methylamine[c]
MAR06746	adrenaline[c]
MAR06746	SAM[c]
MAR06746	H+[c]
MAR06746	L-metanephrine[c]
MAR06746	SAH[c]
MAR06747	H2O[c]
MAR06747	L-metanephrine[c]
MAR06747	O2[c]
MAR06747	3-methoxy-4-hydroxyphenylglycolaldehyde[c]
MAR06747	H2O2[c]
MAR06747	methylamine[c]
MAR06748	3-methoxy-4-hydroxyphenylglycolaldehyde[c]
MAR06748	H2O[c]
MAR06748	NAD+[c]
MAR06748	H+[c]
MAR06748	NADH[c]
MAR06748	vanillylmandelate[c]
MAR06749	3-methoxy-4-hydroxyphenylglycolaldehyde[c]
MAR06749	H2O[c]
MAR06749	NADP+[c]
MAR06749	H+[c]
MAR06749	NADPH[c]
MAR06749	vanillylmandelate[c]
MAR06751	H2O[c]
MAR06751	normetanephrine[c]
MAR06751	O2[c]
MAR06751	3-methoxy-4-hydroxyphenylglycolaldehyde[c]
MAR06751	H+[c]
MAR06751	H2O2[c]
MAR06751	NH3[c]
MAR06752	H2O[c]
MAR06752	noradrenaline[c]
MAR06752	O2[c]
MAR06752	3,4-dihydroxymandelaldehyde[c]
MAR06752	H+[c]
MAR06752	H2O2[c]
MAR06752	NH3[c]
MAR06753	3,4-dihydroxymandelaldehyde[c]
MAR06753	H2O[c]
MAR06753	NAD+[c]
MAR06753	3,4-dihydroxymandelate[c]
MAR06753	H+[c]
MAR06753	NADH[c]
MAR06754	3,4-dihydroxymandelaldehyde[c]
MAR06754	H2O[c]
MAR06754	NADP+[c]
MAR06754	3,4-dihydroxymandelate[c]
MAR06754	H+[c]
MAR06754	NADPH[c]
MAR06755	3,4-dihydroxymandelate[c]
MAR06755	SAM[c]
MAR06755	H+[c]
MAR06755	SAH[c]
MAR06755	vanillylmandelate[c]
MAR06762	3,4-dihydroxyphenylacetate[c]
MAR06762	SAM[c]
MAR06762	H+[c]
MAR06762	homovanillate[c]
MAR06762	SAH[c]
MAR06764	3-methoxytyramine[c]
MAR06764	H2O[c]
MAR06764	O2[c]
MAR06764	3-methoxy-4-hydroxyphenylacetaldehyde[c]
MAR06764	H+[c]
MAR06764	H2O2[c]
MAR06764	NH3[c]
MAR06766	3-methoxy-4-hydroxyphenylacetaldehyde[c]
MAR06766	H2O[c]
MAR06766	NAD+[c]
MAR06766	H+[c]
MAR06766	homovanillate[c]
MAR06766	NADH[c]
MAR06767	3-methoxy-4-hydroxyphenylacetaldehyde[c]
MAR06767	H2O[c]
MAR06767	NADP+[c]
MAR06767	H+[c]
MAR06767	homovanillate[c]
MAR06767	NADPH[c]
MAR06774	homogentisate[c]
MAR06774	O2[c]
MAR06774	4-maleylacetoacetate[c]
MAR06774	H+[c]
MAR06776	4-maleylacetoacetate[c]
MAR06776	fumarylacetoacetate[c]
MAR06807	6,7-dihydroxy-1,2,3,4-tetrahydroisoquinoline[c]
MAR06807	H2O[c]
MAR06807	dopamine[c]
MAR06807	formaldehyde[c]
MAR06813	dopamine-O-quinone[c]
MAR06813	H2O2[c]
MAR06813	dopaminochrome[c]
MAR06813	H+[c]
MAR06813	H2O[c]
MAR06841	3,5-diiodo-L-thyronine[r]
MAR06841	iodide[r]
MAR06841	NADP+[r]
MAR06841	NADPH[r]
MAR06841	triiodothyronine[r]
MAR06849	3,5-diiodo-L-thyronine[r]
MAR06849	NADPH[r]
MAR06849	3-monoiodo-L-thyronine[r]
MAR06849	iodide[r]
MAR06849	NADP+[r]
MAR06875	2-carboxy-2,3-dihydro-5,6-dihydroxyindole[c]
MAR06875	H+[c]
MAR06875	L-dopaquinone[c]
MAR06883	5-S-glutathionyl-L-dopa[c]
MAR06883	GSH[c]
MAR06883	L-dopaquinone[c]
MAR06888	L-dopachrome[c]
MAR06888	5,6-dihydroxyindole-2-carboxylate[c]
MAR07628	O2[c]
MAR07628	phenylalanine[c]
MAR07628	2-phenylacetamide[c]
MAR07628	CO2[c]
MAR07628	H2O[c]
MAR07756	2-phenylacetamide[c]
MAR07756	H2O[c]
MAR07756	H+[c]
MAR07756	NH3[c]
MAR07756	phenylacetate[c]
MAR03875	ATP[c]
MAR03875	H2O[c]
MAR03875	methionine[c]
MAR03875	Pi[c]
MAR03875	PPi[c]
MAR03875	SAM[c]
MAR03877	H2O[c]
MAR03877	SAH[c]
MAR03877	adenosine[c]
MAR03877	homocysteine[c]
MAR03912	AKG[c]
MAR03912	cysteine[c]
MAR03912	glutamate[c]
MAR03912	mercaptopyruvate[c]
MAR03917	5-methyl-THF[c]
MAR03917	homocysteine[c]
MAR03917	H+[c]
MAR03917	methionine[c]
MAR03917	THF[c]
MAR03928	H+[c]
MAR03928	mercaptopyruvate[c]
MAR03928	sulfite[c]
MAR03928	H2S2O3[c]
MAR03928	pyruvate[c]
MAR03995	cystine[c]
MAR03995	H+[c]
MAR03995	NADPH[c]
MAR03995	cysteine[c]
MAR03995	NADP+[c]
MAR04302	cysteine[c]
MAR04302	H2O[c]
MAR04302	H+[c]
MAR04302	H2S[c]
MAR04302	NH3[c]
MAR04302	pyruvate[c]
MAR04323	H+[c]
MAR04323	H2S[c]
MAR04323	serine[c]
MAR04323	cysteine[c]
MAR04323	H2O[c]
MAR05381	PAPS[c]
MAR05381	thioredoxin[c]
MAR05381	H+[c]
MAR05381	oxidized thioredoxin[c]
MAR05381	PAP[c]
MAR05381	sulfite[c]
MAR05385	methylthioribose-1p[c]
MAR05385	S-methyl-5-thio-D-ribulose-1-phosphate[c]
MAR05386	S-methyl-5-thio-D-ribulose-1-phosphate[c]
MAR05386	2,3-diketo-5-methylthiopentyl-1-phosphate[c]
MAR05386	H2O[c]
MAR05387	2,3-diketo-5-methylthiopentyl-1-phosphate[c]
MAR05387	H2O[c]
MAR05387	1,2-dihydroxy-5-(methylthio)pent-1-en-3-one[c]
MAR05387	Pi[c]
MAR05389	1,2-dihydroxy-5-(methylthio)pent-1-en-3-one[c]
MAR05389	O2[c]
MAR05389	4-methylthio-2-oxobutanoic acid[c]
MAR05389	formate[c]
MAR05389	H+[c]
MAR03937	formylglutathione[c]
MAR03937	H2O[c]
MAR03937	formate[c]
MAR03937	GSH[c]
MAR03937	H+[c]
MAR04078	H2O[c]
MAR04078	O2[c]
MAR04078	spermine[c]
MAR04078	3-amino-propanal[c]
MAR04078	H2O2[c]
MAR04078	spermidine[c]
MAR04079	3-amino-propanal[c]
MAR04079	H2O[c]
MAR04079	NADP+[c]
MAR04079	beta-alanine[c]
MAR04079	H+[c]
MAR04079	NADPH[c]
MAR04330	3-oxopropanoate[m]
MAR04330	glutamate[m]
MAR04330	AKG[m]
MAR04330	beta-alanine[m]
MAR07992	1,3-diaminopropane[c]
MAR07992	H2O[c]
MAR07992	O2[c]
MAR07992	3-amino-propanal[c]
MAR07992	H+[c]
MAR07992	H2O2[c]
MAR07992	NH3[c]
MAR07993	3-amino-propanal[c]
MAR07993	H2O[c]
MAR07993	NAD+[c]
MAR07993	beta-alanine[c]
MAR07993	H+[c]
MAR07993	NADH[c]
MAR07128	ATP[c]
MAR07128	H+[c]
MAR07128	selenate[c]
MAR07128	adenylylselenate[c]
MAR07128	PPi[c]
MAR07129	adenylylselenate[c]
MAR07129	ATP[c]
MAR07129	3-phosphoadenylylselenate[c]
MAR07129	ADP[c]
MAR07129	H+[c]
MAR07130	3-phosphoadenylylselenate[c]
MAR07130	NADPH[c]
MAR07130	H+[c]
MAR07130	NADP+[c]
MAR07130	PAP[c]
MAR07130	selenite[c]
MAR07131	H+[c]
MAR07131	NADPH[c]
MAR07131	selenite[c]
MAR07131	H2O[c]
MAR07131	NADP+[c]
MAR07131	selenide[c]
MAR07133	alanine[c]
MAR07133	H+[c]
MAR07133	pyridoxal-phosphate[c]
MAR07133	selenide[c]
MAR07133	pyridoxine-phosphate[c]
MAR07133	selenocysteine[c]
MAR07137	H2O[c]
MAR07137	selenomethionine[c]
MAR07137	2-oxobutyrate[c]
MAR07137	H+[c]
MAR07137	methaneselenol[c]
MAR07137	NH3[c]
MAR07140	H+[c]
MAR07140	SAH[c]
MAR07140	se-methyl-L-selenocysteine[c]
MAR07140	SAM[c]
MAR07140	selenocysteine[c]
MAR07141	H2O[c]
MAR07141	se-methyl-L-selenocysteine[c]
MAR07141	H+[c]
MAR07141	methaneselenol[c]
MAR07141	NH3[c]
MAR07141	pyruvate[c]
MAR03790	2-methyl-3-oxopropanoate[c]
MAR03790	H2O[c]
MAR03790	O2[c]
MAR03790	H+[c]
MAR03790	H2O2[c]
MAR03790	methylmalonate[c]
MAR04159	UDP-N-acetyl-D-galactosamine[c]
MAR04159	UDP-N-acetylglucosamine[c]
MAR04494	ATP[c]
MAR04494	glucosamine[c]
MAR04494	ADP[c]
MAR04494	glucosamine-6-phosphate[c]
MAR04494	H+[c]
MAR04536	CMP-N-acetylneuraminate[n]
MAR04536	PPi[n]
MAR04536	CTP[n]
MAR04536	N-acetylneuraminate[n]
MAR08366	ATP[c]
MAR08366	N-acetylgalactosamine[c]
MAR08366	ADP[c]
MAR08366	H+[c]
MAR08366	N-acetylgalactosamine-1-phosphate[c]
MAR08367	ITP[c]
MAR08367	N-acetylgalactosamine[c]
MAR08367	H+[c]
MAR08367	IDP[c]
MAR08367	N-acetylgalactosamine-1-phosphate[c]
MAR08368	H+[c]
MAR08368	N-acetylgalactosamine-1-phosphate[c]
MAR08368	UTP[c]
MAR08368	PPi[c]
MAR08368	UDP-N-acetyl-D-galactosamine[c]
MAR07261	dolichyl-phosphate[r]
MAR07261	H2O[r]
MAR07261	dolichol[r]
MAR07261	Pi[r]
MAR07263	CTP[c]
MAR07263	dolichol[c]
MAR07263	CDP[c]
MAR07263	dolichyl-phosphate[c]
MAR07263	H+[c]
MAR07278	dolichyl-phosphate[r]
MAR07278	UDP-glucose[r]
MAR07278	dolichyl-D-glucosyl-phosphate[r]
MAR07278	UDP[r]
MAR08692	dolichyl-D-glucosyl-phosphate[r]
MAR08692	H2O[r]
MAR08692	dolichyl-phosphate[r]
MAR08692	glucose[r]
MAR08692	H+[r]
MAR07624	[protein]-omega-N-(ADP-D-ribosyl)-L-arginine[c]
MAR07624	H2O[c]
MAR07624	[protein]-L-arginine[c]
MAR07624	ADP-ribose[c]
MAR07626	H2O[c]
MAR07626	N(omega)-(ADP-D-ribosyl)-L-arginine[c]
MAR07626	ADP-ribose[c]
MAR07626	arginine[c]
MAR05259	albumin[l]
MAR05259	ATP[l]
MAR05259	H2O[l]
MAR05259	ADP[l]
MAR05259	alanine[l]
MAR05259	arginine[l]
MAR05259	asparagine[l]
MAR05259	aspartate[l]
MAR05259	cysteine[l]
MAR05259	glutamate[l]
MAR05259	glutamine[l]
MAR05259	glycine[l]
MAR05259	H+[l]
MAR05259	histidine[l]
MAR05259	isoleucine[l]
MAR05259	leucine[l]
MAR05259	lysine[l]
MAR05259	methionine[l]
MAR05259	phenylalanine[l]
MAR05259	Pi[l]
MAR05259	proline[l]
MAR05259	serine[l]
MAR05259	threonine[l]
MAR05259	tryptophan[l]
MAR05259	tyrosine[l]
MAR05259	valine[l]
MAR05261	antichymotrypsin[l]
MAR05261	ATP[l]
MAR05261	H2O[l]
MAR05261	ADP[l]
MAR05261	alanine[l]
MAR05261	arginine[l]
MAR05261	asparagine[l]
MAR05261	aspartate[l]
MAR05261	cysteine[l]
MAR05261	glutamate[l]
MAR05261	glutamine[l]
MAR05261	glycine[l]
MAR05261	H+[l]
MAR05261	histidine[l]
MAR05261	isoleucine[l]
MAR05261	leucine[l]
MAR05261	lysine[l]
MAR05261	methionine[l]
MAR05261	phenylalanine[l]
MAR05261	Pi[l]
MAR05261	proline[l]
MAR05261	serine[l]
MAR05261	threonine[l]
MAR05261	tryptophan[l]
MAR05261	tyrosine[l]
MAR05261	valine[l]
MAR05263	antitrypsin[l]
MAR05263	ATP[l]
MAR05263	H2O[l]
MAR05263	ADP[l]
MAR05263	alanine[l]
MAR05263	arginine[l]
MAR05263	asparagine[l]
MAR05263	aspartate[l]
MAR05263	cysteine[l]
MAR05263	glutamate[l]
MAR05263	glutamine[l]
MAR05263	glycine[l]
MAR05263	H+[l]
MAR05263	histidine[l]
MAR05263	isoleucine[l]
MAR05263	leucine[l]
MAR05263	lysine[l]
MAR05263	methionine[l]
MAR05263	phenylalanine[l]
MAR05263	Pi[l]
MAR05263	proline[l]
MAR05263	serine[l]
MAR05263	threonine[l]
MAR05263	tryptophan[l]
MAR05263	tyrosine[l]
MAR05263	valine[l]
MAR05265	apoB100[l]
MAR05265	ATP[l]
MAR05265	H2O[l]
MAR05265	ADP[l]
MAR05265	alanine[l]
MAR05265	arginine[l]
MAR05265	asparagine[l]
MAR05265	aspartate[l]
MAR05265	cysteine[l]
MAR05265	glutamate[l]
MAR05265	glutamine[l]
MAR05265	glycine[l]
MAR05265	H+[l]
MAR05265	histidine[l]
MAR05265	isoleucine[l]
MAR05265	leucine[l]
MAR05265	lysine[l]
MAR05265	methionine[l]
MAR05265	phenylalanine[l]
MAR05265	Pi[l]
MAR05265	proline[l]
MAR05265	serine[l]
MAR05265	threonine[l]
MAR05265	tryptophan[l]
MAR05265	tyrosine[l]
MAR05265	valine[l]
MAR05272	ATP[l]
MAR05272	fibrinogen[l]
MAR05272	H2O[l]
MAR05272	ADP[l]
MAR05272	alanine[l]
MAR05272	arginine[l]
MAR05272	asparagine[l]
MAR05272	aspartate[l]
MAR05272	cysteine[l]
MAR05272	glutamate[l]
MAR05272	glutamine[l]
MAR05272	glycine[l]
MAR05272	H+[l]
MAR05272	histidine[l]
MAR05272	isoleucine[l]
MAR05272	leucine[l]
MAR05272	lysine[l]
MAR05272	methionine[l]
MAR05272	phenylalanine[l]
MAR05272	Pi[l]
MAR05272	proline[l]
MAR05272	serine[l]
MAR05272	threonine[l]
MAR05272	tryptophan[l]
MAR05272	tyrosine[l]
MAR05272	valine[l]
MAR05274	ATP[l]
MAR05274	H2O[l]
MAR05274	haptoglobin[l]
MAR05274	ADP[l]
MAR05274	alanine[l]
MAR05274	arginine[l]
MAR05274	asparagine[l]
MAR05274	aspartate[l]
MAR05274	cysteine[l]
MAR05274	glutamate[l]
MAR05274	glutamine[l]
MAR05274	glycine[l]
MAR05274	H+[l]
MAR05274	histidine[l]
MAR05274	isoleucine[l]
MAR05274	leucine[l]
MAR05274	lysine[l]
MAR05274	methionine[l]
MAR05274	phenylalanine[l]
MAR05274	Pi[l]
MAR05274	proline[l]
MAR05274	serine[l]
MAR05274	threonine[l]
MAR05274	tryptophan[l]
MAR05274	tyrosine[l]
MAR05274	valine[l]
MAR05276	ATP[l]
MAR05276	H2O[l]
MAR05276	plasminogen[l]
MAR05276	ADP[l]
MAR05276	alanine[l]
MAR05276	arginine[l]
MAR05276	asparagine[l]
MAR05276	aspartate[l]
MAR05276	cysteine[l]
MAR05276	glutamate[l]
MAR05276	glutamine[l]
MAR05276	glycine[l]
MAR05276	H+[l]
MAR05276	histidine[l]
MAR05276	isoleucine[l]
MAR05276	leucine[l]
MAR05276	lysine[l]
MAR05276	methionine[l]
MAR05276	phenylalanine[l]
MAR05276	Pi[l]
MAR05276	proline[l]
MAR05276	serine[l]
MAR05276	threonine[l]
MAR05276	tryptophan[l]
MAR05276	tyrosine[l]
MAR05276	valine[l]
MAR05278	ATP[l]
MAR05278	H2O[l]
MAR05278	prothrombin[l]
MAR05278	ADP[l]
MAR05278	alanine[l]
MAR05278	arginine[l]
MAR05278	asparagine[l]
MAR05278	aspartate[l]
MAR05278	cysteine[l]
MAR05278	glutamate[l]
MAR05278	glutamine[l]
MAR05278	glycine[l]
MAR05278	H+[l]
MAR05278	histidine[l]
MAR05278	isoleucine[l]
MAR05278	leucine[l]
MAR05278	lysine[l]
MAR05278	methionine[l]
MAR05278	phenylalanine[l]
MAR05278	Pi[l]
MAR05278	proline[l]
MAR05278	serine[l]
MAR05278	threonine[l]
MAR05278	tryptophan[l]
MAR05278	tyrosine[l]
MAR05278	valine[l]
MAR05280	[apotransferin][l]
MAR05280	ATP[l]
MAR05280	H2O[l]
MAR05280	ADP[l]
MAR05280	alanine[l]
MAR05280	arginine[l]
MAR05280	asparagine[l]
MAR05280	aspartate[l]
MAR05280	cysteine[l]
MAR05280	glutamate[l]
MAR05280	glutamine[l]
MAR05280	glycine[l]
MAR05280	H+[l]
MAR05280	histidine[l]
MAR05280	isoleucine[l]
MAR05280	leucine[l]
MAR05280	lysine[l]
MAR05280	methionine[l]
MAR05280	phenylalanine[l]
MAR05280	Pi[l]
MAR05280	proline[l]
MAR05280	serine[l]
MAR05280	threonine[l]
MAR05280	tryptophan[l]
MAR05280	tyrosine[l]
MAR05280	valine[l]
MAR05282	apoE[l]
MAR05282	ATP[l]
MAR05282	H2O[l]
MAR05282	ADP[l]
MAR05282	alanine[l]
MAR05282	arginine[l]
MAR05282	asparagine[l]
MAR05282	aspartate[l]
MAR05282	cysteine[l]
MAR05282	glutamate[l]
MAR05282	glutamine[l]
MAR05282	glycine[l]
MAR05282	H+[l]
MAR05282	histidine[l]
MAR05282	isoleucine[l]
MAR05282	leucine[l]
MAR05282	lysine[l]
MAR05282	methionine[l]
MAR05282	phenylalanine[l]
MAR05282	Pi[l]
MAR05282	proline[l]
MAR05282	serine[l]
MAR05282	threonine[l]
MAR05282	tryptophan[l]
MAR05282	tyrosine[l]
MAR05282	valine[l]
MAR05284	apoA1[l]
MAR05284	ATP[l]
MAR05284	H2O[l]
MAR05284	ADP[l]
MAR05284	alanine[l]
MAR05284	arginine[l]
MAR05284	asparagine[l]
MAR05284	aspartate[l]
MAR05284	glutamate[l]
MAR05284	glutamine[l]
MAR05284	glycine[l]
MAR05284	H+[l]
MAR05284	histidine[l]
MAR05284	leucine[l]
MAR05284	lysine[l]
MAR05284	methionine[l]
MAR05284	phenylalanine[l]
MAR05284	Pi[l]
MAR05284	proline[l]
MAR05284	serine[l]
MAR05284	threonine[l]
MAR05284	tryptophan[l]
MAR05284	tyrosine[l]
MAR05284	valine[l]
MAR05290	apoB48[l]
MAR05290	ATP[l]
MAR05290	H2O[l]
MAR05290	ADP[l]
MAR05290	alanine[l]
MAR05290	arginine[l]
MAR05290	asparagine[l]
MAR05290	aspartate[l]
MAR05290	cysteine[l]
MAR05290	glutamate[l]
MAR05290	glutamine[l]
MAR05290	glycine[l]
MAR05290	H+[l]
MAR05290	histidine[l]
MAR05290	isoleucine[l]
MAR05290	leucine[l]
MAR05290	lysine[l]
MAR05290	methionine[l]
MAR05290	phenylalanine[l]
MAR05290	Pi[l]
MAR05290	proline[l]
MAR05290	serine[l]
MAR05290	threonine[l]
MAR05290	tryptophan[l]
MAR05290	tyrosine[l]
MAR05290	valine[l]
MAR05291	ATP[l]
MAR05291	H2O[l]
MAR05291	LPL[l]
MAR05291	ADP[l]
MAR05291	alanine[l]
MAR05291	arginine[l]
MAR05291	asparagine[l]
MAR05291	aspartate[l]
MAR05291	cysteine[l]
MAR05291	glutamate[l]
MAR05291	glutamine[l]
MAR05291	glycine[l]
MAR05291	H+[l]
MAR05291	histidine[l]
MAR05291	isoleucine[l]
MAR05291	leucine[l]
MAR05291	lysine[l]
MAR05291	methionine[l]
MAR05291	phenylalanine[l]
MAR05291	Pi[l]
MAR05291	proline[l]
MAR05291	serine[l]
MAR05291	threonine[l]
MAR05291	tryptophan[l]
MAR05291	tyrosine[l]
MAR05291	valine[l]
MAR05407	CO2[e]
MAR05407	H2O[e]
MAR05407	carbonate[e]
MAR03915	SAM[c]
MAR03915	THF[c]
MAR03915	5-methyl-THF[c]
MAR03915	SAH[c]
MAR04701	dimethylglycine[c]
MAR04701	H+[c]
MAR04701	SAH[c]
MAR04701	SAM[c]
MAR04701	sarcosine[c]
MAR04840	H2O[c]
MAR04840	H2S2O3[c]
MAR04840	H+[c]
MAR04840	H2S[c]
MAR04840	sulfate[c]
MAR07706	glycolate[x]
MAR07706	O2[x]
MAR07706	glyoxalate[x]
MAR07706	H2O2[x]
MAR08774	H+[c]
MAR08774	hydroxypyruvate[c]
MAR08774	CO2[c]
MAR08774	glycolaldehyde[c]
MAR08777	H+[m]
MAR08777	hydroxypyruvate[m]
MAR08777	CO2[m]
MAR08777	glycolaldehyde[m]
MAR08778	glycolaldehyde[m]
MAR08778	H2O[m]
MAR08778	NAD+[m]
MAR08778	glycolate[m]
MAR08778	H+[m]
MAR08778	NADH[m]
MAR06912	H2O[m]
MAR06912	PPi[m]
MAR06912	H+[m]
MAR06912	Pi[m]
MAR03960	H+[c]
MAR03960	O2-[c]
MAR03960	H2O2[c]
MAR03960	O2[c]
MAR08410	H+[m]
MAR08410	O2-[m]
MAR08410	H2O2[m]
MAR08410	O2[m]
MAR08413	H+[n]
MAR08413	O2-[n]
MAR08413	H2O2[n]
MAR08413	O2[n]
MAR08415	H+[x]
MAR08415	O2-[x]
MAR08415	H2O2[x]
MAR08415	O2[x]
MAR00156	AMP[c]
MAR00156	butyryl-CoA[c]
MAR00156	PPi[c]
MAR00156	ATP[c]
MAR00156	butyrate[c]
MAR00156	CoA[c]
MAR00168	AMP[c]
MAR00168	hexanoyl-CoA[c]
MAR00168	PPi[c]
MAR00168	ATP[c]
MAR00168	CoA[c]
MAR00168	hexanoic acid[c]
MAR00171	AMP[c]
MAR00171	heptanoyl-CoA[c]
MAR00171	PPi[c]
MAR00171	ATP[c]
MAR00171	CoA[c]
MAR00171	heptylic acid[c]
MAR00177	AMP[c]
MAR00177	nonanoyl-CoA[c]
MAR00177	PPi[c]
MAR00177	ATP[c]
MAR00177	CoA[c]
MAR00177	nonanoic acid[c]
MAR00180	AMP[c]
MAR00180	decanoyl-CoA[c]
MAR00180	PPi[c]
MAR00180	ATP[c]
MAR00180	CoA[c]
MAR00180	decanoic acid[c]
MAR00184	AMP[c]
MAR00184	PPi[c]
MAR00184	undecanoyl-CoA[c]
MAR00184	ATP[c]
MAR00184	CoA[c]
MAR00184	undecylic acid[c]
MAR00188	AMP[c]
MAR00188	lauroyl-CoA[c]
MAR00188	PPi[c]
MAR00188	ATP[c]
MAR00188	CoA[c]
MAR00188	lauric acid[c]
MAR00192	AMP[c]
MAR00192	PPi[c]
MAR00192	tridecanoyl-CoA[c]
MAR00192	ATP[c]
MAR00192	CoA[c]
MAR00192	tridecylic acid[c]
MAR00196	AMP[c]
MAR00196	myristoyl-CoA[c]
MAR00196	PPi[c]
MAR00196	ATP[c]
MAR00196	CoA[c]
MAR00196	myristic acid[c]
MAR00209	5-tetradecenoyl-CoA[c]
MAR00209	AMP[c]
MAR00209	PPi[c]
MAR00209	ATP[c]
MAR00209	CoA[c]
MAR00209	physeteric acid[c]
MAR00213	AMP[c]
MAR00213	pentadecanoyl-CoA[c]
MAR00213	PPi[c]
MAR00213	ATP[c]
MAR00213	CoA[c]
MAR00213	pentadecylic acid[c]
MAR00233	7-hexadecenoyl-CoA[c]
MAR00233	AMP[c]
MAR00233	PPi[c]
MAR00233	7-palmitoleic acid[c]
MAR00233	ATP[c]
MAR00233	CoA[c]
MAR00237	AMP[c]
MAR00237	heptadecanoyl-CoA[c]
MAR00237	PPi[c]
MAR00237	ATP[c]
MAR00237	CoA[c]
MAR00237	margaric acid[c]
MAR00245	9-heptadecenoyl-CoA[c]
MAR00245	AMP[c]
MAR00245	PPi[c]
MAR00245	9-heptadecylenic acid[c]
MAR00245	ATP[c]
MAR00245	CoA[c]
MAR00271	(13Z)-octadecenoyl-CoA[c]
MAR00271	AMP[c]
MAR00271	PPi[c]
MAR00271	(7Z)-octadecenoic acid[c]
MAR00271	ATP[c]
MAR00271	CoA[c]
MAR00279	AMP[c]
MAR00279	nonadecanoyl-CoA[c]
MAR00279	PPi[c]
MAR00279	ATP[c]
MAR00279	CoA[c]
MAR00279	nonadecylic acid[c]
MAR00283	AMP[c]
MAR00283	eicosanoyl-CoA[c]
MAR00283	PPi[c]
MAR00283	ATP[c]
MAR00283	CoA[c]
MAR00283	eicosanoate[c]
MAR00293	(11Z)-eicosenoyl-CoA[c]
MAR00293	AMP[c]
MAR00293	PPi[c]
MAR00293	ATP[c]
MAR00293	cis-gondoic acid[c]
MAR00293	CoA[c]
MAR00297	9-eicosenoic acid[c]
MAR00297	ATP[c]
MAR00297	CoA[c]
MAR00297	9-eicosenoyl-CoA[c]
MAR00297	AMP[c]
