"ID"	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"MAPINFO"	"Strand"	"CHR"	"abs_logFC"	"fragment_ID"
"cg01927645"	0.227828640958511	0.196756285590095	4.64276978667796	2.0892421411506e-05	0.219672910748205	2.45094513177268	75423359	"-"	"15"	0.227828640958511	251400
"cg01929385"	0.119159381350066	0.63711156668273	2.0735595912156	0.042685198758194	0.7910468563027	-4.59484935663981	71631626	"+"	"12"	0.119159381350066	162875
"cg01930746"	0.148333179001509	0.490550447643705	2.18491410542779	0.0330534993716457	0.776496196242659	-4.3752800368813	10950511	"-"	"2"	0.148333179001509	334989
"cg01936839"	-0.128515908762678	0.359702583324694	-2.12893437121304	0.037626867531458	0.7845275410177	-4.48687988124619	27198896	"+"	"7"	0.128515908762678	669616
"cg01971181"	-0.111737048491354	0.833420176420721	-2.57586551788002	0.0126370981956938	0.699061196436446	-3.52984859564974	158518888	"+"	"3"	0.111737048491354	484370
"cg01975156"	0.15067190796183	0.465957688089458	2.94183226397472	0.00472207812851709	0.619281084627805	-2.64081154440845	15783402	"-"	"4"	0.15067190796183	500409
"cg02005600"	-0.184167192541052	0.74769483493068	-2.74377730181827	0.00812267290033736	0.668346239210242	-3.13307027137231	27183686	"-"	"7"	0.184167192541052	669614
"cg02009879"	-0.127065162397001	0.637306570746503	-2.68494307788754	0.00950132633077545	0.680234900068902	-3.27429713397059	139125631	"-"	"5"	0.127065162397001	598340
"cg02013714"	0.185514182363984	0.425067510171471	2.7977132191605	0.00702281377748061	0.656971072270918	-3.00155929069497	272268	"-"	"9"	0.185514182363984	750578
"cg02033582"	0.114214816965082	0.608693934759995	2.20454862533981	0.0315692313289961	0.772438000726434	-4.33555919682699	29394814	"-"	"17"	0.114214816965082	284960
"cg02041702"	0.142449750573245	0.438459488314175	2.19592987906366	0.0322133829665426	0.774764930480851	-4.35303177939669	97873728	"-"	"8"	0.142449750573245	736082
"cg02047300"	-0.120754917508998	0.62668309678892	-2.18422410721262	0.0331067570470645	0.776574479296345	-4.37667047455768	140208201	"-"	"5"	0.120754917508998	598613
"cg02058483"	-0.207105037286888	0.68811442952212	-3.39867351832772	0.00124663069083647	0.507846701029441	-1.41328564635043	35442918	"-"	"11"	0.207105037286888	112914
"cg02084029"	0.111699403736757	0.733895571876292	2.50259344929428	0.0152437442044642	0.716919696575839	-3.69682841735112	52154849	"+"	"19"	0.111699403736757	330593
"cg02085507"	-0.119735691065179	0.691693091140781	-2.18644534863301	0.0329355788411774	0.77622384993206	-4.37219305902128	6739192	"-"	"19"	0.119735691065179	321317
"cg02103771"	-0.110613423107073	0.62584114653719	-2.08429935066663	0.0416603478724926	0.790140339906817	-4.57409892005662	113531238	"-"	"12"	0.110613423107073	175853
"cg02106682"	-0.136302063704956	0.678800314048897	-2.73356753640351	0.00834790285266805	0.670548623971193	-3.15774570885338	27184461	"+"	"7"	0.136302063704956	669614
"cg02119938"	-0.130246159111349	0.684351483390587	-2.15773195606988	0.0352093915461586	0.780512682004093	-4.42977552250412	78505051	"+"	"15"	0.130246159111349	252179
"cg02160836"	0.110860252231385	0.377168795000926	2.63663815991481	0.0107899508719986	0.689223599444866	-3.38848468695051	65465392	"-"	"17"	0.110860252231385	294093
"cg02167149"	0.14043013603799	0.313465555680632	2.90533880844192	0.00522711381650515	0.629671524860438	-2.73342433289615	10683167	"-"	"8"	0.14043013603799	710323
"cg02171859"	-0.127404004933221	0.50067465898176	-2.33075373284311	0.023355901760952	0.751231793347266	-4.07319195970592	853441	"-"	"7"	0.127404004933221	661936
"cg02174534"	0.156302063921249	0.470630360602053	3.33501793704244	0.00151039107320508	0.528315190143448	-1.5915434721155	145943830	"-"	"5"	0.156302063921249	600312
"cg02175321"	0.110653848666853	0.67673449273429	2.53900430898126	0.0138930825869646	0.709755157008238	-3.61432852778788	103930844	"+"	"11"	0.110653848666853	132569
"cg02186531"	0.147218496389524	0.473366203592106	2.52776496460533	0.0142979623708646	0.711747368376735	-3.63989563660907	101227819	"+"	"15"	0.147218496389524	258487
"cg02211735"	0.111725796076039	0.435877713105342	2.01316874892015	0.0488647901450168	0.797925102374194	-4.70981517506879	5142602	"-"	"11"	0.111725796076039	103446
"cg02211983"	0.136387128723811	0.649302545867945	2.54897494458832	0.0135426344421791	0.706864116575326	-3.5915723101394	152086879	"-"	"1"	0.136387128723811	35855
"cg02223783"	0.113129717548404	0.321266096142029	2.24780737105986	0.0285045658862295	0.765753978870994	-4.24699690728385	185772410	"-"	"4"	0.113129717548404	553741
"cg02224980"	-0.116842399470404	0.282004330263631	-2.27109860911105	0.0269659614373517	0.76181667597667	-4.19871965282714	223169501	"+"	"2"	0.116842399470404	398164
"cg02238943"	0.117252845099398	0.560602838603269	2.48206015972683	0.0160567379750139	0.719631287891727	-3.74293391837546	35367036	"-"	"11"	0.117252845099398	112898
"cg02265745"	0.128143082650579	0.431191329953977	3.07187027331431	0.00326821454817932	0.58383255710948	-2.3040208723696	124241259	"-"	"8"	0.128143082650579	744527
"cg02279138"	0.121382806285348	0.708207705591887	2.07177442606748	0.0428576542796546	0.791229031436107	-4.59828960411994	38445013	"+"	"13"	0.121382806285348	186532
"cg02294690"	0.146419578004429	0.679490251950586	2.50986607415841	0.0149648369127182	0.715477076113005	-3.68042580827208	17581984	"-"	"4"	0.146419578004429	500991
"cg02295477"	-0.163219681091795	0.333341116269865	-3.68920241917358	0.000506851928882683	0.442503691398866	-0.572546966021201	30944844	"-"	"20"	0.163219681091795	411318
"cg02317832"	0.113919330686714	0.725006410856256	2.52771691528059	0.0142997159768095	0.711747368376735	-3.64000474546799	237172964	"-"	"2"	0.113919330686714	402118
"cg02325664"	0.145289807900597	0.484554195864014	2.94417394137804	0.00469127182710112	0.617739849654472	-2.63483999708194	51507425	"+"	"15"	0.145289807900597	244504
"cg02329183"	0.131237184749143	0.699420037109969	2.31135944688785	0.024479301012762	0.755031099708562	-4.11429648774784	96996226	"-"	"10"	0.131237184749143	91617
"cg02343197"	0.133299276997207	0.345564667988461	2.5876994868018	0.0122563128321154	0.696164584522598	-3.50252386617804	27771339	"+"	"3"	0.133299276997207	445296
"cg02367921"	0.161816711551258	0.458190099982891	3.03604552779244	0.00362024079891502	0.593854951252271	-2.39784727104689	40504529	"-"	"1"	0.161816711551258	8901
"cg02368508"	0.114884272809746	0.611700794052031	2.42126323845192	0.0186983149647679	0.734046213125879	-3.87765754561255	12060182	"+"	"16"	0.114884272809746	261338
"cg02371824"	-0.179450491746443	0.70231300822979	-3.11027137442384	0.00292657208938164	0.574265178906156	-2.20258230315488	109761110	"-"	"6"	0.179450491746443	642918
"cg02376703"	-0.110286375910434	0.0917172390094445	-2.16395401013335	0.0347053121603723	0.779548820910406	-4.41735219878227	143106130	"-"	"7"	0.110286375910434	702958
"cg02376827"	-0.113205176631772	0.622876880486784	-2.11929210246608	0.03846810135311	0.785002393408104	-4.50585455710516	1961510	"+"	"17"	0.113205176631772	279069
"cg02380585"	-0.168321138752957	0.390029916309173	-2.23607443630195	0.029308651452825	0.767312156374294	-4.27115948026395	33776683	"+"	"17"	0.168321138752957	286120
"cg02403883"	-0.119885557665343	0.562803673347914	-2.08600321341502	0.0414997363400365	0.789716728011093	-4.57079843788025	140530028	"+"	"5"	0.119885557665343	598688
"cg02450529"	0.114059725904115	0.313729002542538	2.54890081569066	0.0135452100737369	0.706864116575326	-3.59174175648225	44916220	"+"	"7"	0.114059725904115	674858
"cg02482438"	0.116532937693975	0.76818317405955	2.33589059586312	0.0230661538373541	0.75023823388322	-4.06225752208155	49753577	"+"	"6"	0.116532937693975	624572
"cg02493905"	0.110658781751524	0.69376874400514	2.52108281367315	0.0145437118710049	0.713379786247768	-3.65505344143733	151520213	"-"	"1"	0.110658781751524	35710
"cg02498886"	-0.132851272271234	0.481200357012074	-2.22577205612825	0.0300311494131698	0.769307894075254	-4.29228893127156	95066236	"+"	"5"	0.132851272271234	584615
"cg02538016"	0.116551670804025	0.417238069254695	2.161861008719	0.0348741658402569	0.779961541445191	-4.42153458322263	177297206	"-"	"2"	0.116551670804025	383708
"cg02553170"	0.126604613374701	0.443971197504254	2.02110510461088	0.0480109922036509	0.797681777172533	-4.69487384289847	84556762	"+"	"1"	0.126604613374701	22075
"cg02567694"	-0.144680311993758	0.613665100619622	-3.55486256907999	0.00077212034107018	0.476905470333844	-0.966690295410316	70747706	"-"	"8"	0.144680311993758	727527
"cg02576226"	-0.113439807560239	0.220712163018759	-2.37262713478725	0.0210857757437408	0.744731744973514	-3.98348487677357	1047414	"-"	"9"	0.113439807560239	750799
"cg02580923"	-0.116454537664941	0.487803141740824	-2.25806417829088	0.0278176876216162	0.763733907609742	-4.22578796094475	117470541	"+"	"12"	0.116454537664941	176893
"cg02593403"	-0.140018497846467	0.700039736842274	-2.33857840544508	0.0229158269952366	0.749596374295865	-4.05652831652973	102278918	"+"	"10"	0.140018497846467	93063
"cg02614657"	0.118227957882009	0.522696515721757	2.04772010715724	0.0452410341447405	0.793988848835037	-4.64439751273373	1568833	"+"	"19"	0.118227957882009	320609
"cg02615013"	0.109504073967385	0.633388117001074	2.71024817460821	0.00888400002818788	0.6747072180936	-3.21384153514872	2805558	"-"	"4"	0.109504073967385	496964
"cg02638724"	0.163248358169207	0.499815674760749	2.58715950554433	0.012273458207881	0.696307605283036	-3.5037728281959	52154700	"-"	"10"	0.163248358169207	78266
"cg02646225"	0.114879097949877	0.468563303491867	2.17378175249306	0.0339220057464751	0.778338097579153	-4.39766803321717	86020307	"-"	"8"	0.114879097949877	732425
"cg02646423"	-0.147846201552358	0.706100982062858	-2.15745208626264	0.0352322151949983	0.780512682004093	-4.43033361673508	27183794	"-"	"7"	0.147846201552358	669614
"cg02649547"	-0.110386966564592	0.166448480479931	-2.27448083920364	0.0267487630996592	0.760936899920143	-4.19167471530696	95848791	"-"	"10"	0.110386966564592	91260
"cg02696910"	0.111277420335751	0.579297773822076	2.66448818739324	0.0100287657766804	0.68341839655223	-3.32284594953487	234683776	"-"	"2"	0.111277420335751	401461
"cg02721693"	0.115001383753768	0.520220919869758	2.04645797727408	0.0453691975746403	0.794210992105917	-4.64680402402003	182922705	"+"	"1"	0.115001383753768	44843
"cg02726722"	0.1105386168445	0.692643475741671	2.38429453215486	0.0204894214325176	0.741713163579762	-3.95825699491179	48510804	"-"	"20"	0.1105386168445	415624
"cg02751745"	0.137709798162618	0.74808176269754	2.94710658736832	0.00465295436166696	0.617217069602068	-2.62735652450455	52532536	"-"	"6"	0.137709798162618	625508
"cg02769540"	0.154504831116086	0.624534444625951	2.68726974525177	0.00944296866777892	0.680031914060631	-3.26875676624972	217736870	"-"	"2"	0.154504831116086	396624
"cg02773433"	0.118977057909349	0.465104855656295	2.19266507673404	0.0324603923114848	0.774866116001441	-4.35963542065177	94133505	"-"	"11"	0.118977057909349	129430
"cg02788177"	0.110187518053839	0.36611732264483	2.06922018595596	0.0431054575653429	0.791299976169599	-4.60320754584186	67068570	"+"	"16"	0.110187518053839	273037
"cg02807558"	0.138573074638287	0.655606876412127	2.99195568833622	0.00410205981380948	0.604724297690055	-2.51223782758976	155314385	"-"	"2"	0.138573074638287	376766
"cg02812264"	0.114679210761845	0.640209545561769	2.10162379072325	0.0400522101429574	0.787506450063237	-4.54043314367163	67843709	"+"	"12"	0.114679210761845	161664
"cg02813207"	-0.18503191774259	0.433936717600269	-3.30861947733715	0.00163457243761253	0.529647462668804	-1.66481152834545	151882521	"-"	"1"	0.18503191774259	35802
"cg02825511"	-0.12079940969156	0.352372116335157	-2.35615782522576	0.0219539906067722	0.74780906836974	-4.01892372497739	69344779	"+"	"16"	0.12079940969156	273532
"cg02830749"	0.118461854536571	0.601213456032263	2.18241720877756	0.0332465803312203	0.777004256598458	-4.38030986211791	154451068	"-"	"4"	0.118461854536571	543742
"cg02835823"	0.111549051327362	0.644486187012353	2.04441474366082	0.0455773444461617	0.79469343513515	-4.6506971663597	85979060	"-"	"16"	0.111549051327362	277922
"cg02841912"	0.152831030886944	0.496986817296873	2.37010841255868	0.0212165346219086	0.745593717443982	-3.98891774893322	152955983	"-"	"6"	0.152831030886944	656517
"cg02852557"	0.116277194785462	0.619911674976809	2.33543375338696	0.0230917918739326	0.75023823388322	-4.06323076772811	25907264	"+"	"15"	0.116277194785462	237175
"cg02856860"	0.112313470533235	0.661498730280026	2.14860852625895	0.0359601231632691	0.781175146763233	-4.44793720494715	35228552	"+"	"6"	0.112313470533235	620522
"cg02860186"	0.113031377602272	0.435929136214463	2.09826906892853	0.0403593236937047	0.787633072846681	-4.54697078628889	39876250	"-"	"21"	0.113031377602272	427375
"cg02860608"	0.119666071236739	0.655358287972868	2.38937090226317	0.0202347011700042	0.741438053724082	-3.94724913157334	134099216	"-"	"3"	0.119666071236739	476651
"cg02879776"	0.116569730908827	0.65195716570425	2.2723457898393	0.0268856893625181	0.761399826169785	-4.19612287921776	80407110	"+"	"10"	0.116569730908827	86622
"cg02889973"	0.141580166661125	0.600681169923083	2.58684290767586	0.0122835209005621	0.69660612286695	-3.50450501537848	234977572	"+"	"1"	0.141580166661125	60270
"cg02902712"	0.139598556221059	0.416850939312766	2.80870705416126	0.00681619439026988	0.653933393922428	-2.97451642385139	99713787	"+"	"14"	0.139598556221059	234348
"cg02907049"	-0.124165539908835	0.212563920685645	-2.8262400390781	0.00649825007734089	0.648576541891846	-2.93122384297865	8073801	"+"	"4"	0.124165539908835	498144
"cg02916332"	-0.166083779681763	0.693096184239269	-2.51317069897777	0.0148396351849528	0.714740787827661	-3.67296006772773	27183591	"+"	"7"	0.166083779681763	669614
"cg02923345"	0.117177747437865	0.464549177296993	2.49055452424524	0.0157157807035373	0.719631287891727	-3.72389744602875	37222493	"+"	"21"	0.117177747437865	426627
"cg02939139"	0.127152571512521	0.512001872560477	2.35575414782431	0.0219756665438245	0.74780906836974	-4.01978982856944	113574204	"-"	"12"	0.127152571512521	175855
"cg02944021"	0.111243860815025	0.701424535991406	2.27677018583474	0.0266026285446464	0.760189064102755	-4.18690123868431	105431766	"+"	"8"	0.111243860815025	738384
"cg02947456"	-0.108718938077402	0.719795966965857	-3.08110681862661	0.0031827894438397	0.583412355843703	-2.27970335433722	85804536	"-"	"11"	0.108718938077402	126726
"cg02951357"	-0.135921082153357	0.613497503422561	-3.11096363825424	0.00292073190202172	0.574265178906156	-2.20074550871838	59280619	"+"	"1"	0.135921082153357	14021
"cg02955504"	-0.142509112892908	0.762654284926454	-3.14693107017653	0.00263189085699492	0.567180799842227	-2.10491909884864	77749374	"+"	"18"	0.142509112892908	320377
"cg02976476"	0.115454008102678	0.306337865701555	2.09246572890492	0.0408954419405443	0.788717158612946	-4.55825922268218	49140460	"-"	"20"	0.115454008102678	415739
"cg02994773"	-0.112064134759286	0.34706126320064	-2.34108079170462	0.0227766566939038	0.74950181519102	-4.05118949071023	6303492	"+"	"1"	0.112064134759286	1182
"cg03017829"	-0.134029416553413	0.590063355617492	-2.20980121692064	0.0311822467491172	0.771753732861734	-4.32488257862391	10881086	"-"	"6"	0.134029416553413	613688
"cg03019678"	0.136581805424961	0.543878626177367	2.10470490407025	0.0397719394932057	0.787506450063237	-4.53442086120503	78460645	"+"	"11"	0.136581805424961	124348
"cg03025830"	-0.112897012352395	0.639437166966728	-2.04386558220884	0.0456334289002981	0.794714396258608	-4.65174295892222	21905599	"+"	"8"	0.112897012352395	713706
"cg03032443"	0.142278067728451	0.726085923044898	2.56735144990109	0.0129176740856143	0.701070682469073	-3.54944671846684	6280893	"+"	"19"	0.142278067728451	321253
"cg03035759"	-0.159092112045838	0.563011689073824	-2.02722986488225	0.0473609138636784	0.79676232399	-4.68330842062727	19280037	"-"	"22"	0.159092112045838	429971
"cg03037030"	0.125091767140207	0.379691533642202	2.07316533095023	0.042723234277883	0.7910468563027	-4.59560936623105	31543300	"+"	"6"	0.125091767140207	619746
"cg03041629"	0.109325640693068	0.661422065654123	2.28788973089473	0.0259028649970327	0.759847736133388	-4.16365947297486	100463590	"-"	"11"	0.109325640693068	131427
"cg03068051"	-0.120811487678254	0.308317448711903	-2.63160616568117	0.0109329808483439	0.689692762760611	-3.40028729294243	64935169	"+"	"1"	0.120811487678254	15721
"cg03074188"	-0.119684022982147	0.39442127780357	-2.45935455956058	0.0170011293476225	0.724747055462296	-3.79356291330713	37557348	"-"	"8"	0.119684022982147	718265
"cg03090059"	0.137626070504142	0.483060077937495	2.51090341855222	0.0149254327386855	0.715477076113005	-3.67808310300782	59992495	"-"	"15"	0.137626070504142	247134
"cg03107656"	0.125387258965215	0.307392194282752	2.48647033772592	0.0158788923496808	0.719631287891727	-3.73305688731942	21268552	"+"	"9"	0.125387258965215	757222
"cg03109660"	0.132952740906509	0.674052944015931	2.72154352853287	0.00862050274394184	0.67363753252392	-3.18671589575965	37684505	"+"	"4"	0.132952740906509	507437
"cg03111560"	0.152515616252079	0.485726446077815	2.28060800534926	0.0263592388627845	0.760189064102755	-4.17889013712385	19590642	"-"	"20"	0.152515616252079	409121
"cg03113867"	0.117706927586773	0.711109248679	2.86345513970119	0.00586827197829382	0.640146887929956	-2.83866598052321	129920411	"+"	"11"	0.117706927586773	140219
"cg03116124"	0.155739893996158	0.420796276552049	2.38665826338188	0.0203704599454357	0.741442807294139	-3.95313372834676	231293208	"+"	"1"	0.155739893996158	59188
