"ID"	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"MAPINFO"	"Strand"	"CHR"	"abs_logFC"	"fragment_ID"
"cg01177854"	0.292473812041589	0.347893750433464	8.46348837986682	1.08174702970408e-11	7.92733725558866e-08	16.4311519528603	68270387	"+"	"16"	0.292473812041589	273290
"cg01181817"	0.266609348612299	0.191558992415799	4.77879997443743	1.25687716631972e-05	0.000748533186084217	2.96204991091574	49941376	"+"	"3"	0.266609348612299	451607
"cg01181929"	0.295055303177659	0.195381958091333	5.19411045576191	2.80757455293492e-06	0.000262983234263079	4.39705716151811	6419769	"-"	"12"	0.295055303177659	143450
"cg01188069"	0.252265511766128	0.560976392362964	5.42278852507675	1.21020985419563e-06	0.000147118974364792	5.20511066516279	123723352	"+"	"12"	0.252265511766128	178295
"cg01190023"	0.260368787419202	0.350567704848709	5.68143925368607	4.61880275453555e-07	7.67507278885202e-05	6.13167824663091	41882490	"+"	"19"	0.260368787419202	328719
"cg01194371"	0.290268131909258	0.259667826856267	6.12048685579596	8.80690099389509e-08	2.53849736359551e-05	7.72889112616501	79331477	"-"	"5"	0.290268131909258	579539
"cg01202150"	0.273032161929779	0.25636363572594	5.49513760945427	9.25422523723723e-07	0.000122875753209926	5.46303277758615	140261697	"-"	"5"	0.273032161929779	598616
"cg01204305"	0.340082770649523	0.331188354406651	7.59599782390518	3.03364536293222e-10	6.90456663178901e-07	13.2090099317845	49756497	"-"	"3"	0.340082770649523	451582
"cg01204684"	0.326261639925223	0.363931211738599	7.27552827696563	1.0446857606003e-09	1.48466860823027e-06	12.0133431900756	150487695	"+"	"1"	0.326261639925223	35484
"cg01205011"	0.27852492691557	0.425754260995538	5.8857757528076	2.14236788693013e-07	4.61474170879873e-05	6.87167670299067	35262113	"-"	"6"	0.27852492691557	620529
"cg01209023"	0.319850966048118	0.379495998655277	5.43364140827138	1.16253936728751e-06	0.000143487776187091	5.24373497878395	61733046	"-"	"11"	0.319850966048118	120657
"cg01215442"	0.287968070093703	0.484770793594671	5.7059208681214	4.21398060106617e-07	7.22239242166999e-05	6.21999207114428	18980443	"+"	"19"	0.287968070093703	323207
"cg01227537"	0.276163795667534	0.54921731649055	4.80435833529005	1.14754354771309e-05	0.000702448275668495	3.04899350748884	147127012	"-"	"3"	0.276163795667534	480668
"cg01241157"	0.342490212537498	0.264249672820725	7.1181037078497	1.91765247897264e-09	2.18407371403794e-06	11.426059369556	51418668	"+"	"12"	0.342490212537498	156886
"cg01244270"	0.270718498272875	0.353785475448087	5.23100988342069	2.45282468001217e-06	0.000239678659645861	4.52666267775603	172953630	"-"	"2"	0.270718498272875	382425
"cg01252526"	0.364085997182388	0.483474575906118	6.12370925058952	8.6996980919412e-08	2.52263080176069e-05	7.74070695802703	711033	"+"	"16"	0.364085997182388	258921
"cg01256165"	0.29122300385364	0.507499343415319	5.90507660166025	1.99183683930297e-07	4.39499889013827e-05	6.94189508904439	62716606	"-"	"20"	0.29122300385364	419111
"cg01268824"	0.268445523121988	0.299335759395905	5.37262617324279	1.4568231429441e-06	0.000166916351728314	5.02689856775814	58220818	"+"	"19"	0.268445523121988	331819
"cg01285706"	0.317607305843692	0.333570592656722	5.20155499534145	2.73215623749091e-06	0.000258230408825355	4.42317996637112	81953041	"+"	"4"	0.317607305843692	520260
"cg01297808"	0.291638524455769	0.345421293295947	8.35544518915742	1.63546795761919e-11	9.58010734953496e-08	16.0318595918304	94180551	"+"	"10"	0.291638524455769	90825
"cg01304890"	0.293086678992419	0.265205040539627	8.05340607543796	5.21083468335434e-11	2.06450527052223e-07	14.9120710341258	81106772	"+"	"4"	0.293086678992419	519968
"cg01309665"	0.302703670057061	0.273304620891969	7.64726268627585	2.48944265261939e-10	6.14315698990719e-07	13.4001741277475	62304567	"+"	"3"	0.302703670057061	455111
"cg01322555"	0.268112827056306	0.328449801592271	4.71654265036851	1.5676417407839e-05	0.000877292899797113	2.75108412704929	71892787	"+"	"10"	0.268112827056306	84318
"cg01324372"	0.41195883090445	0.320408789169893	7.9401744653849	8.05437115320069e-11	2.79917227387136e-07	14.4911377151742	42679577	"+"	"22"	0.41195883090445	435154
"cg01338255"	0.338372593508097	0.401263390149849	5.55239643521158	7.47898224344436e-07	0.000106326523073155	5.667870910581	30176054	"+"	"20"	0.338372593508097	411165
"cg01348229"	0.26403699736719	0.26581811567109	5.64028547841783	5.38773870241315e-07	8.53417219067897e-05	5.98344810087264	4607243	"+"	"19"	0.26403699736719	320993
"cg01355392"	0.281729389794733	0.529917084393243	4.40195832743256	4.70573519470704e-05	0.00191776551961845	1.70415207445798	62679255	"-"	"20"	0.281729389794733	419106
"cg01364625"	0.344303620851717	0.451363560801206	8.22349969786445	2.71177414348121e-11	1.35682029608378e-07	15.5432792568215	7942328	"+"	"17"	0.344303620851717	280327
"cg01376180"	0.320238421282896	0.583561681759256	6.8529674343379	5.32828507137109e-09	4.10803984165213e-06	10.4381196090091	37180630	"-"	"3"	0.320238421282896	448254
"cg01384143"	0.316668807742301	0.371986257855943	6.36691869772174	3.44213204189834e-08	1.35647113213753e-05	8.63563358956663	62304554	"+"	"3"	0.316668807742301	455111
"cg01389728"	0.306448908496045	0.295182302831838	4.26304245935158	7.57022759327694e-05	0.00268238952317207	1.25289245416703	6620572	"+"	"10"	0.306448908496045	66181
"cg01407062"	0.272134213513118	0.525785727666662	4.80847902552439	1.13081051054062e-05	0.000695408888986647	3.06302915852801	91538575	"+"	"15"	0.272134213513118	255597
"cg01412886"	0.251971354284311	0.389211154125135	5.45809227364867	1.06182589617181e-06	0.00013470151366075	5.33083904622101	105445253	"+"	"14"	0.251971354284311	235557
"cg01413354"	0.287814163386278	0.40068187625221	4.55714850247573	2.74627949189511e-05	0.00130727841026863	2.21649089757195	136017755	"-"	"9"	0.287814163386278	784265
"cg01414357"	0.356621451746558	0.4721979131096	5.70287536884655	4.262362032625e-07	7.27620268447246e-05	6.20900050459416	48282728	"-"	"19"	0.356621451746558	329987
"cg01416891"	0.352579266457472	0.431759559430245	6.81866171184567	6.08058630992894e-09	4.48775105520563e-06	10.3104634287016	94820892	"-"	"10"	0.352579266457472	90981
"cg01419469"	0.274864977632039	0.322349016272273	6.01397859726076	1.31934021831797e-07	3.32238809111235e-05	7.33903513763043	8092488	"+"	"17"	0.274864977632039	280353
"cg01427575"	0.281493897007272	0.326255685254486	6.07056240932152	1.06455690051563e-07	2.87540940717493e-05	7.54598197798858	51171712	"-"	"19"	0.281493897007272	330433
"cg01428378"	0.284260488324714	0.236274491061452	5.10063088468591	3.9480606446194e-06	0.000333719451195472	4.0701609046313	123259789	"-"	"12"	0.284260488324714	178191
"cg01438174"	0.258163859089641	0.598660515245894	5.53032038662708	8.1195766817455e-07	0.000112676831733544	5.58882323213435	130640301	"+"	"9"	0.258163859089641	783233
"cg01445580"	0.302542587982211	0.511000254577637	6.37219678473465	3.37337108083181e-08	1.33736466982098e-05	8.65511764310313	34631891	"+"	"1"	0.302542587982211	7419
"cg01453052"	0.253479713420766	0.368184107336837	4.51266387120618	3.20714973321403e-05	0.00145959403779116	2.06878021051563	73892097	"+"	"17"	0.253479713420766	296289
"cg01454215"	0.355609825511354	0.328406483058805	6.81413877546	6.18737161787052e-09	4.54805665794675e-06	10.2936366961659	27530363	"+"	"2"	0.355609825511354	339773
"cg01462053"	0.288533913133157	0.222471243355286	5.2713396617779	2.11547660379752e-06	0.000216501080628931	4.66867231510978	18118298	"-"	"19"	0.288533913133157	323108
"cg01471713"	0.251979770160051	0.337240390400077	5.42427221173515	1.20358079502164e-06	0.000146558688017356	5.21038956163446	220864279	"-"	"1"	0.251979770160051	56307
"cg01487433"	0.261280995132396	0.420898092916091	5.04844136474652	4.77171541821183e-06	0.00037938353580244	3.88858853216236	19648987	"-"	"19"	0.261280995132396	323284
"cg01490904"	0.410244659394528	0.337071676695251	7.37247209241145	7.18640995032398e-10	1.16781486336531e-06	12.3750880335407	169429525	"-"	"1"	0.410244659394528	40661
"cg01510609"	0.271789532698472	0.371171795758675	3.9881645975844	0.0001900868106581	0.00512725549487456	0.382337142994176	3751134	"+"	"2"	0.271789532698472	332929
"cg01511231"	0.301747799221845	0.499743674758713	6.07589112915509	1.04324216212218e-07	2.83472339092689e-05	7.56549098255484	1109676	"+"	"1"	0.301747799221845	247
"cg01514490"	0.290033344807945	0.588328882507009	5.51892231431287	8.47123949838753e-07	0.000115872469548278	5.54804566124921	7455338	"+"	"10"	0.290033344807945	66440
"cg01535630"	0.29151648399243	0.272386868851131	7.28781961084125	9.96291461253925e-10	1.44603143683176e-06	12.0592066569283	3689683	"+"	"1"	0.29151648399243	592
"cg01537665"	0.265857331899833	0.239637686173424	4.87641286152195	8.87037191087803e-06	0.000590028967724406	3.29512994309313	157009094	"+"	"6"	0.265857331899833	657744
"cg01539133"	0.256020605976212	0.397564927082938	5.30897427323023	1.8421108214636e-06	0.000196017829108392	4.80151835616934	4607324	"-"	"19"	0.256020605976212	320993
"cg01547338"	0.289109243745044	0.337383145273164	5.2847522634744	2.01375172793259e-06	0.000209188840902544	4.71598157440121	89419380	"-"	"10"	0.289109243745044	89216
"cg01549940"	0.29992280625424	0.476528763547248	5.06595258442257	4.47809678984869e-06	0.000363609932058023	3.949435254734	143382498	"+"	"6"	0.29992280625424	653627
"cg01555014"	0.256458585905568	0.277515487584415	4.5754476510608	2.57604904199594e-05	0.00125103487778232	2.27744585101565	32827710	"+"	"1"	0.256458585905568	6985
"cg01557951"	0.266485004037919	0.507616350921543	5.58409112500897	6.64568116588539e-07	9.81362719350435e-05	5.78151610412828	50892299	"+"	"1"	0.266485004037919	11612
"cg01562385"	0.38215342330758	0.343364823283536	8.24007499067383	2.54474228505335e-11	1.30936736387512e-07	15.6047098658407	10698098	"-"	"19"	0.38215342330758	321939
"cg01564268"	0.262386334041558	0.368981429267752	6.12818415176409	8.55297249850104e-08	2.49613165756337e-05	7.75711741282684	36666953	"+"	"17"	0.262386334041558	286842
"cg01570459"	0.253149357446132	0.537906190996633	5.41775829288995	1.23295399719042e-06	0.000149134193399075	5.18721660320682	6925228	"+"	"17"	0.253149357446132	280145
"cg01572708"	0.281216254499072	0.442478555577059	5.69962709052242	4.31457064139978e-07	7.3345298784441e-05	6.19727875999747	33283475	"+"	"22"	0.281216254499072	432961
"cg01574694"	0.253399240432566	0.181890718994422	4.46134362486308	3.83281127318517e-05	0.00165547463587817	1.89921310399502	21493964	"-"	"14"	0.253399240432566	210854
"cg01577475"	0.266501535932595	0.281192260808764	6.60037281898658	1.40731176150179e-08	7.71447180091383e-06	9.49952714744149	114033581	"-"	"2"	0.266501535932595	363936
"cg01604539"	0.262763159394605	0.23326855373164	7.43537541521319	5.63756098911077e-10	1.00289708992407e-06	12.6098076098391	67189134	"+"	"16"	0.262763159394605	273072
"cg01610165"	0.260781023179194	0.352302786921748	3.81851602102357	0.000330700352492179	0.00754426687103714	-0.138790732251363	124071029	"-"	"5"	0.260781023179194	593909
"cg01614237"	0.289844529720717	0.176831225091504	5.94947399176961	1.68420703362872e-07	3.91855447016287e-05	7.10361198000742	6660771	"-"	"4"	0.289844529720717	497863
"cg01615704"	0.262136953957576	0.453941322123853	7.01598237655461	2.84317365053645e-09	2.73500874233166e-06	11.0453063830749	110873396	"+"	"2"	0.262136953957576	363053
"cg01636650"	0.275369603816919	0.471971159646226	4.30449262043742	6.57345871285101e-05	0.00242715777047726	1.38678417347101	38040315	"-"	"3"	0.275369603816919	448506
"cg01654127"	0.277230020759429	0.357671032696693	5.60187039224459	6.2191311638265e-07	9.37066135041529e-05	5.84534499764115	165796373	"+"	"1"	0.277230020759429	39557
"cg01656168"	0.317895621225333	0.359614064851504	6.93018454682238	3.95747000288449e-09	3.41548646813463e-06	10.7256224575471	69141437	"-"	"16"	0.317895621225333	273484
"cg01657926"	0.339214892838518	0.424101343872168	6.40713655593238	2.95140436751664e-08	1.22707215887046e-05	8.78415772864749	86085912	"+"	"11"	0.339214892838518	126804
"cg01661897"	0.268547933354432	0.533803267671621	5.16407577629321	3.13321279448428e-06	0.000283581369541484	4.29179798807224	4671207	"+"	"12"	0.268547933354432	142957
"cg01663469"	0.278894418207409	0.254139444756291	5.77088921323108	3.30209746226311e-07	6.14746832633929e-05	6.45482596011845	119421667	"-"	"3"	0.278894418207409	472487
"cg01666600"	0.295901431405997	0.169915517398528	6.31639364930767	4.17510241948769e-08	1.53304020726694e-05	8.44924515325083	21279561	"-"	"17"	0.295901431405997	283658
"cg01682111"	0.287745614835992	0.60958682476686	5.67734510116155	4.69016012971149e-07	7.75103982675525e-05	6.11691889093107	1430087	"+"	"16"	0.287745614835992	259004
"cg01682285"	0.268940709650234	0.64656581886441	5.35972196731308	1.52789739150055e-06	0.000172018626572976	4.98113770889275	81422160	"+"	"14"	0.268940709650234	228969
"cg01704474"	0.270657025152177	0.609731881632493	5.42195293078155	1.21395910428434e-06	0.000147409912117309	5.20213784972605	504918	"+"	"11"	0.270657025152177	102501
"cg01705888"	0.257527587124259	0.441259145818615	4.17859801056202	0.000100743841503682	0.00328045648055698	0.982182046123733	69239592	"+"	"4"	0.257527587124259	516098
"cg01710865"	0.473129760734468	0.237921160495002	11.8862542730451	3.88727527713153e-17	2.82021432628365e-11	28.469773964308	48937404	"-"	"1"	0.473129760734468	11022
"cg01730970"	0.379189615139275	0.339315060444013	6.16815640868031	7.34670247508548e-08	2.26429909152058e-05	7.90380354611508	27687074	"+"	"1"	0.379189615139275	5953
"cg01735398"	0.276752576779107	0.393266333060044	5.5223092581504	8.36520054281156e-07	0.000115029954632434	5.56016019796276	18907305	"+"	"17"	0.276752576779107	283145
"cg01739725"	0.27546430876833	0.550465207588685	6.25286838858455	5.32043091347255e-08	1.80541034017466e-05	8.21523428584699	38071393	"-"	"14"	0.27546430876833	215784
"cg01743077"	0.267995569132323	0.438011987243474	5.16474878019175	3.12552442829042e-06	0.000283056403345434	4.29415425129056	72975586	"+"	"11"	0.267995569132323	122968
"cg01744822"	0.275530323791626	0.31349764468219	6.06263181363451	1.09708185868319e-07	2.93328311457562e-05	7.51695351080332	73100510	"+"	"16"	0.275530323791626	274497
"cg01747664"	0.254440682726502	0.20901083225379	6.38187624580953	3.25080176323814e-08	1.30311313408135e-05	8.6908556052051	36614437	"+"	"1"	0.254440682726502	7942
"cg01762827"	0.370991551259923	0.381659450703295	6.771901541292	7.27938305219544e-09	5.08295007217011e-06	10.1365452303923	69141442	"-"	"16"	0.370991551259923	273484
"cg01763290"	0.261774958166221	0.284719364148556	5.25918029655196	2.21206128057484e-06	0.000223339080236135	4.62581808847976	26366243	"-"	"17"	0.261774958166221	284251
"cg01765529"	0.317659922602519	0.212800057626335	6.52200530965975	1.90090158778026e-08	9.2433123393632e-06	9.20908129275986	27709903	"-"	"1"	0.317659922602519	5953
"cg01770654"	0.286308562844365	0.477571680286597	4.96176499418522	6.5273193759175e-06	0.0004759838858085	3.58858112115428	140811343	"-"	"5"	0.286308562844365	598758
"cg01777403"	0.335492637813985	0.270934217631949	6.56109403110632	1.63626482476006e-08	8.39096536846737e-06	9.35390034274041	77493382	"-"	"14"	0.335492637813985	227776
"cg01779383"	0.301124343329453	0.563107931864062	6.59616431735486	1.43023110656801e-08	7.77834510932522e-06	9.48391926389969	94180753	"+"	"10"	0.301124343329453	90825
"cg01780596"	0.26596603164265	0.32320034492575	6.28652863884181	4.67930072342931e-08	1.65601365636451e-05	8.33918204978331	43478268	"-"	"6"	0.26596603164265	622638
"cg01781762"	0.360031375544574	0.499075606215083	7.97830824907267	6.95528808108412e-11	2.57172115441953e-07	14.6329576111377	30407502	"+"	"16"	0.360031375544574	265902
"cg01786048"	0.288052795534973	0.414179427872622	4.38725696952508	4.95006819538178e-05	0.00198874156921103	1.65605805534953	239035964	"-"	"2"	0.288052795534973	402619
"cg01791232"	0.272842270107525	0.307482020696144	5.76885958316308	3.32737916297095e-07	6.17430547097253e-05	6.44747958279855	29469490	"+"	"22"	0.272842270107525	432146
"cg01797501"	0.32134414124934	0.566036262210431	5.63191917877679	5.55889288014322e-07	8.69567018363596e-05	5.95334919087961	65671924	"+"	"12"	0.32134414124934	160963
"cg01800033"	0.424419672201172	0.35966860001396	9.38843501195037	3.25075064740169e-13	1.24127175996804e-08	19.8126325116155	139117182	"-"	"6"	0.424419672201172	652319
"cg01801603"	0.312036283450784	0.451948531566167	5.24800071393815	2.3046885747955e-06	0.000229598239471593	4.58644624079834	123795433	"-"	"8"	0.312036283450784	744415
"cg01802062"	0.274177403885237	0.538820182643669	4.36104809293961	5.41659513791403e-05	0.00211754195277589	1.5705134825613	29833153	"-"	"16"	0.274177403885237	265791
"cg01806972"	0.320008638151468	0.461244131216493	6.68459503876205	1.01834809743883e-08	6.32002161115289e-06	9.81210529541406	66314378	"-"	"11"	0.320008638151468	121565
"cg01808030"	0.300328307902803	0.340868911696433	5.04422075902834	4.84526586225395e-06	0.000384110718913312	3.87393476094218	45809952	"-"	"22"	0.300328307902803	435783
"cg01811796"	0.280450760900344	0.536210157565335	5.75678232452371	3.48182900637526e-07	6.35487663470754e-05	6.40377844969922	26233565	"+"	"1"	0.280450760900344	5631
"cg01819950"	0.283789068755008	0.521935473636494	4.83574533068033	1.02595722284692e-05	0.000650819673989194	3.15602684109897	41087602	"-"	"6"	0.283789068755008	622095
"cg01832036"	0.257008059441155	0.186434759495772	5.4028989329506	1.3026321602945e-06	0.000154572837694063	5.1343872494129	48050274	"-"	"17"	0.257008059441155	289313
"cg01832549"	0.275594130744345	0.57152057144382	6.23779166749277	5.63521650321797e-08	1.88402946445536e-05	8.15975312903154	19774989	"-"	"1"	0.275594130744345	4181
"cg01840020"	0.345729128663923	0.460010892340708	6.33105013894889	3.94780716660307e-08	1.48400525987739e-05	8.50328975208482	4648949	"+"	"17"	0.345729128663923	279614
