"Cluster"	"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"149"	"Cluster NR"	"GO:0110149"	"regulation of biomineralization"	"2/57"	"105/18903"	0.0400199847578582	0.0400199847578582	0.267224521565898	"KL/ROCK2"	2
"150"	"Cluster NR"	"GO:0015837"	"amine transport"	"2/57"	"106/18903"	0.0407121842872383	0.0407121842872383	0.267224521565898	"GRM2/HTR1B"	2
"151"	"Cluster NR"	"GO:0097305"	"response to alcohol"	"3/57"	"253/18903"	0.0408505746750326	0.0408505746750326	0.267224521565898	"HTR1B/MAP4K1/RARA"	3
"152"	"Cluster NR"	"GO:0010717"	"regulation of epithelial to mesenchymal transition"	"2/57"	"107/18903"	0.0414089315287901	0.0414089315287901	0.267224521565898	"ENG/NKX2-1"	2
"153"	"Cluster NR"	"GO:0003222"	"ventricular trabecula myocardium morphogenesis"	"1/57"	"14/18903"	0.0414119562215483	0.0414119562215483	0.267224521565898	"ENG"	1
"154"	"Cluster NR"	"GO:0007100"	"mitotic centrosome separation"	"1/57"	"14/18903"	0.0414119562215483	0.0414119562215483	0.267224521565898	"NSFL1C"	1
"155"	"Cluster NR"	"GO:0007216"	"G protein-coupled glutamate receptor signaling pathway"	"1/57"	"14/18903"	0.0414119562215483	0.0414119562215483	0.267224521565898	"GRM2"	1
"156"	"Cluster NR"	"GO:0032736"	"positive regulation of interleukin-13 production"	"1/57"	"14/18903"	0.0414119562215483	0.0414119562215483	0.267224521565898	"RARA"	1
"157"	"Cluster NR"	"GO:0044793"	"negative regulation by host of viral process"	"1/57"	"14/18903"	0.0414119562215483	0.0414119562215483	0.267224521565898	"PSMC3"	1
"158"	"Cluster NR"	"GO:0048681"	"negative regulation of axon regeneration"	"1/57"	"14/18903"	0.0414119562215483	0.0414119562215483	0.267224521565898	"CERS2"	1
"159"	"Cluster NR"	"GO:0055012"	"ventricular cardiac muscle cell differentiation"	"1/57"	"14/18903"	0.0414119562215483	0.0414119562215483	0.267224521565898	"RARA"	1
"160"	"Cluster NR"	"GO:0070278"	"extracellular matrix constituent secretion"	"1/57"	"14/18903"	0.0414119562215483	0.0414119562215483	0.267224521565898	"ENG"	1
"161"	"Cluster NR"	"GO:0099171"	"presynaptic modulation of chemical synaptic transmission"	"1/57"	"14/18903"	0.0414119562215483	0.0414119562215483	0.267224521565898	"HTR1B"	1
"162"	"Cluster NR"	"GO:1904152"	"regulation of retrograde protein transport, ER to cytosol"	"1/57"	"14/18903"	0.0414119562215483	0.0414119562215483	0.267224521565898	"BCAP31"	1
"163"	"Cluster NR"	"GO:1904294"	"positive regulation of ERAD pathway"	"1/57"	"14/18903"	0.0414119562215483	0.0414119562215483	0.267224521565898	"BCAP31"	1
"164"	"Cluster NR"	"GO:1905203"	"regulation of connective tissue replacement"	"1/57"	"14/18903"	0.0414119562215483	0.0414119562215483	0.267224521565898	"ROCK2"	1
"165"	"Cluster NR"	"GO:2001023"	"regulation of response to drug"	"1/57"	"14/18903"	0.0414119562215483	0.0414119562215483	0.267224521565898	"GRM2"	1
"166"	"Cluster NR"	"GO:0046545"	"development of primary female sexual characteristics"	"2/57"	"109/18903"	0.042815938702052	0.042815938702052	0.267224521565898	"AFP/AMHR2"	2
"167"	"Cluster NR"	"GO:0090068"	"positive regulation of cell cycle process"	"3/57"	"260/18903"	0.0437080687392287	0.0437080687392287	0.267224521565898	"NSFL1C/PHOX2B/ROCK2"	3
"168"	"Cluster NR"	"GO:0021761"	"limbic system development"	"2/57"	"111/18903"	0.0442407468752079	0.0442407468752079	0.267224521565898	"NKX2-1/RARA"	2
"169"	"Cluster NR"	"GO:0002031"	"G protein-coupled receptor internalization"	"1/57"	"15/18903"	0.0443046195968129	0.0443046195968129	0.267224521565898	"HTR1B"	1
"170"	"Cluster NR"	"GO:0038166"	"angiotensin-activated signaling pathway"	"1/57"	"15/18903"	0.0443046195968129	0.0443046195968129	0.267224521565898	"ROCK2"	1
"171"	"Cluster NR"	"GO:0044065"	"regulation of respiratory system process"	"1/57"	"15/18903"	0.0443046195968129	0.0443046195968129	0.267224521565898	"PHOX2B"	1
"172"	"Cluster NR"	"GO:0045064"	"T-helper 2 cell differentiation"	"1/57"	"15/18903"	0.0443046195968129	0.0443046195968129	0.267224521565898	"RARA"	1
"173"	"Cluster NR"	"GO:0048484"	"enteric nervous system development"	"1/57"	"15/18903"	0.0443046195968129	0.0443046195968129	0.267224521565898	"PHOX2B"	1
"174"	"Cluster NR"	"GO:0051299"	"centrosome separation"	"1/57"	"15/18903"	0.0443046195968129	0.0443046195968129	0.267224521565898	"NSFL1C"	1
"175"	"Cluster NR"	"GO:0051956"	"negative regulation of amino acid transport"	"1/57"	"15/18903"	0.0443046195968129	0.0443046195968129	0.267224521565898	"HTR1B"	1
"176"	"Cluster NR"	"GO:0070571"	"negative regulation of neuron projection regeneration"	"1/57"	"15/18903"	0.0443046195968129	0.0443046195968129	0.267224521565898	"CERS2"	1
"177"	"Cluster NR"	"GO:0070863"	"positive regulation of protein exit from endoplasmic reticulum"	"1/57"	"15/18903"	0.0443046195968129	0.0443046195968129	0.267224521565898	"BCAP31"	1
"178"	"Cluster NR"	"GO:0072148"	"epithelial cell fate commitment"	"1/57"	"15/18903"	0.0443046195968129	0.0443046195968129	0.267224521565898	"RARA"	1
"179"	"Cluster NR"	"GO:1904936"	"interneuron migration"	"1/57"	"15/18903"	0.0443046195968129	0.0443046195968129	0.267224521565898	"NKX2-1"	1
"180"	"Cluster NR"	"GO:2001028"	"positive regulation of endothelial cell chemotaxis"	"1/57"	"15/18903"	0.0443046195968129	0.0443046195968129	0.267224521565898	"FGF18"	1
"181"	"Cluster NR"	"GO:0007229"	"integrin-mediated signaling pathway"	"2/57"	"113/18903"	0.0456830990173652	0.0456830990173652	0.267224521565898	"DST/PTPRA"	2
"182"	"Cluster NR"	"GO:0050804"	"modulation of chemical synaptic transmission"	"4/57"	"448/18903"	0.0459738378908475	0.0459738378908475	0.267224521565898	"GRM2/HTR1B/PTPRA/RARA"	4
"183"	"Cluster NR"	"GO:0099177"	"regulation of trans-synaptic signaling"	"4/57"	"449/18903"	0.0462859984308061	0.0462859984308061	0.267224521565898	"GRM2/HTR1B/PTPRA/RARA"	4
"184"	"Cluster NR"	"GO:0044344"	"cellular response to fibroblast growth factor stimulus"	"2/57"	"114/18903"	0.0464107743986199	0.0464107743986199	0.267224521565898	"FGF18/KL"	2
"185"	"Cluster NR"	"GO:0043161"	"proteasome-mediated ubiquitin-dependent protein catabolic process"	"4/57"	"450/18903"	0.0465993561479228	0.0465993561479228	0.267224521565898	"BCAP31/NSFL1C/PSMC3/RNF4"	4
"186"	"Cluster NR"	"GO:0001732"	"formation of cytoplasmic translation initiation complex"	"1/57"	"16/18903"	0.0471887066723625	0.0471887066723625	0.267224521565898	"EIF3G"	1
"187"	"Cluster NR"	"GO:0021535"	"cell migration in hindbrain"	"1/57"	"16/18903"	0.0471887066723625	0.0471887066723625	0.267224521565898	"PHOX2B"	1
"188"	"Cluster NR"	"GO:0030852"	"regulation of granulocyte differentiation"	"1/57"	"16/18903"	0.0471887066723625	0.0471887066723625	0.267224521565898	"RARA"	1
"189"	"Cluster NR"	"GO:0042448"	"progesterone metabolic process"	"1/57"	"16/18903"	0.0471887066723625	0.0471887066723625	0.267224521565898	"AFP"	1
"190"	"Cluster NR"	"GO:0043508"	"negative regulation of JUN kinase activity"	"1/57"	"16/18903"	0.0471887066723625	0.0471887066723625	0.267224521565898	"DNAJA1"	1
"191"	"Cluster NR"	"GO:0060033"	"anatomical structure regression"	"1/57"	"16/18903"	0.0471887066723625	0.0471887066723625	0.267224521565898	"AMHR2"	1
"192"	"Cluster NR"	"GO:0060841"	"venous blood vessel development"	"1/57"	"16/18903"	0.0471887066723625	0.0471887066723625	0.267224521565898	"ENG"	1
"193"	"Cluster NR"	"GO:0061469"	"regulation of type B pancreatic cell proliferation"	"1/57"	"16/18903"	0.0471887066723625	0.0471887066723625	0.267224521565898	"PHOX2B"	1
"194"	"Cluster NR"	"GO:0071391"	"cellular response to estrogen stimulus"	"1/57"	"16/18903"	0.0471887066723625	0.0471887066723625	0.267224521565898	"RARA"	1
"195"	"Cluster NR"	"GO:0097154"	"GABAergic neuron differentiation"	"1/57"	"16/18903"	0.0471887066723625	0.0471887066723625	0.267224521565898	"NKX2-1"	1
"196"	"Cluster NR"	"GO:0071560"	"cellular response to transforming growth factor beta stimulus"	"3/57"	"271/18903"	0.0483962184506246	0.0483962184506246	0.267224521565898	"AMHR2/ENG/NKX2-1"	3
"197"	"Cluster NR"	"GO:1901800"	"positive regulation of proteasomal protein catabolic process"	"2/57"	"118/18903"	0.0493640686567051	0.0493640686567051	0.267224521565898	"BCAP31/PSMC3"	2
"198"	"Cluster NR"	"GO:0003198"	"epithelial to mesenchymal transition involved in endocardial cushion formation"	"1/57"	"17/18903"	0.0500642424228616	0.0500642424228616	0.267224521565898	"ENG"	1
"199"	"Cluster NR"	"GO:0030949"	"positive regulation of vascular endothelial growth factor receptor signaling pathway"	"1/57"	"17/18903"	0.0500642424228616	0.0500642424228616	0.267224521565898	"FGF18"	1
"200"	"Cluster NR"	"GO:0033189"	"response to vitamin A"	"1/57"	"17/18903"	0.0500642424228616	0.0500642424228616	0.267224521565898	"RARA"	1
"201"	"Cluster NR"	"GO:0042481"	"regulation of odontogenesis"	"1/57"	"17/18903"	0.0500642424228616	0.0500642424228616	0.267224521565898	"PAX9"	1
"202"	"Cluster NR"	"GO:0043923"	"positive regulation by host of viral transcription"	"1/57"	"17/18903"	0.0500642424228616	0.0500642424228616	0.267224521565898	"TFAP4"	1
"203"	"Cluster NR"	"GO:0045019"	"negative regulation of nitric oxide biosynthetic process"	"1/57"	"17/18903"	0.0500642424228616	0.0500642424228616	0.267224521565898	"ROCK2"	1
"204"	"Cluster NR"	"GO:0046838"	"phosphorylated carbohydrate dephosphorylation"	"1/57"	"17/18903"	0.0500642424228616	0.0500642424228616	0.267224521565898	"OCRL"	1
"205"	"Cluster NR"	"GO:0046855"	"inositol phosphate dephosphorylation"	"1/57"	"17/18903"	0.0500642424228616	0.0500642424228616	0.267224521565898	"OCRL"	1
"206"	"Cluster NR"	"GO:0060253"	"negative regulation of glial cell proliferation"	"1/57"	"17/18903"	0.0500642424228616	0.0500642424228616	0.267224521565898	"CERS2"	1
"207"	"Cluster NR"	"GO:0061548"	"ganglion development"	"1/57"	"17/18903"	0.0500642424228616	0.0500642424228616	0.267224521565898	"PHOX2B"	1
"208"	"Cluster NR"	"GO:1900037"	"regulation of cellular response to hypoxia"	"1/57"	"17/18903"	0.0500642424228616	0.0500642424228616	0.267224521565898	"ROCK2"	1
"209"	"Cluster NR"	"GO:1901550"	"regulation of endothelial cell development"	"1/57"	"17/18903"	0.0500642424228616	0.0500642424228616	0.267224521565898	"ROCK2"	1
"210"	"Cluster NR"	"GO:1903140"	"regulation of establishment of endothelial barrier"	"1/57"	"17/18903"	0.0500642424228616	0.0500642424228616	0.267224521565898	"ROCK2"	1
"211"	"Cluster NR"	"GO:1904406"	"negative regulation of nitric oxide metabolic process"	"1/57"	"17/18903"	0.0500642424228616	0.0500642424228616	0.267224521565898	"ROCK2"	1
"212"	"Cluster NR"	"GO:2001267"	"regulation of cysteine-type endopeptidase activity involved in apoptotic signaling pathway"	"1/57"	"17/18903"	0.0500642424228616	0.0500642424228616	0.267224521565898	"TFAP4"	1
"213"	"Cluster NR"	"GO:0042752"	"regulation of circadian rhythm"	"2/57"	"120/18903"	0.0508658343826516	0.0508658343826516	0.267224521565898	"NKX2-1/ROCK2"	2
"214"	"Cluster NR"	"GO:0071774"	"response to fibroblast growth factor"	"2/57"	"120/18903"	0.0508658343826516	0.0508658343826516	0.267224521565898	"FGF18/KL"	2
"215"	"Cluster NR"	"GO:0031623"	"receptor internalization"	"2/57"	"121/18903"	0.0516228886391422	0.0516228886391422	0.267224521565898	"AP2A2/HTR1B"	2
"216"	"Cluster NR"	"GO:0008286"	"insulin receptor signaling pathway"	"2/57"	"122/18903"	0.0523840162979011	0.0523840162979011	0.267224521565898	"KL/PTPRA"	2
"217"	"Cluster NR"	"GO:0071901"	"negative regulation of protein serine/threonine kinase activity"	"2/57"	"122/18903"	0.0523840162979011	0.0523840162979011	0.267224521565898	"DNAJA1/TFAP4"	2
"218"	"Cluster NR"	"GO:0043542"	"endothelial cell migration"	"3/57"	"281/18903"	0.0528650038231604	0.0528650038231604	0.267224521565898	"FGF18/RHOB/ROCK2"	3
"219"	"Cluster NR"	"GO:0002830"	"positive regulation of type 2 immune response"	"1/57"	"18/18903"	0.0529312517515649	0.0529312517515649	0.267224521565898	"RARA"	1
"220"	"Cluster NR"	"GO:0003159"	"morphogenesis of an endothelium"	"1/57"	"18/18903"	0.0529312517515649	0.0529312517515649	0.267224521565898	"RHOB"	1
"221"	"Cluster NR"	"GO:0006978"	"DNA damage response, signal transduction by p53 class mediator resulting in transcription of p21 class mediator"	"1/57"	"18/18903"	0.0529312517515649	0.0529312517515649	0.267224521565898	"TFAP4"	1
"222"	"Cluster NR"	"GO:0015812"	"gamma-aminobutyric acid transport"	"1/57"	"18/18903"	0.0529312517515649	0.0529312517515649	0.267224521565898	"HTR1B"	1
"223"	"Cluster NR"	"GO:0019081"	"viral translation"	"1/57"	"18/18903"	0.0529312517515649	0.0529312517515649	0.267224521565898	"EIF3G"	1
"224"	"Cluster NR"	"GO:0042753"	"positive regulation of circadian rhythm"	"1/57"	"18/18903"	0.0529312517515649	0.0529312517515649	0.267224521565898	"NKX2-1"	1
"225"	"Cluster NR"	"GO:0048486"	"parasympathetic nervous system development"	"1/57"	"18/18903"	0.0529312517515649	0.0529312517515649	0.267224521565898	"PHOX2B"	1
"226"	"Cluster NR"	"GO:0051382"	"kinetochore assembly"	"1/57"	"18/18903"	0.0529312517515649	0.0529312517515649	0.267224521565898	"RNF4"	1
"227"	"Cluster NR"	"GO:0061154"	"endothelial tube morphogenesis"	"1/57"	"18/18903"	0.0529312517515649	0.0529312517515649	0.267224521565898	"RHOB"	1
"228"	"Cluster NR"	"GO:0072655"	"establishment of protein localization to mitochondrion"	"2/57"	"123/18903"	0.0531491868908408	0.0531491868908408	0.267224521565898	"BCAP31/DNAJA1"	2
"229"	"Cluster NR"	"GO:0046660"	"female sex differentiation"	"2/57"	"124/18903"	0.0539183700907893	0.0539183700907893	0.267224521565898	"AFP/AMHR2"	2
"230"	"Cluster NR"	"GO:0001952"	"regulation of cell-matrix adhesion"	"2/57"	"125/18903"	0.0546915357109417	0.0546915357109417	0.267224521565898	"PTPRA/ROCK2"	2
"231"	"Cluster NR"	"GO:0043280"	"positive regulation of cysteine-type endopeptidase activity involved in apoptotic process"	"2/57"	"125/18903"	0.0546915357109417	0.0546915357109417	0.267224521565898	"BCAP31/TFAP4"	2
"232"	"Cluster NR"	"GO:0003417"	"growth plate cartilage development"	"1/57"	"19/18903"	0.05578975949052	0.05578975949052	0.267224521565898	"RARA"	1
"233"	"Cluster NR"	"GO:0006837"	"serotonin transport"	"1/57"	"19/18903"	0.05578975949052	0.05578975949052	0.267224521565898	"HTR1B"	1
"234"	"Cluster NR"	"GO:0042772"	"DNA damage response, signal transduction resulting in transcription"	"1/57"	"19/18903"	0.05578975949052	0.05578975949052	0.267224521565898	"TFAP4"	1
"235"	"Cluster NR"	"GO:0051152"	"positive regulation of smooth muscle cell differentiation"	"1/57"	"19/18903"	0.05578975949052	0.05578975949052	0.267224521565898	"ENG"	1
"236"	"Cluster NR"	"GO:0051797"	"regulation of hair follicle development"	"1/57"	"19/18903"	0.05578975949052	0.05578975949052	0.267224521565898	"TRADD"	1
"237"	"Cluster NR"	"GO:0060438"	"trachea development"	"1/57"	"19/18903"	0.05578975949052	0.05578975949052	0.267224521565898	"RARA"	1
"238"	"Cluster NR"	"GO:0071545"	"inositol phosphate catabolic process"	"1/57"	"19/18903"	0.05578975949052	0.05578975949052	0.267224521565898	"OCRL"	1
"239"	"Cluster NR"	"GO:0098884"	"postsynaptic neurotransmitter receptor internalization"	"1/57"	"19/18903"	0.05578975949052	0.05578975949052	0.267224521565898	"AP2A2"	1
"240"	"Cluster NR"	"GO:0140239"	"postsynaptic endocytosis"	"1/57"	"19/18903"	0.05578975949052	0.05578975949052	0.267224521565898	"AP2A2"	1
"241"	"Cluster NR"	"GO:1902894"	"negative regulation of miRNA transcription"	"1/57"	"19/18903"	0.05578975949052	0.05578975949052	0.267224521565898	"RARA"	1
"242"	"Cluster NR"	"GO:0045471"	"response to ethanol"	"2/57"	"128/18903"	0.0570346273186262	0.0570346273186262	0.267224521565898	"HTR1B/RARA"	2
"243"	"Cluster NR"	"GO:0070585"	"protein localization to mitochondrion"	"2/57"	"128/18903"	0.0570346273186262	0.0570346273186262	0.267224521565898	"BCAP31/DNAJA1"	2
"244"	"Cluster NR"	"GO:0010632"	"regulation of epithelial cell migration"	"3/57"	"292/18903"	0.0580040526225461	0.0580040526225461	0.267224521565898	"FGF18/RHOB/ROCK2"	3
"245"	"Cluster NR"	"GO:0014048"	"regulation of glutamate secretion"	"1/57"	"20/18903"	0.0586397904007634	0.0586397904007634	0.267224521565898	"GRM2"	1
"246"	"Cluster NR"	"GO:0030011"	"maintenance of cell polarity"	"1/57"	"20/18903"	0.0586397904007634	0.0586397904007634	0.267224521565898	"DST"	1
"247"	"Cluster NR"	"GO:0032332"	"positive regulation of chondrocyte differentiation"	"1/57"	"20/18903"	0.0586397904007634	0.0586397904007634	0.267224521565898	"FGF18"	1
"248"	"Cluster NR"	"GO:0032634"	"interleukin-5 production"	"1/57"	"20/18903"	0.0586397904007634	0.0586397904007634	0.267224521565898	"RARA"	1
"249"	"Cluster NR"	"GO:0032674"	"regulation of interleukin-5 production"	"1/57"	"20/18903"	0.0586397904007634	0.0586397904007634	0.267224521565898	"RARA"	1
"250"	"Cluster NR"	"GO:0097709"	"connective tissue replacement"	"1/57"	"20/18903"	0.0586397904007634	0.0586397904007634	0.267224521565898	"ROCK2"	1
"251"	"Cluster NR"	"GO:1902004"	"positive regulation of amyloid-beta formation"	"1/57"	"20/18903"	0.0586397904007634	0.0586397904007634	0.267224521565898	"ROCK2"	1
"252"	"Cluster NR"	"GO:1903975"	"regulation of glial cell migration"	"1/57"	"20/18903"	0.0586397904007634	0.0586397904007634	0.267224521565898	"CERS2"	1
"253"	"Cluster NR"	"GO:1904292"	"regulation of ERAD pathway"	"1/57"	"20/18903"	0.0586397904007634	0.0586397904007634	0.267224521565898	"BCAP31"	1
"254"	"Cluster NR"	"GO:2000629"	"negative regulation of miRNA metabolic process"	"1/57"	"20/18903"	0.0586397904007634	0.0586397904007634	0.267224521565898	"RARA"	1
"255"	"Cluster NR"	"GO:0001667"	"ameboidal-type cell migration"	"4/57"	"492/18903"	0.0608372179703595	0.0608372179703595	0.267224521565898	"FGF18/PHOX2B/RHOB/ROCK2"	4
"256"	"Cluster NR"	"GO:0048193"	"Golgi vesicle transport"	"3/57"	"298/18903"	0.0609041328329826	0.0609041328329826	0.267224521565898	"ARF5/BCAP31/EXOC6"	3
"257"	"Cluster NR"	"GO:0002029"	"desensitization of G protein-coupled receptor signaling pathway"	"1/57"	"21/18903"	0.0614813691725241	0.0614813691725241	0.267224521565898	"HTR1B"	1
"258"	"Cluster NR"	"GO:0003085"	"negative regulation of systemic arterial blood pressure"	"1/57"	"21/18903"	0.0614813691725241	0.0614813691725241	0.267224521565898	"KL"	1
"259"	"Cluster NR"	"GO:0007194"	"negative regulation of adenylate cyclase activity"	"1/57"	"21/18903"	0.0614813691725241	0.0614813691725241	0.267224521565898	"GRM2"	1
"260"	"Cluster NR"	"GO:0008090"	"retrograde axonal transport"	"1/57"	"21/18903"	0.0614813691725241	0.0614813691725241	0.267224521565898	"DST"	1
"261"	"Cluster NR"	"GO:0009083"	"branched-chain amino acid catabolic process"	"1/57"	"21/18903"	0.0614813691725241	0.0614813691725241	0.267224521565898	"DBT"	1
"262"	"Cluster NR"	"GO:0016137"	"glycoside metabolic process"	"1/57"	"21/18903"	0.0614813691725241	0.0614813691725241	0.267224521565898	"AKR7A2"	1
"263"	"Cluster NR"	"GO:0022401"	"negative adaptation of signaling pathway"	"1/57"	"21/18903"	0.0614813691725241	0.0614813691725241	0.267224521565898	"HTR1B"	1
"264"	"Cluster NR"	"GO:0032616"	"interleukin-13 production"	"1/57"	"21/18903"	0.0614813691725241	0.0614813691725241	0.267224521565898	"RARA"	1
"265"	"Cluster NR"	"GO:0032656"	"regulation of interleukin-13 production"	"1/57"	"21/18903"	0.0614813691725241	0.0614813691725241	0.267224521565898	"RARA"	1
"266"	"Cluster NR"	"GO:0036092"	"phosphatidylinositol-3-phosphate biosynthetic process"	"1/57"	"21/18903"	0.0614813691725241	0.0614813691725241	0.267224521565898	"OCRL"	1
"267"	"Cluster NR"	"GO:0060008"	"Sertoli cell differentiation"	"1/57"	"21/18903"	0.0614813691725241	0.0614813691725241	0.267224521565898	"RARA"	1
"268"	"Cluster NR"	"GO:0060973"	"cell migration involved in heart development"	"1/57"	"21/18903"	0.0614813691725241	0.0614813691725241	0.267224521565898	"ENG"	1
"269"	"Cluster NR"	"GO:0043410"	"positive regulation of MAPK cascade"	"4/57"	"496/18903"	0.062302197424193	0.062302197424193	0.267224521565898	"FGF18/KL/MAP4K1/ROCK2"	4
"270"	"Cluster NR"	"GO:0007098"	"centrosome cycle"	"2/57"	"135/18903"	0.0626356832014482	0.0626356832014482	0.267224521565898	"NSFL1C/ROCK2"	2
"271"	"Cluster NR"	"GO:0048511"	"rhythmic process"	"3/57"	"302/18903"	0.0628750021967863	0.0628750021967863	0.267224521565898	"AFP/NKX2-1/ROCK2"	3
"272"	"Cluster NR"	"GO:0030003"	"cellular cation homeostasis"	"4/57"	"499/18903"	0.0634132547760404	0.0634132547760404	0.267224521565898	"BCAP31/BDKRB1/HTR1B/TPT1"	4
"273"	"Cluster NR"	"GO:1903052"	"positive regulation of proteolysis involved in protein catabolic process"	"2/57"	"136/18903"	0.0634507027168366	0.0634507027168366	0.267224521565898	"BCAP31/PSMC3"	2
"274"	"Cluster NR"	"GO:0003228"	"atrial cardiac muscle tissue development"	"1/57"	"22/18903"	0.0643145204254191	0.0643145204254191	0.267224521565898	"ENG"	1
"275"	"Cluster NR"	"GO:0007398"	"ectoderm development"	"1/57"	"22/18903"	0.0643145204254191	0.0643145204254191	0.267224521565898	"TPT1"	1
"276"	"Cluster NR"	"GO:0009713"	"catechol-containing compound biosynthetic process"	"1/57"	"22/18903"	0.0643145204254191	0.0643145204254191	0.267224521565898	"KL"	1
