A	B
MAR09799	ATP[c]
MAR09799	sedoheptulose[c]
MAR09799	ADP[c]
MAR09799	H+[c]
MAR09799	sedoheptulose-7-phosphate[c]
MAR09800	ATP[c]
MAR09800	sedoheptulose[c]
MAR09800	ADP[c]
MAR09800	H+[c]
MAR09800	sedoheptulose-1-phosphate[c]
MAR04623	glucono-1,5-lactone-6-phosphate[r]
MAR04623	H2O[r]
MAR04623	6-phospho-D-gluconate[r]
MAR04623	H+[r]
MAR04625	glucono-1,5-lactone-6-phosphate[c]
MAR04625	H2O[c]
MAR04625	6-phospho-D-gluconate[c]
MAR04625	H+[c]
MAR04710	2-deoxy-D-ribose-1-phosphate[c]
MAR04710	2-deoxy-D-ribose-5-phosphate[c]
MAR04841	H+[c]
MAR04841	NADH[c]
MAR04841	ribose[c]
MAR04841	NAD+[c]
MAR04841	ribitol[c]
MAR08074	ATP[c]
MAR08074	deoxyribose[c]
MAR08074	2-deoxy-D-ribose-5-phosphate[c]
MAR08074	ADP[c]
MAR08074	H+[c]
MAR08653	glucono-1,5-lactone-6-phosphate[r]
MAR08653	H+[r]
MAR08653	NADH[r]
MAR08653	glucose-6-phosphate[r]
MAR08653	NAD+[r]
MAR03998	ADP[c]
MAR03998	H2O[c]
MAR03998	AMP[c]
MAR03998	H+[c]
MAR03998	Pi[c]
MAR04000	ATP[c]
MAR04000	cAMP[c]
MAR04000	PPi[c]
MAR04002	ADP[c]
MAR04002	AMP[c]
MAR04002	ATP[c]
MAR04004	ADP[m]
MAR04004	AMP[m]
MAR04004	ATP[m]
MAR04010	AMP[c]
MAR04010	H2O[c]
MAR04010	adenosine[c]
MAR04010	Pi[c]
MAR04081	AMP[e]
MAR04081	H2O[e]
MAR04081	adenosine[e]
MAR04081	Pi[e]
MAR04082	AMP[m]
MAR04082	H2O[m]
MAR04082	adenosine[m]
MAR04082	Pi[m]
MAR04012	adenosine[c]
MAR04012	ATP[c]
MAR04012	ADP[c]
MAR04012	AMP[c]
MAR04012	H+[c]
MAR04014	cAMP[c]
MAR04014	H2O[c]
MAR04014	AMP[c]
MAR04014	H+[c]
MAR04020	ADP[c]
MAR04020	GDP[c]
MAR04020	ATP[c]
MAR04020	GMP[c]
MAR04022	GTP[c]
MAR04022	cGMP[c]
MAR04022	PPi[c]
MAR04038	FAICAR[c]
MAR04038	H2O[c]
MAR04038	IMP[c]
MAR04040	H2O[c]
MAR04040	IMP[c]
MAR04040	NAD+[c]
MAR04040	H+[c]
MAR04040	NADH[c]
MAR04040	xanthosine-5-phosphate[c]
MAR04042	aspartate[c]
MAR04042	GTP[c]
MAR04042	IMP[c]
MAR04042	adenylosuccinate[c]
MAR04042	GDP[c]
MAR04042	H+[c]
MAR04042	Pi[c]
MAR04046	ATP[c]
MAR04046	glutamine[c]
MAR04046	H2O[c]
MAR04046	xanthosine-5-phosphate[c]
MAR04046	AMP[c]
MAR04046	glutamate[c]
MAR04046	GMP[c]
MAR04046	H+[c]
MAR04046	PPi[c]
MAR04048	cGMP[c]
MAR04048	H2O[c]
MAR04048	GMP[c]
MAR04048	H+[c]
MAR04080	AMP[c]
MAR04080	H2O[c]
MAR04080	IMP[c]
MAR04080	NH3[c]
MAR04085	AMP[c]
MAR04085	PPi[c]
MAR04085	adenine[c]
MAR04085	PRPP[c]
MAR04086	AMP[e]
MAR04086	PPi[e]
MAR04086	adenine[e]
MAR04086	PRPP[e]
MAR04134	GDP[e]
MAR04134	H2O[e]
MAR04134	GMP[e]
MAR04134	H+[e]
MAR04134	Pi[e]
MAR04135	ADP[m]
MAR04135	GDP[m]
MAR04135	ATP[m]
MAR04135	GMP[m]
MAR04168	GTP[c]
MAR04168	H2O[c]
MAR04168	GMP[c]
MAR04168	H+[c]
MAR04168	PPi[c]
MAR04171	GDP[c]
MAR04171	H+[c]
MAR04171	PEP[c]
MAR04171	GTP[c]
MAR04171	pyruvate[c]
MAR04290	H2O[e]
MAR04290	ITP[e]
MAR04290	H+[e]
MAR04290	IDP[e]
MAR04290	Pi[e]
MAR04406	glutamine[c]
MAR04406	H2O[c]
MAR04406	PRPP[c]
MAR04406	5-phosphoribosylamine[c]
MAR04406	glutamate[c]
MAR04406	PPi[c]
MAR04412	AMP[c]
MAR04412	fumarate[c]
MAR04412	adenylosuccinate[c]
MAR04417	H2O[c]
MAR04417	IMP[c]
MAR04417	inosine[c]
MAR04417	Pi[c]
MAR04418	IMP[c]
MAR04418	PPi[c]
MAR04418	hypoxanthine[c]
MAR04418	PRPP[c]
MAR04419	GMP[c]
MAR04419	H+[c]
MAR04419	NADPH[c]
MAR04419	IMP[c]
MAR04419	NADP+[c]
MAR04419	NH3[c]
MAR04421	dADP[c]
MAR04421	H+[c]
MAR04421	PEP[c]
MAR04421	dATP[c]
MAR04421	pyruvate[c]
MAR04449	GMP[c]
MAR04449	H2O[c]
MAR04449	guanosine[c]
MAR04449	Pi[c]
MAR04450	GMP[e]
MAR04450	H2O[e]
MAR04450	guanosine[e]
MAR04450	Pi[e]
MAR04451	ADP[m]
MAR04451	GMP[m]
MAR04451	H+[m]
MAR04451	ATP[m]
MAR04451	guanosine[m]
MAR04452	GMP[c]
MAR04452	PPi[c]
MAR04452	guanine[c]
MAR04452	PRPP[c]
MAR04453	ATP[c]
MAR04453	NH3[c]
MAR04453	xanthosine-5-phosphate[c]
MAR04453	AMP[c]
MAR04453	GMP[c]
MAR04453	H+[c]
MAR04453	PPi[c]
MAR04480	ADP[c]
MAR04480	dADP[c]
MAR04480	ATP[c]
MAR04480	dAMP[c]
MAR04481	adenosine[c]
MAR04481	H2O[c]
MAR04481	inosine[c]
MAR04481	NH3[c]
MAR04482	adenosine[e]
MAR04482	H2O[e]
MAR04482	inosine[e]
MAR04482	NH3[e]
MAR04486	glucose[c]
MAR04486	ITP[c]
MAR04486	glucose-6-phosphate[c]
MAR04486	H+[c]
MAR04486	IDP[c]
MAR04487	dATP[c]
MAR04487	glucose[c]
MAR04487	dADP[c]
MAR04487	glucose-6-phosphate[c]
MAR04487	H+[c]
MAR04488	fructose[c]
MAR04488	ITP[c]
MAR04488	fructose-6-phosphate[c]
MAR04488	H+[c]
MAR04488	IDP[c]
MAR04489	dATP[c]
MAR04489	fructose[c]
MAR04489	dADP[c]
MAR04489	fructose-6-phosphate[c]
MAR04489	H+[c]
MAR04492	ITP[c]
MAR04492	mannose[c]
MAR04492	H+[c]
MAR04492	IDP[c]
MAR04492	mannose-6-phosphate[c]
MAR04493	dATP[c]
MAR04493	mannose[c]
MAR04493	dADP[c]
MAR04493	H+[c]
MAR04493	mannose-6-phosphate[c]
MAR04495	glucosamine[c]
MAR04495	ITP[c]
MAR04495	glucosamine-6-phosphate[c]
MAR04495	H+[c]
MAR04495	IDP[c]
MAR04496	dATP[c]
MAR04496	glucosamine[c]
MAR04496	dADP[c]
MAR04496	glucosamine-6-phosphate[c]
MAR04496	H+[c]
MAR04518	guanine[c]
MAR04518	H2O[c]
MAR04518	NH3[c]
MAR04518	xanthine[c]
MAR04519	H2O[c]
MAR04519	hypoxanthine[c]
MAR04519	NAD+[c]
MAR04519	H+[c]
MAR04519	NADH[c]
MAR04519	xanthine[c]
MAR04520	H2O[c]
MAR04520	hypoxanthine[c]
MAR04520	O2[c]
MAR04520	H2O2[c]
MAR04520	xanthine[c]
MAR04573	dGDP[c]
MAR04573	H+[c]
MAR04573	PEP[c]
MAR04573	dGTP[c]
MAR04573	pyruvate[c]
MAR04574	inosine[c]
MAR04574	Pi[c]
MAR04574	hypoxanthine[c]
MAR04574	ribose-1-phosphate[c]
MAR04600	ATP[c]
MAR04600	deoxyguanosine[c]
MAR04600	ADP[c]
MAR04600	dGMP[c]
MAR04600	H+[c]
MAR04602	dGMP[c]
MAR04602	H2O[c]
MAR04602	deoxyguanosine[c]
MAR04602	Pi[c]
MAR04603	2-deoxy-D-ribose-1-phosphate[c]
MAR04603	guanine[c]
MAR04603	deoxyguanosine[c]
MAR04603	Pi[c]
MAR04611	ATP[c]
MAR04611	thioredoxin[c]
MAR04611	dATP[c]
MAR04611	H2O[c]
MAR04611	oxidized thioredoxin[c]
MAR04612	ADP[c]
MAR04612	thioredoxin[c]
MAR04612	dADP[c]
MAR04612	H2O[c]
MAR04612	oxidized thioredoxin[c]
MAR04614	GTP[c]
MAR04614	thioredoxin[c]
MAR04614	dGTP[c]
MAR04614	H2O[c]
MAR04614	oxidized thioredoxin[c]
MAR04615	GDP[c]
MAR04615	thioredoxin[c]
MAR04615	dGDP[c]
MAR04615	H2O[c]
MAR04615	oxidized thioredoxin[c]
MAR04617	CTP[c]
MAR04617	thioredoxin[c]
MAR04617	dCTP[c]
MAR04617	H2O[c]
MAR04617	oxidized thioredoxin[c]
MAR04618	thioredoxin[c]
MAR04618	UTP[c]
MAR04618	dUTP[c]
MAR04618	H2O[c]
MAR04618	oxidized thioredoxin[c]
MAR04619	CDP[c]
MAR04619	thioredoxin[c]
MAR04619	dCDP[c]
MAR04619	H2O[c]
MAR04619	oxidized thioredoxin[c]
MAR04621	thioredoxin[c]
MAR04621	UDP[c]
MAR04621	dUDP[c]
MAR04621	H2O[c]
MAR04621	oxidized thioredoxin[c]
MAR04632	dAMP[c]
MAR04632	H2O[c]
MAR04632	deoxyadenosine[c]
MAR04632	Pi[c]
MAR04646	H2O[c]
MAR04646	NAD+[c]
MAR04646	xanthine[c]
MAR04646	H+[c]
MAR04646	NADH[c]
MAR04646	urate[c]
MAR04648	H2O[x]
MAR04648	NAD+[x]
MAR04648	xanthine[x]
MAR04648	H+[x]
MAR04648	NADH[x]
MAR04648	urate[x]
MAR04649	H2O[c]
MAR04649	O2[c]
MAR04649	xanthine[c]
MAR04649	H2O2[c]
MAR04649	urate[c]
MAR04650	H2O[x]
MAR04650	O2[x]
MAR04650	xanthine[x]
MAR04650	H2O2[x]
MAR04650	urate[x]
MAR04651	guanosine[c]
MAR04651	Pi[c]
MAR04651	guanine[c]
MAR04651	ribose-1-phosphate[c]
MAR04663	Pi[c]
MAR04663	xanthosine[c]
MAR04663	ribose-1-phosphate[c]
MAR04663	xanthine[c]
MAR04664	PRPP[c]
MAR04664	xanthine[c]
MAR04664	PPi[c]
MAR04664	xanthosine-5-phosphate[c]
MAR04694	deoxyadenosine[c]
MAR04694	H2O[c]
MAR04694	deoxyinosine[c]
MAR04694	NH3[c]
MAR04695	2-deoxy-D-ribose-1-phosphate[c]
MAR04695	adenine[c]
MAR04695	deoxyadenosine[c]
MAR04695	Pi[c]
MAR04705	H2O[c]
MAR04705	xanthosine-5-phosphate[c]
MAR04705	Pi[c]
MAR04705	xanthosine[c]
MAR04709	2-deoxy-D-ribose-1-phosphate[c]
MAR04709	hypoxanthine[c]
MAR04709	deoxyinosine[c]
MAR04709	Pi[c]
MAR04799	5-phosphoribosylamine[c]
MAR04799	ATP[c]
MAR04799	glycine[c]
MAR04799	ADP[c]
MAR04799	GAR[c]
MAR04799	H+[c]
MAR04799	Pi[c]
MAR04802	5-phosphoribosylformylglycinamidine[c]
MAR04802	ATP[c]
MAR04802	ADP[c]
MAR04802	AIR[c]
MAR04802	H+[c]
MAR04802	Pi[c]
MAR04804	5-phosphoribosyl-4-carboxy-5-aminoimidazole[c]
MAR04804	H+[c]
MAR04804	AIR[c]
MAR04804	CO2[c]
MAR04808	ATP[c]
MAR04808	glutamine[c]
MAR04808	H2O[c]
MAR04808	N-formyl-GAR[c]
MAR04808	5-phosphoribosylformylglycinamidine[c]
MAR04808	ADP[c]
MAR04808	glutamate[c]
MAR04808	H+[c]
MAR04808	Pi[c]
MAR04810	5-phosphoribosyl-4-carboxy-5-aminoimidazole[c]
MAR04810	aspartate[c]
MAR04810	ATP[c]
MAR04810	ADP[c]
MAR04810	H+[c]
MAR04810	Pi[c]
MAR04810	SAICAR[c]
MAR04812	AICAR[c]
MAR04812	fumarate[c]
MAR04812	SAICAR[c]
MAR04814	10-formyl-THF[c]
MAR04814	AICAR[c]
MAR04814	FAICAR[c]
MAR04814	THF[c]
MAR05301	GTP[c]
MAR05301	uridine[c]
MAR05301	GDP[c]
MAR05301	H+[c]
MAR05301	UMP[c]
MAR05353	ADP[c]
MAR05353	dGDP[c]
MAR05353	ATP[c]
MAR05353	dGMP[c]
MAR06601	allantoate[c]
MAR06601	H2O[c]
MAR06601	urea[c]
MAR06601	ureidoglycolate[c]
MAR06602	H2O2[c]
MAR06602	urate[c]
MAR06602	alloxan[c]
MAR06602	H+[c]
MAR06602	urea[c]
MAR06603	H2O2[e]
MAR06603	urate[e]
MAR06603	alloxan[e]
MAR06603	H+[e]
MAR06603	urea[e]
MAR06605	H2O[c]
MAR06605	urate radical[c]
MAR06605	hydroxide[c]
MAR06605	urate[c]
MAR06606	ascorbate[c]
MAR06606	urate radical[c]
MAR06606	monodehydroascorbate[c]
MAR06606	urate[c]
MAR06607	H2O[c]
MAR06607	urate radical[c]
MAR06607	hydroxyl radical[c]
MAR06607	urate[c]
MAR06609	allantoin[c]
MAR06609	H2O[c]
MAR06609	allantoate[c]
MAR06609	H+[c]
MAR06610	5-hydroxyisourate[c]
MAR06610	H2O[c]
MAR06610	allantoin[c]
MAR06610	CO2[c]
MAR06611	H2O[c]
MAR06611	O2[c]
MAR06611	urate[c]
MAR06611	5-hydroxyisourate[c]
MAR06611	H2O2[c]
MAR07144	ADP-ribose[c]
MAR07144	H2O[c]
MAR07144	AMP[c]
MAR07144	H+[c]
MAR07144	ribose-5-phosphate[c]
MAR08755	H2O[x]
MAR08755	hypoxanthine[x]
MAR08755	O2[x]
MAR08755	H2O2[x]
MAR08755	xanthine[x]
MAR09797	adenine[c]
MAR09797	H2O[c]
MAR09797	hypoxanthine[c]
MAR09797	NH3[c]
MAR04016	ADP[c]
MAR04016	GTP[c]
MAR04016	ATP[c]
MAR04016	GDP[c]
MAR04018	ADP[m]
MAR04018	GTP[m]
MAR04018	ATP[m]
MAR04018	GDP[m]
MAR04044	ADP[c]
MAR04044	dATP[c]
MAR04044	ATP[c]
MAR04044	dADP[c]
MAR04291	ADP[c]
MAR04291	ITP[c]
MAR04291	ATP[c]
MAR04291	IDP[c]
MAR04420	ADP[m]
MAR04420	dATP[m]
MAR04420	ATP[m]
MAR04420	dADP[m]
MAR04570	ADP[c]
MAR04570	dGTP[c]
MAR04570	ATP[c]
MAR04570	dGDP[c]
MAR04572	ADP[m]
MAR04572	dGTP[m]
MAR04572	ATP[m]
MAR04572	dGDP[m]
MAR04006	ADP[c]
MAR04006	UTP[c]
MAR04006	ATP[c]
MAR04006	UDP[c]
MAR04028	ADP[c]
MAR04028	CTP[c]
MAR04028	ATP[c]
MAR04028	CDP[c]
MAR04030	ADP[m]
MAR04030	CTP[m]
MAR04030	ATP[m]
MAR04030	CDP[m]
MAR04670	ADP[c]
MAR04670	dCTP[c]
MAR04670	ATP[c]
MAR04670	dCDP[c]
MAR04673	ADP[c]
MAR04673	dUTP[c]
MAR04673	ATP[c]
MAR04673	dUDP[c]
MAR04675	ATP[m]
MAR04675	dUDP[m]
MAR04675	ADP[m]
MAR04675	dUTP[m]
MAR06614	dADP[c]
MAR06614	dTTP[c]
MAR06614	dATP[c]
MAR06614	dTDP[c]
MAR06615	dADP[m]
MAR06615	dTTP[m]
MAR06615	dATP[m]
MAR06615	dTDP[m]
MAR06616	dADP[n]
MAR06616	dTTP[n]
MAR06616	dATP[n]
MAR06616	dTDP[n]
MAR04635	ADP[c]
MAR04635	dTTP[c]
MAR04635	ATP[c]
MAR04635	dTDP[c]
MAR03793	2-methyl-3-oxopropanoate[m]
MAR03793	alanine[m]
MAR03793	D-3-amino-isobutanoate[m]
MAR03793	pyruvate[m]
MAR03931	H+[c]
MAR03931	NADPH[c]
MAR03931	oxidized thioredoxin[c]
MAR03931	NADP+[c]
MAR03931	thioredoxin[c]
MAR03969	ITP[c]
MAR03969	uridine[c]
MAR03969	H+[c]
MAR03969	IDP[c]
MAR03969	UMP[c]
MAR03970	H2O[c]
MAR03970	UMP[c]
MAR03970	Pi[c]
MAR03970	uridine[c]
MAR04008	ADP[c]
MAR04008	UDP[c]
MAR04008	ATP[c]
MAR04008	UMP[c]
MAR04032	ATP[c]
MAR04032	NH3[c]
MAR04032	UTP[c]
MAR04032	ADP[c]
MAR04032	CTP[c]
MAR04032	H+[c]
MAR04032	Pi[c]
MAR04034	ATP[c]
MAR04034	glutamine[c]
MAR04034	H2O[c]
MAR04034	HCO3-[c]
MAR04034	ADP[c]
MAR04034	carbamoyl-phosphate[c]
MAR04034	glutamate[c]
MAR04034	H+[c]
MAR04034	Pi[c]
MAR04036	H+[c]
MAR04036	orotidine-5-phosphate[c]
MAR04036	CO2[c]
MAR04036	UMP[c]
MAR04050	H+[c]
MAR04050	N-carbamoyl-L-aspartate[c]
MAR04050	Pi[c]
MAR04050	aspartate[c]
MAR04050	carbamoyl-phosphate[c]
MAR04056	dTMP[c]
MAR04056	H2O[c]
MAR04056	Pi[c]
MAR04056	thymidine[c]
MAR04059	H2O[r]
MAR04059	UDP[r]
MAR04059	H+[r]
MAR04059	Pi[r]
MAR04059	UMP[r]
MAR04060	H2O[e]
MAR04060	UDP[e]
MAR04060	H+[e]
MAR04060	Pi[e]
MAR04060	UMP[e]
MAR04127	H2O[c]
MAR04127	UDP-glucose[c]
MAR04127	glucose-1-phosphate[c]
MAR04127	H+[c]
MAR04127	UMP[c]
MAR04177	CMP[c]
MAR04177	H2O[c]
MAR04177	cytidine[c]
MAR04177	Pi[c]
MAR04179	CMP[e]
MAR04179	H2O[e]
MAR04179	cytidine[e]
MAR04179	Pi[e]
MAR04182	cytidine[c]
MAR04182	GTP[c]
MAR04182	CMP[c]
MAR04182	GDP[c]
MAR04182	H+[c]
MAR04183	CDP[e]
MAR04183	H2O[e]
MAR04183	CMP[e]
MAR04183	H+[e]
MAR04183	Pi[e]
MAR04192	CTP[e]
MAR04192	H2O[e]
MAR04192	CDP[e]
MAR04192	H+[e]
MAR04192	Pi[e]
MAR04194	ATP[c]
MAR04194	glutamine[c]
MAR04194	H2O[c]
MAR04194	UTP[c]
MAR04194	ADP[c]
MAR04194	CTP[c]
MAR04194	glutamate[c]
MAR04194	H+[c]
MAR04194	Pi[c]
MAR04210	H+[c]
MAR04210	PEP[c]
MAR04210	UDP[c]
MAR04210	pyruvate[c]
MAR04210	UTP[c]
MAR04211	H2O[e]
MAR04211	UTP[e]
MAR04211	H+[e]
MAR04211	PPi[e]
MAR04211	UMP[e]
MAR04343	PRPP[c]
MAR04343	uracil[c]
MAR04343	PPi[c]
MAR04343	UMP[c]
MAR04345	5,6-Dihydrouracil[c]
MAR04345	NADP+[c]
MAR04345	H+[c]
MAR04345	NADPH[c]
MAR04345	uracil[c]
MAR04346	5,6-Dihydrouracil[c]
MAR04346	H2O[c]
MAR04346	3-ureidopropionate[c]
MAR04346	H+[c]
MAR04470	H+[c]
MAR04470	NADH[c]
MAR04470	thymine[c]
MAR04470	dihydrothymine[c]
MAR04470	NAD+[c]
MAR04471	H+[m]
MAR04471	NADH[m]
MAR04471	thymine[m]
MAR04471	dihydrothymine[m]
MAR04471	NAD+[m]
MAR04472	H+[c]
MAR04472	NADPH[c]
MAR04472	thymine[c]
MAR04472	dihydrothymine[c]
MAR04472	NADP+[c]
MAR04484	dTMP[m]
MAR04484	H2O[m]
MAR04484	Pi[m]
MAR04484	thymidine[m]
MAR04485	2-deoxy-D-ribose-1-phosphate[c]
MAR04485	thymine[c]
MAR04485	Pi[c]
MAR04485	thymidine[c]
MAR04510	dCMP[c]
MAR04510	H2O[c]
MAR04510	deoxycytidine[c]
MAR04510	Pi[c]
MAR04512	ADP[c]
MAR04512	dCDP[c]
MAR04512	ATP[c]
MAR04512	dCMP[c]
MAR04513	ATP[c]
MAR04513	deoxycytidine[c]
MAR04513	ADP[c]
MAR04513	dCMP[c]
MAR04513	H+[c]
MAR04514	deoxycytidine[c]
MAR04514	H2O[c]
MAR04514	deoxyuridine[c]
MAR04514	NH3[c]
MAR04577	orotidine-5-phosphate[c]
MAR04577	PPi[c]
MAR04577	orotate[c]
MAR04577	PRPP[c]
MAR04579	Pi[c]
MAR04579	uridine[c]
MAR04579	ribose-1-phosphate[c]
MAR04579	uracil[c]
MAR04580	cytidine[c]
MAR04580	H2O[c]
MAR04580	NH3[c]
MAR04580	uridine[c]
MAR04608	(S)-dihydroorotate[c]
MAR04608	H2O[c]
MAR04608	H+[c]
MAR04608	N-carbamoyl-L-aspartate[c]
MAR04575	(S)-dihydroorotate[c]
MAR04575	ubiquinone[m]
MAR04575	orotate[c]
MAR04575	ubiquinol[m]
MAR04637	ADP[c]
MAR04637	dTDP[c]
MAR04637	ATP[c]
MAR04637	dTMP[c]
MAR04642	dUMP[c]
MAR04642	H2O[c]
MAR04642	deoxyuridine[c]
MAR04642	Pi[c]
MAR04643	dUTP[m]
MAR04643	H2O[m]
MAR04643	dUMP[m]
MAR04643	H+[m]
MAR04643	PPi[m]
MAR04644	5,10-methylene-THF[c]
MAR04644	dUMP[c]
MAR04644	dihydrofolate[c]
MAR04644	dTMP[c]
MAR04672	dCTP[c]
MAR04672	H2O[c]
MAR04672	dUTP[c]
MAR04672	NH3[c]
MAR04676	cytidine[c]
MAR04676	dUTP[c]
MAR04676	CMP[c]
MAR04676	dUDP[c]
MAR04676	H+[c]
MAR04736	dihydrothymine[c]
MAR04736	H2O[c]
MAR04736	3-ureidoisobutyrate[c]
MAR04736	H+[c]
MAR04819	3-ureidoisobutyrate[c]
MAR04819	H+[c]
MAR04819	H2O[c]
MAR04819	CO2[c]
MAR04819	D-3-amino-isobutanoate[c]
MAR04819	NH3[c]
MAR05299	ATP[c]
MAR05299	uridine[c]
MAR05299	ADP[c]
MAR05299	H+[c]
MAR05299	UMP[c]
MAR05352	dUTP[c]
MAR05352	uridine[c]
MAR05352	dUDP[c]
MAR05352	H+[c]
MAR05352	UMP[c]
MAR05415	dADP[m]
MAR05415	H2O[m]
MAR05415	mitooxidized thioredoxin[m]
MAR05415	ADP[m]
MAR05415	mitothioredoxin[m]
MAR05416	dGDP[m]
MAR05416	H2O[m]
MAR05416	mitooxidized thioredoxin[m]
MAR05416	GDP[m]
MAR05416	mitothioredoxin[m]
MAR05417	H+[m]
MAR05417	mitooxidized thioredoxin[m]
MAR05417	NADPH[m]
MAR05417	mitothioredoxin[m]
MAR05417	NADP+[m]
MAR06612	dADP[m]
MAR06612	dTDP[m]
MAR06612	dATP[m]
MAR06612	dTMP[m]
MAR06613	dADP[n]
MAR06613	dTDP[n]
MAR06613	dATP[n]
MAR06613	dTMP[n]
MAR06621	dUTP[m]
MAR06621	H2O[m]
MAR06621	oxidized thioredoxin[m]
MAR06621	thioredoxin[m]
MAR06621	UTP[m]
MAR06622	thioredoxin[n]
MAR06622	UTP[n]
MAR06622	dUTP[n]
MAR06622	H2O[n]
MAR06622	oxidized thioredoxin[n]
MAR06623	deoxyuridine[c]
MAR06623	dGTP[c]
MAR06623	dGDP[c]
MAR06623	dUMP[c]
MAR06623	H+[c]
MAR06624	deoxyuridine[m]
MAR06624	dGTP[m]
MAR06624	dGDP[m]
MAR06624	dUMP[m]
MAR06624	H+[m]
MAR06627	dTDP[c]
MAR06627	H+[c]
MAR06627	PEP[c]
MAR06627	dTTP[c]
MAR06627	pyruvate[c]
MAR07744	H2O[c]
MAR07744	pseudouridine-5-phosphate[c]
MAR07744	ribose-5-phosphate[c]
MAR07744	uracil[c]
MAR08072	2-deoxy-D-ribose-1-phosphate[c]
MAR08072	H2O[c]
MAR08072	deoxyribose[c]
MAR08072	Pi[c]
MAR08637	cytosine[c]
MAR08637	H2O[c]
MAR08637	NH3[c]
MAR08637	uracil[c]
MAR03965	dUDP[c]
MAR03965	H2O[c]
MAR03965	dUMP[c]
MAR03965	H+[c]
MAR03965	Pi[c]
MAR03966	ATP[m]
MAR03966	H2O[m]
MAR03966	AMP[m]
MAR03966	H+[m]
MAR03966	PPi[m]
MAR03967	CDP[c]
MAR03967	GDP[c]
MAR03967	CMP[c]
MAR03967	GTP[c]
MAR03968	ADP[c]
MAR03968	dUDP[c]
MAR03968	ATP[c]
MAR03968	dUMP[c]
MAR03999	ADP[e]
MAR03999	H2O[e]
MAR03999	AMP[e]
MAR03999	H+[e]
MAR03999	Pi[e]
MAR04024	ADP[c]
MAR04024	CDP[c]
MAR04024	ATP[c]
MAR04024	CMP[c]
MAR04026	ADP[m]
MAR04026	CDP[m]
MAR04026	ATP[m]
MAR04026	CMP[m]
MAR04054	ATP[c]
MAR04054	thymidine[c]
MAR04054	ADP[c]
MAR04054	dTMP[c]
MAR04054	H+[c]
MAR04061	H2O[e]
MAR04061	UTP[e]
MAR04061	H+[e]
MAR04061	Pi[e]
MAR04061	UDP[e]
MAR04083	adenosine[m]
MAR04083	ATP[m]
MAR04083	ADP[m]
MAR04083	AMP[m]
MAR04083	H+[m]
MAR04136	GTP[e]
MAR04136	H2O[e]
MAR04136	GDP[e]
MAR04136	H+[e]
MAR04136	Pi[e]
MAR04180	ATP[c]
MAR04180	cytidine[c]
MAR04180	ADP[c]
MAR04180	CMP[c]
MAR04180	H+[c]
MAR04185	ATP[c]
MAR04185	H+[c]
MAR04185	sulfate[c]
MAR04185	adenylyl sulfate[c]
MAR04185	PPi[c]
MAR04186	adenylyl sulfate[c]
MAR04186	ATP[c]
MAR04186	ADP[c]
MAR04186	H+[c]
MAR04186	PAPS[c]
MAR04342	H2O[e]
MAR04342	IDP[e]
MAR04342	H+[e]
MAR04342	IMP[e]
MAR04342	Pi[e]
MAR04344	5,6-Dihydrouracil[c]
MAR04344	NAD+[c]
MAR04344	H+[c]
MAR04344	NADH[c]
MAR04344	uracil[c]
MAR04483	ATP[m]
MAR04483	thymidine[m]
MAR04483	ADP[m]
MAR04483	dTMP[m]
MAR04483	H+[m]
MAR04507	dCMP[c]
MAR04507	H2O[c]
MAR04507	dUMP[c]
MAR04507	NH3[c]
MAR04516	dCDP[c]
MAR04516	H2O[c]
MAR04516	dCMP[c]
MAR04516	H+[c]
MAR04516	Pi[c]
MAR04601	ATP[m]
MAR04601	deoxyguanosine[m]
MAR04601	ADP[m]
MAR04601	dGMP[m]
MAR04601	H+[m]
MAR04633	ATP[c]
MAR04633	deoxyadenosine[c]
MAR04633	ADP[c]
MAR04633	dAMP[c]
MAR04633	H+[c]
MAR04640	ATP[m]
MAR04640	dUMP[m]
MAR04640	ADP[m]
MAR04640	dUDP[m]
MAR04641	ATP[c]
MAR04641	deoxyuridine[c]
MAR04641	ADP[c]
MAR04641	dUMP[c]
MAR04641	H+[c]
MAR04680	2-deoxy-D-ribose-1-phosphate[c]
MAR04680	uracil[c]
MAR04680	deoxyuridine[c]
MAR04680	Pi[c]
MAR04806	10-formyl-THF[c]
MAR04806	GAR[c]
MAR04806	H+[c]
MAR04806	N-formyl-GAR[c]
MAR04806	THF[c]
MAR05394	guanosine[c]
MAR05394	H2O[c]
MAR05394	NH3[c]
MAR05394	xanthosine[c]
MAR06625	ATP[m]
MAR06625	deoxyuridine[m]
MAR06625	ADP[m]
MAR06625	dUMP[m]
MAR06625	H+[m]
MAR06626	dUMP[m]
MAR06626	H2O[m]
MAR06626	deoxyuridine[m]
MAR06626	Pi[m]
MAR07160	dATP[c]
MAR07160	dCTP[c]
MAR07160	dGTP[c]
MAR07160	dTTP[c]
MAR07160	DNA[c]
MAR07160	PPi[c]
MAR07161	ATP[c]
MAR07161	CTP[c]
MAR07161	GTP[c]
MAR07161	UTP[c]
MAR07161	PPi[c]
MAR07161	RNA[c]
MAR07162	ADP[c]
MAR07162	CDP[c]
MAR07162	GDP[c]
MAR07162	UDP[c]
MAR07162	Pi[c]
MAR07162	RNA[c]
MAR07163	DNA[c]
MAR07163	H2O[c]
MAR07163	dAMP[c]
MAR07163	dCMP[c]
