"Cluster"	"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"GO:0035720"	"Cluster R"	"GO:0035720"	"intraciliary anterograde transport"	"2/286"	"12/10733"	0.0391575478474134	0.0391575478474134	0.857516976556332	"CLUAP1/IFT52"	2
"GO:0050974"	"Cluster R"	"GO:0050974"	"detection of mechanical stimulus involved in sensory perception"	"2/286"	"12/10733"	0.0391575478474134	0.0391575478474134	0.857516976556332	"NTRK1/STRC"	2
"GO:1903025"	"Cluster R"	"GO:1903025"	"regulation of RNA polymerase II regulatory region sequence-specific DNA binding"	"2/286"	"12/10733"	0.0391575478474134	0.0391575478474134	0.857516976556332	"HAND1/ZNF593"	2
"GO:0001890"	"Cluster R"	"GO:0001890"	"placenta development"	"7/286"	"119/10733"	0.0397160161787249	0.0397160161787249	0.857516976556332	"BMP7/CUL7/DAZAP1/HAND1/HECTD1/NR2F2/VDR"	7
"GO:0043068"	"Cluster R"	"GO:0043068"	"positive regulation of programmed cell death"	"17/286"	"401/10733"	0.0398727219333163	0.0398727219333163	0.857516976556332	"ATF6/BMP7/IP6K2/MAP2K6/MARK4/NTRK1/PIK3CB/PRKRA/PTPRC/REST/RET/SMAD4/TNFRSF1A/TOMM22/USP27X/VDR/ZNF622"	17
"GO:0019221"	"Cluster R"	"GO:0019221"	"cytokine-mediated signaling pathway"	"15/286"	"342/10733"	0.0403646141968162	0.0403646141968162	0.857516976556332	"AGPAT2/CASP1/ECM1/F2RL1/IL17F/IL1RL1/IRAK2/IRAK4/IRF1/PTPRC/SIGIRR/SMAD4/TNFRSF1A/TRAF5/USP27X"	15
"GO:0030500"	"Cluster R"	"GO:0030500"	"regulation of bone mineralization"	"4/286"	"49/10733"	0.0409816160209864	0.0409816160209864	0.857516976556332	"ACVR2B/BMP7/ECM1/VDR"	4
"GO:0072524"	"Cluster R"	"GO:0072524"	"pyridine-containing compound metabolic process"	"4/286"	"49/10733"	0.0409816160209864	0.0409816160209864	0.857516976556332	"LDHB/ME2/PARP10/RPTOR"	4
"GO:0002714"	"Cluster R"	"GO:0002714"	"positive regulation of B cell mediated immunity"	"3/286"	"29/10733"	0.041060540539314	0.041060540539314	0.857516976556332	"MAD2L2/MLH1/PTPRC"	3
"GO:0002891"	"Cluster R"	"GO:0002891"	"positive regulation of immunoglobulin mediated immune response"	"3/286"	"29/10733"	0.041060540539314	0.041060540539314	0.857516976556332	"MAD2L2/MLH1/PTPRC"	3
"GO:0009954"	"Cluster R"	"GO:0009954"	"proximal/distal pattern formation"	"3/286"	"29/10733"	0.041060540539314	0.041060540539314	0.857516976556332	"HOXA11/IRX3/PBX2"	3
"GO:0042073"	"Cluster R"	"GO:0042073"	"intraciliary transport"	"3/286"	"29/10733"	0.041060540539314	0.041060540539314	0.857516976556332	"CLUAP1/IFT52/TTC21A"	3
"GO:0045191"	"Cluster R"	"GO:0045191"	"regulation of isotype switching"	"3/286"	"29/10733"	0.041060540539314	0.041060540539314	0.857516976556332	"MAD2L2/MLH1/PTPRC"	3
"GO:0060993"	"Cluster R"	"GO:0060993"	"kidney morphogenesis"	"5/286"	"72/10733"	0.0427107426003415	0.0427107426003415	0.857516976556332	"BMP7/FGF1/HOXA11/IRX3/SMAD4"	5
"GO:0001960"	"Cluster R"	"GO:0001960"	"negative regulation of cytokine-mediated signaling pathway"	"4/286"	"50/10733"	0.0436473193166998	0.0436473193166998	0.857516976556332	"ECM1/F2RL1/PTPRC/SIGIRR"	4
"GO:0003170"	"Cluster R"	"GO:0003170"	"heart valve development"	"4/286"	"50/10733"	0.0436473193166998	0.0436473193166998	0.857516976556332	"HECTD1/SMAD4/SMAD6/TNFRSF1A"	4
"GO:0033555"	"Cluster R"	"GO:0033555"	"multicellular organismal response to stress"	"4/286"	"50/10733"	0.0436473193166998	0.0436473193166998	0.857516976556332	"DRD1/MDK/NTRK1/RET"	4
"GO:0051865"	"Cluster R"	"GO:0051865"	"protein autoubiquitination"	"4/286"	"50/10733"	0.0436473193166998	0.0436473193166998	0.857516976556332	"HECTD1/SH3RF1/UHRF1/UHRF2"	4
"GO:0038179"	"Cluster R"	"GO:0038179"	"neurotrophin signaling pathway"	"3/286"	"30/10733"	0.0447520871255024	0.0447520871255024	0.857516976556332	"NTRK1/NTRK2/SPRY2"	3
"GO:0001991"	"Cluster R"	"GO:0001991"	"regulation of systemic arterial blood pressure by circulatory renin-angiotensin"	"2/286"	"13/10733"	0.0454786847028874	0.0454786847028874	0.857516976556332	"ACE2/F2RL1"	2
"GO:0002922"	"Cluster R"	"GO:0002922"	"positive regulation of humoral immune response"	"2/286"	"13/10733"	0.0454786847028874	0.0454786847028874	0.857516976556332	"IL17F/PTPRC"	2
"GO:0003207"	"Cluster R"	"GO:0003207"	"cardiac chamber formation"	"2/286"	"13/10733"	0.0454786847028874	0.0454786847028874	0.857516976556332	"HAND1/SMARCD3"	2
"GO:0009223"	"Cluster R"	"GO:0009223"	"pyrimidine deoxyribonucleotide catabolic process"	"2/286"	"13/10733"	0.0454786847028874	0.0454786847028874	0.857516976556332	"DUT/TDG"	2
"GO:0030050"	"Cluster R"	"GO:0030050"	"vesicle transport along actin filament"	"2/286"	"13/10733"	0.0454786847028874	0.0454786847028874	0.857516976556332	"MYO5B/MYO5C"	2
"GO:0042492"	"Cluster R"	"GO:0042492"	"gamma-delta T cell differentiation"	"2/286"	"13/10733"	0.0454786847028874	0.0454786847028874	0.857516976556332	"PTPRC/SOX13"	2
"GO:0048302"	"Cluster R"	"GO:0048302"	"regulation of isotype switching to IgG isotypes"	"2/286"	"13/10733"	0.0454786847028874	0.0454786847028874	0.857516976556332	"MLH1/PTPRC"	2
"GO:0072074"	"Cluster R"	"GO:0072074"	"kidney mesenchyme development"	"2/286"	"13/10733"	0.0454786847028874	0.0454786847028874	0.857516976556332	"BMP7/SMAD4"	2
"GO:0097067"	"Cluster R"	"GO:0097067"	"cellular response to thyroid hormone stimulus"	"2/286"	"13/10733"	0.0454786847028874	0.0454786847028874	0.857516976556332	"GCLC/KLF9"	2
"GO:0097396"	"Cluster R"	"GO:0097396"	"response to interleukin-17"	"2/286"	"13/10733"	0.0454786847028874	0.0454786847028874	0.857516976556332	"IL17F/TRAF5"	2
"GO:0097398"	"Cluster R"	"GO:0097398"	"cellular response to interleukin-17"	"2/286"	"13/10733"	0.0454786847028874	0.0454786847028874	0.857516976556332	"IL17F/TRAF5"	2
"GO:0003013"	"Cluster R"	"GO:0003013"	"circulatory system process"	"16/286"	"380/10733"	0.0476836494468574	0.0476836494468574	0.857516976556332	"ABCG2/ACE2/ADRA1D/CHRM2/CLIC2/DMPK/DRD1/F2RL1/GCLC/IRX3/KCNH2/MAP2K6/NR2F2/PPARA/SLC29A2/SLC6A20"	16
"GO:0030501"	"Cluster R"	"GO:0030501"	"positive regulation of bone mineralization"	"3/286"	"31/10733"	0.0486027346837386	0.0486027346837386	0.857516976556332	"ACVR2B/BMP7/VDR"	3
"GO:0046578"	"Cluster R"	"GO:0046578"	"regulation of Ras protein signal transduction"	"8/286"	"151/10733"	0.0488777303161512	0.0488777303161512	0.857516976556332	"DENND3/DENND4C/F2RL1/GIT2/NTRK1/PIK3CB/SPRY2/STMN1"	8
"GO:0007178"	"Cluster R"	"GO:0007178"	"transmembrane receptor protein serine/threonine kinase signaling pathway"	"12/286"	"263/10733"	0.0490926031807503	0.0490926031807503	0.857516976556332	"ACVR2B/BMP7/DLX5/FSTL1/HIVEP1/IL17F/ING1/NOMO1/PPARA/SMAD4/SMAD6/SPRY2"	12
"GO:0007507"	"Cluster R"	"GO:0007507"	"heart development"	"17/286"	"412/10733"	0.0492272096140889	0.0492272096140889	0.857516976556332	"ACVR2B/BMP7/CALCRL/CLUAP1/HAND1/HECTD1/IFT52/IRX3/MTHFD1/MYH11/PPARA/REST/SMAD4/SMAD6/SMARCD3/TCF25/TNFRSF1A"	17
"GO:0060761"	"Cluster R"	"GO:0060761"	"negative regulation of response to cytokine stimulus"	"4/286"	"52/10733"	0.0492644295400568	0.0492644295400568	0.857516976556332	"ECM1/F2RL1/PTPRC/SIGIRR"	4
"GO:0010717"	"Cluster R"	"GO:0010717"	"regulation of epithelial to mesenchymal transition"	"5/286"	"75/10733"	0.0494615439316357	0.0494615439316357	0.857516976556332	"BMP7/MAD2L2/MDK/SMAD4/SPRY2"	5
"GO:0060047"	"Cluster R"	"GO:0060047"	"heart contraction"	"8/286"	"152/10733"	0.0504586283611003	0.0504586283611003	0.857516976556332	"ACE2/ADRA1D/CHRM2/CLIC2/DMPK/IRX3/KCNH2/MAP2K6"	8
"GO:0090257"	"Cluster R"	"GO:0090257"	"regulation of muscle system process"	"8/286"	"152/10733"	0.0504586283611003	0.0504586283611003	0.857516976556332	"ACE2/CALCRL/CHRM2/CLIC2/DMPK/PPARA/SMAD4/TNFRSF1A"	8
"GO:0035051"	"Cluster R"	"GO:0035051"	"cardiocyte differentiation"	"6/286"	"100/10733"	0.0506438843727252	0.0506438843727252	0.857516976556332	"BMP7/IRX3/MYH11/PPARA/REST/SMAD4"	6
"GO:0008016"	"Cluster R"	"GO:0008016"	"regulation of heart contraction"	"7/286"	"126/10733"	0.0513312731843106	0.0513312731843106	0.857516976556332	"ACE2/ADRA1D/CHRM2/CLIC2/DMPK/IRX3/KCNH2"	7
"GO:0048736"	"Cluster R"	"GO:0048736"	"appendage development"	"7/286"	"126/10733"	0.0513312731843106	0.0513312731843106	0.857516976556332	"BMP7/DLX5/EVX2/HOXA11/IFT52/PBX2/SMAD4"	7
"GO:0048754"	"Cluster R"	"GO:0048754"	"branching morphogenesis of an epithelial tube"	"7/286"	"126/10733"	0.0513312731843106	0.0513312731843106	0.857516976556332	"BMP7/FGF1/HOXA11/MDK/SMAD4/SPRY2/VDR"	7
"GO:0060173"	"Cluster R"	"GO:0060173"	"limb development"	"7/286"	"126/10733"	0.0513312731843106	0.0513312731843106	0.857516976556332	"BMP7/DLX5/EVX2/HOXA11/IFT52/PBX2/SMAD4"	7
"GO:0048598"	"Cluster R"	"GO:0048598"	"embryonic morphogenesis"	"18/286"	"445/10733"	0.051372489308876	0.051372489308876	0.857516976556332	"ACVR2B/BMP7/CLUAP1/DLX5/HAND1/HECTD1/HOXA11/IFT52/IRX3/LHX2/MTHFD1/NR0B1/PBX2/PRKRA/RET/SMAD4/SPRY2/STRC"	18
"GO:0003094"	"Cluster R"	"GO:0003094"	"glomerular filtration"	"2/286"	"14/10733"	0.0521451647628101	0.0521451647628101	0.857516976556332	"F2RL1/TBC1D8B"	2
"GO:0003214"	"Cluster R"	"GO:0003214"	"cardiac left ventricle morphogenesis"	"2/286"	"14/10733"	0.0521451647628101	0.0521451647628101	0.857516976556332	"HAND1/SMAD4"	2
"GO:0008340"	"Cluster R"	"GO:0008340"	"determination of adult lifespan"	"2/286"	"14/10733"	0.0521451647628101	0.0521451647628101	0.857516976556332	"IDE/RAD54L"	2
"GO:0016264"	"Cluster R"	"GO:0016264"	"gap junction assembly"	"2/286"	"14/10733"	0.0521451647628101	0.0521451647628101	0.857516976556332	"ACE2/IRX3"	2
"GO:0019430"	"Cluster R"	"GO:0019430"	"removal of superoxide radicals"	"2/286"	"14/10733"	0.0521451647628101	0.0521451647628101	0.857516976556332	"BMP7/FANCC"	2
"GO:0045540"	"Cluster R"	"GO:0045540"	"regulation of cholesterol biosynthetic process"	"2/286"	"14/10733"	0.0521451647628101	0.0521451647628101	0.857516976556332	"FGF1/MBTPS1"	2
"GO:0048291"	"Cluster R"	"GO:0048291"	"isotype switching to IgG isotypes"	"2/286"	"14/10733"	0.0521451647628101	0.0521451647628101	0.857516976556332	"MLH1/PTPRC"	2
"GO:0106118"	"Cluster R"	"GO:0106118"	"regulation of sterol biosynthetic process"	"2/286"	"14/10733"	0.0521451647628101	0.0521451647628101	0.857516976556332	"FGF1/MBTPS1"	2
"GO:2000345"	"Cluster R"	"GO:2000345"	"regulation of hepatocyte proliferation"	"2/286"	"14/10733"	0.0521451647628101	0.0521451647628101	0.857516976556332	"FGF1/MDK"	2
"GO:1902893"	"Cluster R"	"GO:1902893"	"regulation of miRNA transcription"	"4/286"	"53/10733"	0.0522153836402197	0.0522153836402197	0.857516976556332	"PPARA/REST/SMAD4/SMAD6"	4
"GO:1902742"	"Cluster R"	"GO:1902742"	"apoptotic process involved in development"	"3/286"	"32/10733"	0.0526100965180949	0.0526100965180949	0.857516976556332	"BMP7/TNFRSF1A/VDR"	3
"GO:0007416"	"Cluster R"	"GO:0007416"	"synapse assembly"	"6/286"	"101/10733"	0.0526958268114973	0.0526958268114973	0.857516976556332	"AMIGO2/DRD1/NTRK1/NTRK2/RAB17/ZDHHC12"	6
"GO:0006935"	"Cluster R"	"GO:0006935"	"chemotaxis"	"17/286"	"416/10733"	0.0529864051395805	0.0529864051395805	0.857516976556332	"ALCAM/BMP7/DLX5/F2RL1/FEZF2/FGF1/L1CAM/LHX2/LTB4R2/MDK/NTRK1/OR10J5/PIK3CB/RET/SEMA6A/SMAD4/UNC5B"	17
"GO:0042330"	"Cluster R"	"GO:0042330"	"taxis"	"17/286"	"417/10733"	0.0539569053230332	0.0539569053230332	0.857516976556332	"ALCAM/BMP7/DLX5/F2RL1/FEZF2/FGF1/L1CAM/LHX2/LTB4R2/MDK/NTRK1/OR10J5/PIK3CB/RET/SEMA6A/SMAD4/UNC5B"	17
"GO:0061614"	"Cluster R"	"GO:0061614"	"miRNA transcription"	"4/286"	"54/10733"	0.0552608014283754	0.0552608014283754	0.857516976556332	"PPARA/REST/SMAD4/SMAD6"	4
"GO:0042168"	"Cluster R"	"GO:0042168"	"heme metabolic process"	"3/286"	"33/10733"	0.0567715713300762	0.0567715713300762	0.857516976556332	"HMBS/IREB2/NFE2L1"	3
"GO:0051965"	"Cluster R"	"GO:0051965"	"positive regulation of synapse assembly"	"3/286"	"33/10733"	0.0567715713300762	0.0567715713300762	0.857516976556332	"AMIGO2/NTRK1/NTRK2"	3
"GO:0001780"	"Cluster R"	"GO:0001780"	"neutrophil homeostasis"	"2/286"	"15/10733"	0.0591342357292041	0.0591342357292041	0.857516976556332	"MTHFD1/PIK3CB"	2
"GO:0051382"	"Cluster R"	"GO:0051382"	"kinetochore assembly"	"2/286"	"15/10733"	0.0591342357292041	0.0591342357292041	0.857516976556332	"CENPN/KNTC1"	2
"GO:0060065"	"Cluster R"	"GO:0060065"	"uterus development"	"2/286"	"15/10733"	0.0591342357292041	0.0591342357292041	0.857516976556332	"HOXA11/SMAD4"	2
"GO:0060384"	"Cluster R"	"GO:0060384"	"innervation"	"2/286"	"15/10733"	0.0591342357292041	0.0591342357292041	0.857516976556332	"NTRK1/RET"	2
"GO:0060602"	"Cluster R"	"GO:0060602"	"branch elongation of an epithelium"	"2/286"	"15/10733"	0.0591342357292041	0.0591342357292041	0.857516976556332	"FGF1/SPRY2"	2
"GO:0071450"	"Cluster R"	"GO:0071450"	"cellular response to oxygen radical"	"2/286"	"15/10733"	0.0591342357292041	0.0591342357292041	0.857516976556332	"BMP7/FANCC"	2
"GO:0071451"	"Cluster R"	"GO:0071451"	"cellular response to superoxide"	"2/286"	"15/10733"	0.0591342357292041	0.0591342357292041	0.857516976556332	"BMP7/FANCC"	2
"GO:0072189"	"Cluster R"	"GO:0072189"	"ureter development"	"2/286"	"15/10733"	0.0591342357292041	0.0591342357292041	0.857516976556332	"EMX2/RET"	2
"GO:0097154"	"Cluster R"	"GO:0097154"	"GABAergic neuron differentiation"	"2/286"	"15/10733"	0.0591342357292041	0.0591342357292041	0.857516976556332	"DRD1/FEZF2"	2
"GO:0099515"	"Cluster R"	"GO:0099515"	"actin filament-based transport"	"2/286"	"15/10733"	0.0591342357292041	0.0591342357292041	0.857516976556332	"MYO5B/MYO5C"	2
"GO:0007200"	"Cluster R"	"GO:0007200"	"phospholipase C-activating G protein-coupled receptor signaling pathway"	"5/286"	"79/10733"	0.0593860331469654	0.0593860331469654	0.857516976556332	"ADRA1D/CHRM2/DRD1/F2RL1/OPRD1"	5
"GO:0002931"	"Cluster R"	"GO:0002931"	"response to ischemia"	"3/286"	"34/10733"	0.0610843622340302	0.0610843622340302	0.857516976556332	"MAP2K6/PIK3CB/REST"	3
"GO:0010092"	"Cluster R"	"GO:0010092"	"specification of animal organ identity"	"3/286"	"34/10733"	0.0610843622340302	0.0610843622340302	0.857516976556332	"FGF1/HOXA11/SMARCD3"	3
"GO:0010656"	"Cluster R"	"GO:0010656"	"negative regulation of muscle cell apoptotic process"	"3/286"	"34/10733"	0.0610843622340302	0.0610843622340302	0.857516976556332	"BMP7/GRIA4/MDK"	3
"GO:0010799"	"Cluster R"	"GO:0010799"	"regulation of peptidyl-threonine phosphorylation"	"3/286"	"34/10733"	0.0610843622340302	0.0610843622340302	0.857516976556332	"BMP7/RPTOR/SPRY2"	3
"GO:0046640"	"Cluster R"	"GO:0046640"	"regulation of alpha-beta T cell proliferation"	"3/286"	"34/10733"	0.0610843622340302	0.0610843622340302	0.857516976556332	"IRF1/PTPRC/SH3RF1"	3
"GO:2001222"	"Cluster R"	"GO:2001222"	"regulation of neuron migration"	"3/286"	"34/10733"	0.0610843622340302	0.0610843622340302	0.857516976556332	"DRD1/MDK/SEMA6A"	3
"GO:0017015"	"Cluster R"	"GO:0017015"	"regulation of transforming growth factor beta receptor signaling pathway"	"6/286"	"105/10733"	0.0614047942778191	0.0614047942778191	0.857516976556332	"IL17F/ING1/PPARA/SMAD4/SMAD6/SPRY2"	6
"GO:0051963"	"Cluster R"	"GO:0051963"	"regulation of synapse assembly"	"4/286"	"56/10733"	0.0616330462012212	0.0616330462012212	0.857516976556332	"AMIGO2/NTRK1/NTRK2/RAB17"	4
"GO:0019080"	"Cluster R"	"GO:0019080"	"viral gene expression"	"5/286"	"80/10733"	0.0620321251159811	0.0620321251159811	0.857516976556332	"MGAT1/PARP10/REST/ST3GAL4/TRIM14"	5
"GO:0003015"	"Cluster R"	"GO:0003015"	"heart process"	"8/286"	"160/10733"	0.0642975377055335	0.0642975377055335	0.857516976556332	"ACE2/ADRA1D/CHRM2/CLIC2/DMPK/IRX3/KCNH2/MAP2K6"	8
"GO:0043123"	"Cluster R"	"GO:0043123"	"positive regulation of I-kappaB kinase/NF-kappaB signaling"	"8/286"	"160/10733"	0.0642975377055335	0.0642975377055335	0.857516976556332	"CASP1/ECM1/F2RL1/IRAK4/TNFRSF1A/TRAF5/TRIM14/ZDHHC13"	8
"GO:0014068"	"Cluster R"	"GO:0014068"	"positive regulation of phosphatidylinositol 3-kinase signaling"	"4/286"	"57/10733"	0.0649586539988917	0.0649586539988917	0.857516976556332	"F2RL1/NTRK1/NTRK2/UNC5B"	4
"GO:0050810"	"Cluster R"	"GO:0050810"	"regulation of steroid biosynthetic process"	"4/286"	"57/10733"	0.0649586539988917	0.0649586539988917	0.857516976556332	"FGF1/MBTPS1/NR0B1/REST"	4
"GO:0060411"	"Cluster R"	"GO:0060411"	"cardiac septum morphogenesis"	"4/286"	"57/10733"	0.0649586539988917	0.0649586539988917	0.857516976556332	"BMP7/HAND1/SMAD4/SMAD6"	4
"GO:0048667"	"Cluster R"	"GO:0048667"	"cell morphogenesis involved in neuron differentiation"	"16/286"	"397/10733"	0.0654431434029105	0.0654431434029105	0.857516976556332	"ALCAM/BMP7/CUL7/DLX5/FEZF2/L1CAM/LHX2/LZTS1/NTRK1/NTRK2/RET/SEMA6A/SMAD4/STMN1/STRC/UNC5B"	16
"GO:0010662"	"Cluster R"	"GO:0010662"	"regulation of striated muscle cell apoptotic process"	"3/286"	"35/10733"	0.0655454947636179	0.0655454947636179	0.857516976556332	"BMP7/MDK/SMAD4"	3
"GO:0045663"	"Cluster R"	"GO:0045663"	"positive regulation of myoblast differentiation"	"3/286"	"35/10733"	0.0655454947636179	0.0655454947636179	0.857516976556332	"MYF6/MYOD1/SMARCD3"	3
"GO:0070169"	"Cluster R"	"GO:0070169"	"positive regulation of biomineral tissue development"	"3/286"	"35/10733"	0.0655454947636179	0.0655454947636179	0.857516976556332	"ACVR2B/BMP7/VDR"	3
"GO:0051147"	"Cluster R"	"GO:0051147"	"regulation of muscle cell differentiation"	"6/286"	"107/10733"	0.066060947504234	0.066060947504234	0.857516976556332	"DMPK/MYF6/MYOD1/OR10J5/PPARA/SMAD4"	6
"GO:0000303"	"Cluster R"	"GO:0000303"	"response to superoxide"	"2/286"	"16/10733"	0.0664241052207825	0.0664241052207825	0.857516976556332	"BMP7/FANCC"	2
"GO:0003215"	"Cluster R"	"GO:0003215"	"cardiac right ventricle morphogenesis"	"2/286"	"16/10733"	0.0664241052207825	0.0664241052207825	0.857516976556332	"HAND1/SMARCD3"	2
"GO:0006244"	"Cluster R"	"GO:0006244"	"pyrimidine nucleotide catabolic process"	"2/286"	"16/10733"	0.0664241052207825	0.0664241052207825	0.857516976556332	"DUT/TDG"	2
"GO:0009225"	"Cluster R"	"GO:0009225"	"nucleotide-sugar metabolic process"	"2/286"	"16/10733"	0.0664241052207825	0.0664241052207825	0.857516976556332	"EXTL2/MGAT1"	2
"GO:0019985"	"Cluster R"	"GO:0019985"	"translesion synthesis"	"2/286"	"16/10733"	0.0664241052207825	0.0664241052207825	0.857516976556332	"MAD2L2/PARP10"	2
"GO:0030011"	"Cluster R"	"GO:0030011"	"maintenance of cell polarity"	"2/286"	"16/10733"	0.0664241052207825	0.0664241052207825	0.857516976556332	"LHX2/LIN7A"	2
"GO:0042693"	"Cluster R"	"GO:0042693"	"muscle cell fate commitment"	"2/286"	"16/10733"	0.0664241052207825	0.0664241052207825	0.857516976556332	"MYF6/MYOD1"	2
"GO:0045945"	"Cluster R"	"GO:0045945"	"positive regulation of transcription by RNA polymerase III"	"2/286"	"16/10733"	0.0664241052207825	0.0664241052207825	0.857516976556332	"BRF1/RPTOR"	2
"GO:0048265"	"Cluster R"	"GO:0048265"	"response to pain"	"2/286"	"16/10733"	0.0664241052207825	0.0664241052207825	0.857516976556332	"NTRK1/RET"	2
"GO:0097205"	"Cluster R"	"GO:0097205"	"renal filtration"	"2/286"	"16/10733"	0.0664241052207825	0.0664241052207825	0.857516976556332	"F2RL1/TBC1D8B"	2
"GO:0098810"	"Cluster R"	"GO:0098810"	"neurotransmitter reuptake"	"2/286"	"16/10733"	0.0664241052207825	0.0664241052207825	0.857516976556332	"DRD1/SLC29A2"	2
"GO:0010660"	"Cluster R"	"GO:0010660"	"regulation of muscle cell apoptotic process"	"4/286"	"58/10733"	0.0683762936763135	0.0683762936763135	0.857516976556332	"BMP7/GRIA4/MDK/SMAD4"	4
"GO:0072078"	"Cluster R"	"GO:0072078"	"nephron tubule morphogenesis"	"4/286"	"58/10733"	0.0683762936763135	0.0683762936763135	0.857516976556332	"FGF1/HOXA11/IRX3/SMAD4"	4
"GO:1903844"	"Cluster R"	"GO:1903844"	"regulation of cellular response to transforming growth factor beta stimulus"	"6/286"	"108/10733"	0.0684644927307578	0.0684644927307578	0.857516976556332	"IL17F/ING1/PPARA/SMAD4/SMAD6/SPRY2"	6
"GO:0007409"	"Cluster R"	"GO:0007409"	"axonogenesis"	"13/286"	"308/10733"	0.0686767042584722	0.0686767042584722	0.857516976556332	"ALCAM/BMP7/DLX5/FEZF2/L1CAM/LHX2/NTRK1/NTRK2/RET/SEMA6A/SMAD4/STMN1/UNC5B"	13
"GO:0002639"	"Cluster R"	"GO:0002639"	"positive regulation of immunoglobulin production"	"3/286"	"36/10733"	0.0701518339132407	0.0701518339132407	0.857516976556332	"MAD2L2/MLH1/PTPRC"	3
"GO:0006778"	"Cluster R"	"GO:0006778"	"porphyrin-containing compound metabolic process"	"3/286"	"36/10733"	0.0701518339132407	0.0701518339132407	0.857516976556332	"HMBS/IREB2/NFE2L1"	3
"GO:0051489"	"Cluster R"	"GO:0051489"	"regulation of filopodium assembly"	"3/286"	"36/10733"	0.0701518339132407	0.0701518339132407	0.857516976556332	"DOCK11/RAB17/RAB3IP"	3
"GO:0060393"	"Cluster R"	"GO:0060393"	"regulation of pathway-restricted SMAD protein phosphorylation"	"3/286"	"36/10733"	0.0701518339132407	0.0701518339132407	0.857516976556332	"BMP7/SMAD4/SMAD6"	3
"GO:0110151"	"Cluster R"	"GO:0110151"	"positive regulation of biomineralization"	"3/286"	"36/10733"	0.0701518339132407	0.0701518339132407	0.857516976556332	"ACVR2B/BMP7/VDR"	3
"GO:0120163"	"Cluster R"	"GO:0120163"	"negative regulation of cold-induced thermogenesis"	"3/286"	"36/10733"	0.0701518339132407	0.0701518339132407	0.857516976556332	"ACVR2B/LAMA4/MAP2K6"	3
"GO:0014020"	"Cluster R"	"GO:0014020"	"primary neural tube formation"	"5/286"	"83/10733"	0.0703644356881782	0.0703644356881782	0.857516976556332	"BMP7/CLUAP1/HECTD1/LHX2/MTHFD1"	5
"GO:0043648"	"Cluster R"	"GO:0043648"	"dicarboxylic acid metabolic process"	"4/286"	"59/10733"	0.071885142203819	0.071885142203819	0.857516976556332	"ALDH18A1/GCLC/ME2/MTHFD1"	4
"GO:0048645"	"Cluster R"	"GO:0048645"	"animal organ formation"	"4/286"	"59/10733"	0.071885142203819	0.071885142203819	0.857516976556332	"BMP7/FGF1/HOXA11/SMARCD3"	4
"GO:0072088"	"Cluster R"	"GO:0072088"	"nephron epithelium morphogenesis"	"4/286"	"59/10733"	0.071885142203819	0.071885142203819	0.857516976556332	"FGF1/HOXA11/IRX3/SMAD4"	4
"GO:0072006"	"Cluster R"	"GO:0072006"	"nephron development"	"6/286"	"110/10733"	0.0734222977376035	0.0734222977376035	0.857516976556332	"BMP7/FGF1/HOXA11/IRX3/RET/SMAD4"	6
"GO:0000305"	"Cluster R"	"GO:0000305"	"response to oxygen radical"	"2/286"	"17/10733"	0.0739939060636192	0.0739939060636192	0.857516976556332	"BMP7/FANCC"	2
"GO:0006040"	"Cluster R"	"GO:0006040"	"amino sugar metabolic process"	"2/286"	"17/10733"	0.0739939060636192	0.0739939060636192	0.857516976556332	"EXTL2/MGAT1"	2
"GO:0009219"	"Cluster R"	"GO:0009219"	"pyrimidine deoxyribonucleotide metabolic process"	"2/286"	"17/10733"	0.0739939060636192	0.0739939060636192	0.857516976556332	"DUT/TDG"	2
"GO:0032682"	"Cluster R"	"GO:0032682"	"negative regulation of chemokine production"	"2/286"	"17/10733"	0.0739939060636192	0.0739939060636192	0.857516976556332	"F2RL1/SIGIRR"	2
"GO:0048643"	"Cluster R"	"GO:0048643"	"positive regulation of skeletal muscle tissue development"	"2/286"	"17/10733"	0.0739939060636192	0.0739939060636192	0.857516976556332	"MYF6/MYOD1"	2
